t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,4.300359,1.5,0
0.01,0,kuramoto,4.392536,1.5,0
0.02,0,kuramoto,4.485143,1.5,0
0.03,0,kuramoto,4.578228,1.5,0
0.04,0,kuramoto,4.671837,1.5,0
0.05,0,kuramoto,4.766014,1.5,0
0.06,0,kuramoto,4.860801,1.5,0
0.07,0,kuramoto,4.956237,1.5,0
0.08,0,kuramoto,5.052358,1.5,0
0.09,0,kuramoto,5.149195,1.5,0
0.1,0,kuramoto,5.246777,1.5,0
0.11,0,kuramoto,5.345127,1.5,0
0.12,0,kuramoto,5.444263,1.5,0
0.13,0,kuramoto,5.5442,1.5,0
0.14,0,kuramoto,5.644947,1.5,0
0.15,0,kuramoto,5.746509,1.5,0
0.16,0,kuramoto,5.848887,1.5,0
0.17,0,kuramoto,5.95208,1.5,0
0.18,0,kuramoto,6.056079,1.5,0
0.19,0,kuramoto,6.160875,1.5,0
0.2,0,kuramoto,6.266456,1.5,0
0.21,0,kuramoto,0.089621,1.5,1
0.22,0,kuramoto,0.196722,1.5,0
0.23,0,kuramoto,0.304555,1.5,0
0.24,0,kuramoto,0.413099,1.5,0
0.25,0,kuramoto,0.522331,1.5,0
0.26,0,kuramoto,0.632229,1.5,0
0.27,0,kuramoto,0.742767,1.5,0
0.28,0,kuramoto,0.853922,1.5,0
0.29,0,kuramoto,0.96567,1.5,0
0.3,0,kuramoto,1.077985,1.5,0
0.31,0,kuramoto,1.190843,1.5,0
0.32,0,kuramoto,1.30422,1.5,0
0.33,0,kuramoto,1.418093,1.5,0
0.34,0,kuramoto,1.532437,1.5,0
0.35,0,kuramoto,1.647232,1.5,0
0.36,0,kuramoto,1.762453,1.5,0
0.37,0,kuramoto,1.878082,1.5,0
0.38,0,kuramoto,1.994096,1.5,0
0.39,0,kuramoto,2.110477,1.5,0
0.4,0,kuramoto,2.227205,1.5,0
0.41,0,kuramoto,2.344263,1.5,0
0.42,0,kuramoto,2.461633,1.5,0
0.43,0,kuramoto,2.579299,1.5,0
0.44,0,kuramoto,2.697245,1.5,0
0.45,0,kuramoto,2.815457,1.5,0
0.46,0,kuramoto,2.933919,1.5,0
0.47,0,kuramoto,3.052619,1.5,0
0.48,0,kuramoto,3.171543,1.5,0
0.49,0,kuramoto,3.29068,1.5,0
0.5,0,kuramoto,3.410019,1.5,0
0.51,0,kuramoto,3.529547,1.5,0
0.52,0,kuramoto,3.649256,1.5,0
0.53,0,kuramoto,3.769135,1.5,0
0.54,0,kuramoto,3.889175,1.5,0
0.55,0,kuramoto,4.009367,1.5,0
0.56,0,kuramoto,4.129704,1.5,0
0.57,0,kuramoto,4.250177,1.5,0
0.58,0,kuramoto,4.370779,1.5,0
0.59,0,kuramoto,4.491503,1.5,0
0.6,0,kuramoto,4.612343,1.5,0
0.61,0,kuramoto,4.733293,1.5,0
0.62,0,kuramoto,4.854346,1.5,0
0.63,0,kuramoto,4.975498,1.5,0
0.64,0,kuramoto,5.096742,1.5,0
0.65,0,kuramoto,5.218074,1.5,0
0.66,0,kuramoto,5.33949,1.5,0
0.67,0,kuramoto,5.460985,1.5,0
0.68,0,kuramoto,5.582554,1.5,0
0.69,0,kuramoto,5.704195,1.5,0
0.7,0,kuramoto,5.825903,1.5,0
0.71,0,kuramoto,5.947674,1.5,0
0.72,0,kuramoto,6.069506,1.5,0
0.73,0,kuramoto,6.191396,1.5,0
0.74,0,kuramoto,0.030154,1.5,1
0.75,0,kuramoto,0.152149,1.5,0
0.76,0,kuramoto,0.274194,1.5,0
0.77,0,kuramoto,0.396284,1.5,0
0.78,0,kuramoto,0.518419,1.5,0
0.79,0,kuramoto,0.640595,1.5,0
0.8,0,kuramoto,0.762811,1.5,0
0.81,0,kuramoto,0.885065,1.5,0
0.82,0,kuramoto,1.007354,1.5,0
0.83,0,kuramoto,1.129677,1.5,0
0.84,0,kuramoto,1.252033,1.5,0
0.85,0,kuramoto,1.374419,1.5,0
0.86,0,kuramoto,1.496834,1.5,0
0.87,0,kuramoto,1.619276,1.5,0
0.88,0,kuramoto,1.741745,1.5,0
0.89,0,kuramoto,1.864239,1.5,0
0.9,0,kuramoto,1.986756,1.5,0
0.91,0,kuramoto,2.109296,1.5,0
0.92,0,kuramoto,2.231857,1.5,0
0.93,0,kuramoto,2.354438,1.5,0
0.94,0,kuramoto,2.477039,1.5,0
0.95,0,kuramoto,2.599658,1.5,0
0.96,0,kuramoto,2.722294,1.5,0
0.97,0,kuramoto,2.844947,1.5,0
0.98,0,kuramoto,2.967615,1.5,0
0.99,0,kuramoto,3.090299,1.5,0
1.0,0,kuramoto,3.212996,1.5,0
1.01,0,kuramoto,3.335707,1.5,0
1.02,0,kuramoto,3.458431,1.5,0
1.03,0,kuramoto,3.581167,1.5,0
1.04,0,kuramoto,3.703914,1.5,0
1.05,0,kuramoto,3.826673,1.5,0
1.06,0,kuramoto,3.949442,1.5,0
1.07,0,kuramoto,4.07222,1.5,0
1.08,0,kuramoto,4.195008,1.5,0
1.09,0,kuramoto,4.317805,1.5,0
1.1,0,kuramoto,4.440611,1.5,0
1.11,0,kuramoto,4.563425,1.5,0
1.12,0,kuramoto,4.686246,1.5,0
1.13,0,kuramoto,4.809075,1.5,0
1.14,0,kuramoto,4.93191,1.5,0
1.15,0,kuramoto,5.054752,1.5,0
1.16,0,kuramoto,5.1776,1.5,0
1.17,0,kuramoto,5.300455,1.5,0
1.18,0,kuramoto,5.423314,1.5,0
1.19,0,kuramoto,5.54618,1.5,0
1.2,0,kuramoto,5.66905,1.5,0
1.21,0,kuramoto,5.791925,1.5,0
1.22,0,kuramoto,5.914805,1.5,0
1.23,0,kuramoto,6.037688,1.5,0
1.24,0,kuramoto,6.160577,1.5,0
1.25,0,kuramoto,0.000283,1.5,1
1.26,0,kuramoto,0.123179,1.5,0
1.27,0,kuramoto,0.246078,1.5,0
1.28,0,kuramoto,0.368981,1.5,0
1.29,0,kuramoto,0.491886,1.5,0
1.3,0,kuramoto,0.614795,1.5,0
1.31,0,kuramoto,0.737707,1.5,0
1.32,0,kuramoto,0.860621,1.5,0
1.33,0,kuramoto,0.983538,1.5,0
1.34,0,kuramoto,1.106457,1.5,0
