t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,2.098485,1.5,0
0.01,0,kuramoto,2.211739,1.5,0
0.02,0,kuramoto,2.324781,1.5,0
0.03,0,kuramoto,2.43759,1.5,0
0.04,0,kuramoto,2.550144,1.5,0
0.05,0,kuramoto,2.662419,1.5,0
0.06,0,kuramoto,2.774392,1.5,0
0.07,0,kuramoto,2.886038,1.5,0
0.08,0,kuramoto,2.997331,1.5,0
0.09,0,kuramoto,3.108244,1.5,0
0.1,0,kuramoto,3.218749,1.5,0
0.11,0,kuramoto,3.328818,1.5,0
0.12,0,kuramoto,3.438419,1.5,0
0.13,0,kuramoto,3.547521,1.5,0
0.14,0,kuramoto,3.656091,1.5,0
0.15,0,kuramoto,3.764093,1.5,0
0.16,0,kuramoto,3.87149,1.5,0
0.17,0,kuramoto,3.978243,1.5,0
0.18,0,kuramoto,4.084313,1.5,0
0.19,0,kuramoto,4.189655,1.5,0
0.2,0,kuramoto,4.294225,1.5,0
0.21,0,kuramoto,4.397976,1.5,0
0.22,0,kuramoto,4.500856,1.5,0
0.23,0,kuramoto,4.602814,1.5,0
0.24,0,kuramoto,4.703795,1.5,0
0.25,0,kuramoto,4.803741,1.5,0
0.26,0,kuramoto,4.902591,1.5,0
0.27,0,kuramoto,5.000284,1.5,0
0.28,0,kuramoto,5.096753,1.5,0
0.29,0,kuramoto,5.191932,1.5,0
0.3,0,kuramoto,5.285751,1.5,0
0.31,0,kuramoto,5.378141,1.5,0
0.32,0,kuramoto,5.469031,1.5,0
0.33,0,kuramoto,5.55835,1.5,0
0.34,0,kuramoto,5.646028,1.5,0
0.35,0,kuramoto,5.731998,1.5,0
0.36,0,kuramoto,5.816199,1.5,0
0.37,0,kuramoto,5.898573,1.5,0
0.38,0,kuramoto,5.979071,1.5,0
0.39,0,kuramoto,6.057656,1.5,0
0.4,0,kuramoto,6.134303,1.5,0
0.41,0,kuramoto,6.209005,1.5,0
0.42,0,kuramoto,6.281772,1.5,0
0.43,0,kuramoto,0.069456,1.5,1
0.44,0,kuramoto,0.138486,1.5,0
0.45,0,kuramoto,0.205767,1.5,0
0.46,0,kuramoto,0.271419,1.5,0
0.47,0,kuramoto,0.335593,1.5,0
0.48,0,kuramoto,0.398473,1.5,0
0.49,0,kuramoto,0.460272,1.5,0
0.5,0,kuramoto,0.521232,1.5,0
0.51,0,kuramoto,0.581616,1.5,0
0.52,0,kuramoto,0.641705,1.5,0
0.53,0,kuramoto,0.701791,1.5,0
0.54,0,kuramoto,0.762169,1.5,0
0.55,0,kuramoto,0.823125,1.5,0
0.56,0,kuramoto,0.884936,1.5,0
0.57,0,kuramoto,0.947857,1.5,0
0.58,0,kuramoto,1.012118,1.5,0
0.59,0,kuramoto,1.07792,1.5,0
0.6,0,kuramoto,1.145429,1.5,0
0.61,0,kuramoto,1.214781,1.5,0
0.62,0,kuramoto,1.286076,1.5,0
0.63,0,kuramoto,1.359385,1.5,0
0.64,0,kuramoto,1.434748,1.5,0
0.65,0,kuramoto,1.51218,1.5,0
0.66,0,kuramoto,1.591673,1.5,0
0.67,0,kuramoto,1.673202,1.5,0
0.68,0,kuramoto,1.756723,1.5,0
0.69,0,kuramoto,1.842183,1.5,0
0.7,0,kuramoto,1.929518,1.5,0
0.71,0,kuramoto,2.018657,1.5,0
0.72,0,kuramoto,2.109526,1.5,0
0.73,0,kuramoto,2.202047,1.5,0
0.74,0,kuramoto,2.296142,1.5,0
0.75,0,kuramoto,2.39173,1.5,0
0.76,0,kuramoto,2.488736,1.5,0
0.77,0,kuramoto,2.587084,1.5,0
0.78,0,kuramoto,2.6867,1.5,0
0.79,0,kuramoto,2.787513,1.5,0
0.8,0,kuramoto,2.889457,1.5,0
