brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
146.0,332.089,0.0,0,0.082029,0
137.0,40.631,0.0,0,0.423631,0
138.0,34.202,0.0,0,0.536265,0
54.0,21.357,0.0,0,0.570499,0
143.0,31.432,0.0,0,0.591889,0
165.0,44.608,0.0,0,0.623354,0
165.0,30.921,0.0,0,0.667997,0
168.0,39.769,0.0,0,0.768533,0
167.0,44.386,0.0,0,0.808336,0
167.0,46.866,0.9974,1,0.852756,1
169.0,50.1,1.0,1,0.899704,0
141.0,50.85,0.1266,0,0.949881,0
138.0,49.834,0.0261,0,1.00081,0
137.0,49.933,0.0,0,1.05072,0
141.0,27.035,0.1307,0,1.100729,0
167.0,49.974,0.9836,1,1.229049,1
166.0,43.099,0.9539,1,1.279155,0
165.0,46.71,0.9241,1,1.322331,0
142.0,50.325,0.1656,0,1.369117,0
138.0,50.309,0.0332,0,1.419517,0
137.0,49.756,0.0,0,1.469892,0
139.0,49.786,0.0667,0,1.519714,0
139.0,20.126,0.0667,0,1.640629,0
144.0,37.61,0.2333,0,1.660822,0
151.0,37.176,0.4667,0,1.698498,0
168.0,35.077,1.0,1,1.73574,1
169.0,33.684,1.0,1,1.770921,0
168.0,43.714,1.0,1,1.804673,0
165.0,41.117,0.9032,1,1.84847,0
162.0,41.615,0.8065,1,1.88967,0
138.0,23.702,0.0323,0,2.001188,0
137.0,50.319,0.0,0,2.024955,0
138.0,25.406,0.0323,0,2.07534,0
137.0,24.093,0.0,0,2.100812,0
137.0,35.194,0.0,0,2.134194,0
142.0,38.147,0.1613,0,2.169454,0
142.0,38.705,0.1613,0,2.207667,0
155.0,36.256,0.5806,0,2.246438,0
170.0,18.187,1.0,1,2.282759,1
167.0,56.054,0.9677,1,2.374162,0
154.0,44.295,0.5484,1,2.430283,0
140.0,46.655,0.0968,0,2.474646,0
140.0,49.687,0.0968,0,2.521365,0
140.0,51.116,0.0968,0,2.571118,0
140.0,23.859,0.0968,0,2.6223,0
140.0,22.803,0.0968,0,2.646227,0
143.0,21.01,0.1935,0,2.669094,0
170.0,22.273,1.0,1,2.765112,1
169.0,40.763,1.0,1,2.787492,0
168.0,44.174,0.9968,1,2.828324,0
149.0,47.662,0.3871,1,2.872564,0
141.0,50.54,0.129,0,2.920293,0
140.0,49.766,0.0968,0,2.970898,0
143.0,50.227,0.1935,0,3.020731,0
142.0,24.714,0.1613,0,3.071023,0
141.0,23.415,0.129,0,3.095802,0
170.0,39.819,1.0,1,3.198801,1
169.0,31.351,1.0,1,3.24895,0
169.0,45.332,1.0,1,3.280368,0
170.0,47.146,1.0,1,3.325768,0
171.0,50.308,1.0,1,3.372978,0
144.0,50.402,0.2163,0,3.423352,0
140.0,50.178,0.0881,0,3.47382,0
138.0,49.61,0.0221,0,3.524063,0
155.0,29.745,0.557,0,3.643749,0
170.0,40.739,1.0,1,3.673562,1
170.0,40.942,1.0,1,3.714408,0
169.0,42.673,0.9905,1,3.755418,0
170.0,45.814,1.0,1,3.798158,0
149.0,49.276,0.3458,0,3.844039,0
143.0,49.668,0.1562,0,3.893381,0
140.0,50.42,0.0627,0,3.943116,0
145.0,49.703,0.2201,0,3.993604,0
143.0,19.322,0.1577,0,4.115819,0
145.0,37.926,0.2215,0,4.13521,0
149.0,38.023,0.3492,0,4.173203,0
168.0,35.507,0.9554,1,4.211292,1
169.0,23.34,0.9904,1,4.256853,0
168.0,35.484,0.9615,1,4.280259,0
171.0,38.527,1.0,1,4.31581,0
171.0,43.217,1.0,1,4.354403,0
147.0,46.847,0.2812,0,4.397683,0
143.0,48.302,0.1562,0,4.444596,0
143.0,50.287,0.1562,0,4.492964,0
166.0,32.871,0.875,1,4.624821,1
166.0,21.215,0.875,1,4.6578,0
169.0,36.712,0.9688,1,4.679081,0
169.0,38.217,0.9688,1,4.71586,0
170.0,40.779,1.0,1,4.754145,0
170.0,44.899,1.0,1,4.794988,0
145.0,48.7,0.2188,0,4.839954,0
144.0,49.554,0.1875,0,4.88872,0
142.0,50.206,0.125,0,4.938339,0
142.0,23.516,0.125,0,5.061071,0
145.0,39.379,0.2188,0,5.084652,0
145.0,39.653,0.2188,0,5.124128,0
156.0,36.754,0.5625,0,5.163847,0
171.0,18.733,1.0,1,5.200668,1
165.0,18.391,0.8438,1,5.219512,0
169.0,42.673,0.9686,1,5.662218,0
148.0,64.571,0.3082,0,5.774015,0
141.0,49.912,0.0881,0,5.838651,0
140.0,50.044,0.0566,0,5.888629,0
139.0,22.566,0.0282,0,6.014047,0
141.0,22.246,0.0645,0,6.036679,0
141.0,21.301,0.0645,0,6.05899,0
145.0,38.169,0.1935,0,6.080358,0
147.0,37.383,0.2581,0,6.118593,0
168.0,35.515,0.9355,1,6.156043,1
168.0,33.662,0.9355,1,6.191677,0
169.0,33.062,0.9677,1,6.225403,0
169.0,30.236,0.9677,1,6.266851,0
166.0,41.666,0.871,1,6.297151,0
139.0,34.886,0.0,0,6.446958,0
140.0,49.5,0.0228,0,6.48191,0
140.0,22.972,0.0196,0,6.531475,0
139.0,24.581,0.0,0,6.554514,0
159.0,18.562,0.6393,0,6.579163,0
166.0,19.949,0.8684,1,6.597791,1
169.0,36.648,0.967,1,6.617844,0
169.0,37.251,0.9667,1,6.654557,0
167.0,40.618,0.9,1,6.691873,0
165.0,44.019,0.8333,1,6.732558,0
138.0,29.192,0.0,0,6.845164,0
137.0,51.353,0.0,0,6.874423,0
140.0,55.919,0.0323,0,6.925859,0
138.0,47.616,0.0,0,6.98186,0
139.0,39.371,0.0,0,7.029555,0
144.0,37.073,0.1475,0,7.069004,0
149.0,33.955,0.3,0,7.106162,0
169.0,33.516,0.9667,1,7.140187,1
168.0,33.73,0.9333,1,7.173811,0
141.0,46.644,0.0333,0,7.27936,0
144.0,27.328,0.1333,0,7.340293,0
145.0,20.114,0.1667,0,7.367697,0
143.0,19.64,0.1,0,7.387899,0
144.0,36.067,0.1333,0,7.407602,0
146.0,32.433,0.2,0,7.443737,0
146.0,33.278,0.2,0,7.476239,0
147.0,31.473,0.2333,0,7.509583,0
152.0,29.631,0.4,0,7.541121,0
167.0,29.667,0.9,1,7.570817,1
167.0,29.995,0.9,1,7.600591,0
168.0,30.426,0.9333,1,7.630652,0
