t_s,agent_id,event_type,model
0.4,2,agent_flash,kuramoto
0.43,1,agent_flash,kuramoto
0.5,0,agent_flash,kuramoto
0.91,2,agent_flash,kuramoto
0.94,1,agent_flash,kuramoto
1.01,0,agent_flash,kuramoto
1.42,2,agent_flash,kuramoto
1.46,1,agent_flash,kuramoto
1.52,0,agent_flash,kuramoto
1.93,2,agent_flash,kuramoto
1.97,1,agent_flash,kuramoto
2.03,0,agent_flash,kuramoto
2.44,2,agent_flash,kuramoto
2.48,1,agent_flash,kuramoto
2.54,0,agent_flash,kuramoto
2.95,2,agent_flash,kuramoto
2.99,1,agent_flash,kuramoto
3.05,0,agent_flash,kuramoto
3.46,2,agent_flash,kuramoto
3.5,1,agent_flash,kuramoto
3.56,0,agent_flash,kuramoto
3.97,2,agent_flash,kuramoto
4.01,1,agent_flash,kuramoto
4.07,0,agent_flash,kuramoto
4.48,2,agent_flash,kuramoto
4.52,1,agent_flash,kuramoto
4.58,0,agent_flash,kuramoto
5.0,2,agent_flash,kuramoto
5.03,1,agent_flash,kuramoto
5.1,0,agent_flash,kuramoto
5.51,2,agent_flash,kuramoto
5.54,1,agent_flash,kuramoto
5.61,0,agent_flash,kuramoto
6.02,2,agent_flash,kuramoto
6.05,1,agent_flash,kuramoto
6.12,0,agent_flash,kuramoto
6.53,2,agent_flash,kuramoto
6.57,1,agent_flash,kuramoto
6.63,0,agent_flash,kuramoto
7.04,2,agent_flash,kuramoto
7.08,1,agent_flash,kuramoto
7.14,0,agent_flash,kuramoto
7.55,2,agent_flash,kuramoto
7.59,1,agent_flash,kuramoto
7.65,0,agent_flash,kuramoto
8.06,2,agent_flash,kuramoto
8.1,1,agent_flash,kuramoto
8.16,0,agent_flash,kuramoto
8.57,2,agent_flash,kuramoto
8.61,1,agent_flash,kuramoto
8.67,0,agent_flash,kuramoto
9.08,2,agent_flash,kuramoto
9.12,1,agent_flash,kuramoto
9.18,0,agent_flash,kuramoto
9.59,2,agent_flash,kuramoto
9.63,1,agent_flash,kuramoto
9.69,0,agent_flash,kuramoto
10.11,2,agent_flash,kuramoto
10.14,1,agent_flash,kuramoto
10.21,0,agent_flash,kuramoto
10.62,2,agent_flash,kuramoto
10.65,1,agent_flash,kuramoto
10.72,0,agent_flash,kuramoto
11.13,2,agent_flash,kuramoto
11.16,1,agent_flash,kuramoto
11.23,0,agent_flash,kuramoto
11.64,2,agent_flash,kuramoto
11.68,1,agent_flash,kuramoto
11.74,0,agent_flash,kuramoto
12.15,2,agent_flash,kuramoto
12.19,1,agent_flash,kuramoto
12.25,0,agent_flash,kuramoto
12.66,2,agent_flash,kuramoto
12.7,1,agent_flash,kuramoto
12.76,0,agent_flash,kuramoto
13.17,2,agent_flash,kuramoto
13.21,1,agent_flash,kuramoto
13.27,0,agent_flash,kuramoto
13.68,2,agent_flash,kuramoto
13.72,1,agent_flash,kuramoto
13.78,0,agent_flash,kuramoto
14.19,2,agent_flash,kuramoto
14.23,1,agent_flash,kuramoto
14.29,0,agent_flash,kuramoto
14.7,2,agent_flash,kuramoto
14.74,1,agent_flash,kuramoto
14.8,0,agent_flash,kuramoto
15.22,2,agent_flash,kuramoto
15.25,1,agent_flash,kuramoto
15.32,0,agent_flash,kuramoto
15.73,2,agent_flash,kuramoto
15.76,1,agent_flash,kuramoto
15.83,0,agent_flash,kuramoto
16.24,2,agent_flash,kuramoto
16.28,1,agent_flash,kuramoto
16.34,0,agent_flash,kuramoto
16.75,2,agent_flash,kuramoto
16.79,1,agent_flash,kuramoto
16.85,0,agent_flash,kuramoto
17.26,2,agent_flash,kuramoto
17.3,1,agent_flash,kuramoto
17.36,0,agent_flash,kuramoto
17.77,2,agent_flash,kuramoto
17.81,1,agent_flash,kuramoto
17.87,0,agent_flash,kuramoto
18.28,2,agent_flash,kuramoto
18.32,1,agent_flash,kuramoto
18.38,0,agent_flash,kuramoto
18.79,2,agent_flash,kuramoto
18.83,1,agent_flash,kuramoto
18.89,0,agent_flash,kuramoto
19.3,2,agent_flash,kuramoto
19.34,1,agent_flash,kuramoto
19.4,0,agent_flash,kuramoto
19.81,2,agent_flash,kuramoto
19.85,1,agent_flash,kuramoto
19.91,0,agent_flash,kuramoto
20.33,2,agent_flash,kuramoto
20.36,1,agent_flash,kuramoto
20.43,0,agent_flash,kuramoto
20.84,2,agent_flash,kuramoto
20.87,1,agent_flash,kuramoto
20.94,0,agent_flash,kuramoto
21.35,2,agent_flash,kuramoto
21.39,1,agent_flash,kuramoto
21.45,0,agent_flash,kuramoto
21.86,2,agent_flash,kuramoto
21.9,1,agent_flash,kuramoto
21.96,0,agent_flash,kuramoto
22.37,2,agent_flash,kuramoto
22.41,1,agent_flash,kuramoto
22.47,0,agent_flash,kuramoto
22.88,2,agent_flash,kuramoto
22.92,1,agent_flash,kuramoto
22.98,0,agent_flash,kuramoto
23.39,2,agent_flash,kuramoto
23.43,1,agent_flash,kuramoto
23.49,0,agent_flash,kuramoto
23.9,2,agent_flash,kuramoto
23.94,1,agent_flash,kuramoto
24.0,0,agent_flash,kuramoto
24.41,2,agent_flash,kuramoto
24.45,1,agent_flash,kuramoto
24.51,0,agent_flash,kuramoto
24.92,2,agent_flash,kuramoto
24.96,1,agent_flash,kuramoto
25.02,0,agent_flash,kuramoto
25.44,2,agent_flash,kuramoto
25.47,1,agent_flash,kuramoto
25.54,0,agent_flash,kuramoto
25.95,2,agent_flash,kuramoto
25.98,1,agent_flash,kuramoto
26.05,0,agent_flash,kuramoto
26.46,2,agent_flash,kuramoto
26.5,1,agent_flash,kuramoto
26.56,0,agent_flash,kuramoto
26.97,2,agent_flash,kuramoto
27.01,1,agent_flash,kuramoto
27.07,0,agent_flash,kuramoto
27.48,2,agent_flash,kuramoto
27.52,1,agent_flash,kuramoto
27.58,0,agent_flash,kuramoto
27.99,2,agent_flash,kuramoto
28.03,1,agent_flash,kuramoto
28.09,0,agent_flash,kuramoto
28.5,2,agent_flash,kuramoto
28.54,1,agent_flash,kuramoto
28.6,0,agent_flash,kuramoto
29.01,2,agent_flash,kuramoto
29.05,1,agent_flash,kuramoto
29.11,0,agent_flash,kuramoto
29.52,2,agent_flash,kuramoto
29.56,1,agent_flash,kuramoto
29.62,0,agent_flash,kuramoto
30.03,2,agent_flash,kuramoto
30.07,1,agent_flash,kuramoto
30.14,0,agent_flash,kuramoto
30.55,2,agent_flash,kuramoto
30.58,1,agent_flash,kuramoto
30.65,0,agent_flash,kuramoto
31.06,2,agent_flash,kuramoto
31.09,1,agent_flash,kuramoto
31.16,0,agent_flash,kuramoto
31.57,2,agent_flash,kuramoto
31.61,1,agent_flash,kuramoto
31.67,0,agent_flash,kuramoto
32.08,2,agent_flash,kuramoto
32.12,1,agent_flash,kuramoto
32.18,0,agent_flash,kuramoto
32.59,2,agent_flash,kuramoto
32.63,1,agent_flash,kuramoto
32.69,0,agent_flash,kuramoto
33.1,2,agent_flash,kuramoto
33.14,1,agent_flash,kuramoto
33.2,0,agent_flash,kuramoto
33.61,2,agent_flash,kuramoto
33.65,1,agent_flash,kuramoto
33.71,0,agent_flash,kuramoto
34.12,2,agent_flash,kuramoto
34.16,1,agent_flash,kuramoto
34.22,0,agent_flash,kuramoto
34.63,2,agent_flash,kuramoto
34.67,1,agent_flash,kuramoto
34.73,0,agent_flash,kuramoto
35.14,2,agent_flash,kuramoto
35.18,1,agent_flash,kuramoto
35.25,0,agent_flash,kuramoto
35.66,2,agent_flash,kuramoto
35.69,1,agent_flash,kuramoto
35.76,0,agent_flash,kuramoto
36.17,2,agent_flash,kuramoto
36.2,1,agent_flash,kuramoto
36.27,0,agent_flash,kuramoto
36.68,2,agent_flash,kuramoto
36.72,1,agent_flash,kuramoto
36.78,0,agent_flash,kuramoto
37.19,2,agent_flash,kuramoto
37.23,1,agent_flash,kuramoto
37.29,0,agent_flash,kuramoto
37.7,2,agent_flash,kuramoto
37.74,1,agent_flash,kuramoto
37.8,0,agent_flash,kuramoto
38.21,2,agent_flash,kuramoto
38.25,1,agent_flash,kuramoto
38.31,0,agent_flash,kuramoto
38.72,2,agent_flash,kuramoto
38.76,1,agent_flash,kuramoto
38.82,0,agent_flash,kuramoto
39.23,2,agent_flash,kuramoto
39.27,1,agent_flash,kuramoto
39.33,0,agent_flash,kuramoto
39.74,2,agent_flash,kuramoto
39.78,1,agent_flash,kuramoto
39.84,0,agent_flash,kuramoto
40.25,2,agent_flash,kuramoto
40.29,1,agent_flash,kuramoto
40.36,0,agent_flash,kuramoto
40.77,2,agent_flash,kuramoto
40.8,1,agent_flash,kuramoto
40.87,0,agent_flash,kuramoto
41.28,2,agent_flash,kuramoto
41.31,1,agent_flash,kuramoto
41.38,0,agent_flash,kuramoto
41.79,2,agent_flash,kuramoto
41.83,1,agent_flash,kuramoto
41.89,0,agent_flash,kuramoto
42.3,2,agent_flash,kuramoto
42.34,1,agent_flash,kuramoto
42.4,0,agent_flash,kuramoto
42.81,2,agent_flash,kuramoto
42.85,1,agent_flash,kuramoto
42.91,0,agent_flash,kuramoto
43.32,2,agent_flash,kuramoto
43.36,1,agent_flash,kuramoto
43.42,0,agent_flash,kuramoto
43.83,2,agent_flash,kuramoto
43.87,1,agent_flash,kuramoto
43.93,0,agent_flash,kuramoto
44.34,2,agent_flash,kuramoto
44.38,1,agent_flash,kuramoto
44.44,0,agent_flash,kuramoto
44.85,2,agent_flash,kuramoto
44.89,1,agent_flash,kuramoto
44.95,0,agent_flash,kuramoto
45.37,2,agent_flash,kuramoto
45.4,1,agent_flash,kuramoto
45.47,0,agent_flash,kuramoto
45.88,2,agent_flash,kuramoto
45.91,1,agent_flash,kuramoto
45.98,0,agent_flash,kuramoto
46.39,2,agent_flash,kuramoto
46.42,1,agent_flash,kuramoto
46.49,0,agent_flash,kuramoto
46.9,2,agent_flash,kuramoto
46.94,1,agent_flash,kuramoto
47.0,0,agent_flash,kuramoto
47.41,2,agent_flash,kuramoto
47.45,1,agent_flash,kuramoto
47.51,0,agent_flash,kuramoto
47.92,2,agent_flash,kuramoto
47.96,1,agent_flash,kuramoto
48.02,0,agent_flash,kuramoto
48.43,2,agent_flash,kuramoto
48.47,1,agent_flash,kuramoto
48.53,0,agent_flash,kuramoto
48.94,2,agent_flash,kuramoto
48.98,1,agent_flash,kuramoto
49.04,0,agent_flash,kuramoto
49.45,2,agent_flash,kuramoto
49.49,1,agent_flash,kuramoto
49.55,0,agent_flash,kuramoto
49.96,2,agent_flash,kuramoto
50.0,1,agent_flash,kuramoto
50.06,0,agent_flash,kuramoto
50.48,2,agent_flash,kuramoto
50.51,1,agent_flash,kuramoto
50.58,0,agent_flash,kuramoto
50.99,2,agent_flash,kuramoto
51.02,1,agent_flash,kuramoto
51.09,0,agent_flash,kuramoto
51.5,2,agent_flash,kuramoto
51.53,1,agent_flash,kuramoto
51.6,0,agent_flash,kuramoto
52.01,2,agent_flash,kuramoto
52.05,1,agent_flash,kuramoto
52.11,0,agent_flash,kuramoto
52.52,2,agent_flash,kuramoto
52.56,1,agent_flash,kuramoto
52.62,0,agent_flash,kuramoto
53.03,2,agent_flash,kuramoto
53.07,1,agent_flash,kuramoto
53.13,0,agent_flash,kuramoto
53.54,2,agent_flash,kuramoto
53.58,1,agent_flash,kuramoto
53.64,0,agent_flash,kuramoto
54.05,2,agent_flash,kuramoto
54.09,1,agent_flash,kuramoto
54.15,0,agent_flash,kuramoto
54.56,2,agent_flash,kuramoto
54.6,1,agent_flash,kuramoto
54.66,0,agent_flash,kuramoto
55.07,2,agent_flash,kuramoto
55.11,1,agent_flash,kuramoto
55.17,0,agent_flash,kuramoto
55.59,2,agent_flash,kuramoto
55.62,1,agent_flash,kuramoto
55.69,0,agent_flash,kuramoto
56.1,2,agent_flash,kuramoto
56.13,1,agent_flash,kuramoto
56.2,0,agent_flash,kuramoto
56.61,2,agent_flash,kuramoto
56.65,1,agent_flash,kuramoto
56.71,0,agent_flash,kuramoto
57.12,2,agent_flash,kuramoto
57.16,1,agent_flash,kuramoto
57.22,0,agent_flash,kuramoto
57.63,2,agent_flash,kuramoto
57.67,1,agent_flash,kuramoto
57.73,0,agent_flash,kuramoto
58.14,2,agent_flash,kuramoto
58.18,1,agent_flash,kuramoto
58.24,0,agent_flash,kuramoto
58.65,2,agent_flash,kuramoto
58.69,1,agent_flash,kuramoto
58.75,0,agent_flash,kuramoto
59.16,2,agent_flash,kuramoto
59.2,1,agent_flash,kuramoto
59.26,0,agent_flash,kuramoto
59.67,2,agent_flash,kuramoto
59.71,1,agent_flash,kuramoto
