coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
,0,0.0,0.8,1.2,0.001,eapf_consensus,0.0,1.596518,0.090951,2.0
,0,0.0,0.8,1.2,343.028,eapf_consensus,0.0,4.18289,0.433979,2.0
,0,0.0,0.8,1.2,29.891,eapf_consensus,0.0,4.40826,0.46387,2.0
,0,0.0,0.8,1.2,33.368,eapf_consensus,0.0,4.659847,0.497237,2.0
,0,0.0,0.8,1.2,47.858,eapf_consensus,0.0,5.020687,0.545095,2.0
,0,0.0,0.8,1.2,30.682,eapf_consensus,0.0,5.252022,0.575777,2.0
,0,0.0,0.8,1.2,29.573,eapf_consensus,0.0,5.475,0.60535,2.0
,0,0.0,0.8,1.2,29.516,eapf_consensus,0.0,5.697546,0.634866,2.0
,0,0.0,0.8,1.2,29.934,eapf_consensus,0.0,5.923244,0.664801,2.0
,0,0.0,0.8,1.2,30.433,eapf_consensus,0.359941,6.154144,0.695234,2.0
,1,0.0,0.8,1.2,31.847,eapf_consensus,0.358501,0.113663,0.72708,2.0
,0,0.0,0.8,1.2,111.369,eapf_consensus,0.355915,0.956855,0.838449,2.0
,0,0.0,0.8,1.2,58.345,eapf_consensus,0.352423,1.400969,0.896794,2.0
,0,0.0,0.8,1.2,50.058,eapf_consensus,0.348219,1.78315,0.946852,2.0
,0,0.0,0.8,1.2,47.7,eapf_consensus,0.343464,2.147981,0.994552,2.0
,0,0.0,0.8,1.2,23.735,eapf_consensus,0.338285,2.332436,1.018287,2.0
,0,0.0,0.8,1.2,22.082,eapf_consensus,0.332789,2.504656,1.040369,2.0
,0,1.541558,0.7938339999999999,1.206166,19.621,eapf_consensus,-2.314611,2.647918,1.05999,2.0
,0,1.535392,0.782759,1.217241,20.763,eapf_consensus,-2.10963,2.793093,1.080753,2.0
,0,1.524317,0.7678020000000001,1.232198,36.465,eapf_consensus,-1.748201,3.055249,1.117218,2.0
,0,1.50936,0.7497990000000001,1.250201,46.081,eapf_consensus,-1.294452,3.393446,1.163299,2.0
,0,1.491358,0.7294320000000001,1.270568,30.78,eapf_consensus,-0.987463,3.616426,1.194079,2.0
,0,1.47099,0.7072529999999999,1.292747,43.823,eapf_consensus,-0.563627,3.948976,1.237902,2.0
,0,1.448812,0.683716,1.316284,47.177,eapf_consensus,-0.116874,4.317866,1.285078,2.0
,0,1.425274,0.659184,1.340816,49.364,eapf_consensus,0.339495,4.71604,1.334442,2.0
,0,1.400742,0.633956,1.366044,50.088,eapf_consensus,0.79041,5.133101,1.38453,2.0
,0,1.375514,0.6082719999999999,1.391728,50.638,eapf_consensus,1.232959,5.568736,1.435167,2.0
,0,1.34983,0.582325,1.417675,50.385,eapf_consensus,1.659283,6.016772,1.485553,2.0
,1,1.323883,0.5562720000000001,1.443728,49.74,eapf_consensus,2.065587,0.190861,1.535293,2.0
,0,0.690436,0.532667,1.467333,97.076,eapf_consensus,0.230268,1.083752,1.632369,2.0
,0,0.666832,0.511117,1.488883,33.947,eapf_consensus,0.360204,1.407999,1.666315,2.0
,0,0.645281,0.49129500000000004,1.508705,39.083,eapf_consensus,0.507387,1.784667,1.705398,2.0
,0,0.625459,0.472936,1.527064,42.409,eapf_consensus,0.663,2.198177,1.747807,2.0
,0,0.6071,0.4558199999999999,1.54418,45.874,eapf_consensus,0.826494,2.650826,1.793681,2.0
,0,0.589984,0.43976799999999994,1.560232,46.528,eapf_consensus,0.986473,3.116205,1.840209,2.0
,0,0.573932,0.42463000000000006,1.57537,50.279,eapf_consensus,1.153839,3.624871,1.890488,2.0
,0,0.558794,0.410285,1.589715,50.608,eapf_consensus,1.315753,4.143691,1.941096,2.0
,0,0.544449,0.39663000000000004,1.60337,49.8,eapf_consensus,1.468233,4.661296,1.990896,2.0
,0,0.530795,0.3835839999999999,1.616416,50.675,eapf_consensus,1.617061,5.194422,2.041572,2.0
,0,0.517748,0.37107599999999996,1.628924,26.583,eapf_consensus,1.680927,5.489213,2.068154,2.0
,0,0.50524,0.35904800000000003,1.640952,25.69,eapf_consensus,1.737669,5.778945,2.093844,2.0
,0,0.493213,0.34745399999999993,1.652546,22.631,eapf_consensus,1.781001,6.040844,2.116475,2.0
,1,0.316856,0.3338591952058618,1.66309,23.662,eapf_consensus,0.289449,0.027351,2.140137,1.9969491952058618
,0,0.306313,0.3241991952058618,1.67275,125.172,eapf_consensus,0.506348,1.356568,2.265309,1.9969491952058618
,0,0.296653,0.31528519520586173,1.681664,38.174,eapf_consensus,0.556269,1.776998,2.303483,1.9969491952058618
,0,0.287739,0.3070021952058617,1.689947,46.484,eapf_consensus,0.621097,2.286006,2.349966,1.9969491952058618
