brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
129.0,332.167,0.0,0,0.090951,0
104.0,29.857,0.0,0,0.433979,0
145.0,33.335,0.0,0,0.46387,0
148.0,47.822,0.0,0,0.497237,0
148.0,30.646,0.0,0,0.545095,0
148.0,29.537,0.0,0,0.575777,0
158.0,29.482,0.0,0,0.60535,0
169.0,29.899,0.0,0,0.634866,0
169.0,30.398,0.0,0,0.664801,0
171.0,31.763,1.0,1,0.695234,1
172.0,36.808,1.0,1,0.72708,0
145.0,58.267,0.3582,1,0.838449,0
141.0,49.98,0.2449,0,0.896794,0
146.0,47.621,0.3545,0,0.946852,0
146.0,23.657,0.3352,0,0.994552,0
143.0,22.003,0.2286,0,1.018287,0
156.0,19.543,0.5893,0,1.040369,0
167.0,20.63,0.9193,1,1.05999,1
171.0,36.388,1.0,1,1.080753,0
171.0,36.38,1.0,1,1.117218,0
172.0,30.71,1.0,1,1.163299,0
171.0,43.755,1.0,1,1.194079,0
172.0,47.109,1.0,1,1.237902,0
170.0,49.296,0.9435,1,1.285078,0
146.0,50.021,0.1409,0,1.334442,0
136.0,50.571,0.0,0,1.38453,0
134.0,50.316,0.0,0,1.435167,0
139.0,49.672,0.1003,0,1.485553,0
145.0,25.43,0.264,0,1.535293,0
170.0,33.84,0.9688,1,1.632369,1
169.0,39.015,0.9429,1,1.666315,0
169.0,42.342,0.9424,1,1.705398,0
170.0,45.805,0.9709,1,1.747807,0
170.0,46.463,0.9707,1,1.793681,0
168.0,50.211,0.9112,1,1.840209,0
140.0,50.542,0.0746,0,1.890488,0
135.0,49.734,0.0,0,1.941096,0
133.0,50.609,0.0,0,1.990896,0
139.0,26.516,0.116,0,2.041572,0
140.0,25.623,0.1413,0,2.068154,0
140.0,22.563,0.1389,0,2.093844,0
148.0,23.594,0.3593,0,2.116475,0
169.0,40.337,0.9441,1,2.140137,1
169.0,38.106,0.944,1,2.265309,0
155.0,46.417,0.5506,1,2.303483,0
139.0,50.103,0.0986,0,2.349966,0
135.0,49.888,0.0,0,2.400136,0
140.0,50.424,0.1389,0,2.450091,0
142.0,23.84,0.1944,0,2.500581,0
140.0,23.438,0.1389,0,2.52449,0
140.0,21.01,0.1389,0,2.547995,0
140.0,22.338,0.1365,0,2.569074,0
143.0,36.534,0.2179,0,2.591481,0
143.0,37.353,0.2157,0,2.628082,0
159.0,34.582,0.6629,1,2.665503,1
171.0,32.972,1.0,1,2.700192,0
170.0,32.137,0.9718,1,2.733229,0
159.0,47.381,0.6601,1,2.838032,0
143.0,47.521,0.2045,0,2.885479,0
140.0,49.411,0.1168,0,2.933066,0
137.0,50.122,0.0286,0,2.982544,0
143.0,25.171,0.1977,0,3.032734,0
141.0,23.623,0.1379,0,3.057972,0
142.0,21.358,0.1643,0,3.08166,0
165.0,21.034,0.8266,1,3.103085,1
170.0,37.894,0.971,1,3.124228,0
170.0,38.942,0.9709,1,3.162189,0
170.0,31.146,0.9708,1,3.210732,0
171.0,44.758,1.0,1,3.241944,0
172.0,46.664,1.0,1,3.28677,0
169.0,49.84,0.9412,1,3.3335,0
150.0,50.459,0.3787,1,3.383446,0
136.0,49.893,0.0,0,3.433972,0
134.0,50.401,0.0,0,3.483933,0
140.0,49.795,0.1143,0,3.534401,0
145.0,25.382,0.2571,0,3.584263,0
141.0,23.644,0.1429,0,3.60971,0
148.0,21.849,0.3429,0,3.633424,0
166.0,21.261,0.8571,1,3.65534,1
171.0,37.772,1.0,1,3.676708,0
171.0,38.7,1.0,1,3.714546,0
171.0,42.189,1.0,1,3.753312,0
171.0,21.361,1.0,1,3.866289,0
169.0,49.962,0.9424,1,3.887718,0
144.0,49.987,0.2197,0,3.937747,0
136.0,50.51,0.0,0,3.987801,0
134.0,49.803,0.0,0,4.03838,0
140.0,56.421,0.1143,0,4.088252,0
145.0,25.188,0.2571,0,4.144756,0
153.0,44.461,0.4857,0,4.170021,0
170.0,42.275,0.9714,1,4.227,1
170.0,38.743,0.9714,1,4.269384,0
147.0,64.814,0.3143,0,4.377479,0
139.0,50.519,0.0857,0,4.442363,0
135.0,49.577,0.0,0,4.49295,0
143.0,26.394,0.2,0,4.542591,0
142.0,24.736,0.1714,0,4.569053,0
141.0,21.983,0.1429,0,4.593858,0
148.0,22.998,0.3429,0,4.615907,0
170.0,39.262,0.9714,1,4.638972,1
170.0,38.789,0.9714,1,4.678339,0
172.0,37.806,1.0,1,4.717194,0
171.0,42.29,1.0,1,4.755066,0
171.0,45.155,1.0,1,4.797421,0
135.0,43.039,0.0,0,4.997606,0
134.0,50.71,0.0,0,5.040711,0
141.0,27.214,0.1525,0,5.091489,0
142.0,24.897,0.1785,0,5.118772,0
142.0,22.699,0.1761,0,5.143736,0
159.0,23.334,0.6581,1,5.166512,1
170.0,39.263,0.9714,1,5.189954,0
170.0,32.058,0.9714,1,5.238262,0
170.0,42.504,0.9714,1,5.270388,0
170.0,45.986,0.9714,1,5.31296,0
165.0,25.83,0.8286,1,5.433026,0
144.0,50.109,0.2241,0,5.458921,0
134.0,50.902,0.0,0,5.509096,0
134.0,49.406,0.0,0,5.560066,0
139.0,50.351,0.0857,0,5.609538,0
143.0,25.045,0.2,0,5.659956,0
141.0,24.32,0.1429,0,5.685067,0
161.0,21.002,0.7143,1,5.709455,1
166.0,21.964,0.8571,1,5.730564,0
170.0,38.211,0.9714,1,5.752595,0
170.0,39.713,0.9714,1,5.790874,0
144.0,55.815,0.2286,0,5.90904,0
139.0,50.0,0.0857,0,5.964923,0
135.0,49.847,0.0,0,6.014992,0
142.0,26.294,0.1944,0,6.064906,0
140.0,23.817,0.1365,0,6.091277,0
140.0,22.25,0.1365,0,6.115162,0
140.0,22.739,0.1365,0,6.137479,0
143.0,38.696,0.2207,0,6.160286,0
143.0,38.971,0.2191,0,6.199052,0
152.0,22.175,0.4828,0,6.251991,0
167.0,34.578,0.9138,1,6.27423,1
170.0,36.331,1.0,1,6.308918,0
169.0,50.839,0.9713,1,6.414158,0
143.0,46.501,0.2059,0,6.465063,0
140.0,50.036,0.1176,0,6.511631,0
135.0,50.106,0.0,0,6.561736,0
142.0,24.764,0.1954,0,6.611909,0
140.0,24.352,0.1354,0,6.63674,0
140.0,21.851,0.1354,0,6.66116,0
155.0,21.094,0.5665,0,6.683077,0
168.0,38.081,0.9422,1,6.704237,1
168.0,39.141,0.9422,1,6.742426,0
168.0,40.854,0.9422,1,6.781635,0
168.0,44.599,0.9422,1,6.822555,0
168.0,27.256,0.9424,1,6.936524,0
150.0,50.096,0.4118,1,6.963847,0
135.0,50.434,0.0,0,7.01401,0
133.0,50.354,0.0,0,7.06451,0
137.0,49.6,0.0544,0,7.11493,0
142.0,25.746,0.1977,0,7.164598,0
140.0,24.248,0.1379,0,7.19041,0
145.0,21.527,0.2795,0,7.214728,0
169.0,21.195,0.9711,1,7.275345,1
169.0,38.586,0.9711,1,7.29665,0
169.0,42.711,0.9711,1,7.335303,0
170.0,21.678,1.0,1,7.448469,0
168.0,49.881,0.9412,1,7.470213,0
144.0,50.735,0.2353,0,7.520161,0
135.0,50.132,0.0,0,7.570963,0
134.0,49.81,0.0,0,7.621162,0
140.0,49.867,0.1429,0,7.671038,0
143.0,25.842,0.2286,0,7.720974,0
141.0,22.848,0.1714,0,7.746883,0
166.0,21.079,0.8857,1,7.769798,1
167.0,22.463,0.9143,1,7.790986,0
170.0,37.896,1.0,1,7.813517,0
170.0,38.597,1.0,1,7.851482,0
172.0,61.728,1.0,1,7.96298,0
169.0,50.265,0.9714,1,8.024782,0
141.0,49.927,0.1714,0,8.075113,0
135.0,50.057,0.0,0,8.125107,0
134.0,50.102,0.0,0,8.175231,0
140.0,27.153,0.1429,0,8.2254,0
141.0,38.446,0.1714,0,8.262385,0
149.0,23.866,0.4,0,8.300899,0
169.0,40.16,0.9714,1,8.324833,1
169.0,40.422,0.9714,1,8.365102,0
170.0,58.622,1.0,1,8.476334,0
169.0,49.842,0.9714,1,8.535023,0
159.0,50.244,0.6857,1,8.584933,0
136.0,50.288,0.0286,0,8.635245,0
134.0,49.951,0.0,0,8.685601,0
134.0,50.304,0.0,0,8.73562,0
142.0,26.798,0.2,0,8.785992,0
141.0,24.696,0.1714,0,8.812857,0
144.0,22.358,0.2571,0,8.837618,0
166.0,22.684,0.8857,1,8.860042,1
169.0,38.877,0.9714,1,8.882835,0
169.0,59.054,0.9714,1,8.991128,0
144.0,50.506,0.2571,0,9.05025,0
136.0,49.69,0.0286,0,9.100824,0
134.0,49.853,0.0,0,9.150581,0
141.0,30.647,0.1714,0,9.200501,0
140.0,26.189,0.1429,0,9.231225,0
140.0,34.319,0.1429,0,9.268373,0
143.0,35.553,0.2286,0,9.302769,0
143.0,39.558,0.2286,0,9.338395,0
151.0,36.41,0.4571,0,9.37802,0
166.0,35.562,0.8857,1,9.414495,1
168.0,32.251,0.9429,1,9.52807,0
168.0,43.142,0.9429,1,9.560389,0
144.0,45.675,0.2571,0,9.603601,0
140.0,49.92,0.1429,0,9.649344,0
135.0,50.133,0.0,0,9.699332,0
142.0,25.245,0.2,0,9.74953,0
140.0,24.291,0.1429,0,9.774843,0
140.0,22.187,0.1429,0,9.799201,0
150.0,21.291,0.4286,0,9.821454,0
168.0,38.337,0.9429,1,9.842811,1
168.0,38.405,0.9429,1,9.881258,0
168.0,41.26,0.9456,1,9.91973,0
168.0,45.413,0.9483,1,9.961056,0
168.0,25.008,0.9456,1,10.077441,0
155.0,50.15,0.5714,1,10.102517,0
135.0,50.126,0.0,0,10.152733,0
133.0,50.481,0.0,0,10.202926,0
134.0,50.423,0.0,0,10.253475,0
140.0,34.453,0.1471,0,10.319451,0
144.0,22.41,0.2647,0,10.353973,0
165.0,22.235,0.8824,1,10.376448,1
168.0,39.158,0.9706,1,10.398794,0
168.0,39.446,0.9706,1,10.438018,0
169.0,42.116,1.0,1,10.477531,0
170.0,23.633,1.0,1,10.591544,0
165.0,49.891,0.8824,1,10.615246,0
142.0,50.851,0.2059,0,10.665204,0
135.0,49.975,0.0,0,10.716122,0
133.0,50.271,0.0,0,10.766164,0
139.0,26.888,0.1176,0,10.81651,0
140.0,26.129,0.1471,0,10.843467,0
140.0,22.89,0.1471,0,10.869664,0
143.0,23.463,0.2353,0,10.89262,0
170.0,40.328,1.0,1,10.916149,1
169.0,40.656,1.0,1,10.956585,0
171.0,37.722,1.0,1,10.997307,0
171.0,63.711,1.0,1,11.10609,0
169.0,49.524,1.0,1,11.169868,0
142.0,50.753,0.2059,0,11.219462,0
135.0,50.509,0.0,0,11.270281,0
133.0,34.606,0.0,0,11.335827,0
140.0,26.986,0.1471,0,11.370499,0
142.0,25.926,0.2059,0,11.397552,0
141.0,23.468,0.1765,0,11.423547,0
153.0,23.081,0.5294,0,11.447082,0
170.0,39.876,1.0,1,11.470229,1
169.0,40.98,1.0,1,11.510215,0
170.0,64.069,1.0,1,11.626648,0
165.0,50.175,0.8746,1,11.690783,0
144.0,50.497,0.2616,0,11.741025,0
134.0,50.418,0.0,0,11.79159,0
134.0,49.085,0.0,0,11.842075,0
139.0,50.327,0.1416,0,11.891227,0
144.0,25.478,0.2833,0,11.941621,0
141.0,24.807,0.1989,0,11.967165,0
155.0,20.46,0.5983,0,11.992038,0
166.0,22.775,0.9117,1,12.012564,1
170.0,37.969,1.0,1,12.035486,0
170.0,54.534,1.0,1,12.144278,0
170.0,47.599,1.0,1,12.198881,0
168.0,49.971,0.9433,1,12.246548,0
141.0,50.511,0.1808,0,12.296586,0
134.0,41.449,0.0,0,12.356078,0
132.0,49.823,0.0,0,12.397593,0
139.0,27.451,0.1389,0,12.447487,0
140.0,25.487,0.1667,0,12.475022,0
140.0,22.734,0.1667,0,12.500577,0
146.0,22.95,0.3333,0,12.523408,0
169.0,40.021,0.9722,1,12.546424,1
169.0,41.211,0.9722,1,12.586551,0
160.0,49.513,0.7222,1,12.703201,0
142.0,47.657,0.2222,0,12.75278,0
138.0,50.525,0.1111,0,12.800503,0
136.0,49.234,0.0563,0,12.851094,0
142.0,25.4,0.226,0,12.900395,0
139.0,23.782,0.1416,0,12.92586,0
140.0,21.648,0.1705,0,12.949709,0
139.0,21.581,0.1425,0,12.971447,0
143.0,37.935,0.2571,0,12.993094,0
143.0,38.416,0.2571,0,13.031095,0
155.0,35.002,0.6,0,13.069577,0
167.0,35.095,0.9429,1,13.104643,1
168.0,24.572,0.9707,1,13.224697,0
165.0,43.248,0.8827,1,13.249336,0
141.0,46.595,0.1813,0,13.292653,0
139.0,49.737,0.1228,0,13.339314,0
135.0,41.064,0.0058,0,13.39838,0
141.0,25.17,0.1789,0,13.439513,0
139.0,23.54,0.1176,0,13.464751,0
139.0,21.624,0.1176,0,13.488359,0
139.0,21.353,0.1176,0,13.510051,0
143.0,38.242,0.2353,0,13.531474,0
143.0,38.669,0.2353,0,13.569783,0
153.0,34.667,0.5294,0,13.608521,0
167.0,35.132,0.9412,1,13.643253,1
169.0,38.462,1.0,1,13.747487,0
169.0,42.424,1.0,1,13.786015,0
143.0,45.681,0.2353,0,13.828508,0
140.0,50.281,0.1471,0,13.874258,0
136.0,49.854,0.0294,0,13.924606,0
142.0,25.609,0.2059,0,13.974527,0
