coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
0.944272,0,0.0,0.26380294350958167,1.950857,0.002,kuramoto,1.906216,4.376989,0.080362,2.2146599435095817
0.944279,0,0.0,0.2637999435095817,1.95086,364.682,kuramoto,1.906196,5.602751,0.445043,2.2146599435095817
0.629131,0,0.0,0.41427194350958163,1.800388,41.224,kuramoto,0.680435,6.069087,0.486267,2.2146599435095817
0.212467,1,0.0,0.6132149435095817,1.601445,51.047,kuramoto,0.214099,0.299544,0.537314,2.2146599435095817
-0.295085,0,0.0,0.8555529435095817,1.359107,116.188,kuramoto,-0.299544,1.153497,0.653502,2.2146599435095817
-0.914187,0,0.0,1.1511519435095818,1.063508,56.753,kuramoto,-1.153497,1.532733,0.710256,2.2146599435095817
-0.999276,0,0.0,1.1917789435095818,1.022881,67.595,kuramoto,-1.532733,1.96716,0.77785,2.2146599435095817
-0.922471,0,0.0,1.1551069435095818,1.059553,66.856,kuramoto,-1.96716,2.412246,0.844706,2.2146599435095817
-0.666383,0,0.0,1.0328339435095817,1.181826,49.779,kuramoto,-2.412246,2.781887,0.894485,2.2146599435095817
-0.351999,0,0.0,0.8827269435095817,1.331933,49.966,kuramoto,-2.781887,3.200043,0.944452,2.2146599435095817
-0.503503,0,0.0,0.9550649435095817,1.259595,46.64,kuramoto,-2.613944,3.569167,0.991092,2.2146599435095817
-0.723544,0,0.0,1.0601269435095817,1.154533,51.757,kuramoto,-2.33267,3.94462,1.042849,2.2146599435095817
-0.872019,0,0.0,0.7522383391133354,1.083642,49.803,kuramoto,-2.082281,4.283715,1.092652,1.8358803391133354
-0.999898,0,0.0,0.8132963391133354,1.022584,66.548,kuramoto,-1.585112,4.711289,1.1592,1.8358803391133354
-0.985864,0,0.0,0.8065953391133354,1.029285,48.561,kuramoto,-1.402455,5.02534,1.20776,1.8358803391133354
-0.782232,0,0.0,0.7093683391133354,1.126512,65.115,kuramoto,-0.898241,5.486233,1.272876,1.8358803391133354
-0.491548,0,0.0,0.5705773391133353,1.265303,67.264,kuramoto,-0.513866,6.020993,1.34014,1.8358803391133354
-0.211162,1,0.0,0.4367033391133355,1.399177,66.516,kuramoto,-0.212764,0.322567,1.406656,1.8358803391133354
-0.317002,0,0.0,0.48723733911333533,1.348643,139.864,kuramoto,-0.322567,1.169944,1.546519,1.8358803391133354
-0.748629,0,0.0,0.6933243391133355,1.142556,31.042,kuramoto,-0.845992,1.392789,1.577561,1.8358803391133354
-0.584015,0,0.0,0.6147273391133354,1.221153,42.657,kuramoto,-0.623666,1.720087,1.620218,1.8358803391133354
-0.401725,0,0.0,0.5276903391133354,1.30819,51.51,kuramoto,-0.4134,2.143483,1.671729,1.8358803391133354
-0.1712,0,0.0,0.41762233911333535,1.418258,63.698,kuramoto,-0.172047,2.711103,1.735426,1.8358803391133354
-0.033438,0,0.0,0.3518453391133354,1.484035,67.672,kuramoto,-0.033444,3.342107,1.803098,1.8358803391133354
0.024024,0,0.0,0.32440933911333536,1.511471,65.971,kuramoto,0.024027,3.968623,1.869069,1.8358803391133354
-0.074916,0,0.0,0.37165033911333545,1.46423,50.547,kuramoto,-0.074986,4.433653,1.919616,1.8358803391133354
-0.039504,0,0.0,0.3547423391133353,1.481138,47.959,kuramoto,-0.039514,4.879973,1.967575,1.8358803391133354
0.985991,0,0.0,0.13489566088666471,1.970776,43.496,kuramoto,1.403212,5.418574,2.011071,1.8358803391133354
0.993042,0,0.0,0.1382616608866647,1.974142,49.921,kuramoto,1.452759,6.037794,2.060992,1.8358803391133354
0.989104,1,0.0,0.4392418316709217,1.972263,50.036,kuramoto,1.423044,0.374665,2.111029,1.5330211683290784
0.733485,0,0.0,0.3171918316709217,1.850213,128.606,kuramoto,2.318157,1.537188,2.239635,1.5330211683290784
0.995052,0,0.0,0.44208183167092163,1.975103,26.792,kuramoto,1.471281,1.869673,2.266427,1.5330211683290784
0.957311,0,0.0,0.4240618316709215,1.957083,61.558,kuramoto,1.86404,2.626631,2.327984,1.5330211683290784
0.951735,0,0.0,0.4213988316709216,1.95442,65.838,kuramoto,1.882751,3.435121,2.393822,1.5330211683290784
0.956169,0,0.0,0.42351583167092155,1.956537,67.369,kuramoto,1.867966,4.263304,2.461191,1.5330211683290784
0.967797,0,0.0,0.42906783167092155,1.962089,66.671,kuramoto,1.825267,5.085236,2.527862,1.5330211683290784
0.931294,0,0.0,0.41163883167092163,1.94466,49.756,kuramoto,1.19795,5.693184,2.577618,1.5330211683290784
0.90125,0,0.0,0.3972938316709216,1.930315,48.028,kuramoto,1.122645,6.27569,2.625646,1.5330211683290784
0.857447,1,0.0,0.3763798316709215,1.909401,44.196,kuramoto,1.030288,0.522731,2.669842,1.5330211683290784
0.957673,0,0.0,0.42423383167092155,1.957255,122.875,kuramoto,1.862784,1.752511,2.792717,1.5330211683290784
0.933795,0,0.0,0.41283283167092155,1.945854,51.565,kuramoto,1.204876,2.382952,2.844282,1.5330211683290784
0.969039,0,0.0,0.4296608316709216,1.962682,67.345,kuramoto,1.32131,3.21344,2.911626,1.5330211683290784
0.941021,0,0.0,0.41628383167092164,1.949305,66.257,kuramoto,1.225636,4.024949,2.977884,1.5330211683290784
0.91773,0,0.0,0.4051628316709215,1.938184,67.464,kuramoto,1.162328,4.846527,3.045348,1.5330211683290784
0.777432,0,0.0,0.33817483167092166,1.871196,49.577,kuramoto,0.890572,5.429405,3.094925,1.5330211683290784
0.762011,0,0.0,0.18449637135903152,1.863834,50.379,kuramoto,0.866413,6.019384,3.145304,1.6793376286409685
0.260752,1,0.0,0.05483762864096842,1.6245,89.351,kuramoto,0.263801,0.648209,3.234655,1.6793376286409685
0.652032,0,0.0,0.13198537135903154,1.811323,126.332,kuramoto,0.710262,1.786297,3.360986,1.6793376286409685
-0.087032,0,0.0,0.22089262864096848,1.458445,31.682,kuramoto,-0.087142,2.076621,3.392668,1.6793376286409685
0.181087,0,0.0,0.09287462864096852,1.586463,52.036,kuramoto,0.182092,2.59532,3.444705,1.6793376286409685
0.288276,0,0.0,0.04169562864096843,1.637642,58.497,kuramoto,0.292426,3.197235,3.503202,1.6793376286409685
0.367771,0,0.0,0.003739628640968551,1.675598,63.804,kuramoto,0.376611,3.868969,3.567006,1.6793376286409685
0.41397,0,0.0,0.018318371359031582,1.697656,67.137,kuramoto,0.426811,4.585094,3.634143,1.6793376286409685
0.412237,0,0.0,0.01749137135903145,1.696829,66.419,kuramoto,0.424908,5.293224,3.700562,1.6793376286409685
0.836005,0,0.0,0.21982537135903146,1.899163,65.729,kuramoto,0.989962,6.077558,3.766291,1.6793376286409685
0.663724,1,0.0,0.13756737135903152,1.816905,46.902,kuramoto,0.725786,0.329804,3.813193,1.6793376286409685
0.992055,0,0.0,0.2943333713590315,1.973671,113.099,kuramoto,1.444656,1.569899,3.926292,1.6793376286409685
0.49561,0,0.0,0.0572983713590316,1.736636,28.311,kuramoto,0.518537,1.878815,3.954603,1.6793376286409685
0.786556,0,0.0,0.19621537135903155,1.875553,62.721,kuramoto,0.905212,2.617941,4.017323,1.6793376286409685
0.785027,0,0.0,0.19548537135903143,1.874823,66.423,kuramoto,0.90274,3.400397,4.083747,1.6793376286409685
0.758369,0,0.0,0.054826875746740056,1.862094,66.772,kuramoto,0.860807,4.181622,4.150519,1.91692087574674
0.662567,0,0.0,0.10056887574674,1.816352,58.128,kuramoto,0.72424,4.845007,4.208647,1.91692087574674
0.477047,0,0.0,0.18914787574673997,1.727773,39.353,kuramoto,0.497291,5.272218,4.247999,1.91692087574674
0.847346,0,0.0,0.012342875746739868,1.904578,43.248,kuramoto,1.010967,5.789757,4.291247,1.91692087574674
0.870567,1,0.0,0.0012558757467400206,1.915665,49.194,kuramoto,1.056354,0.0987,4.340442,1.91692087574674
0.956068,0,0.0,0.03956812425325995,1.956489,122.704,kuramoto,1.868313,1.327998,4.463146,1.91692087574674
0.818605,0,0.0,0.02606587574674002,1.890855,27.962,kuramoto,0.958978,1.660201,4.491108,1.91692087574674
0.954388,0,0.0,0.03876612425325998,1.955687,56.003,kuramoto,1.267604,2.348357,4.54711,1.91692087574674
0.957874,0,0.0,0.04043012425326009,1.957351,61.178,kuramoto,1.279505,3.100752,4.608289,1.91692087574674
0.955567,0,0.0,0.03932812425325993,1.956249,65.059,kuramoto,1.271576,3.900429,4.673348,1.91692087574674
0.904708,0,0.0,0.0150451242532601,1.931966,57.573,kuramoto,1.130694,4.599296,4.73092,1.91692087574674
0.794548,0,0.0,0.037551875746739904,1.879369,42.51,kuramoto,0.918263,5.101272,4.77343,1.91692087574674
0.758519,0,0.0,0.054754875746739984,1.862166,38.867,kuramoto,0.861038,5.556029,4.812297,1.91692087574674
0.664748,0,0.0,0.09952687574674002,1.817394,35.491,kuramoto,0.727157,5.9613,4.847788,1.91692087574674
0.773041,1,0.0,0.04782087574673999,1.8691,49.757,kuramoto,0.883622,0.262451,4.897545,1.91692087574674
