brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
172.0,355.627,0.0,0,0.080362,0
174.0,41.189,0.0,0,0.445043,0
103.0,51.012,0.0,0,0.486267,0
155.0,46.887,0.0,0,0.537314,0
138.0,56.718,0.0,0,0.653502,0
146.0,67.559,0.0,0,0.710256,0
145.0,66.821,0.0,0,0.77785,0
149.0,49.744,0.0,0,0.844706,0
160.0,49.931,0.0,0,0.894485,0
193.0,46.602,1.0,1,0.944452,1
194.0,51.72,1.0,1,0.991092,0
190.0,49.767,0.95,1,1.042849,0
195.0,54.266,1.0,1,1.092652,0
195.0,48.525,1.0,1,1.1592,0
163.0,65.08,0.4126,1,1.20776,0
151.0,67.229,0.1792,0,1.272876,0
144.0,66.479,0.0455,0,1.34014,0
150.0,67.451,0.1497,0,1.406656,0
192.0,30.913,0.9572,1,1.546519,1
192.0,42.616,0.9586,1,1.577561,0
193.0,51.475,0.98,1,1.620218,0
160.0,63.661,0.3193,0,1.671729,0
151.0,67.636,0.1371,0,1.735426,0
145.0,65.936,0.0142,0,1.803098,0
152.0,50.511,0.1545,0,1.869069,0
159.0,47.901,0.2959,0,1.919616,0
165.0,43.46,0.418,0,1.967575,0
192.0,49.842,0.9733,1,2.011071,1
188.0,50.002,0.8926,1,2.060992,0
182.0,49.397,0.7697,1,2.111029,0
193.0,26.756,1.0,1,2.239635,0
193.0,61.522,1.0,1,2.266427,0
156.0,65.802,0.2292,0,2.327984,0
150.0,67.332,0.1042,0,2.393822,0
144.0,66.636,0.0,0,2.461191,0
149.0,49.72,0.0928,0,2.527862,0
191.0,47.949,0.9587,1,2.577618,1
191.0,44.162,0.9586,1,2.625646,0
192.0,52.229,0.9793,1,2.669842,0
194.0,51.529,1.0,1,2.792717,0
147.0,67.308,0.0417,0,2.844282,0
145.0,66.222,0.0,0,2.911626,0
141.0,67.429,0.0,0,2.977884,0
148.0,49.542,0.076,0,3.045348,0
155.0,50.345,0.2181,0,3.094925,0
161.0,45.932,0.3402,0,3.145304,0
190.0,58.322,0.938,1,3.234655,1
189.0,31.647,0.9172,1,3.360986,0
193.0,52.001,1.0,1,3.392668,0
192.0,58.462,0.9792,1,3.444705,0
150.0,63.769,0.1042,0,3.503202,0
152.0,67.102,0.1458,0,3.567006,0
145.0,66.383,0.0,0,3.634143,0
152.0,65.694,0.1458,0,3.700562,0
190.0,46.822,0.9375,1,3.766291,1
190.0,44.178,0.9375,1,3.813193,0
191.0,28.276,0.9583,1,3.926292,0
159.0,62.686,0.2917,0,3.954603,0
153.0,66.387,0.1667,0,4.017323,0
145.0,66.736,0.0,0,4.083747,0
153.0,50.141,0.1667,0,4.150519,0
160.0,39.317,0.3125,0,4.208647,0
163.0,43.212,0.375,0,4.247999,0
191.0,49.114,0.9583,1,4.291247,1
187.0,50.451,0.875,1,4.340442,0
192.0,27.926,0.9792,1,4.463146,0
162.0,55.966,0.3542,1,4.491108,0
159.0,61.143,0.2917,0,4.54711,0
153.0,65.025,0.1667,0,4.608289,0
164.0,57.537,0.3958,0,4.673348,0
167.0,42.476,0.4583,0,4.73092,0
170.0,38.833,0.5208,0,4.77343,0
157.0,35.457,0.25,0,4.812297,0
184.0,49.677,0.8125,1,4.847788,1
177.0,50.56,0.6667,1,4.897545,0
173.0,30.415,0.5833,1,5.01717,0
165.0,55.654,0.4167,1,5.047621,0
159.0,60.731,0.2917,0,5.103314,0
156.0,62.399,0.2292,0,5.16408,0
163.0,36.04,0.375,0,5.234772,0
169.0,39.888,0.5,0,5.270847,0
170.0,37.797,0.5219,0,5.310771,0
157.0,49.357,0.251,0,5.348603,0
180.0,50.42,0.7322,1,5.397994,1
175.0,49.506,0.6276,1,5.448496,0
166.0,69.868,0.4372,1,5.583061,0
159.0,59.881,0.2756,0,5.652964,0
164.0,58.415,0.382,0,5.712881,0
168.0,40.808,0.4561,0,5.771331,0
170.0,38.134,0.4888,0,5.812174,0
169.0,34.474,0.4662,0,5.850343,0
151.0,49.263,0.0608,0,5.884851,0
176.0,50.151,0.6239,0,5.934149,0
172.0,49.538,0.5423,0,5.984338,0
190.0,31.62,0.9543,1,6.103147,1
193.0,51.803,1.0,1,6.134848,0
163.0,58.274,0.3379,0,6.186686,0
156.0,52.169,0.1781,0,6.257056,0
151.0,66.993,0.0639,0,6.309261,0
155.0,64.816,0.1355,0,6.376288,0
160.0,45.477,0.2523,0,6.441139,0
191.0,43.092,0.9766,1,6.48665,1
191.0,39.079,0.9765,1,6.529822,0
193.0,51.045,1.0,1,6.568935,0
165.0,63.452,0.3677,1,6.620015,0
152.0,60.993,0.0654,0,6.753901,0
160.0,62.777,0.2381,0,6.814937,0
163.0,44.674,0.3095,0,6.877757,0
169.0,35.337,0.4524,0,6.922474,0
157.0,36.476,0.1667,0,6.95785,0
187.0,49.488,0.881,1,6.994361,1
180.0,50.036,0.7194,1,7.043931,0
178.0,49.789,0.6715,1,7.094003,0
192.0,49.945,1.0,1,7.143828,0
193.0,53.9,1.0,1,7.19381,0
194.0,46.543,1.0,1,7.261164,0
156.0,65.256,0.1429,0,7.307741,0
151.0,65.836,0.0238,0,7.373033,0
152.0,46.393,0.0244,0,7.509824,0
159.0,47.862,0.1951,0,7.556253,0
152.0,43.943,0.0244,0,7.604151,0
192.0,50.309,1.0,1,7.64813,1
187.0,49.899,0.878,1,7.698521,0
184.0,49.704,0.8049,1,7.748455,0
172.0,50.161,0.5172,1,7.798194,0
164.0,56.973,0.321,0,7.848389,0
158.0,62.47,0.1625,0,7.905398,0
157.0,62.53,0.1266,0,7.967903,0
164.0,45.46,0.3038,0,8.030468,0
170.0,40.546,0.4557,0,8.075971,0
173.0,37.043,0.5316,0,8.116551,0
160.0,49.764,0.2025,0,8.153629,0
181.0,50.382,0.736,1,8.203428,1
159.0,67.316,0.1772,0,8.336355,0
167.0,55.728,0.3846,0,8.403706,0
159.0,61.079,0.1795,0,8.459469,0
166.0,56.975,0.359,0,8.520584,0
153.0,40.873,0.0256,0,8.577595,0
189.0,37.309,0.9479,1,8.618503,1
186.0,34.369,0.8695,1,8.655893,0
186.0,50.053,0.8684,1,8.690297,0
194.0,50.593,1.0,1,8.740385,0
195.0,56.655,1.0,1,8.791013,0
157.0,59.256,0.1042,0,8.918415,0
150.0,66.352,0.0,0,8.977706,0
143.0,66.881,0.0,0,9.044093,0
153.0,50.302,0.0,0,9.11101,0
194.0,48.115,1.0,1,9.161347,1
193.0,45.335,1.0,1,9.209544,0
193.0,41.417,1.0,1,9.265783,0
196.0,58.055,1.0,1,9.307237,0
197.0,63.785,1.0,1,9.365327,0
203.0,64.666,1.0,1,9.497697,0
146.0,67.467,0.0,0,9.5624,0
140.0,66.405,0.0,0,9.629903,0
138.0,67.012,0.0,0,9.696343,0
151.0,49.631,0.0,0,9.76339,0
196.0,49.664,1.0,1,9.813057,1
195.0,49.541,1.0,1,9.862803,0
195.0,56.681,1.0,1,9.91238,0
197.0,61.552,1.0,1,9.969096,0
198.0,66.329,1.0,1,10.030683,0
156.0,67.863,0.1065,0,10.097049,0
144.0,66.258,0.0,0,10.164948,0
140.0,67.373,0.0,0,10.231242,0
154.0,36.726,0.0688,0,10.31195,0
194.0,67.669,0.9795,1,10.430875,1
196.0,59.765,1.0,1,10.498628,0
197.0,64.435,1.0,1,10.558428,0
153.0,66.655,0.0455,0,10.622898,0
145.0,67.577,0.0,0,10.689588,0
140.0,66.094,0.0,0,10.757201,0
157.0,67.251,0.1537,0,10.823331,0
195.0,49.543,1.0,1,10.890625,1
193.0,47.475,0.9555,1,10.940254,0
170.0,34.127,0.4432,1,11.057893,0
155.0,65.921,0.1091,0,11.092056,0
150.0,67.396,0.0,0,11.158012,0
156.0,65.374,0.1333,0,11.225443,0
161.0,47.64,0.2444,0,11.290852,0
192.0,35.172,0.9333,1,11.346905,1
191.0,40.166,0.9111,1,11.382161,0
190.0,49.534,0.8889,1,11.422362,0
195.0,53.547,1.0,1,11.471931,0
197.0,43.96,1.0,1,11.606397,0
152.0,67.476,0.0435,0,11.650393,0
144.0,66.386,0.0,0,11.717904,0
141.0,67.044,0.0,0,11.784327,0
149.0,50.128,0.0768,0,11.851407,0
156.0,52.619,0.2146,0,11.901571,0
150.0,49.25,0.098,0,11.95423,0
194.0,50.692,0.9608,1,12.003521,1
190.0,48.696,0.8824,1,12.054311,0
187.0,50.54,0.8235,1,12.103046,0
169.0,52.512,0.4706,1,12.153625,0
156.0,53.622,0.2172,0,12.275605,0
161.0,61.334,0.3151,0,12.329268,0
165.0,33.299,0.3922,0,12.401524,0
170.0,37.96,0.4902,0,12.434864,0
174.0,37.753,0.5689,0,12.472863,0
160.0,47.572,0.2925,0,12.510654,0
179.0,46.659,0.6673,1,12.558264,1
175.0,50.466,0.5886,1,12.605007,0
181.0,49.652,0.7067,1,12.65551,0
191.0,50.068,0.9035,1,12.705197,0
153.0,43.153,0.1569,0,12.828467,0
154.0,65.136,0.1765,0,12.871655,0
150.0,66.813,0.098,0,12.936828,0
160.0,62.827,0.2941,0,13.003677,0
163.0,45.229,0.3529,0,13.066538,0
168.0,42.009,0.451,0,13.111803,0
