K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
3.0,0,0.091145046,0.92065703,0.033,0.409906396,1,1,1,2.439581351,2.0,0.5,0.721165371,0.057240405,5.834590436,0.505835276,0.505835276,0,0.033454,phase_jump_gt_0.5rad,1.169760243
3.0,0,0.087249122,0.881304264,0.033,0.413087984,1,0,0,2.42079179,2.439581351,0.5,1.135855601,0.559179757,0.057240405,0.501939352,0.501939352,0,0.06676,phase_jump_gt_0.5rad,1.078615197
3.0,0,0.0828407,0.83677475,0.033,0.416748191,1,0,0,2.399530513,2.42079179,0.5,1.550545832,1.056710688,0.559179757,0.49753093,0.49753093,0,0.100355,,0.991366075
3.0,0,0.078071186,0.788597836,0.033,0.420781961,1,0,0,2.376527731,2.399530513,0.5,1.965236062,1.549472104,1.056710688,0.492761416,0.492761416,0,0.133948,,0.908525374
3.0,0,0.073085544,0.738237816,0.033,0.425082848,1,0,0,2.352482593,2.376527731,0.5,2.379926292,2.037247878,1.549472104,0.487775774,0.487775774,0,0.167443,,0.830454189
3.0,0,0.068014164,0.687011761,0.033,0.429548845,1,0,0,2.328023953,2.352482593,0.5,2.794616523,2.519952272,2.037247878,0.482704395,0.482704395,0,0.200934,,0.757368645
3.0,0,0.06296788,0.636039195,0.033,0.434086872,1,0,0,2.303686346,2.328023953,0.5,3.209306753,2.997610383,2.519952272,0.477658111,0.477658111,0,0.234505,,0.68935448
3.0,0,0.058035898,0.586221192,0.033,0.438615729,1,0,0,2.279900001,2.303686346,0.5,3.623996983,3.470336511,2.997610383,0.472726128,0.472726128,0,0.268104,,0.6263866
3.0,0,0.053286034,0.53824277,0.033,0.443067589,1,0,0,2.256991992,2.279900001,0.5,4.038687213,3.938312776,3.470336511,0.467976264,0.467976264,0,0.301616,,0.568350702
3.0,0,0.048766522,0.492591128,0.033,0.447388271,1,0,0,2.235194939,2.256991992,0.5,4.453377444,4.401769528,3.938312776,0.463456752,0.463456752,0,0.335214,,0.515064668
3.0,0,0.044508691,0.449582734,0.033,0.45153659,1,0,0,2.214659944,2.235194939,0.5,4.868067674,4.860968449,4.401769528,0.459198921,0.459198921,0,0.368695,,0.466298146
3.0,0,0.040529979,0.409393731,0.033,0.455483106,1,0,0,2.195471108,2.214659944,0.5,5.282757904,5.316188658,4.860968449,0.45522021,0.45522021,0,0.402229,,0.421789456
3.0,0,0.036836891,0.372089806,0.033,0.459208551,1,0,0,2.177659796,2.195471108,0.5,5.697448134,5.767715779,5.316188658,0.451527121,0.451527121,0,0.435791,,0.381259476
3.0,0,0.03342767,0.33765323,0.033,0.462702148,1,0,0,2.161217542,2.177659796,0.5,6.112138365,6.215833679,5.767715779,0.4481179,0.4481179,0,0.469359,,0.344422585
3.0,0,0.030294592,0.306005977,0.033,0.465959972,2,1,1,2.146107091,2.161217542,0.5,0.243643288,0.377633194,6.215833679,0.444984822,0.444984822,0,0.50295,,0.310994916
3.0,0,0.027425834,0.277028631,0.033,0.468983445,2,0,0,2.132271428,2.146107091,0.5,0.658333518,0.819749259,0.377633194,0.442116065,0.442116065,0,0.536477,,0.280700324
3.0,0,0.024806957,0.250575321,0.033,0.471778026,2,0,0,2.119640903,2.132271428,0.5,1.073023748,1.259246446,0.819749259,0.439497187,0.439497187,0,0.570035,,0.253274489
3.0,0,0.022422029,0.226485144,0.033,0.474352093,2,0,0,2.108138691,2.119640903,0.5,1.487713979,1.696358706,1.259246446,0.43711226,0.43711226,0,0.60358,,0.228467533
3.0,0,-0.094890797,-0.958492904,0.033,0.648359859,2,0,0,1.542353349,2.108138691,0.5,0.41469023,2.016158138,1.696358706,0.319799433,0.319799433,1,0.637045,frequency_step_gt_0.5hz,-1.281668475
3.0,0,-0.091789488,-0.927166542,0.033,0.642132667,2,0,0,1.557310585,1.542353349,0.5,0.829380461,2.339058881,2.016158138,0.322900743,0.322900743,0,0.670583,,-1.186777678
3.0,0,-0.088003361,-0.888922839,0.033,0.634690692,2,0,0,1.575570608,1.557310585,0.5,1.244070691,2.66574575,2.339058881,0.326686869,0.326686869,0,0.704123,,-1.09498819
3.0,0,-0.08367721,-0.845224347,0.033,0.626395648,2,0,0,1.596435102,1.575570608,0.5,1.658760921,2.99675877,2.66574575,0.33101302,0.33101302,0,0.737666,,-1.006984829
3.0,0,-0.078962508,-0.797601086,0.033,0.617599028,2,0,0,1.619173533,1.596435102,0.5,2.073451151,3.332486493,2.99675877,0.335727723,0.335727723,0,0.771233,,-0.923307619
3.0,0,-0.074006092,-0.747536282,0.033,0.608613938,2,0,0,1.643077717,1.619173533,0.5,2.488141382,3.673170631,3.332486493,0.340684138,0.340684138,0,0.804748,,-0.844345111
3.0,0,-0.06894148,-0.696378584,0.033,0.599698813,2,0,0,1.667503718,1.643077717,0.5,2.902831612,4.018919382,3.673170631,0.34574875,0.34574875,0,0.838292,,-0.770339019
3.0,0,-0.06388331,-0.645285955,0.033,0.591051952,2,0,0,1.691898652,1.667503718,0.5,3.317521842,4.369726302,4.018919382,0.350806921,0.350806921,0,0.871863,,-0.70139754
3.0,0,-0.058924778,-0.595199773,0.033,0.58281408,2,0,0,1.715813042,1.691898652,0.5,3.732212072,4.725491755,4.369726302,0.355765453,0.355765453,0,0.905413,,-0.63751423
3.0,0,-0.054137509,-0.546843522,0.033,0.575075718,2,0,0,1.738901451,1.715813042,0.5,4.146902303,5.086044477,4.725491755,0.360552722,0.360552722,0,0.938983,,-0.578589452
3.0,0,-0.04957313,-0.500738683,0.033,0.567886617,2,0,0,1.76091489,1.738901451,0.5,4.561592533,5.451161577,5.086044477,0.365117101,0.365117101,0,0.972537,,-0.524451944
3.0,0,-0.045265837,-0.457230674,0.033,0.56126536,2,0,0,1.781688434,1.76091489,0.5,4.976282763,5.820585971,5.451161577,0.369424394,0.369424394,0,1.006082,,-0.474878814
3.0,0,-0.041235379,-0.416518981,0.033,0.555207984,2,0,0,1.801126836,1.781688434,0.5,5.390972994,6.194040822,5.820585971,0.373454851,0.373454851,0,1.039606,,-0.429612977
3.0,0,-0.037490047,-0.378687341,0.033,0.54969516,3,1,1,1.819190113,1.801126836,0.5,5.805663224,0.288055698,6.194040822,0.377200183,0.377200183,0,1.073173,,-0.388377598
3.0,0,-0.03402941,-0.343731414,0.033,0.54469781,3,0,0,1.835880339,1.819190113,0.5,6.220353454,0.668716519,0.288055698,0.38066082,0.38066082,0,1.10671,,-0.350887552
3.0,0,-0.030846682,-0.31158265,0.033,0.540181322,3,0,0,1.851230243,1.835880339,0.5,0.351858377,1.052560067,0.668716519,0.383843548,0.383843548,0,1.140248,,-0.316858142
