t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,4.495717,1.5,0
0.01,0,kuramoto,4.591471,1.5,0
0.02,0,kuramoto,4.687144,1.5,0
0.03,0,kuramoto,4.782724,1.5,0
0.04,0,kuramoto,4.878199,1.5,0
0.05,0,kuramoto,4.973562,1.5,0
0.06,0,kuramoto,5.068806,1.5,0
0.07,0,kuramoto,5.163927,1.5,0
0.08,0,kuramoto,5.258921,1.5,0
0.09,0,kuramoto,5.353789,1.5,0
0.1,0,kuramoto,5.448533,1.5,0
0.11,0,kuramoto,5.543158,1.5,0
0.12,0,kuramoto,5.637672,1.5,0
0.13,0,kuramoto,5.732084,1.5,0
0.14,0,kuramoto,5.826408,1.5,0
0.15,0,kuramoto,5.920657,1.5,0
0.16,0,kuramoto,6.014851,1.5,0
0.17,0,kuramoto,6.109009,1.5,0
0.18,0,kuramoto,6.203155,1.5,0
0.19,0,kuramoto,0.014128,1.5,1
0.2,0,kuramoto,0.108325,1.5,0
0.21,0,kuramoto,0.202591,1.5,0
0.22,0,kuramoto,0.296956,1.5,0
0.23,0,kuramoto,0.391451,1.5,0
0.24,0,kuramoto,0.48611,1.5,0
0.25,0,kuramoto,0.580965,1.5,0
0.26,0,kuramoto,0.676052,1.5,0
0.27,0,kuramoto,0.771403,1.5,0
0.28,0,kuramoto,0.867053,1.5,0
0.29,0,kuramoto,0.963035,1.5,0
0.3,0,kuramoto,1.05938,1.5,0
0.31,0,kuramoto,1.156119,1.5,0
0.32,0,kuramoto,1.253283,1.5,0
0.33,0,kuramoto,1.350899,1.5,0
0.34,0,kuramoto,1.448992,1.5,0
0.35,0,kuramoto,1.547586,1.5,0
0.36,0,kuramoto,1.646704,1.5,0
0.37,0,kuramoto,1.746365,1.5,0
0.38,0,kuramoto,1.846585,1.5,0
0.39,0,kuramoto,1.94738,1.5,0
0.4,0,kuramoto,2.048762,1.5,0
0.41,0,kuramoto,2.150743,1.5,0
0.42,0,kuramoto,2.253329,1.5,0
0.43,0,kuramoto,2.356527,1.5,0
0.44,0,kuramoto,2.460342,1.5,0
0.45,0,kuramoto,2.564775,1.5,0
0.46,0,kuramoto,2.669827,1.5,0
0.47,0,kuramoto,2.775496,1.5,0
0.48,0,kuramoto,2.881781,1.5,0
0.49,0,kuramoto,2.988677,1.5,0
0.5,0,kuramoto,3.09618,1.5,0
0.51,0,kuramoto,3.204281,1.5,0
0.52,0,kuramoto,3.312975,1.5,0
0.53,0,kuramoto,3.422252,1.5,0
0.54,0,kuramoto,3.532105,1.5,0
0.55,0,kuramoto,3.642522,1.5,0
0.56,0,kuramoto,3.753494,1.5,0
0.57,0,kuramoto,3.86501,1.5,0
0.58,0,kuramoto,3.977058,1.5,0
0.59,0,kuramoto,4.089627,1.5,0
0.6,0,kuramoto,4.202704,1.5,0
0.61,0,kuramoto,4.316278,1.5,0
0.62,0,kuramoto,4.430336,1.5,0
0.63,0,kuramoto,4.544865,1.5,0
0.64,0,kuramoto,4.659854,1.5,0
0.65,0,kuramoto,4.775288,1.5,0
0.66,0,kuramoto,4.891156,1.5,0
0.67,0,kuramoto,5.007444,1.5,0
0.68,0,kuramoto,5.12414,1.5,0
0.69,0,kuramoto,5.241231,1.5,0
0.7,0,kuramoto,5.358705,1.5,0
0.71,0,kuramoto,5.476548,1.5,0
0.72,0,kuramoto,5.59475,1.5,0
0.73,0,kuramoto,5.713297,1.5,0
0.74,0,kuramoto,5.832177,1.5,0
0.75,0,kuramoto,5.951379,1.5,0
0.76,0,kuramoto,6.07089,1.5,0
0.77,0,kuramoto,6.190699,1.5,0
0.78,0,kuramoto,0.02761,1.5,1
0.79,0,kuramoto,0.147982,1.5,0
0.8,0,kuramoto,0.268618,1.5,0
0.81,0,kuramoto,0.389507,1.5,0
0.82,0,kuramoto,0.51064,1.5,0
0.83,0,kuramoto,0.632006,1.5,0
0.84,0,kuramoto,0.753594,1.5,0
0.85,0,kuramoto,0.875396,1.5,0
0.86,0,kuramoto,0.9974,1.5,0
0.87,0,kuramoto,1.119598,1.5,0
0.88,0,kuramoto,1.241981,1.5,0
0.89,0,kuramoto,1.36454,1.5,0
0.9,0,kuramoto,1.487266,1.5,0
0.91,0,kuramoto,1.61015,1.5,0
