brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
135.0,332.476,0.0,0,0.074723,0
144.0,41.287,0.0,0,0.416346,0
161.0,32.579,0.0,0,0.531814,0
170.0,29.767,0.0,0,0.564428,0
181.0,29.5,0.0,0,0.59423,0
181.0,30.006,0.0,0,0.623765,0
185.0,33.405,0.0,0,0.653805,0
189.0,40.215,0.0,0,0.687244,0
191.0,44.472,0.0,0,0.727494,0
188.0,49.16,0.974,1,0.772002,1
184.0,50.067,0.8889,1,0.821199,0
181.0,49.99,0.8171,1,0.871301,0
177.0,50.176,0.715,1,0.921325,0
153.0,50.507,0.15,0,0.971536,0
143.0,50.489,0.0,0,1.022076,0
142.0,50.512,0.0,0,1.072598,0
148.0,49.565,0.1179,0,1.123144,0
154.0,25.854,0.2478,0,1.181737,0
166.0,25.892,0.511,0,1.20763,0
186.0,24.306,0.9535,1,1.233565,1
185.0,24.205,0.9333,1,1.257967,0
187.0,40.779,0.9799,1,1.282206,0
187.0,45.763,0.9821,1,1.323018,0
182.0,27.64,0.8716,1,1.440762,0
177.0,49.967,0.7602,1,1.468437,0
149.0,50.832,0.125,0,1.518438,0
143.0,49.962,0.0,0,1.569305,0
141.0,50.101,0.0,0,1.6193,0
149.0,50.135,0.1396,0,1.669435,0
156.0,27.634,0.2964,0,1.719604,0
158.0,26.808,0.3409,0,1.747272,0
157.0,23.987,0.3182,0,1.774116,0
157.0,23.608,0.3182,0,1.798137,0
161.0,42.078,0.4091,0,1.821779,0
182.0,40.276,0.8864,1,1.863891,1
182.0,38.908,0.8864,1,1.904245,0
186.0,51.572,0.9773,1,2.015367,0
185.0,50.264,0.9545,1,2.066974,0
181.0,49.741,0.8636,1,2.117272,0
150.0,50.826,0.1591,0,2.167046,0
144.0,34.25,0.0227,0,2.233846,0
142.0,49.841,0.0,0,2.268131,0
151.0,50.256,0.1826,0,2.318006,0
159.0,27.225,0.3661,0,2.368295,0
184.0,24.963,0.9404,1,2.395553,1
183.0,23.032,0.9195,1,2.420595,0
183.0,23.911,0.9217,1,2.44366,0
188.0,22.642,1.0,1,2.541442,0
183.0,49.868,0.9091,1,2.564118,0
181.0,49.716,0.8636,1,2.614019,0
165.0,50.836,0.5,1,2.663768,0
145.0,50.301,0.0434,0,2.714638,0
143.0,50.169,0.0,0,2.764971,0
145.0,49.838,0.0458,0,2.815176,0
153.0,30.094,0.2294,0,2.865048,0
156.0,26.818,0.2989,0,2.895175,0
161.0,24.901,0.4147,0,2.922026,0
161.0,25.609,0.4157,0,2.946961,0
163.0,43.159,0.463,0,2.972603,0
185.0,47.002,0.9745,1,3.08883,1
166.0,39.61,0.5349,1,3.135911,0
164.0,43.375,0.4872,1,3.175555,0
162.0,38.652,0.4393,1,3.228451,0
164.0,44.582,0.4848,1,3.267137,0
164.0,41.379,0.4836,1,3.311752,0
163.0,38.764,0.4588,1,3.353166,0
161.0,35.907,0.4104,1,3.391965,0
161.0,34.593,0.409,1,3.427904,0
170.0,33.031,0.6209,1,3.462531,0
182.0,31.854,0.905,1,3.495595,0
181.0,29.947,0.881,1,3.527483,0
184.0,33.913,0.9547,1,3.557463,0
186.0,39.757,1.0,1,3.59141,0
187.0,44.963,1.0,1,3.631201,0
161.0,49.337,0.4048,1,3.676198,0
154.0,49.76,0.2381,0,3.725569,0
154.0,28.599,0.2381,0,3.846876,0
160.0,24.676,0.381,0,3.875513,0
156.0,23.529,0.2857,0,3.900223,0
156.0,20.909,0.2857,0,3.923785,0
155.0,21.95,0.2619,0,3.944729,0
157.0,37.565,0.3079,0,3.966713,0
179.0,36.971,0.8325,1,4.004311,1
181.0,35.637,0.8801,1,4.041393,0
179.0,34.201,0.8317,1,4.077065,0
178.0,39.301,0.8072,1,4.1113,0
179.0,43.491,0.8309,1,4.150635,0
178.0,47.231,0.8063,1,4.19416,0
176.0,40.513,0.7573,1,4.250878,0
171.0,50.01,0.635,1,4.291425,0
167.0,49.992,0.5366,1,4.341469,0
151.0,49.95,0.1467,0,4.391495,0
136.0,50.217,0.0,0,4.441478,0
136.0,50.29,0.0,0,4.491733,0
140.0,50.182,0.0,0,4.542056,0
146.0,25.913,0.0595,0,4.592272,0
146.0,24.281,0.0574,0,4.618218,0
172.0,51.666,0.6803,1,4.712779,1
173.0,41.898,0.7053,1,4.764523,0
173.0,44.868,0.7063,1,4.806454,0
173.0,49.342,0.7073,1,4.851355,0
