accepted_flash_event,accepted_flash_event_count,adaptive_amplitude,adaptive_high,adaptive_low,agent_id,brightness_mean,brightness_used,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,estimated_frequency_hz,event_type,frame_index,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,norm_off_threshold,norm_on_threshold,normalized_signal,periodicity_confidence,raw_brightness,rising_edge,rising_edge_count,roi,roi_id,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_frequency_hz,signal_norm,signal_quality,source_agent_id,state,t_s,threshold_off,threshold_on,timestamp_s,top_percentile_brightness,use_adaptive
False,0,0.0,1.0,0.0,V0,23.0,23.0,local_contrast,False,,0,0.7415057649996015,0.0,,6,102.49,,0.35,0.65,23.0,0.2347,0.35,0.65,0.0,0.0,23.0,False,0,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,98.59,97.0,120.0,0.0,0.0,0.0,V0,OFF,0.729972,120.0,180.0,10077.404308604,120.0,True
False,0,0.0,1.0,0.0,V1,91.0,91.0,local_contrast,False,,0,0.7415057649996015,0.0,,6,102.49,,0.35,0.65,91.0,0.8053,0.35,0.65,0.0,0.0,91.0,False,0,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,131.89,112.0,203.0,0.0,0.0,0.0,V1,OFF,0.729972,120.0,180.0,10077.404308604,203.0,True
False,0,0.0,1.0,0.0,V0,23.0,23.0,local_contrast,False,,0,0.7748304279994045,0.0,,7,98.46,,0.35,0.65,23.0,0.2473,0.35,0.65,0.0,0.0,23.0,False,0,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,93.15,92.0,115.0,0.0,0.0,0.0,V0,OFF,0.755295,120.0,180.0,10077.437633267,115.0,True
False,0,0.0,1.0,0.0,V1,92.0,92.0,local_contrast,False,,0,0.7748304279994045,0.0,,7,98.46,,0.35,0.65,92.0,0.8519,0.35,0.65,0.0,0.0,92.0,False,0,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,127.82,107.0,199.0,0.0,0.0,0.0,V1,OFF,0.755295,120.0,180.0,10077.437633267,199.0,True
False,0,0.0,1.0,0.0,V0,32.0,32.0,local_contrast,False,,0,0.808203054999467,0.0,,8,102.2,,0.35,0.65,32.0,0.2883,0.35,0.65,0.0,0.0,32.0,False,0,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,114.71,110.0,142.0,0.0,0.0,0.0,V0,OFF,0.788317,120.0,180.0,10077.471005894,142.0,True
False,0,0.0,1.0,0.0,V1,91.0,91.0,local_contrast,False,,0,0.808203054999467,0.0,,8,102.2,,0.35,0.65,91.0,0.8349,0.35,0.65,0.0,0.0,91.0,False,0,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,127.96,108.0,199.0,0.0,0.0,0.0,V1,OFF,0.788317,120.0,180.0,10077.471005894,199.0,True
False,0,0.0,1.0,0.0,V0,64.0,64.0,local_contrast,False,,0,0.841468882999834,0.0,,9,110.89,,0.35,0.65,64.0,0.4961,0.35,0.65,0.0,0.0,64.0,False,0,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,142.59,128.0,192.0,0.0,0.0,0.0,V0,OFF,0.821745,120.0,180.0,10077.504271722,192.0,True
False,0,0.0,1.0,0.0,V1,90.0,90.0,local_contrast,False,,0,0.841468882999834,0.0,,9,110.89,,0.35,0.65,90.0,0.7965,0.35,0.65,0.0,0.0,90.0,False,0,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,132.16,112.0,202.0,0.0,0.0,0.0,V1,OFF,0.821745,120.0,180.0,10077.504271722,202.0,True
True,1,42.0,65.0,23.0,V0,64.5,64.5,local_contrast,False,,0,0.8748091199995542,0.0,leader_rising_edge,10,112.83,10077.537611959,0.35,0.65,64.5,0.4905,0.35,0.65,0.9881,0.0,64.5,True,1,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,144.89,130.5,195.0,0.0,0.9881,1.0,V0,ON,0.855405,120.0,180.0,10077.537611959,195.0,True
True,1,19.8,91.1,71.3,V1,89.0,89.0,local_contrast,False,,0,0.8748091199995542,0.0,leader_rising_edge,10,112.83,10077.537611959,0.35,0.65,89.0,0.7739,0.35,0.65,0.8939,0.0,89.0,True,1,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,133.81,114.0,203.0,0.0,0.8939,0.2444,V1,ON,0.855405,120.0,180.0,10077.537611959,203.0,True
False,1,42.0,65.0,23.0,V0,65.0,65.0,local_contrast,False,,0,0.9081194310001592,0.0,,11,111.44,10077.537611959,0.35,0.65,65.0,0.5,0.35,0.65,1.0,0.0,65.0,False,1,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,143.93,129.0,194.0,0.0,1.0,1.0,V0,ON,0.889292,120.0,180.0,10077.57092227,194.0,True
False,1,13.0,91.0,78.0,V1,88.0,88.0,local_contrast,False,,0,0.9081194310001592,0.0,,11,111.44,10077.537611959,0.35,0.65,88.0,0.7788,0.35,0.65,0.7692,0.0,88.0,False,1,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,131.52,112.0,200.0,0.0,0.7692,0.1605,V1,ON,0.889292,120.0,180.0,10077.57092227,200.0,True
False,1,41.9,65.0,23.1,V0,65.0,65.0,local_contrast,False,,0,0.9414456869999412,0.0,,12,92.82,10077.537611959,0.35,0.65,65.0,0.5242,0.35,0.65,1.0,0.0,65.0,False,1,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,138.08,123.0,188.0,0.0,1.0,0.9976,V0,ON,0.922372,120.0,180.0,10077.604248526,188.0,True
False,1,72.4,91.0,18.6,V1,12.0,12.0,local_contrast,False,,0,0.9414456869999412,0.0,,12,92.82,10077.537611959,0.35,0.65,12.0,0.169,0.35,0.65,0.0,0.0,12.0,False,1,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,69.9,70.0,82.0,0.0,0.0,0.8938,V1,OFF,0.922372,120.0,180.0,10077.604248526,82.0,True
False,1,41.8,65.0,23.2,V0,65.0,65.0,local_contrast,False,,0,0.9747409599985986,0.0,,13,90.12,10077.537611959,0.35,0.65,65.0,0.5372,0.35,0.65,1.0,0.0,65.0,False,1,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,135.56,120.0,185.0,0.0,1.0,0.9952,V0,ON,0.968388,120.0,180.0,10077.637543799,185.0,True
False,1,79.0,91.0,12.0,V1,12.0,12.0,local_contrast,False,,0,0.9747409599985986,0.0,,13,90.12,10077.537611959,0.35,0.65,12.0,0.1791,0.35,0.65,0.0,0.0,12.0,False,1,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,66.36,66.0,78.0,0.0,0.0,0.9753,V1,OFF,0.968388,120.0,180.0,10077.637543799,78.0,True
False,1,41.7,65.0,23.3,V0,65.0,65.0,local_contrast,False,,0,1.0080799939987628,0.0,,14,89.03,10077.537611959,0.35,0.65,65.0,0.5417,0.35,0.65,1.0,0.0,65.0,False,1,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,134.37,119.0,184.0,0.0,1.0,0.9929,V0,ON,0.988625,120.0,180.0,10077.670882833,184.0,True
False,1,79.0,91.0,12.0,V1,12.0,12.0,local_contrast,False,,0,1.0080799939987628,0.0,,14,89.03,10077.537611959,0.35,0.65,12.0,0.1818,0.35,0.65,0.0,0.0,12.0,False,1,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,65.45,65.0,77.0,0.0,0.0,0.9753,V1,OFF,0.988625,120.0,180.0,10077.670882833,77.0,True
False,1,41.6,65.0,23.4,V0,64.0,64.0,local_contrast,False,,0,1.04141169399918,0.0,,15,95.34,10077.537611959,0.35,0.65,64.0,0.5039,0.35,0.65,0.976,0.0,64.0,False,1,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,140.83,126.0,190.0,0.0,0.976,0.9905,V0,ON,1.021987,120.0,180.0,10077.704214533,190.0,True
False,1,79.0,91.0,12.0,V1,12.0,12.0,local_contrast,False,,0,1.04141169399918,0.0,,15,95.34,10077.537611959,0.35,0.65,12.0,0.1667,0.35,0.65,0.0,0.0,12.0,False,1,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,71.35,71.0,83.0,0.0,0.0,0.9753,V1,OFF,1.021987,120.0,180.0,10077.704214533,83.0,True
False,1,41.5,65.0,23.5,V0,25.0,25.0,local_contrast,False,,0,1.1746377700001176,0.0,,16,112.23,10077.537611959,0.35,0.65,25.0,0.2336,0.35,0.65,0.0361,0.0,25.0,False,1,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,107.59,106.0,131.0,0.0,0.0361,0.9881,V0,OFF,1.147877,120.0,180.0,10077.837440609,131.0,True
True,2,79.0,91.0,12.0,V1,86.0,86.0,local_contrast,False,,0,1.1746377700001176,0.0,leader_rising_edge,16,112.23,10077.837440609,0.35,0.65,86.0,0.6992,0.35,0.65,0.9367,0.0,86.0,True,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,139.93,122.0,208.0,0.0,0.9367,0.9753,V1,ON,1.147877,120.0,180.0,10077.837440609,208.0,True
True,2,41.4,65.0,23.6,V0,66.0,66.0,local_contrast,False,,0,1.2747245190003014,0.0,leader_rising_edge,17,115.84,10077.937527358,0.35,0.65,66.0,0.4853,0.35,0.65,1.0,0.0,66.0,True,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,149.83,135.0,201.0,0.0,1.0,0.9628,V0,ON,1.262106,120.0,180.0,10077.937527358,201.0,True
False,2,79.0,91.0,12.0,V1,89.0,89.0,local_contrast,False,,0,1.2747245190003014,0.0,,17,115.84,10077.837440609,0.35,0.65,89.0,0.7542,0.35,0.65,0.9747,0.0,89.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,136.46,117.0,206.0,0.0,0.9747,0.9753,V1,ON,1.262106,120.0,180.0,10077.937527358,206.0,True
False,2,41.3,65.0,23.7,V0,65.0,65.0,local_contrast,False,,0,1.3082682779986499,0.0,,18,114.41,10077.937527358,0.35,0.65,65.0,0.4815,0.35,0.65,1.0,0.0,65.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,148.02,134.0,199.0,0.0,1.0,0.9605,V0,ON,1.289275,120.0,180.0,10077.971071117,199.0,True
False,2,79.0,91.0,12.0,V1,90.0,90.0,local_contrast,False,,0,1.3082682779986499,0.0,,18,114.41,10077.837440609,0.35,0.65,90.0,0.7759,0.35,0.65,0.9873,0.0,90.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,135.2,115.0,205.0,0.0,0.9873,0.9753,V1,ON,1.289275,120.0,180.0,10077.971071117,205.0,True
False,2,41.2,65.0,23.8,V0,65.0,65.0,local_contrast,False,,0,1.341633144998923,0.0,,19,108.81,10077.937527358,0.35,0.65,65.0,0.5,0.35,0.65,1.0,0.0,65.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,143.67,129.0,194.0,0.0,1.0,0.9581,V0,ON,1.322687,120.0,180.0,10078.004435984,194.0,True
False,2,79.0,91.0,12.0,V1,83.0,83.0,local_contrast,False,,0,1.341633144998923,0.0,,19,108.81,10077.837440609,0.35,0.65,83.0,0.7981,0.35,0.65,0.8987,0.0,83.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,122.7,103.0,186.0,0.0,0.8987,0.9753,V1,ON,1.322687,120.0,180.0,10078.004435984,186.0,True
False,2,41.1,65.0,23.9,V0,64.0,64.0,local_contrast,False,,0,1.374972326999341,1.998,,20,93.15,10077.937527358,0.35,0.65,64.0,0.512,0.35,0.65,0.9757,0.1966,64.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,138.66,124.0,188.0,1.998,0.9757,0.9558,V0,ON,1.356069,120.0,180.0,10078.037775166,188.0,True
False,2,79.1,91.0,11.9,V1,10.0,10.0,local_contrast,False,,0,1.374972326999341,1.763,,20,93.15,10077.837440609,0.35,0.65,10.0,0.1408,0.35,0.65,0.0,0.1509,10.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,69.94,70.0,80.0,1.763,0.0,0.9646,V1,OFF,1.356069,120.0,180.0,10078.037775166,80.0,True
False,2,41.0,65.0,24.0,V0,64.0,64.0,local_contrast,False,,0,1.441426944998966,0.0,,21,97.0,10077.937527358,0.35,0.65,64.0,0.5,0.35,0.65,0.9756,0.0,64.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,141.46,127.0,191.0,0.0,0.9756,0.9535,V0,ON,1.412309,120.0,180.0,10078.104229784,191.0,True
False,2,80.0,91.0,11.0,V1,10.0,10.0,local_contrast,False,,0,1.441426944998966,0.0,,21,97.0,10077.837440609,0.35,0.65,10.0,0.1282,0.35,0.65,0.0,0.0,10.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,76.26,77.0,87.0,0.0,0.0,0.9756,V1,OFF,1.412309,120.0,180.0,10078.104229784,87.0,True
False,2,40.9,65.0,24.1,V0,65.0,65.0,local_contrast,False,,0,1.4748874799988698,0.0,,22,115.49,10077.937527358,0.35,0.65,65.0,0.4815,0.35,0.65,1.0,0.0,65.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,148.76,134.0,199.0,0.0,1.0,0.9512,V0,ON,1.455661,120.0,180.0,10078.137690319,199.0,True
True,3,79.8,90.9,11.1,V1,89.0,89.0,local_contrast,False,,0,1.4748874799988698,0.0,leader_rising_edge,22,115.49,10078.137690319,0.35,0.65,89.0,0.7607,0.35,0.65,0.9762,0.0,89.0,True,3,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,135.61,116.0,205.0,0.0,0.9762,0.9732,V1,ON,1.455661,120.0,180.0,10078.137690319,205.0,True
False,2,40.8,65.0,24.2,V0,66.0,66.0,local_contrast,False,,0,1.574828097000136,0.0,,23,121.29,10077.937527358,0.35,0.65,66.0,0.4681,0.35,0.65,1.0,0.0,66.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,154.67,140.0,206.0,0.0,1.0,0.9488,V0,ON,1.560693,120.0,180.0,10078.237630936,206.0,True
False,3,79.6,90.8,11.2,V1,86.0,86.0,local_contrast,False,,0,1.574828097000136,0.0,,23,121.29,10078.137690319,0.35,0.65,86.0,0.6935,0.35,0.65,0.9397,0.0,86.0,False,3,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,141.35,123.0,209.0,0.0,0.9397,0.9707,V1,ON,1.560693,120.0,180.0,10078.237630936,209.0,True
False,2,41.4,65.7,24.3,V0,66.0,66.0,local_contrast,False,,0,1.6082943539986445,0.0,,24,116.05,10077.937527358,0.35,0.65,66.0,0.4853,0.35,0.65,1.0,0.0,66.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,149.6,135.0,201.0,0.0,1.0,0.9628,V0,ON,1.600269,120.0,180.0,10078.271097193,201.0,True
False,3,79.4,90.7,11.3,V1,88.0,88.0,local_contrast,False,,0,1.6082943539986445,0.0,,24,116.05,10078.137690319,0.35,0.65,88.0,0.7395,0.35,0.65,0.966,0.0,88.0,False,3,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,136.84,118.0,206.0,0.0,0.966,0.9683,V1,ON,1.600269,120.0,180.0,10078.271097193,206.0,True
False,2,41.2,65.6,24.4,V0,65.0,65.0,local_contrast,False,,0,1.6416678320001665,0.0,,25,113.06,10077.937527358,0.35,0.65,65.0,0.4924,0.35,0.65,0.9854,0.0,65.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,145.91,131.0,196.0,0.0,0.9854,0.9581,V0,ON,1.622806,120.0,180.0,10078.304470671,196.0,True
False,3,79.2,90.6,11.4,V1,90.0,90.0,local_contrast,False,,0,1.6416678320001665,1.76,,25,113.06,10078.137690319,0.35,0.65,90.0,0.7826,0.35,0.65,0.9924,0.1558,90.0,False,3,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,134.03,114.0,204.0,1.76,0.9924,0.9659,V1,ON,1.622806,120.0,180.0,10078.304470671,204.0,True
False,2,41.0,65.5,24.5,V0,65.0,65.0,local_contrast,False,,0,1.675021327999275,0.0,,26,108.49,10077.937527358,0.35,0.65,65.0,0.5159,0.35,0.65,0.9878,0.0,65.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,140.51,125.0,190.0,0.0,0.9878,0.9535,V0,ON,1.656277,120.0,180.0,10078.337824167,190.0,True
False,3,79.5,91.0,11.5,V1,91.0,91.0,local_contrast,False,,0,1.675021327999275,1.763,,26,108.49,10078.137690319,0.35,0.65,91.0,0.8273,0.35,0.65,1.0,0.167,91.0,False,3,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,129.43,109.0,200.0,1.763,1.0,0.9695,V1,ON,1.656277,120.0,180.0,10078.337824167,200.0,True
False,2,40.8,65.4,24.6,V0,64.0,64.0,local_contrast,False,,0,1.7082852120001917,0.0,,27,104.9,10077.937527358,0.35,0.65,64.0,0.5203,0.35,0.65,0.9657,0.0,64.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,136.84,122.0,186.0,0.0,0.9657,0.9488,V0,ON,1.689556,120.0,180.0,10078.371088051,186.0,True
False,3,79.4,91.0,11.6,V1,92.0,92.0,local_contrast,False,,0,1.7082852120001917,1.763,,27,104.9,10078.137690319,0.35,0.65,92.0,0.8679,0.35,0.65,1.0,0.1755,92.0,False,3,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,126.01,105.0,197.0,1.763,1.0,0.9683,V1,ON,1.689556,120.0,180.0,10078.371088051,197.0,True
False,2,40.6,65.3,24.7,V0,65.0,65.0,local_contrast,False,,0,1.7415912819997175,0.0,,28,102.9,10077.937527358,0.35,0.65,65.0,0.5417,0.35,0.65,0.9926,0.0,65.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,134.73,119.0,184.0,0.0,0.9926,0.9442,V0,ON,1.722799,120.0,180.0,10078.404394121,184.0,True
False,3,79.6,91.3,11.7,V1,93.0,93.0,local_contrast,False,,0,1.7415912819997175,1.763,,28,102.9,10078.137690319,0.35,0.65,93.0,0.8942,0.35,0.65,1.0,0.1818,93.0,False,3,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,123.98,103.0,196.0,1.763,1.0,0.959,V1,ON,1.722799,120.0,180.0,10078.404394121,196.0,True
False,2,40.4,65.2,24.8,V0,65.0,65.0,local_contrast,False,,0,1.7749284069996065,0.0,,29,96.9,10077.937527358,0.35,0.65,65.0,0.5462,0.35,0.65,0.995,0.0,65.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,133.6,118.0,183.0,0.0,0.995,0.9395,V0,ON,1.755991,120.0,180.0,10078.437731246,183.0,True
False,3,79.4,91.2,11.8,V1,69.0,69.0,local_contrast,False,,0,1.7749284069996065,1.763,,29,96.9,10078.137690319,0.35,0.65,69.0,0.8214,0.35,0.65,0.7204,0.1825,69.0,False,3,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,101.44,83.0,152.0,1.763,0.7204,0.9566,V1,ON,1.755991,120.0,180.0,10078.437731246,152.0,True
False,2,40.2,65.1,24.9,V0,64.0,64.0,local_contrast,False,,0,1.8082623289992625,0.0,,30,89.45,10077.937527358,0.35,0.65,64.0,0.5333,0.35,0.65,0.9726,0.0,64.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,133.91,119.0,183.0,0.0,0.9726,0.9349,V0,ON,1.789288,120.0,180.0,10078.471065168,183.0,True
False,3,79.2,91.1,11.9,V1,12.0,12.0,local_contrast,False,,0,1.8082623289992625,1.763,,30,89.45,10078.137690319,0.35,0.65,12.0,0.1791,0.35,0.65,0.0013,0.2627,12.0,False,3,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,66.36,66.0,78.0,1.763,0.0013,0.9542,V1,OFF,1.789288,120.0,180.0,10078.471065168,78.0,True
False,2,41.0,65.0,24.0,V0,24.0,24.0,local_contrast,False,,0,1.908058221999454,1.998,,31,106.55,10077.937527358,0.35,0.65,24.0,0.2376,0.35,0.65,0.0,0.244,24.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,101.6,100.0,124.0,1.998,0.0,0.9535,V0,OFF,1.879028,120.0,180.0,10078.570861061,124.0,True
True,4,79.0,91.0,12.0,V1,89.0,89.0,local_contrast,False,,0,1.908058221999454,1.763,leader_rising_edge,31,106.55,10078.570861061,0.35,0.65,89.0,0.7607,0.35,0.65,0.9747,0.2249,89.0,True,4,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,135.64,116.0,205.0,1.763,0.9747,0.9518,V1,ON,1.879028,120.0,180.0,10078.570861061,205.0,True
True,3,41.8,65.9,24.1,V0,66.0,66.0,local_contrast,False,,0,2.0081749330001912,1.998,leader_rising_edge,32,124.9,10078.670977772,0.35,0.65,66.0,0.4583,0.35,0.65,1.0,0.2534,66.0,True,3,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,158.04,143.0,209.0,1.998,1.0,0.9721,V0,ON,1.99471,120.0,180.0,10078.670977772,209.0,True
False,4,79.0,91.0,12.0,V1,83.0,83.0,local_contrast,False,,0,2.0081749330001912,1.763,,32,124.9,10078.570861061,0.35,0.65,83.0,0.6484,0.35,0.65,0.8987,0.2005,83.0,False,4,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,144.69,127.0,210.0,1.763,0.8987,0.9518,V1,ON,1.99471,120.0,180.0,10078.670977772,210.0,True
False,3,41.6,65.8,24.2,V0,65.0,65.0,local_contrast,False,,0,2.0748649439992732,1.998,,33,116.07,10078.670977772,0.35,0.65,65.0,0.4779,0.35,0.65,0.9808,0.2601,65.0,False,3,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,149.35,135.0,200.0,1.998,0.9808,0.9674,V0,ON,2.04244,120.0,180.0,10078.737667783,200.0,True
False,4,79.0,91.0,12.0,V1,89.0,89.0,local_contrast,False,,0,2.0748649439992732,1.763,,33,116.07,10078.570861061,0.35,0.65,89.0,0.7542,0.35,0.65,0.9747,0.2083,89.0,False,4,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,136.84,117.0,206.0,1.763,0.9747,0.9518,V1,ON,2.04244,120.0,180.0,10078.737667783,206.0,True
False,3,41.4,65.7,24.3,V0,65.0,65.0,local_contrast,False,,0,2.108417591998659,1.998,,34,113.44,10078.670977772,0.35,0.65,65.0,0.4887,0.35,0.65,0.9831,0.2661,65.0,False,3,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,146.29,132.0,197.0,1.998,0.9831,0.9628,V0,ON,2.089649,120.0,180.0,10078.771220431,197.0,True
False,4,79.0,91.0,12.0,V1,89.0,89.0,local_contrast,False,,0,2.108417591998659,1.763,,34,113.44,10078.570861061,0.35,0.65,89.0,0.7672,0.35,0.65,0.9747,0.2167,89.0,False,4,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,134.3,115.0,204.0,1.763,0.9747,0.9518,V1,ON,2.089649,120.0,180.0,10078.771220431,204.0,True
