agent_id,fire_count,flash_on,frequency_hz,phase_rad,pi_flash_events_consumed,received_neighbour_events,role,t_s,topology
P0,68,0,2.002892,4.13577,,0,pi,29.902006,all_to_all
V0,69,1,2.024077,1.75365,69,142,virtual,30.200698,all_to_all
V1,73,1,2.018975,1.703151,69,138,virtual,30.200698,all_to_all
P0,69,0,1.996198,1.390816,,2,pi,30.200698,all_to_all
V0,69,0,2.019612,4.186863,69,142,virtual,30.402112,all_to_all
V1,73,0,2.015145,4.136485,69,138,virtual,30.402112,all_to_all
P0,69,0,1.991129,3.825891,,0,pi,30.402112,all_to_all
V0,70,1,2.012811,2.34893,70,144,virtual,30.710036,all_to_all
V1,74,1,2.009313,2.3006,70,140,virtual,30.710036,all_to_all
P0,71,1,1.98587,1.35052,,2,pi,30.710036,all_to_all
V0,70,0,2.010218,4.3356,71,145,virtual,30.935524,all_to_all
V1,74,0,2.007088,4.288742,71,141,virtual,30.935524,all_to_all
P0,71,0,1.981142,4.148429,,0,pi,30.935524,all_to_all
V0,71,1,2.005935,1.596096,72,147,virtual,31.23716,all_to_all
V1,75,1,2.004026,1.557637,72,143,virtual,31.23716,all_to_all
P0,72,0,1.974118,1.594408,,2,pi,31.23716,all_to_all
V0,71,0,2.003302,4.402102,72,147,virtual,31.469025,all_to_all
V1,75,0,2.005017,4.394227,72,143,virtual,31.469025,all_to_all
P0,72,0,1.967784,4.426702,,0,pi,31.469025,all_to_all
V0,72,1,2.001057,1.357663,73,149,virtual,31.737806,all_to_all
V1,76,1,2.006662,1.39302,73,145,virtual,31.737806,all_to_all
P0,73,0,1.96304,1.41939,,0,pi,31.737806,all_to_all
V0,72,0,1.999427,4.209132,73,149,virtual,31.96928,all_to_all
V1,76,0,2.005372,4.257877,73,145,virtual,31.96928,all_to_all
P0,73,0,1.955697,4.136858,,0,pi,31.96928,all_to_all
V0,73,1,1.997709,1.194093,74,151,virtual,32.267774,all_to_all
V1,77,1,2.002678,1.243102,74,147,virtual,32.267774,all_to_all
P0,74,0,1.94878,1.360514,,0,pi,32.267774,all_to_all
V0,73,0,1.994194,3.637185,74,151,virtual,32.469634,all_to_all
V1,77,0,1.996203,3.666068,74,147,virtual,32.469634,all_to_all
P0,74,0,1.941881,3.668374,,0,pi,32.469634,all_to_all
V0,74,1,1.986979,1.401408,75,153,virtual,32.702515,all_to_all
V1,78,1,1.983801,1.381277,75,149,virtual,32.702515,all_to_all
P0,75,1,1.934355,0.041978,,0,pi,32.702515,all_to_all
V0,74,1,1.984958,2.606476,75,153,virtual,32.903299,all_to_all
V1,78,1,1.98133,2.579451,75,149,virtual,32.903299,all_to_all
P0,75,0,1.931657,2.417767,,0,pi,32.903299,all_to_all
V0,74,0,1.980671,5.406811,75,153,virtual,33.1359,all_to_all
V1,78,0,1.977029,5.373168,75,149,virtual,33.1359,all_to_all
P0,75,0,1.926682,5.115611,,0,pi,33.1359,all_to_all
V0,75,1,1.974495,2.311324,76,155,virtual,33.337735,all_to_all
V1,79,1,1.971326,2.276219,76,151,virtual,33.337735,all_to_all
P0,77,1,1.924336,1.213885,,0,pi,33.337735,all_to_all
V0,75,0,1.967711,4.257319,77,156,virtual,33.570343,all_to_all
V1,79,0,1.964841,4.222407,77,152,virtual,33.570343,all_to_all
P0,77,0,1.920597,3.928375,,0,pi,33.570343,all_to_all
V0,76,1,1.955133,1.413211,77,157,virtual,33.802689,all_to_all
V1,80,1,1.952735,1.379561,77,153,virtual,33.802689,all_to_all
P0,78,1,1.914647,0.28841,,0,pi,33.802689,all_to_all
V0,76,1,1.950033,2.947167,78,158,virtual,34.003729,all_to_all
V1,80,1,1.947804,2.914299,78,154,virtual,34.003729,all_to_all
P0,78,0,1.911394,2.605923,,0,pi,34.003729,all_to_all
V0,76,0,1.942033,5.648608,78,158,virtual,34.236207,all_to_all
V1,80,0,1.940053,5.617225,78,154,virtual,34.236207,all_to_all
P0,78,0,1.906227,5.193473,,0,pi,34.236207,all_to_all
V0,77,1,1.935951,1.685411,79,160,virtual,34.439937,all_to_all
V1,81,1,1.934152,1.655388,79,156,virtual,34.439937,all_to_all
P0,79,0,1.903588,1.235187,,0,pi,34.439937,all_to_all
V0,77,0,1.927404,4.386904,79,160,virtual,34.670472,all_to_all
V1,81,0,1.925786,4.35856,79,156,virtual,34.670472,all_to_all
P0,79,0,1.897845,3.80791,,0,pi,34.670472,all_to_all
V0,78,1,1.916583,1.558559,79,162,virtual,34.903282,all_to_all
V1,83,1,1.915166,1.536372,79,157,virtual,34.903282,all_to_all
P0,80,1,1.891798,0.135064,,0,pi,34.903282,all_to_all
V0,78,0,1.912267,3.077739,80,163,virtual,35.104275,all_to_all
V1,83,1,1.910936,3.067071,80,158,virtual,35.104275,all_to_all
P0,80,0,1.889262,2.476886,,0,pi,35.104275,all_to_all
V0,78,0,1.905519,5.720079,80,163,virtual,35.336707,all_to_all
V1,83,0,1.904326,5.733575,80,158,virtual,35.336707,all_to_all
P0,80,0,1.883563,5.180043,,0,pi,35.336707,all_to_all
V0,79,1,1.900494,1.698975,81,165,virtual,35.546122,all_to_all
V1,84,1,1.899406,1.726314,81,160,virtual,35.546122,all_to_all
P0,81,0,1.880625,1.356087,,1,pi,35.546122,all_to_all
V0,79,0,1.895416,4.345848,81,165,virtual,35.771036,all_to_all
V1,84,0,1.894434,4.373341,81,160,virtual,35.771036,all_to_all
P0,81,0,1.876215,3.943957,,0,pi,35.771036,all_to_all
V0,80,1,1.88994,1.468926,81,166,virtual,36.003859,all_to_all
V1,85,1,1.889058,1.49107,81,161,virtual,36.003859,all_to_all
P0,82,1,1.872405,0.313551,,0,pi,36.003859,all_to_all
V0,80,1,1.887804,2.972881,82,167,virtual,36.204933,all_to_all
V1,85,1,1.886927,2.992479,82,162,virtual,36.204933,all_to_all
P0,82,0,1.86997,2.636876,,0,pi,36.204933,all_to_all
V0,80,0,1.884454,5.596129,82,167,virtual,36.437406,all_to_all
V1,85,0,1.883561,5.611469,82,162,virtual,36.437406,all_to_all
P0,82,0,1.865292,5.311252,,0,pi,36.437406,all_to_all
V0,81,1,1.88197,1.56471,83,169,virtual,36.648798,all_to_all
V1,86,1,1.881044,1.576755,83,164,virtual,36.648798,all_to_all
P0,83,0,1.86283,1.4772,,2,pi,36.648798,all_to_all
V0,81,0,1.879489,4.205163,83,169,virtual,36.871646,all_to_all
V1,86,0,1.878495,4.213802,83,164,virtual,36.871646,all_to_all
P0,83,0,1.860823,4.051316,,0,pi,36.871646,all_to_all
V0,82,1,1.876807,1.329146,84,171,virtual,37.173,all_to_all
V1,87,1,1.875163,1.333459,84,166,virtual,37.173,all_to_all
P0,84,0,1.860063,1.267124,,2,pi,37.173,all_to_all
V0,82,0,1.874967,3.994146,84,171,virtual,37.40563,all_to_all
V1,87,0,1.870479,3.99051,84,166,virtual,37.40563,all_to_all
P0,84,0,1.859647,3.971037,,0,pi,37.40563,all_to_all
V0,83,1,1.873041,0.765313,85,173,virtual,37.705767,all_to_all
V1,88,1,1.865026,0.744584,85,168,virtual,37.705767,all_to_all
P0,85,0,1.85938,1.184556,,1,pi,37.705767,all_to_all
V0,83,0,1.868652,3.810334,85,173,virtual,37.939116,all_to_all
V1,88,0,1.860235,3.795865,85,168,virtual,37.939116,all_to_all
P0,85,0,1.859604,3.862632,,0,pi,37.939116,all_to_all
V0,84,1,1.863093,0.941291,86,175,virtual,38.17146,all_to_all
V1,89,1,1.855427,0.943344,86,170,virtual,38.17146,all_to_all
P0,86,1,1.859756,0.18453,,0,pi,38.17146,all_to_all
V0,84,1,1.861377,2.077856,86,175,virtual,38.372395,all_to_all
V1,89,1,1.853214,2.079233,86,170,virtual,38.372395,all_to_all
P0,86,0,1.859745,2.478311,,2,pi,38.372395,all_to_all
V0,84,0,1.858221,4.34763,86,175,virtual,38.572437,all_to_all
V1,89,0,1.848357,4.338473,86,170,virtual,38.572437,all_to_all
P0,86,0,1.858705,4.627693,,0,pi,38.572437,all_to_all
V0,85,1,1.854182,1.085705,87,177,virtual,38.849847,all_to_all
V1,90,1,1.842108,1.052415,87,172,virtual,38.849847,all_to_all
P0,87,0,1.857207,1.365882,,0,pi,38.849847,all_to_all
V0,85,0,1.846539,3.704256,87,177,virtual,39.072862,all_to_all
V1,90,0,1.835028,3.655411,87,172,virtual,39.072862,all_to_all
P0,87,0,1.855659,3.727087,,0,pi,39.072862,all_to_all
V0,86,1,1.837913,0.017263,87,177,virtual,39.305231,all_to_all
V1,90,0,1.827772,6.241882,87,172,virtual,39.305231,all_to_all
P0,87,0,1.854458,6.222573,,0,pi,39.305231,all_to_all
V0,86,1,1.831104,2.227767,88,179,virtual,39.506314,all_to_all
V1,91,1,1.823727,2.177242,88,174,virtual,39.506314,all_to_all
P0,88,0,1.854346,2.191022,,0,pi,39.506314,all_to_all
V0,86,0,1.824122,4.781033,88,179,virtual,39.73923,all_to_all
V1,91,0,1.820989,4.756901,88,174,virtual,39.73923,all_to_all
P0,88,0,1.855815,4.825497,,0,pi,39.73923,all_to_all
V0,87,1,1.818106,1.041578,89,181,virtual,39.977433,all_to_all
V1,92,1,1.818737,1.050666,89,176,virtual,39.977433,all_to_all
P0,89,0,1.857181,1.289464,,2,pi,39.977433,all_to_all
V0,87,0,1.812867,3.597589,89,181,virtual,40.206474,all_to_all
V1,92,0,1.814607,3.618546,89,176,virtual,40.206474,all_to_all
P0,89,0,1.85903,3.944852,,0,pi,40.206474,all_to_all
V0,88,1,1.80718,0.606322,89,182,virtual,40.439196,all_to_all
V1,93,1,1.808983,0.629918,89,177,virtual,40.439196,all_to_all
P0,90,1,1.860671,0.375794,,0,pi,40.439196,all_to_all
V0,88,1,1.80414,2.06885,90,183,virtual,40.64019,all_to_all
V1,93,1,1.805856,2.092373,90,178,virtual,40.64019,all_to_all
P0,90,0,1.861368,2.71607,,2,pi,40.64019,all_to_all
V0,88,0,1.798794,4.257497,90,183,virtual,40.840413,all_to_all
V1,93,0,1.800359,4.280447,90,178,virtual,40.840413,all_to_all
P0,90,0,1.860005,4.889564,,0,pi,40.840413,all_to_all
V0,89,1,1.791155,1.250489,91,185,virtual,41.079951,all_to_all
V1,94,1,1.792485,1.272176,91,180,virtual,41.079951,all_to_all
P0,92,1,1.857954,1.208503,,0,pi,41.079951,all_to_all
V0,89,0,1.788602,3.057479,92,186,virtual,41.307639,all_to_all
V1,94,0,1.789767,3.078253,92,181,virtual,41.307639,all_to_all
P0,92,0,1.855804,3.703153,,0,pi,41.307639,all_to_all
V0,90,1,1.786583,0.000888,92,186,virtual,41.539928,all_to_all
V1,95,1,1.787459,0.019663,92,181,virtual,41.539928,all_to_all
P0,93,1,1.853379,6.262333,,0,pi,41.539928,all_to_all
V0,90,1,1.787185,1.45255,94,189,virtual,41.745104,all_to_all
V1,95,1,1.787962,1.470395,94,184,virtual,41.745104,all_to_all
P0,94,0,1.852626,2.323554,,2,pi,41.745104,all_to_all
V0,90,0,1.796266,4.359272,94,189,virtual,41.97421,all_to_all
V1,95,0,1.796901,4.375358,94,184,virtual,41.97421,all_to_all
P0,94,0,1.850218,4.820665,,0,pi,41.97421,all_to_all
V0,91,1,1.805054,0.27763,95,190,virtual,42.22352,all_to_all
V1,96,1,1.805608,0.29247,95,185,virtual,42.22352,all_to_all
P0,95,0,1.849292,1.364227,,0,pi,42.22352,all_to_all
V0,91,1,1.82044,2.895637,95,191,virtual,42.441142,all_to_all
V1,96,1,1.820887,2.909071,95,186,virtual,42.441142,all_to_all
P0,95,0,1.846514,3.695902,,0,pi,42.441142,all_to_all
V0,91,0,1.836763,5.566089,95,191,virtual,42.673771,all_to_all
V1,96,0,1.837102,5.578107,95,186,virtual,42.673771,all_to_all
P0,95,0,1.842058,6.117905,,0,pi,42.673771,all_to_all
V0,92,1,1.84952,1.595101,96,193,virtual,42.873802,all_to_all
V1,97,1,1.849775,1.605929,96,188,virtual,42.873802,all_to_all
P0,96,0,1.839488,1.991842,,1,pi,42.873802,all_to_all
V0,92,0,1.86085,3.911755,96,193,virtual,43.074997,all_to_all
V1,97,0,1.861031,3.92146,96,188,virtual,43.074997,all_to_all
P0,96,0,1.834533,4.093896,,0,pi,43.074997,all_to_all
V0,93,1,1.875331,1.135798,97,195,virtual,43.307385,all_to_all
V1,98,1,1.875421,1.143869,97,190,virtual,43.307385,all_to_all
P0,97,1,1.828229,0.250263,,0,pi,43.307385,all_to_all
V0,93,1,1.880916,2.677569,97,195,virtual,43.508508,all_to_all
V1,98,1,1.880986,2.684995,97,190,virtual,43.508508,all_to_all
P0,97,0,1.824844,2.453622,,0,pi,43.508508,all_to_all
V0,93,0,1.888427,4.978126,97,195,virtual,43.7416,all_to_all
V1,98,0,1.888481,4.98469,97,190,virtual,43.7416,all_to_all
P0,97,0,1.820214,5.004815,,0,pi,43.7416,all_to_all
V0,94,1,1.895886,1.779945,98,197,virtual,43.981305,all_to_all
V1,99,1,1.895929,1.785517,98,192,virtual,43.981305,all_to_all
P0,98,0,1.816863,1.379911,,2,pi,43.981305,all_to_all
V0,94,0,1.893226,4.073902,98,197,virtual,44.208513,all_to_all
V1,99,0,1.893264,4.07883,98,192,virtual,44.208513,all_to_all
P0,98,0,1.814821,3.919831,,0,pi,44.208513,all_to_all
V0,95,1,1.885479,1.207147,98,198,virtual,44.441019,all_to_all
V1,100,1,1.88551,1.211246,98,193,virtual,44.441019,all_to_all
P0,99,1,1.81376,0.254952,,0,pi,44.441019,all_to_all
V0,95,0,1.878848,3.099278,99,199,virtual,44.642135,all_to_all
V1,100,0,1.878875,3.102978,99,194,virtual,44.642135,all_to_all
P0,99,0,1.812419,2.528606,,0,pi,44.642135,all_to_all
V0,95,0,1.870148,4.975938,99,199,virtual,44.842151,all_to_all
V1,100,0,1.870173,4.979277,99,194,virtual,44.842151,all_to_all
P0,99,0,1.809828,4.778689,,0,pi,44.842151,all_to_all
V0,96,1,1.85632,1.667096,100,201,virtual,45.110755,all_to_all
V1,101,1,1.856341,1.66993,100,196,virtual,45.110755,all_to_all
P0,100,0,1.806489,1.512201,,2,pi,45.110755,all_to_all
V0,96,0,1.845564,4.248859,100,201,virtual,45.342312,all_to_all
V1,101,0,1.845582,4.251312,100,196,virtual,45.342312,all_to_all
P0,100,0,1.802879,4.090947,,0,pi,45.342312,all_to_all
V0,97,1,1.833826,1.265666,101,203,virtual,45.659341,all_to_all
V1,102,1,1.833841,1.267705,101,198,virtual,45.659341,all_to_all
P0,101,0,1.799724,1.346713,,0,pi,45.659341,all_to_all
V0,97,0,1.826163,3.836998,101,203,virtual,45.875945,all_to_all
V1,102,0,1.826175,3.838764,101,198,virtual,45.875945,all_to_all
P0,101,0,1.797008,3.670925,,0,pi,45.875945,all_to_all
V0,98,1,1.819598,0.125092,101,203,virtual,46.108484,all_to_all
V1,103,1,1.819609,0.12662,101,198,virtual,46.108484,all_to_all
P0,101,0,1.79499,6.133104,,0,pi,46.108484,all_to_all
V0,98,1,1.81316,2.31806,102,205,virtual,46.309829,all_to_all
V1,103,1,1.813169,2.31941,102,200,virtual,46.309829,all_to_all
P0,102,0,1.79437,2.033328,,0,pi,46.309829,all_to_all
V0,98,0,1.805232,4.852954,102,205,virtual,46.542163,all_to_all
V1,103,0,1.80524,4.854122,102,200,virtual,46.542163,all_to_all
P0,102,0,1.795397,4.586406,,0,pi,46.542163,all_to_all
V0,99,1,1.797063,1.452509,103,207,virtual,46.814145,all_to_all
V1,104,1,1.797069,1.4535,103,202,virtual,46.814145,all_to_all
P0,103,0,1.796467,1.350159,,2,pi,46.814145,all_to_all
V0,99,0,1.790877,3.975417,103,207,virtual,47.043106,all_to_all
V1,104,0,1.790883,3.976274,103,202,virtual,47.043106,all_to_all
P0,103,0,1.795577,3.908568,,0,pi,47.043106,all_to_all
V0,100,1,1.784175,0.931126,103,208,virtual,47.275572,all_to_all
V1,105,1,1.78418,0.931838,103,203,virtual,47.275572,all_to_all
P0,104,1,1.793935,0.22565,,0,pi,47.275572,all_to_all
V0,100,1,1.781577,2.364878,104,209,virtual,47.476871,all_to_all
V1,105,1,1.781581,2.365533,104,204,virtual,47.476871,all_to_all
P0,104,0,1.792427,2.457755,,0,pi,47.476871,all_to_all
V0,100,0,1.777533,4.870992,104,209,virtual,47.709376,all_to_all
V1,105,0,1.777537,4.871558,104,204,virtual,47.709376,all_to_all
P0,104,0,1.788115,4.905393,,0,pi,47.709376,all_to_all
V0,101,1,1.774067,1.094404,105,211,virtual,47.94564,all_to_all
V1,106,1,1.77407,1.094894,105,206,virtual,47.94564,all_to_all
P0,105,0,1.78485,1.133747,,0,pi,47.94564,all_to_all
V0,101,0,1.771132,3.610282,105,211,virtual,48.177224,all_to_all
V1,106,0,1.771135,3.610706,105,206,virtual,48.177224,all_to_all
P0,105,0,1.78182,3.556595,,0,pi,48.177224,all_to_all
V0,101,0,1.768638,6.129957,105,211,virtual,48.409655,all_to_all
V1,106,0,1.76864,6.130324,105,206,virtual,48.409655,all_to_all
P0,105,0,1.779973,6.014427,,0,pi,48.409655,all_to_all
V0,102,1,1.766744,2.003042,106,213,virtual,48.609869,all_to_all
V1,107,1,1.766746,2.003365,106,208,virtual,48.609869,all_to_all
P0,106,0,1.778916,1.894517,,2,pi,48.609869,all_to_all
V0,102,0,1.765038,4.156204,106,213,virtual,48.810802,all_to_all
V1,107,0,1.76504,4.15649,106,208,virtual,48.810802,all_to_all
P0,106,0,1.774894,4.012135,,0,pi,48.810802,all_to_all
V0,103,1,1.763532,0.026469,106,213,virtual,49.014377,all_to_all
V1,108,1,1.763534,0.026721,106,208,virtual,49.014377,all_to_all
P0,106,0,1.768519,6.108671,,0,pi,49.014377,all_to_all
V0,103,1,1.762017,2.538566,107,215,virtual,49.244361,all_to_all
V1,108,1,1.762019,2.538784,107,210,virtual,49.244361,all_to_all
P0,107,0,1.764429,2.257594,,0,pi,49.244361,all_to_all
V0,103,0,1.760712,5.046224,107,215,virtual,49.476895,all_to_all
V1,108,0,1.760713,5.046412,107,210,virtual,49.476895,all_to_all
P0,107,0,1.762482,4.718885,,0,pi,49.476895,all_to_all
V0,104,1,1.759104,1.268881,108,217,virtual,49.745729,all_to_all
V1,109,1,1.759105,1.269043,108,212,virtual,49.745729,all_to_all
P0,108,0,1.761951,1.336134,,0,pi,49.745729,all_to_all
V0,104,0,1.755212,4.105466,108,217,virtual,49.977947,all_to_all
V1,109,0,1.755213,4.105604,108,212,virtual,49.977947,all_to_all
P0,108,0,1.757588,3.753689,,0,pi,49.977947,all_to_all
V0,104,0,1.75218,6.225001,108,217,virtual,50.210586,all_to_all
V1,109,0,1.752181,6.225122,108,212,virtual,50.210586,all_to_all
P0,108,0,1.749615,6.10035,,0,pi,50.210586,all_to_all
V0,105,1,1.747857,2.054427,109,219,virtual,50.411646,all_to_all
V1,110,1,1.747858,2.054534,109,214,virtual,50.411646,all_to_all
P0,109,0,1.745032,1.926048,,0,pi,50.411646,all_to_all
V0,105,0,1.741105,4.148977,109,219,virtual,50.611714,all_to_all
V1,110,0,1.741105,4.149072,109,214,virtual,50.611714,all_to_all
P0,109,0,1.738641,4.044639,,0,pi,50.611714,all_to_all
V0,106,1,1.729807,1.332784,110,221,virtual,50.844274,all_to_all
V1,111,1,1.729807,1.332861,110,216,virtual,50.844274,all_to_all
P0,110,1,1.732067,0.250459,,0,pi,50.844274,all_to_all
V0,106,1,1.726119,2.368787,110,221,virtual,51.045171,all_to_all
V1,111,1,1.72612,2.368859,110,216,virtual,51.045171,all_to_all
P0,110,0,1.729052,2.418144,,0,pi,51.045171,all_to_all
V0,106,0,1.717227,4.776208,110,221,virtual,51.27763,all_to_all
V1,111,0,1.717227,4.77627,110,216,virtual,51.27763,all_to_all
P0,110,0,1.72136,4.893759,,0,pi,51.27763,all_to_all
V0,107,1,1.709047,0.889468,111,223,virtual,51.513608,all_to_all
V1,112,1,1.709047,0.889522,111,218,virtual,51.513608,all_to_all
P0,111,0,1.7162,1.124558,,1,pi,51.513608,all_to_all
V0,107,0,1.701867,3.2984,111,223,virtual,51.745554,all_to_all
V1,112,0,1.701868,3.298447,111,218,virtual,51.745554,all_to_all
P0,111,0,1.711482,3.558288,,0,pi,51.745554,all_to_all
V0,107,0,1.695672,5.707997,111,223,virtual,51.978129,all_to_all
V1,112,0,1.695673,5.708037,111,218,virtual,51.978129,all_to_all
P0,111,0,1.708261,5.983951,,0,pi,51.978129,all_to_all
V0,108,1,1.691039,1.487716,112,225,virtual,52.17844,all_to_all
V1,113,1,1.691039,1.487751,112,220,virtual,52.17844,all_to_all
P0,112,0,1.706732,1.805395,,2,pi,52.17844,all_to_all
V0,108,0,1.686908,3.551615,112,225,virtual,52.379154,all_to_all
V1,113,0,1.686908,3.551646,112,220,virtual,52.379154,all_to_all
P0,112,0,1.704599,3.828519,,0,pi,52.379154,all_to_all
V0,108,0,1.682705,5.955698,112,225,virtual,52.61184,all_to_all
V1,113,0,1.682705,5.955725,112,220,virtual,52.61184,all_to_all
P0,112,0,1.702382,6.14278,,0,pi,52.61184,all_to_all
V0,109,1,1.679547,1.72894,113,227,virtual,52.812014,all_to_all
V1,114,1,1.679547,1.728964,113,222,virtual,52.812014,all_to_all
P0,113,0,1.700834,1.900969,,2,pi,52.812014,all_to_all
V0,109,0,1.676735,3.77652,113,227,virtual,53.012827,all_to_all
V1,114,0,1.676735,3.776541,113,222,virtual,53.012827,all_to_all
P0,113,0,1.691838,3.870165,,0,pi,53.012827,all_to_all
V0,109,0,1.673876,6.160619,113,227,virtual,53.245411,all_to_all
V1,114,0,1.673876,6.160637,113,222,virtual,53.245411,all_to_all
P0,113,0,1.678124,6.120809,,0,pi,53.245411,all_to_all
V0,110,1,1.671743,1.911395,114,229,virtual,53.446663,all_to_all
V1,115,1,1.671743,1.911411,114,224,virtual,53.446663,all_to_all
P0,114,0,1.672239,1.861012,,0,pi,53.446663,all_to_all
V0,110,0,1.669577,4.267044,114,229,virtual,53.679791,all_to_all
V1,115,0,1.669577,4.267058,114,224,virtual,53.679791,all_to_all
P0,114,0,1.668729,4.232444,,0,pi,53.679791,all_to_all
V0,111,1,1.667227,1.01204,115,231,virtual,53.997409,all_to_all
V1,116,1,1.667227,1.012051,115,226,virtual,53.997409,all_to_all
P0,115,0,1.66796,1.243018,,0,pi,53.997409,all_to_all
V0,111,0,1.6656,3.379794,115,231,virtual,54.213253,all_to_all
V1,116,0,1.6656,3.379804,115,226,virtual,54.213253,all_to_all
P0,115,0,1.661513,3.392215,,0,pi,54.213253,all_to_all
V0,111,0,1.664166,5.753657,115,231,virtual,54.446044,all_to_all
V1,116,0,1.664166,5.753665,115,226,virtual,54.446044,all_to_all
P0,115,0,1.651776,5.655014,,0,pi,54.446044,all_to_all
V0,112,1,1.662829,1.502345,116,233,virtual,54.648349,all_to_all
V1,117,1,1.662829,1.502353,116,228,virtual,54.648349,all_to_all
P0,116,0,1.647645,1.397306,,0,pi,54.648349,all_to_all
V0,112,0,1.659533,3.853005,116,233,virtual,54.880332,all_to_all
V1,117,0,1.659533,3.853012,116,228,virtual,54.880332,all_to_all
P0,116,0,1.638713,3.611111,,0,pi,54.880332,all_to_all
V0,112,0,1.655923,6.19519,116,233,virtual,55.113138,all_to_all
V1,117,0,1.655923,6.195196,116,228,virtual,55.113138,all_to_all
P0,116,0,1.630924,5.821216,,0,pi,55.113138,all_to_all
V0,113,1,1.652749,1.578156,117,235,virtual,55.313603,all_to_all
V1,118,1,1.652749,1.578161,117,230,virtual,55.313603,all_to_all
P0,117,0,1.626957,1.490767,,2,pi,55.313603,all_to_all
V0,113,0,1.645573,3.879323,117,235,virtual,55.514,all_to_all
V1,118,0,1.645573,3.879327,117,230,virtual,55.514,all_to_all
P0,117,0,1.621417,3.387526,,0,pi,55.514,all_to_all
V0,113,0,1.639057,5.835391,117,235,virtual,55.746705,all_to_all
V1,118,0,1.639057,5.835394,117,230,virtual,55.746705,all_to_all
P0,117,0,1.615681,5.589959,,0,pi,55.746705,all_to_all
V0,114,1,1.632378,1.499586,118,237,virtual,55.947959,all_to_all
V1,119,1,1.632378,1.49959,118,232,virtual,55.947959,all_to_all
P0,118,0,1.613451,1.285173,,2,pi,55.947959,all_to_all
V0,114,0,1.623955,3.763791,118,237,virtual,56.18125,all_to_all
V1,119,0,1.623955,3.763794,118,232,virtual,56.18125,all_to_all
P0,118,0,1.608478,3.566105,,0,pi,56.18125,all_to_all
V0,114,0,1.616235,6.019645,118,237,virtual,56.41368,all_to_all
V1,119,0,1.616235,6.019648,118,232,virtual,56.41368,all_to_all
P0,118,0,1.604052,5.866731,,0,pi,56.41368,all_to_all
V0,115,1,1.610403,1.670995,119,239,virtual,56.614794,all_to_all
V1,120,1,1.610403,1.670997,119,234,virtual,56.614794,all_to_all
P0,119,0,1.601778,1.583447,,2,pi,56.614794,all_to_all
V0,115,0,1.604495,3.942968,119,239,virtual,56.847936,all_to_all
V1,120,0,1.604495,3.94297,119,234,virtual,56.847936,all_to_all
P0,119,0,1.597919,3.803144,,0,pi,56.847936,all_to_all
V0,115,0,1.599433,6.214654,119,239,virtual,57.080812,all_to_all
V1,120,0,1.599433,6.214655,119,234,virtual,57.080812,all_to_all
P0,119,0,1.594443,5.985636,,0,pi,57.080812,all_to_all
V0,116,1,1.595678,1.866905,120,241,virtual,57.282076,all_to_all
V1,121,1,1.595678,1.866906,120,236,virtual,57.282076,all_to_all
P0,120,0,1.593094,1.663525,,0,pi,57.282076,all_to_all
V0,116,0,1.591885,4.091479,120,241,virtual,57.514287,all_to_all
V1,121,0,1.591885,4.091481,120,236,virtual,57.514287,all_to_all
P0,120,0,1.590642,3.933968,,0,pi,57.514287,all_to_all
V0,116,0,1.589072,5.990457,120,241,virtual,57.714442,all_to_all
V1,121,0,1.589072,5.990458,120,236,virtual,57.714442,all_to_all
P0,120,0,1.588492,5.908885,,0,pi,57.714442,all_to_all
V0,117,1,1.586609,1.609894,121,243,virtual,57.915516,all_to_all
V1,122,1,1.586609,1.609895,121,238,virtual,57.915516,all_to_all
P0,121,0,1.58748,1.621902,,0,pi,57.915516,all_to_all
V0,117,0,1.58379,4.159633,121,243,virtual,58.147906,all_to_all
V1,122,0,1.58379,4.159634,121,238,virtual,58.147906,all_to_all
P0,121,0,1.585112,3.907002,,0,pi,58.147906,all_to_all
V0,117,0,1.582265,5.757037,121,243,virtual,58.348137,all_to_all
V1,122,0,1.582265,5.757037,121,238,virtual,58.348137,all_to_all
P0,121,0,1.583549,5.876328,,0,pi,58.348137,all_to_all
V0,118,1,1.580651,1.393993,122,245,virtual,58.54915,all_to_all
V1,123,1,1.580651,1.393994,122,240,virtual,58.54915,all_to_all
P0,122,0,1.582458,1.567459,,1,pi,58.54915,all_to_all
V0,118,0,1.579048,3.64606,122,245,virtual,58.782427,all_to_all
V1,123,0,1.579048,3.646061,122,240,virtual,58.782427,all_to_all
P0,122,0,1.581146,3.776528,,0,pi,58.782427,all_to_all
V0,118,0,1.577686,5.903164,122,245,virtual,59.015031,all_to_all
V1,123,0,1.577686,5.903164,122,240,virtual,59.015031,all_to_all
P0,122,0,1.58019,5.957951,,0,pi,59.015031,all_to_all
V0,119,1,1.576021,1.549801,123,247,virtual,59.22091,all_to_all
V1,124,1,1.576021,1.549801,123,242,virtual,59.22091,all_to_all
P0,123,0,1.579656,1.646565,,0,pi,59.22091,all_to_all
V0,119,0,1.57281,3.781245,123,247,virtual,59.449506,all_to_all
V1,124,0,1.57281,3.781245,123,242,virtual,59.449506,all_to_all
P0,123,0,1.578318,3.785247,,0,pi,59.449506,all_to_all
V0,119,0,1.569595,6.005145,123,247,virtual,59.682205,all_to_all
V1,124,0,1.569595,6.005145,123,242,virtual,59.682205,all_to_all
P0,123,0,1.57695,5.972226,,0,pi,59.682205,all_to_all
