elapsed_ms,endpoint,error,monotonic_time_s,ok
8.522,POST /api/pi_flash,,10083.314395,1
14.623,GET /api/agents,,10083.354057,1
10.174,GET /api/agents,,10083.587692,1
16.964,POST /api/pi_flash,,10083.714447,1
8.227,GET /api/agents,,10083.820177,1
6.577,GET /api/agents,,10084.021232,1
17.692,POST /api/pi_flash,,10084.114547,1
15.867,GET /api/agents,,10084.253601,1
8.239,POST /api/pi_flash,,10084.515418,1
11.644,GET /api/agents,,10084.523668,1
11.048,GET /api/agents,,10084.687149,1
10.664,POST /api/pi_flash,,10084.914957,1
6.829,GET /api/agents,,10084.954357,1
10.213,GET /api/agents,,10085.188125,1
12.153,GET /api/agents,,10085.420828,1
8.264,GET /api/agents,,10085.621723,1
12.45,POST /api/pi_flash,,10085.715455,1
15.367,GET /api/agents,,10085.855219,1
11.544,POST /api/pi_flash,,10086.115445,1
10.554,GET /api/agents,,10086.127,1
16.147,GET /api/agents,,10086.288581,1
8.264,POST /api/pi_flash,,10086.548851,1
5.75,GET /api/agents,,10086.557126,1
41.747,GET /api/agents,,10086.722291,1
18.699,POST /api/pi_flash,,10086.981906,1
9.038,GET /api/agents,,10087.02182,1
20.081,GET /api/agents,,10087.255961,1
10.863,POST /api/pi_flash,,10087.415236,1
9.774,POST /api/pi_flash,,10087.515939,1
45.957,GET /api/agents,,10087.525723,1
8.741,GET /api/agents,,10087.689329,1
28.671,POST /api/pi_flash,,10087.848653,1
10.783,GET /api/agents,,10087.922939,1
60.562,GET /api/agents,,10088.123027,1
8.21,POST /api/pi_flash,,10088.282619,1
9.68,GET /api/agents,,10088.323093,1
9.323,GET /api/agents,,10088.556603,1
14.272,POST /api/pi_flash,,10088.68277,1
10.699,GET /api/agents,,10088.790015,1
10.578,GET /api/agents,,10088.990092,1
6.345,POST /api/pi_flash,,10089.11641,1
9.847,GET /api/agents,,10089.223633,1
12.412,GET /api/agents,,10089.456594,1
14.617,POST /api/pi_flash,,10089.549787,1
22.735,GET /api/agents,,10089.657073,1
18.117,GET /api/agents,,10089.88986,1
10.942,POST /api/pi_flash,,10089.986436,1
15.869,GET /api/agents,,10090.091001,1
9.094,POST /api/pi_flash,,10090.383473,1
39.718,GET /api/agents,,10090.392578,1
9.91,GET /api/agents,,10090.52461,1
8.222,POST /api/pi_flash,,10090.817159,1
13.396,GET /api/agents,,10090.825392,1
14.196,GET /api/agents,,10090.958146,1
18.851,POST /api/pi_flash,,10091.25052,1
13.53,GET /api/agents,,10091.269383,1
16.642,GET /api/agents,,10091.391337,1
20.149,POST /api/pi_flash,,10091.683959,1
6.512,GET /api/agents,,10091.704119,1
11.058,GET /api/agents,,10091.82502,1
7.611,POST /api/pi_flash,,10092.117483,1
6.225,GET /api/agents,,10092.125104,1
9.966,GET /api/agents,,10092.258611,1
8.245,POST /api/pi_flash,,10092.551461,1
6.666,GET /api/agents,,10092.559718,1
11.77,GET /api/agents,,10092.691926,1
14.106,GET /api/agents,,10092.924688,1
16.072,POST /api/pi_flash,,10093.018134,1
16.952,GET /api/agents,,10093.125593,1
28.391,GET /api/agents,,10093.325502,1
7.984,POST /api/pi_flash,,10093.451441,1
9.607,GET /api/agents,,10093.559049,1
16.308,GET /api/agents,,10093.758921,1
7.028,POST /api/pi_flash,,10093.885145,1
8.657,GET /api/agents,,10093.991924,1
15.969,GET /api/agents,,10094.19272,1
97.934,POST /api/pi_flash,,10094.31853,1
12.578,GET /api/agents,,10094.459632,1
15.612,GET /api/agents,,10094.659392,1
7.769,POST /api/pi_flash,,10094.752134,1
7.822,GET /api/agents,,10094.893209,1
10.579,GET /api/agents,,10095.09662,1
21.028,POST /api/pi_flash,,10095.219893,1
13.584,GET /api/agents,,10095.326491,1
12.256,GET /api/agents,,10095.526904,1
47.806,POST /api/pi_flash,,10095.686175,1
11.668,GET /api/agents,,10095.760087,1
134.782,GET /api/agents,,10095.993509,1
9.863,POST /api/pi_flash,,10096.219762,1
25.425,GET /api/agents,,10096.260343,1
9.215,GET /api/agents,,10096.493327,1
12.32,POST /api/pi_flash,,10096.586408,1
42.266,GET /api/agents,,10096.727244,1
10.038,GET /api/agents,,10096.927485,1
8.249,POST /api/pi_flash,,10097.053563,1
9.172,GET /api/agents,,10097.161037,1
11.77,GET /api/agents,,10097.360845,1
9.45,POST /api/pi_flash,,10097.520869,1
13.465,GET /api/agents,,10097.560101,1
10.399,GET /api/agents,,10097.79434,1
9.629,POST /api/pi_flash,,10097.986978,1
6.094,GET /api/agents,,10098.027041,1
14.45,GET /api/agents,,10098.261163,1
11.079,POST /api/pi_flash,,10098.487315,1
13.015,GET /api/agents,,10098.52715,1
15.478,GET /api/agents,,10098.761285,1
8.404,POST /api/pi_flash,,10098.954016,1
6.657,GET /api/agents,,10098.994045,1
12.244,GET /api/agents,,10099.228282,1
9.33,POST /api/pi_flash,,10099.420844,1
7.886,GET /api/agents,,10099.460979,1
9.571,GET /api/agents,,10099.69529,1
11.547,POST /api/pi_flash,,10099.92119,1
11.208,GET /api/agents,,10099.96156,1
25.129,GET /api/agents,,10100.19897,1
9.538,POST /api/pi_flash,,10100.388022,1
7.039,GET /api/agents,,10100.42785,1
12.601,GET /api/agents,,10100.662225,1
13.693,POST /api/pi_flash,,10100.855213,1
11.733,GET /api/agents,,10100.895045,1
19.964,GET /api/agents,,10101.129323,1
11.281,POST /api/pi_flash,,10101.321916,1
6.908,GET /api/agents,,10101.361667,1
15.853,GET /api/agents,,10101.596011,1
12.351,POST /api/pi_flash,,10101.789672,1
13.69,GET /api/agents,,10101.829352,1
17.312,GET /api/agents,,10102.06278,1
18.217,POST /api/pi_flash,,10102.288796,1
15.91,GET /api/agents,,10102.328526,1
13.525,GET /api/agents,,10102.562963,1
8.465,POST /api/pi_flash,,10102.789191,1
6.173,GET /api/agents,,10102.828945,1
11.325,GET /api/agents,,10103.063089,1
8.279,POST /api/pi_flash,,10103.288982,1
11.979,GET /api/agents,,10103.329151,1
9.891,GET /api/agents,,10103.563226,1
15.078,POST /api/pi_flash,,10103.822768,1
11.881,GET /api/agents,,10103.863551,1
11.308,GET /api/agents,,10104.096914,1
10.202,POST /api/pi_flash,,10104.322789,1
9.98,GET /api/agents,,10104.363737,1
16.907,GET /api/agents,,10104.596369,1
9.319,POST /api/pi_flash,,10104.823246,1
10.188,GET /api/agents,,10104.863306,1
10.265,GET /api/agents,,10105.097524,1
7.466,POST /api/pi_flash,,10105.326593,1
16.295,GET /api/agents,,10105.364326,1
9.885,GET /api/agents,,10105.597481,1
38.252,POST /api/pi_flash,,10105.823532,1
9.434,GET /api/agents,,10105.897695,1
19.042,GET /api/agents,,10106.097218,1
10.884,POST /api/pi_flash,,10106.323724,1
8.117,GET /api/agents,,10106.363657,1
15.815,GET /api/agents,,10106.598067,1
5.923,POST /api/pi_flash,,10106.857572,1
8.238,GET /api/agents,,10106.898129,1
9.169,GET /api/agents,,10107.098153,1
15.354,POST /api/pi_flash,,10107.357481,1
17.801,POST /api/pi_flash,,10107.458586,1
5.832,GET /api/agents,,10107.476398,1
12.466,GET /api/agents,,10107.631727,1
8.924,POST /api/pi_flash,,10107.891034,1
14.691,GET /api/agents,,10107.931959,1
10.221,GET /api/agents,,10108.165199,1
9.182,POST /api/pi_flash,,10108.39142,1
10.763,GET /api/agents,,10108.431215,1
21.161,GET /api/agents,,10108.665464,1
5.731,POST /api/pi_flash,,10108.924841,1
9.216,GET /api/agents,,10108.964871,1
11.676,GET /api/agents,,10109.165641,1
11.958,POST /api/pi_flash,,10109.458836,1
22.256,GET /api/agents,,10109.470805,1
10.377,GET /api/agents,,10109.599289,1
10.987,GET /api/agents,,10109.831819,1
8.503,POST /api/pi_flash,,10109.99203,1
9.058,POST /api/pi_flash,,10110.092108,1
11.496,GET /api/agents,,10110.101177,1
11.243,GET /api/agents,,10110.266242,1
8.334,POST /api/pi_flash,,10110.558906,1
9.35,GET /api/agents,,10110.567252,1
9.76,GET /api/agents,,10110.699963,1
10.817,GET /api/agents,,10110.932453,1
10.1,POST /api/pi_flash,,10111.092635,1
8.526,GET /api/agents,,10111.132576,1
9.801,GET /api/agents,,10111.366649,1
18.616,POST /api/pi_flash,,10111.659728,1
10.996,GET /api/agents,,10111.678355,1
17.083,GET /api/agents,,10111.800592,1
10.573,GET /api/agents,,10112.032937,1
15.752,POST /api/pi_flash,,10112.193168,1
8.64,GET /api/agents,,10112.234007,1
18.221,GET /api/agents,,10112.466753,1
15.218,POST /api/pi_flash,,10112.760109,1
7.215,GET /api/agents,,10112.775337,1
10.313,GET /api/agents,,10112.900991,1
10.297,GET /api/agents,,10113.133378,1
17.942,POST /api/pi_flash,,10113.293654,1
6.498,GET /api/agents,,10113.334874,1
14.945,GET /api/agents,,10113.56786,1
8.713,POST /api/pi_flash,,10113.827085,1
10.175,GET /api/agents,,10113.86817,1
8.535,GET /api/agents,,10114.101409,1
7.855,POST /api/pi_flash,,10114.360709,1
8.172,GET /api/agents,,10114.401058,1
16.35,GET /api/agents,,10114.634988,1
20.783,POST /api/pi_flash,,10114.927594,1
12.196,GET /api/agents,,10114.94839,1
9.725,GET /api/agents,,10115.068959,1
8.685,GET /api/agents,,10115.268624,1
13.767,POST /api/pi_flash,,10115.498875,1
8.05,GET /api/agents,,10115.53512,1
9.482,GET /api/agents,,10115.768912,1
9.971,GET /api/agents,,10116.001627,1
12.893,POST /api/pi_flash,,10116.095057,1
11.796,GET /api/agents,,10116.202639,1
9.762,GET /api/agents,,10116.43545,1
11.614,POST /api/pi_flash,,10116.628617,1
7.946,GET /api/agents,,10116.669424,1
8.789,GET /api/agents,,10116.902676,1
8.848,POST /api/pi_flash,,10117.195402,1
6.54,GET /api/agents,,10117.20426,1
8.659,GET /api/agents,,10117.336538,1
8.895,GET /api/agents,,10117.536205,1
13.581,POST /api/pi_flash,,10117.729168,1
11.831,POST /api/pi_flash,,10117.829063,1
11.651,GET /api/agents,,10117.840905,1
20.848,GET /api/agents,,10118.00326,1
15.997,POST /api/pi_flash,,10118.295973,1
6.885,GET /api/agents,,10118.311989,1
11.88,POST /api/pi_flash,,10118.396021,1
10.799,GET /api/agents,,10118.437054,1
52.893,GET /api/agents,,10118.670348,1
23.426,POST /api/pi_flash,,10118.862892,1
10.103,GET /api/agents,,10118.902827,1
13.785,GET /api/agents,,10119.13736,1
8.816,GET /api/agents,,10119.369822,1
8.389,POST /api/pi_flash,,10119.463265,1
10.328,GET /api/agents,,10119.570848,1
13.489,GET /api/agents,,10119.770643,1
10.581,POST /api/pi_flash,,10120.063559,1
8.417,GET /api/agents,,10120.074151,1
23.245,GET /api/agents,,10120.204695,1
8.86,GET /api/agents,,10120.437246,1
9.306,POST /api/pi_flash,,10120.634796,1
19.369,GET /api/agents,,10120.671506,1
8.98,GET /api/agents,,10120.904707,1
8.178,POST /api/pi_flash,,10121.197405,1
12.703,GET /api/agents,,10121.205593,1
22.828,GET /api/agents,,10121.338129,1
8.872,GET /api/agents,,10121.537452,1
9.287,POST /api/pi_flash,,10121.764264,1
8.327,GET /api/agents,,10121.805059,1
10.82,GET /api/agents,,10122.038514,1
24.262,POST /api/pi_flash,,10122.297874,1
6.59,GET /api/agents,,10122.338082,1
19.83,GET /api/agents,,10122.572193,1
8.351,GET /api/agents,,10122.804889,1
13.022,POST /api/pi_flash,,10122.898419,1
7.765,GET /api/agents,,10123.005696,1
19.112,GET /api/agents,,10123.23852,1
11.744,POST /api/pi_flash,,10123.4652,1
8.228,GET /api/agents,,10123.506251,1
26.353,GET /api/agents,,10123.739384,1
10.431,POST /api/pi_flash,,10124.032303,1
5.364,GET /api/agents,,10124.042746,1
10.208,GET /api/agents,,10124.173125,1
8.329,GET /api/agents,,10124.405511,1
9.303,POST /api/pi_flash,,10124.599132,1
5.486,GET /api/agents,,10124.639562,1
12.894,GET /api/agents,,10124.873699,1
11.178,GET /api/agents,,10125.105936,1
9.487,POST /api/pi_flash,,10125.199344,1
18.483,GET /api/agents,,10125.306919,1
10.386,GET /api/agents,,10125.507068,1
9.462,GET /api/agents,,10125.710653,1
11.101,POST /api/pi_flash,,10125.800173,1
12.795,GET /api/agents,,10125.940535,1
12.459,GET /api/agents,,10126.172995,1
8.584,POST /api/pi_flash,,10126.399943,1
6.144,GET /api/agents,,10126.439976,1
12.749,GET /api/agents,,10126.674098,1
10.282,GET /api/agents,,10126.906782,1
11.226,POST /api/pi_flash,,10127.000283,1
11.585,GET /api/agents,,10127.107895,1
12.224,GET /api/agents,,10127.307698,1
30.185,POST /api/pi_flash,,10127.600593,1
17.336,GET /api/agents,,10127.63079,1
11.981,GET /api/agents,,10127.741443,1
11.216,GET /api/agents,,10127.973876,1
8.873,POST /api/pi_flash,,10128.167533,1
12.019,GET /api/agents,,10128.208287,1
9.318,GET /api/agents,,10128.441582,1
10.141,GET /api/agents,,10128.67436,1
16.866,POST /api/pi_flash,,10128.767817,1
8.961,GET /api/agents,,10128.875493,1
14.482,GET /api/agents,,10129.075247,1
11.839,GET /api/agents,,10129.308024,1
8.033,POST /api/pi_flash,,10129.401464,1
8.754,GET /api/agents,,10129.509204,1
9.076,GET /api/agents,,10129.708918,1
14.294,GET /api/agents,,10129.941782,1
10.6,POST /api/pi_flash,,10130.03505,1
14.99,GET /api/agents,,10130.142672,1
10.373,GET /api/agents,,10130.375872,1
24.861,POST /api/pi_flash,,10130.635345,1
7.141,GET /api/agents,,10130.675277,1
13.663,GET /api/agents,,10130.909489,1
19.913,GET /api/agents,,10131.142089,1
8.05,POST /api/pi_flash,,10131.303097,1
7.474,GET /api/agents,,10131.343107,1
15.094,GET /api/agents,,10131.576315,1
10.805,GET /api/agents,,10131.809306,1
16.767,POST /api/pi_flash,,10131.936185,1
7.789,GET /api/agents,,10132.010449,1
9.772,GET /api/agents,,10132.210247,1
19.545,GET /api/agents,,10132.442933,1
7.624,POST /api/pi_flash,,10132.603132,1
6.378,GET /api/agents,,10132.643709,1
8.747,GET /api/agents,,10132.876414,1
12.471,GET /api/agents,,10133.109894,1
8.687,POST /api/pi_flash,,10133.203395,1
8.615,GET /api/agents,,10133.311057,1
15.655,GET /api/agents,,10133.543512,1
13.742,GET /api/agents,,10133.777037,1
36.067,POST /api/pi_flash,,10133.870448,1
21.839,GET /api/agents,,10133.978044,1
9.67,GET /api/agents,,10134.210298,1
28.769,GET /api/agents,,10134.410518,1
8.609,POST /api/pi_flash,,10134.537493,1
10.572,GET /api/agents,,10134.611516,1
47.604,GET /api/agents,,10134.843937,1
12.017,GET /api/agents,,10135.044401,1
7.982,POST /api/pi_flash,,10135.137798,1
11.27,GET /api/agents,,10135.245551,1
16.215,GET /api/agents,,10135.478424,1
13.791,GET /api/agents,,10135.711164,1
9.248,POST /api/pi_flash,,10135.805013,1
10.497,GET /api/agents,,10135.916901,1
17.578,GET /api/agents,,10136.145812,1
16.515,GET /api/agents,,10136.378137,1
21.096,POST /api/pi_flash,,10136.471746,1
8.871,GET /api/agents,,10136.579409,1
8.545,POST /api/pause,,10137.083824,1
