t_s,agent_id,event_type,model
0.0,0,agent_flash,eapf
0.12,1,agent_flash,eapf
0.13,2,agent_flash,eapf
0.56,2,agent_flash,eapf
0.61,1,agent_flash,eapf
0.67,0,agent_flash,eapf
1.01,2,agent_flash,eapf
1.12,1,agent_flash,eapf
1.34,0,agent_flash,eapf
1.49,2,agent_flash,eapf
1.69,1,agent_flash,eapf
2.0,0,agent_flash,eapf
2.0,2,agent_flash,eapf
2.14,1,agent_flash,eapf
2.5,2,agent_flash,eapf
2.64,1,agent_flash,eapf
2.67,0,agent_flash,eapf
3.01,2,agent_flash,eapf
3.15,1,agent_flash,eapf
3.34,0,agent_flash,eapf
3.52,2,agent_flash,eapf
3.71,1,agent_flash,eapf
4.0,0,agent_flash,eapf
4.06,2,agent_flash,eapf
4.15,1,agent_flash,eapf
4.57,2,agent_flash,eapf
4.65,1,agent_flash,eapf
4.67,0,agent_flash,eapf
5.09,2,agent_flash,eapf
5.16,1,agent_flash,eapf
5.34,0,agent_flash,eapf
5.6,2,agent_flash,eapf
5.72,1,agent_flash,eapf
6.0,0,agent_flash,eapf
6.14,2,agent_flash,eapf
6.16,1,agent_flash,eapf
6.65,2,agent_flash,eapf
6.66,1,agent_flash,eapf
6.67,0,agent_flash,eapf
7.15,2,agent_flash,eapf
7.16,1,agent_flash,eapf
7.34,0,agent_flash,eapf
7.66,2,agent_flash,eapf
7.72,1,agent_flash,eapf
8.0,0,agent_flash,eapf
8.16,1,agent_flash,eapf
8.18,2,agent_flash,eapf
8.66,1,agent_flash,eapf
8.67,0,agent_flash,eapf
8.68,2,agent_flash,eapf
9.16,1,agent_flash,eapf
9.18,2,agent_flash,eapf
9.34,0,agent_flash,eapf
9.68,2,agent_flash,eapf
9.72,1,agent_flash,eapf
10.0,0,agent_flash,eapf
10.16,1,agent_flash,eapf
10.19,2,agent_flash,eapf
10.65,1,agent_flash,eapf
10.67,0,agent_flash,eapf
10.68,2,agent_flash,eapf
11.16,1,agent_flash,eapf
11.18,2,agent_flash,eapf
11.34,0,agent_flash,eapf
11.68,2,agent_flash,eapf
11.72,1,agent_flash,eapf
12.0,0,agent_flash,eapf
12.16,1,agent_flash,eapf
12.19,2,agent_flash,eapf
12.65,1,agent_flash,eapf
12.67,0,agent_flash,eapf
12.68,2,agent_flash,eapf
13.16,1,agent_flash,eapf
13.17,2,agent_flash,eapf
13.34,0,agent_flash,eapf
13.67,2,agent_flash,eapf
13.72,1,agent_flash,eapf
14.0,0,agent_flash,eapf
14.15,1,agent_flash,eapf
14.18,2,agent_flash,eapf
14.65,1,agent_flash,eapf
14.67,0,agent_flash,eapf
14.67,2,agent_flash,eapf
15.15,1,agent_flash,eapf
15.17,2,agent_flash,eapf
15.34,0,agent_flash,eapf
15.66,2,agent_flash,eapf
15.72,1,agent_flash,eapf
16.0,0,agent_flash,eapf
16.15,1,agent_flash,eapf
16.18,2,agent_flash,eapf
16.65,1,agent_flash,eapf
16.67,0,agent_flash,eapf
16.67,2,agent_flash,eapf
17.15,1,agent_flash,eapf
17.16,2,agent_flash,eapf
17.34,0,agent_flash,eapf
17.66,2,agent_flash,eapf
17.72,1,agent_flash,eapf
18.0,0,agent_flash,eapf
18.15,1,agent_flash,eapf
18.17,2,agent_flash,eapf
18.65,1,agent_flash,eapf
18.67,0,agent_flash,eapf
18.67,2,agent_flash,eapf
19.15,1,agent_flash,eapf
19.16,2,agent_flash,eapf
19.34,0,agent_flash,eapf
19.66,2,agent_flash,eapf
19.72,1,agent_flash,eapf
20.0,0,agent_flash,eapf
20.15,1,agent_flash,eapf
20.17,2,agent_flash,eapf
20.65,1,agent_flash,eapf
20.67,0,agent_flash,eapf
20.67,2,agent_flash,eapf
21.16,1,agent_flash,eapf
21.17,2,agent_flash,eapf
21.34,0,agent_flash,eapf
21.67,2,agent_flash,eapf
21.72,1,agent_flash,eapf
22.0,0,agent_flash,eapf
22.15,1,agent_flash,eapf
22.18,2,agent_flash,eapf
22.65,1,agent_flash,eapf
22.67,0,agent_flash,eapf
22.67,2,agent_flash,eapf
23.16,1,agent_flash,eapf
23.17,2,agent_flash,eapf
23.34,0,agent_flash,eapf
23.67,2,agent_flash,eapf
23.72,1,agent_flash,eapf
24.0,0,agent_flash,eapf
24.15,1,agent_flash,eapf
24.18,2,agent_flash,eapf
24.65,1,agent_flash,eapf
24.67,0,agent_flash,eapf
24.67,2,agent_flash,eapf
25.16,1,agent_flash,eapf
25.17,2,agent_flash,eapf
25.34,0,agent_flash,eapf
25.67,2,agent_flash,eapf
25.72,1,agent_flash,eapf
26.0,0,agent_flash,eapf
26.15,1,agent_flash,eapf
