t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
1.6e-05,0,0,113.67,0.0,980.79
0.98089,0,0,98.33,0.0,99.86
1.080846,0,0,72.33,0.0,65.19
1.146113,0,0,110.33,0.0,79.52
1.225707,0,0,113.0,0.0,67.84
1.29362,0,0,115.0,0.0,77.07
1.370761,0,0,99.33,0.0,86.22
1.457063,0,0,101.67,0.0,86.22
1.543348,0,0,98.67,0.0,60.66
1.604077,1,1,112.33,0.9185,87.99
1.692201,1,0,110.33,0.7823,64.5
1.756818,1,0,113.67,1.0,70.72
1.827661,0,0,103.33,0.3229,83.88
1.911662,0,0,99.0,0.0373,86.38
1.99816,0,0,100.67,0.145,61.16
2.059438,0,0,97.33,0.0,90.77
2.150329,1,1,109.67,0.7459,64.9
2.215412,1,0,111.33,0.8504,64.71
2.280246,1,0,114.67,1.0,75.26
2.355619,0,0,99.67,0.0927,86.45
2.442168,0,0,99.33,0.0652,101.82
2.544105,0,0,98.33,0.0,69.26
2.613463,1,1,111.0,0.8259,67.41
2.681113,1,0,109.67,0.7392,66.14
2.74742,1,0,113.67,1.0,70.53
2.818113,1,0,110.33,0.7823,81.77
2.900039,0,0,99.67,0.0874,87.69
2.987892,0,0,100.67,0.1525,64.68
3.052731,0,0,99.33,0.0652,59.67
3.112576,1,1,112.0,0.8911,69.66
3.182401,1,0,110.33,0.7823,65.73
3.248297,1,0,114.33,1.0,71.26
3.31972,1,0,109.67,0.7381,82.05
3.401939,0,0,99.67,0.0812,87.36
3.489488,0,0,101.0,0.1667,64.83
3.554488,0,0,99.0,0.033,59.42
3.614085,1,1,112.33,0.9115,69.45
3.683758,1,0,109.67,0.7351,65.43
3.749391,1,0,113.33,0.9774,70.68
3.820248,1,0,108.33,0.6448,82.5
3.902924,0,0,99.33,0.044,87.22
3.990333,0,0,100.33,0.1087,63.9
4.054421,0,0,98.33,0.0,59.44
4.114043,1,1,112.0,0.8904,68.87
4.183142,1,0,109.67,0.7369,63.01
4.246336,1,0,114.0,1.0,69.74
4.316264,1,0,111.67,0.8679,81.69
4.398135,0,0,100.0,0.0948,87.64
4.485953,0,0,101.0,0.1591,65.19
4.551332,0,0,98.67,0.0023,60.4
4.611928,1,1,110.67,0.8,69.12
4.681305,1,0,109.67,0.7333,65.54
4.747033,1,0,114.0,1.0,70.12
4.81737,1,0,110.67,0.8,83.16
4.900717,0,0,100.33,0.1107,87.08
4.98799,0,0,101.0,0.1553,64.63
5.052818,0,0,99.0,0.022,61.37
5.114391,1,1,112.67,0.9333,69.05
5.183686,1,0,110.33,0.7773,66.27
5.25015,1,0,114.0,1.0,70.98
5.321353,1,0,107.0,0.5541,83.36
5.404916,0,0,99.0,0.022,86.38
5.491508,0,0,100.67,0.1314,63.44
5.555146,0,0,98.33,0.0,60.12
5.615473,1,1,112.0,0.8887,67.57
5.683295,1,0,110.0,0.7553,64.16
5.74766,1,0,113.33,0.9773,69.24
5.817103,1,0,110.33,0.7773,82.04
5.89935,0,0,100.0,0.0887,87.43
5.987003,0,0,101.0,0.1421,65.27
6.052478,0,0,99.0,0.0045,59.71
6.112403,1,1,112.33,0.9087,70.08
6.182731,1,0,110.67,0.7955,65.69
