model,variant,topology,freq_set,param_label,K,zero_lag_group_sync_success,phase_locked_group_success,phase_sync_success,frequency_lock_success,one_to_one_flash_lock_success,final_frequency_spread_hz,flash_count_ratio,extra_flash_rate_hz,mean_pairwise_timing_error_s,mean_pairwise_offset_jitter_s,mean_order_parameter_R,sync_diagnostic_label
pco_simple,mirollo_state_eps0.2_r0.05,chain,near_identical,mirollo_state eps=0.2,,False,False,True,False,False,0.446187,1.2778,0.5,0.045932,0.039309,0.982724,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.2_r0.05,chain,strong_heterogeneity,mirollo_state eps=0.2,,False,False,True,False,False,1.155768,1.8571,1.2,0.0832,0.094986,0.974179,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.2_r0.05,directed_chain,near_identical,mirollo_state eps=0.2,,False,False,True,False,False,0.446187,1.2778,0.5,0.045932,0.039309,0.982724,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.2_r0.05,directed_chain,strong_heterogeneity,mirollo_state eps=0.2,,False,False,True,False,False,1.155768,1.8571,1.2,0.0832,0.094986,0.974179,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.2_r0.1,all_to_all,near_identical,mirollo_state eps=0.2,,False,False,True,False,False,0.642185,1.3889,0.7,0.057193,0.050662,0.978217,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.2_r0.1,all_to_all,strong_heterogeneity,mirollo_state eps=0.2,,False,False,True,False,False,1.498916,2.0714,1.5,0.0418,0.042891,0.980204,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.2_r0.1,chain,near_identical,mirollo_state eps=0.2,,False,False,True,False,False,0.325597,1.2222,0.4,0.062105,0.055622,0.981482,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.2_r0.1,chain,strong_heterogeneity,mirollo_state eps=0.2,,False,False,True,False,False,0.867978,1.6429,0.9,0.0772,0.078223,0.976767,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.2_r0.1,directed_chain,near_identical,mirollo_state eps=0.2,,False,False,True,False,False,0.325597,1.2222,0.4,0.062105,0.055622,0.981482,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.2_r0.1,directed_chain,strong_heterogeneity,mirollo_state eps=0.2,,False,False,True,False,False,0.867978,1.6429,0.9,0.0772,0.078223,0.976767,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.25_r0.05,all_to_all,near_identical,mirollo_state eps=0.25,,False,False,True,False,False,0.973377,1.5556,1.0,0.041017,0.048021,0.98026,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.25_r0.05,all_to_all,strong_heterogeneity,mirollo_state eps=0.25,,False,False,True,False,False,1.527959,2.0714,1.5,0.047059,0.055145,0.975678,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.25_r0.05,chain,near_identical,mirollo_state eps=0.25,,False,False,True,False,False,0.448664,1.2778,0.5,0.045763,0.040996,0.983279,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.25_r0.05,chain,strong_heterogeneity,mirollo_state eps=0.25,,False,False,True,False,False,1.442473,2.0714,1.5,0.068627,0.079679,0.972655,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.25_r0.05,directed_chain,near_identical,mirollo_state eps=0.25,,False,False,True,False,False,0.448664,1.2778,0.5,0.045763,0.040996,0.983279,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.25_r0.05,directed_chain,strong_heterogeneity,mirollo_state eps=0.25,,False,False,True,False,False,1.442473,2.0714,1.5,0.068627,0.079679,0.972655,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.25_r0.1,all_to_all,near_identical,mirollo_state eps=0.25,,False,False,True,False,False,0.753123,1.4444,0.8,0.054828,0.037775,0.977663,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.25_r0.1,all_to_all,strong_heterogeneity,mirollo_state eps=0.25,,False,False,True,False,False,1.508534,2.0714,1.5,0.047059,0.055145,0.97554,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.25_r0.1,chain,near_identical,mirollo_state eps=0.25,,False,False,True,False,False,0.349629,1.2222,0.4,0.063448,0.045328,0.980023,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.25_r0.1,chain,strong_heterogeneity,mirollo_state eps=0.25,,False,False,True,False,False,1.16987,1.8571,1.2,0.067059,0.078571,0.974852,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.25_r0.1,directed_chain,near_identical,mirollo_state eps=0.25,,False,False,True,False,False,0.349629,1.2222,0.4,0.063448,0.045328,0.980023,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.25_r0.1,directed_chain,strong_heterogeneity,mirollo_state eps=0.25,,False,False,True,False,False,1.16987,1.8571,1.2,0.067059,0.078571,0.974852,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.3_r0.05,all_to_all,near_identical,mirollo_state eps=0.3,,False,False,True,False,False,0.97945,1.5556,1.0,0.033559,0.040096,0.980122,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.3_r0.05,all_to_all,strong_heterogeneity,mirollo_state eps=0.3,,False,False,True,False,False,1.973849,2.4286,2.0,0.053462,0.051312,0.968076,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.3_r0.05,chain,near_identical,mirollo_state eps=0.3,,False,False,True,False,False,0.453633,1.2778,0.5,0.034915,0.041994,0.985631,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.3_r0.05,chain,strong_heterogeneity,mirollo_state eps=0.3,,False,False,True,False,False,1.461049,2.0714,1.5,0.073077,0.074541,0.971828,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.3_r0.05,directed_chain,near_identical,mirollo_state eps=0.3,,False,False,True,False,False,0.453633,1.2778,0.5,0.034915,0.041994,0.985631,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.3_r0.05,directed_chain,strong_heterogeneity,mirollo_state eps=0.3,,False,False,True,False,False,1.461049,2.0714,1.5,0.073077,0.074541,0.971828,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.3_r0.1,all_to_all,near_identical,mirollo_state eps=0.3,,False,False,True,False,False,0.753123,1.4444,0.8,0.053276,0.049743,0.978272,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.3_r0.1,all_to_all,strong_heterogeneity,mirollo_state eps=0.3,,False,False,True,False,False,1.505321,2.0714,1.5,0.038462,0.044641,0.977381,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.3_r0.1,chain,near_identical,mirollo_state eps=0.3,,False,False,True,False,False,0.349629,1.2222,0.4,0.063448,0.045328,0.980213,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.3_r0.1,chain,strong_heterogeneity,mirollo_state eps=0.3,,False,False,True,False,False,1.451732,2.0714,1.5,0.072308,0.07367,0.971447,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.3_r0.1,directed_chain,near_identical,mirollo_state eps=0.3,,False,False,True,False,False,0.349629,1.2222,0.4,0.063448,0.045328,0.980213,partial_phase_lock_with_extra_flashes
pco_simple,mirollo_state_eps0.3_r0.1,directed_chain,strong_heterogeneity,mirollo_state eps=0.3,,False,False,True,False,False,1.451732,2.0714,1.5,0.072308,0.07367,0.971447,partial_phase_lock_with_extra_flashes
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.01_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.198828,1.1111,0.2,0.140182,0.144759,0.970219,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.01_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.115745,0.128104,0.972993,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.01_mpc0.1,chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.01_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.01_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.01_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.01_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.198828,1.1111,0.2,0.140182,0.144759,0.970219,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.01_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.115745,0.128104,0.972993,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.01_mpc0.2,chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.01_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.01_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.01_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.03_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.198828,1.1111,0.2,0.140182,0.144759,0.970219,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.03_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.115745,0.128104,0.972993,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.03_mpc0.1,chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.03_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.03_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.03_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.03_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.198828,1.1111,0.2,0.140182,0.144759,0.970219,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.03_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.115745,0.128104,0.972993,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.03_mpc0.2,chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.03_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.03_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.03_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.05_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.198828,1.1111,0.2,0.140182,0.144759,0.970219,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.05_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.115745,0.128104,0.972993,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.05_mpc0.1,chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.05_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.05_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.05_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.05_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.198828,1.1111,0.2,0.140182,0.144759,0.970219,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.05_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.115745,0.128104,0.972993,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.05_mpc0.2,chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.05_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.05_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptTrue_g0.05_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptFalse_g0.0_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.198828,1.1111,0.2,0.140182,0.144759,0.970219,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptFalse_g0.0_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.115745,0.128104,0.972993,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptFalse_g0.0_mpc0.1,chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptFalse_g0.0_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptFalse_g0.0_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptFalse_g0.0_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptFalse_g0.0_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.198828,1.1111,0.2,0.140182,0.144759,0.970219,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptFalse_g0.0_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.115745,0.128104,0.972993,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptFalse_g0.0_mpc0.2,chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptFalse_g0.0_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.05_adaptFalse_g0.0_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.05,,False,False,False,False,True,0.194259,1.1111,0.2,0.140545,0.145748,0.970265,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.05_adaptFalse_g0.0_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.05,,False,False,False,False,False,0.772835,1.5714,0.8,0.11766,0.130437,0.972492,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.01_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.165043,1.1111,0.2,0.148545,0.144452,0.970565,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.01_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.755857,1.5714,0.8,0.116809,0.135521,0.973694,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.01_mpc0.1,chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.01_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.01_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.01_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.01_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.165043,1.1111,0.2,0.148545,0.144452,0.970565,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.01_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.755857,1.5714,0.8,0.116809,0.135521,0.973694,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.01_mpc0.2,chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.01_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.01_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.01_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.03_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.165043,1.1111,0.2,0.148545,0.144452,0.970565,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.03_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.755857,1.5714,0.8,0.116809,0.135521,0.973694,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.03_mpc0.1,chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.03_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.03_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.03_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.03_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.165043,1.1111,0.2,0.148545,0.144452,0.970565,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.03_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.755857,1.5714,0.8,0.116809,0.135521,0.973694,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.03_mpc0.2,chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.03_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.03_mpc0.2,directed_chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.03_mpc0.2,directed_chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.05_mpc0.1,all_to_all,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.165043,1.1111,0.2,0.148545,0.144452,0.970565,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.05_mpc0.1,all_to_all,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.755857,1.5714,0.8,0.116809,0.135521,0.973694,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.05_mpc0.1,chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.05_mpc0.1,chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.05_mpc0.1,directed_chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.05_mpc0.1,directed_chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.05_mpc0.2,all_to_all,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.165043,1.1111,0.2,0.148545,0.144452,0.970565,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.05_mpc0.2,all_to_all,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.755857,1.5714,0.8,0.116809,0.135521,0.973694,extra_flashes_or_harmonic_locking
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.05_mpc0.2,chain,near_identical,biphasic_sine eps=0.1,,False,False,False,False,True,0.113208,1.1111,0.2,0.148909,0.139859,0.971015,frequency_not_locked
pco_adaptive_prc,biphasic_sine_eps0.1_adaptTrue_g0.05_mpc0.2,chain,strong_heterogeneity,biphasic_sine eps=0.1,,False,False,False,False,False,0.724992,1.5714,0.8,0.118936,0.129799,0.973085,extra_flashes_or_harmonic_locking
