t_s,agent_id,event_type,model
0.07,0,agent_flash,kuramoto
0.39,2,agent_flash,kuramoto
0.43,1,agent_flash,kuramoto
0.57,0,agent_flash,kuramoto
0.89,2,agent_flash,kuramoto
0.96,1,agent_flash,kuramoto
1.06,0,agent_flash,kuramoto
1.4,2,agent_flash,kuramoto
1.47,1,agent_flash,kuramoto
1.55,0,agent_flash,kuramoto
1.91,2,agent_flash,kuramoto
1.97,1,agent_flash,kuramoto
2.06,0,agent_flash,kuramoto
2.42,2,agent_flash,kuramoto
2.48,1,agent_flash,kuramoto
2.56,0,agent_flash,kuramoto
2.93,2,agent_flash,kuramoto
2.99,1,agent_flash,kuramoto
3.07,0,agent_flash,kuramoto
3.43,2,agent_flash,kuramoto
3.5,1,agent_flash,kuramoto
3.58,0,agent_flash,kuramoto
3.94,2,agent_flash,kuramoto
4.0,1,agent_flash,kuramoto
4.08,0,agent_flash,kuramoto
4.45,2,agent_flash,kuramoto
4.51,1,agent_flash,kuramoto
4.59,0,agent_flash,kuramoto
4.96,2,agent_flash,kuramoto
5.02,1,agent_flash,kuramoto
5.1,0,agent_flash,kuramoto
5.46,2,agent_flash,kuramoto
5.52,1,agent_flash,kuramoto
5.6,0,agent_flash,kuramoto
5.97,2,agent_flash,kuramoto
6.03,1,agent_flash,kuramoto
6.11,0,agent_flash,kuramoto
6.48,2,agent_flash,kuramoto
6.54,1,agent_flash,kuramoto
6.62,0,agent_flash,kuramoto
6.98,2,agent_flash,kuramoto
7.04,1,agent_flash,kuramoto
7.12,0,agent_flash,kuramoto
7.49,2,agent_flash,kuramoto
7.55,1,agent_flash,kuramoto
7.63,0,agent_flash,kuramoto
8.0,2,agent_flash,kuramoto
8.06,1,agent_flash,kuramoto
8.14,0,agent_flash,kuramoto
8.5,2,agent_flash,kuramoto
8.56,1,agent_flash,kuramoto
8.64,0,agent_flash,kuramoto
9.01,2,agent_flash,kuramoto
9.07,1,agent_flash,kuramoto
9.15,0,agent_flash,kuramoto
9.52,2,agent_flash,kuramoto
9.58,1,agent_flash,kuramoto
9.66,0,agent_flash,kuramoto
10.02,2,agent_flash,kuramoto
10.08,1,agent_flash,kuramoto
10.17,0,agent_flash,kuramoto
10.53,2,agent_flash,kuramoto
10.59,1,agent_flash,kuramoto
10.67,0,agent_flash,kuramoto
11.04,2,agent_flash,kuramoto
11.1,1,agent_flash,kuramoto
11.18,0,agent_flash,kuramoto
11.54,2,agent_flash,kuramoto
11.6,1,agent_flash,kuramoto
11.69,0,agent_flash,kuramoto
12.05,2,agent_flash,kuramoto
12.11,1,agent_flash,kuramoto
12.19,0,agent_flash,kuramoto
12.56,2,agent_flash,kuramoto
12.62,1,agent_flash,kuramoto
12.7,0,agent_flash,kuramoto
13.06,2,agent_flash,kuramoto
13.12,1,agent_flash,kuramoto
13.21,0,agent_flash,kuramoto
13.57,2,agent_flash,kuramoto
13.63,1,agent_flash,kuramoto
13.71,0,agent_flash,kuramoto
14.08,2,agent_flash,kuramoto
14.14,1,agent_flash,kuramoto
14.22,0,agent_flash,kuramoto
14.58,2,agent_flash,kuramoto
14.64,1,agent_flash,kuramoto
14.73,0,agent_flash,kuramoto
15.09,2,agent_flash,kuramoto
15.15,1,agent_flash,kuramoto
15.23,0,agent_flash,kuramoto
15.6,2,agent_flash,kuramoto
15.66,1,agent_flash,kuramoto
15.74,0,agent_flash,kuramoto
