t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,4.444402,1.5,0
0.01,0,kuramoto,4.525969,1.5,0
0.02,0,kuramoto,4.606869,1.5,0
0.03,0,kuramoto,4.687092,1.5,0
0.04,0,kuramoto,4.766637,1.5,0
0.05,0,kuramoto,4.845511,1.5,0
0.06,0,kuramoto,4.923732,1.5,0
0.07,0,kuramoto,5.001327,1.5,0
0.08,0,kuramoto,5.07834,1.5,0
0.09,0,kuramoto,5.154829,1.5,0
0.1,0,kuramoto,5.230868,1.5,0
0.11,0,kuramoto,5.30655,1.5,0
0.12,0,kuramoto,5.381983,1.5,0
0.13,0,kuramoto,5.457294,1.5,0
0.14,0,kuramoto,5.532623,1.5,0
0.15,0,kuramoto,5.608123,1.5,0
0.16,0,kuramoto,5.683957,1.5,0
0.17,0,kuramoto,5.76029,1.5,0
0.18,0,kuramoto,5.83729,1.5,0
0.19,0,kuramoto,5.915118,1.5,0
0.2,0,kuramoto,5.993929,1.5,0
0.21,0,kuramoto,6.07386,1.5,0
0.22,0,kuramoto,6.155035,1.5,0
0.23,0,kuramoto,6.237556,1.5,0
0.24,0,kuramoto,0.038321,1.5,1
0.25,0,kuramoto,0.12376,1.5,0
0.26,0,kuramoto,0.21073,1.5,0
0.27,0,kuramoto,0.29925,1.5,0
0.28,0,kuramoto,0.389322,1.5,0
0.29,0,kuramoto,0.480933,1.5,0
0.3,0,kuramoto,0.574058,1.5,0
0.31,0,kuramoto,0.668658,1.5,0
0.32,0,kuramoto,0.764688,1.5,0
0.33,0,kuramoto,0.862095,1.5,0
0.34,0,kuramoto,0.960823,1.5,0
0.35,0,kuramoto,1.060811,1.5,0
0.36,0,kuramoto,1.161998,1.5,0
0.37,0,kuramoto,1.264323,1.5,0
0.38,0,kuramoto,1.367725,1.5,0
0.39,0,kuramoto,1.472143,1.5,0
0.4,0,kuramoto,1.577521,1.5,0
0.41,0,kuramoto,1.683802,1.5,0
