t_s,agent_id,event_type,model
0.1,0,agent_flash,kuramoto
0.46,2,agent_flash,kuramoto
0.51,1,agent_flash,kuramoto
0.59,0,agent_flash,kuramoto
0.99,2,agent_flash,kuramoto
1.03,1,agent_flash,kuramoto
1.1,0,agent_flash,kuramoto
1.5,2,agent_flash,kuramoto
1.54,1,agent_flash,kuramoto
1.6,0,agent_flash,kuramoto
2.01,2,agent_flash,kuramoto
2.05,1,agent_flash,kuramoto
2.11,0,agent_flash,kuramoto
2.52,2,agent_flash,kuramoto
2.56,1,agent_flash,kuramoto
2.62,0,agent_flash,kuramoto
3.03,2,agent_flash,kuramoto
3.07,1,agent_flash,kuramoto
3.14,0,agent_flash,kuramoto
3.55,2,agent_flash,kuramoto
3.58,1,agent_flash,kuramoto
3.65,0,agent_flash,kuramoto
4.06,2,agent_flash,kuramoto
4.09,1,agent_flash,kuramoto
4.16,0,agent_flash,kuramoto
4.57,2,agent_flash,kuramoto
4.61,1,agent_flash,kuramoto
4.67,0,agent_flash,kuramoto
5.08,2,agent_flash,kuramoto
5.12,1,agent_flash,kuramoto
5.18,0,agent_flash,kuramoto
5.59,2,agent_flash,kuramoto
5.63,1,agent_flash,kuramoto
5.69,0,agent_flash,kuramoto
6.1,2,agent_flash,kuramoto
6.14,1,agent_flash,kuramoto
6.2,0,agent_flash,kuramoto
6.61,2,agent_flash,kuramoto
6.65,1,agent_flash,kuramoto
6.71,0,agent_flash,kuramoto
7.12,2,agent_flash,kuramoto
7.16,1,agent_flash,kuramoto
7.22,0,agent_flash,kuramoto
7.63,2,agent_flash,kuramoto
7.67,1,agent_flash,kuramoto
7.73,0,agent_flash,kuramoto
8.14,2,agent_flash,kuramoto
8.18,1,agent_flash,kuramoto
8.25,0,agent_flash,kuramoto
8.66,2,agent_flash,kuramoto
8.69,1,agent_flash,kuramoto
8.76,0,agent_flash,kuramoto
9.17,2,agent_flash,kuramoto
9.2,1,agent_flash,kuramoto
9.27,0,agent_flash,kuramoto
9.68,2,agent_flash,kuramoto
9.72,1,agent_flash,kuramoto
9.78,0,agent_flash,kuramoto
10.19,2,agent_flash,kuramoto
10.23,1,agent_flash,kuramoto
10.29,0,agent_flash,kuramoto
10.7,2,agent_flash,kuramoto
10.74,1,agent_flash,kuramoto
10.8,0,agent_flash,kuramoto
11.21,2,agent_flash,kuramoto
11.25,1,agent_flash,kuramoto
11.31,0,agent_flash,kuramoto
11.72,2,agent_flash,kuramoto
11.76,1,agent_flash,kuramoto
11.82,0,agent_flash,kuramoto
12.23,2,agent_flash,kuramoto
12.27,1,agent_flash,kuramoto
12.33,0,agent_flash,kuramoto
12.74,2,agent_flash,kuramoto
12.78,1,agent_flash,kuramoto
12.84,0,agent_flash,kuramoto
13.25,2,agent_flash,kuramoto
13.29,1,agent_flash,kuramoto
13.36,0,agent_flash,kuramoto
13.77,2,agent_flash,kuramoto
13.8,1,agent_flash,kuramoto
13.87,0,agent_flash,kuramoto
14.28,2,agent_flash,kuramoto
14.31,1,agent_flash,kuramoto
14.38,0,agent_flash,kuramoto
14.79,2,agent_flash,kuramoto
14.83,1,agent_flash,kuramoto
