t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,0.100803,1.5,0
0.01,0,eapf,0.195051,1.5,0
0.02,0,eapf,0.289299,1.5,0
0.03,0,eapf,0.383546,1.5,0
0.04,0,eapf,0.477794,1.5,0
0.05,0,eapf,0.572042,1.5,0
0.06,0,eapf,0.66629,1.5,0
0.07,0,eapf,0.760538,1.5,0
0.08,0,eapf,0.854785,1.5,0
0.09,0,eapf,0.949033,1.5,0
0.1,0,eapf,1.043281,1.5,0
0.11,0,eapf,1.137529,1.5,0
0.12,0,eapf,1.231776,1.5,0
0.13,0,eapf,1.326024,1.5,0
0.14,0,eapf,1.420272,1.5,0
0.15,0,eapf,1.51452,1.5,0
0.16,0,eapf,1.608768,1.5,0
0.17,0,eapf,1.703015,1.5,0
0.18,0,eapf,1.797263,1.5,0
0.19,0,eapf,1.891511,1.5,0
0.2,0,eapf,1.985759,1.5,0
0.21,0,eapf,2.080007,1.5,0
0.22,0,eapf,2.174254,1.5,0
0.23,0,eapf,2.268502,1.5,0
0.24,0,eapf,2.36275,1.5,0
0.25,0,eapf,2.456998,1.5,0
0.26,0,eapf,2.551245,1.5,0
0.27,0,eapf,2.645493,1.5,0
0.28,0,eapf,2.739741,1.5,0
0.29,0,eapf,2.833989,1.5,0
0.3,0,eapf,2.928237,1.5,0
0.31,0,eapf,3.022484,1.5,0
0.32,0,eapf,3.116732,1.5,0
0.33,0,eapf,3.21098,1.5,0
0.34,0,eapf,3.305228,1.5,0
0.35,0,eapf,3.399475,1.5,0
0.36,0,eapf,3.493723,1.5,0
0.37,0,eapf,3.587971,1.5,0
0.38,0,eapf,3.682219,1.5,0
0.39,0,eapf,3.776467,1.5,0
0.4,0,eapf,3.870714,1.5,0
0.41,0,eapf,3.964962,1.5,0
0.42,0,eapf,4.05921,1.5,0
0.43,0,eapf,4.153458,1.5,0
0.44,0,eapf,4.247705,1.5,0
0.45,0,eapf,4.341953,1.5,0
0.46,0,eapf,4.436201,1.5,0
0.47,0,eapf,4.530449,1.5,0
0.48,0,eapf,4.624697,1.5,0
0.49,0,eapf,4.718944,1.5,0
0.5,0,eapf,4.813192,1.5,0
0.51,0,eapf,4.90744,1.5,0
0.52,0,eapf,5.001688,1.5,0
0.53,0,eapf,5.095935,1.5,0
0.54,0,eapf,5.190183,1.5,0
0.55,0,eapf,5.284431,1.5,0
0.56,0,eapf,5.378679,1.5,0
0.57,0,eapf,5.472927,1.5,0
