t_s,agent_id,event_type,model
0.13,1,agent_flash,kuramoto
0.19,0,agent_flash,kuramoto
0.19,2,agent_flash,kuramoto
0.65,2,agent_flash,kuramoto
0.68,1,agent_flash,kuramoto
0.73,0,agent_flash,kuramoto
1.15,2,agent_flash,kuramoto
1.19,1,agent_flash,kuramoto
1.25,0,agent_flash,kuramoto
1.66,2,agent_flash,kuramoto
1.7,1,agent_flash,kuramoto
1.76,0,agent_flash,kuramoto
2.17,2,agent_flash,kuramoto
2.21,1,agent_flash,kuramoto
2.27,0,agent_flash,kuramoto
2.68,2,agent_flash,kuramoto
2.72,1,agent_flash,kuramoto
2.78,0,agent_flash,kuramoto
3.19,2,agent_flash,kuramoto
3.23,1,agent_flash,kuramoto
3.29,0,agent_flash,kuramoto
3.71,2,agent_flash,kuramoto
3.74,1,agent_flash,kuramoto
3.81,0,agent_flash,kuramoto
4.22,2,agent_flash,kuramoto
4.25,1,agent_flash,kuramoto
4.32,0,agent_flash,kuramoto
4.73,2,agent_flash,kuramoto
4.76,1,agent_flash,kuramoto
4.83,0,agent_flash,kuramoto
5.24,2,agent_flash,kuramoto
5.28,1,agent_flash,kuramoto
5.34,0,agent_flash,kuramoto
5.75,2,agent_flash,kuramoto
5.79,1,agent_flash,kuramoto
5.85,0,agent_flash,kuramoto
6.26,2,agent_flash,kuramoto
6.3,1,agent_flash,kuramoto
6.36,0,agent_flash,kuramoto
6.77,2,agent_flash,kuramoto
6.81,1,agent_flash,kuramoto
6.87,0,agent_flash,kuramoto
7.28,2,agent_flash,kuramoto
7.32,1,agent_flash,kuramoto
7.38,0,agent_flash,kuramoto
7.79,2,agent_flash,kuramoto
7.83,1,agent_flash,kuramoto
7.89,0,agent_flash,kuramoto
8.3,2,agent_flash,kuramoto
8.34,1,agent_flash,kuramoto
8.4,0,agent_flash,kuramoto
8.82,2,agent_flash,kuramoto
8.85,1,agent_flash,kuramoto
8.92,0,agent_flash,kuramoto
9.33,2,agent_flash,kuramoto
9.36,1,agent_flash,kuramoto
9.43,0,agent_flash,kuramoto
9.84,2,agent_flash,kuramoto
9.88,1,agent_flash,kuramoto
9.94,0,agent_flash,kuramoto
10.35,2,agent_flash,kuramoto
10.39,1,agent_flash,kuramoto
10.45,0,agent_flash,kuramoto
10.86,2,agent_flash,kuramoto
10.9,1,agent_flash,kuramoto
10.96,0,agent_flash,kuramoto
11.37,2,agent_flash,kuramoto
11.41,1,agent_flash,kuramoto
11.47,0,agent_flash,kuramoto
11.88,2,agent_flash,kuramoto
11.92,1,agent_flash,kuramoto
11.98,0,agent_flash,kuramoto
12.39,2,agent_flash,kuramoto
12.43,1,agent_flash,kuramoto
12.49,0,agent_flash,kuramoto
12.9,2,agent_flash,kuramoto
12.94,1,agent_flash,kuramoto
13.0,0,agent_flash,kuramoto
13.41,2,agent_flash,kuramoto
13.45,1,agent_flash,kuramoto
13.51,0,agent_flash,kuramoto
13.93,2,agent_flash,kuramoto
13.96,1,agent_flash,kuramoto
14.03,0,agent_flash,kuramoto
14.44,2,agent_flash,kuramoto
14.47,1,agent_flash,kuramoto
14.54,0,agent_flash,kuramoto
14.95,2,agent_flash,kuramoto
14.99,1,agent_flash,kuramoto
15.05,0,agent_flash,kuramoto
15.46,2,agent_flash,kuramoto
15.5,1,agent_flash,kuramoto
15.56,0,agent_flash,kuramoto
15.97,2,agent_flash,kuramoto
16.01,1,agent_flash,kuramoto
16.07,0,agent_flash,kuramoto
16.48,2,agent_flash,kuramoto
16.52,1,agent_flash,kuramoto
16.58,0,agent_flash,kuramoto
16.99,2,agent_flash,kuramoto
17.03,1,agent_flash,kuramoto
17.09,0,agent_flash,kuramoto
17.5,2,agent_flash,kuramoto
17.54,1,agent_flash,kuramoto
17.6,0,agent_flash,kuramoto
18.01,2,agent_flash,kuramoto
18.05,1,agent_flash,kuramoto
18.11,0,agent_flash,kuramoto
18.52,2,agent_flash,kuramoto
18.56,1,agent_flash,kuramoto
18.62,0,agent_flash,kuramoto
19.04,2,agent_flash,kuramoto
19.07,1,agent_flash,kuramoto
19.14,0,agent_flash,kuramoto
19.55,2,agent_flash,kuramoto
19.58,1,agent_flash,kuramoto
19.65,0,agent_flash,kuramoto
20.06,2,agent_flash,kuramoto
20.1,1,agent_flash,kuramoto
20.16,0,agent_flash,kuramoto
20.57,2,agent_flash,kuramoto
20.61,1,agent_flash,kuramoto
20.67,0,agent_flash,kuramoto
21.08,2,agent_flash,kuramoto
21.12,1,agent_flash,kuramoto
21.18,0,agent_flash,kuramoto
21.59,2,agent_flash,kuramoto
21.63,1,agent_flash,kuramoto
21.69,0,agent_flash,kuramoto
22.1,2,agent_flash,kuramoto
22.14,1,agent_flash,kuramoto
22.2,0,agent_flash,kuramoto
22.61,2,agent_flash,kuramoto
22.65,1,agent_flash,kuramoto
22.71,0,agent_flash,kuramoto
23.12,2,agent_flash,kuramoto
23.16,1,agent_flash,kuramoto
23.22,0,agent_flash,kuramoto
23.63,2,agent_flash,kuramoto
23.67,1,agent_flash,kuramoto
23.74,0,agent_flash,kuramoto
24.15,2,agent_flash,kuramoto
24.18,1,agent_flash,kuramoto
24.25,0,agent_flash,kuramoto
24.66,2,agent_flash,kuramoto
24.69,1,agent_flash,kuramoto
24.76,0,agent_flash,kuramoto
25.17,2,agent_flash,kuramoto
25.21,1,agent_flash,kuramoto
25.27,0,agent_flash,kuramoto
25.68,2,agent_flash,kuramoto
25.72,1,agent_flash,kuramoto
25.78,0,agent_flash,kuramoto
26.19,2,agent_flash,kuramoto
26.23,1,agent_flash,kuramoto
26.29,0,agent_flash,kuramoto
26.7,2,agent_flash,kuramoto
26.74,1,agent_flash,kuramoto
26.8,0,agent_flash,kuramoto
27.21,2,agent_flash,kuramoto
27.25,1,agent_flash,kuramoto
27.31,0,agent_flash,kuramoto
27.72,2,agent_flash,kuramoto
27.76,1,agent_flash,kuramoto
27.82,0,agent_flash,kuramoto
28.23,2,agent_flash,kuramoto
28.27,1,agent_flash,kuramoto
28.33,0,agent_flash,kuramoto
28.74,2,agent_flash,kuramoto
28.78,1,agent_flash,kuramoto
28.85,0,agent_flash,kuramoto
29.26,2,agent_flash,kuramoto
29.29,1,agent_flash,kuramoto
29.36,0,agent_flash,kuramoto
29.77,2,agent_flash,kuramoto
29.8,1,agent_flash,kuramoto
29.87,0,agent_flash,kuramoto
30.28,2,agent_flash,kuramoto
30.32,1,agent_flash,kuramoto
30.38,0,agent_flash,kuramoto
30.79,2,agent_flash,kuramoto
30.83,1,agent_flash,kuramoto
30.89,0,agent_flash,kuramoto
31.3,2,agent_flash,kuramoto
31.34,1,agent_flash,kuramoto
31.4,0,agent_flash,kuramoto
31.81,2,agent_flash,kuramoto
31.85,1,agent_flash,kuramoto
31.91,0,agent_flash,kuramoto
32.32,2,agent_flash,kuramoto
32.36,1,agent_flash,kuramoto
32.42,0,agent_flash,kuramoto
32.83,2,agent_flash,kuramoto
32.87,1,agent_flash,kuramoto
32.93,0,agent_flash,kuramoto
33.34,2,agent_flash,kuramoto
33.38,1,agent_flash,kuramoto
33.44,0,agent_flash,kuramoto
33.85,2,agent_flash,kuramoto
33.89,1,agent_flash,kuramoto
33.96,0,agent_flash,kuramoto
34.37,2,agent_flash,kuramoto
34.4,1,agent_flash,kuramoto
34.47,0,agent_flash,kuramoto
34.88,2,agent_flash,kuramoto
34.91,1,agent_flash,kuramoto
34.98,0,agent_flash,kuramoto
35.39,2,agent_flash,kuramoto
35.43,1,agent_flash,kuramoto
35.49,0,agent_flash,kuramoto
35.9,2,agent_flash,kuramoto
35.94,1,agent_flash,kuramoto
36.0,0,agent_flash,kuramoto
36.41,2,agent_flash,kuramoto
36.45,1,agent_flash,kuramoto
36.51,0,agent_flash,kuramoto
36.92,2,agent_flash,kuramoto
36.96,1,agent_flash,kuramoto
37.02,0,agent_flash,kuramoto
37.43,2,agent_flash,kuramoto
37.47,1,agent_flash,kuramoto
37.53,0,agent_flash,kuramoto
37.94,2,agent_flash,kuramoto
37.98,1,agent_flash,kuramoto
38.04,0,agent_flash,kuramoto
38.45,2,agent_flash,kuramoto
38.49,1,agent_flash,kuramoto
38.55,0,agent_flash,kuramoto
38.97,2,agent_flash,kuramoto
39.0,1,agent_flash,kuramoto
39.07,0,agent_flash,kuramoto
39.48,2,agent_flash,kuramoto
39.51,1,agent_flash,kuramoto
39.58,0,agent_flash,kuramoto
39.99,2,agent_flash,kuramoto
40.02,1,agent_flash,kuramoto
40.09,0,agent_flash,kuramoto
40.5,2,agent_flash,kuramoto
40.54,1,agent_flash,kuramoto
40.6,0,agent_flash,kuramoto
41.01,2,agent_flash,kuramoto
41.05,1,agent_flash,kuramoto
41.11,0,agent_flash,kuramoto
41.52,2,agent_flash,kuramoto
41.56,1,agent_flash,kuramoto
