t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
7e-06,7.9e-05,1.8,0.0,0,0.007
0.994422,4.963462,1.8,0.0,1,994.415
1.078351,5.912677,1.8,0.0,0,83.929
1.136237,0.284172,1.8,0.0,1,57.886
1.204249,1.053368,1.8,0.0,0,68.012
1.269662,1.793173,1.8,0.0,0,65.413
1.335222,2.534639,1.8,0.0,0,65.56
1.414789,3.434521,1.8,0.0,0,79.567
1.506941,4.476731,1.8,0.0,0,92.152
1.607289,5.611635,1.8,0.0,0,100.348
1.70529,0.439508,1.8,0.67155,1,98.002
1.792412,1.429653,1.8,0.668864,0,87.122
1.87234,2.340142,1.8,0.66404,0,79.929
1.961009,3.350802,1.8,0.657524,0,88.669
2.062197,4.50408,1.8,0.649682,0,101.188
2.161849,5.640782,1.8,0.640809,0,99.652
2.25584,0.430949,1.800065,0.652069,1,93.991
2.339727,1.390593,1.800183,0.650323,0,83.887
2.423474,2.349138,1.800342,0.647967,0,83.747
2.534296,3.614368,1.800533,0.647836,0,110.822
2.621416,4.611838,1.800749,0.64488,0,87.12
2.719386,5.736921,1.801608,1.776886,0,97.97
2.806441,0.459888,1.802977,1.853588,1,87.055
2.889348,1.42334,1.80475,1.921037,0,82.907
2.981629,2.497139,1.806838,1.993882,0,92.281
3.08235,3.670775,1.809169,2.07116,0,100.721
3.182479,4.841701,1.811687,2.143546,0,100.129
3.274834,5.924948,1.813719,1.4442,0,92.355
3.357233,0.611992,1.815356,1.413617,1,82.399
3.449362,1.693333,1.816669,1.382985,0,92.128
3.549369,2.864671,1.817719,1.352289,0,100.007
3.649995,4.043067,1.818553,1.32162,0,100.626
3.744257,5.152747,1.81979,2.324388,0,94.262
3.827767,6.143152,1.821343,2.365789,0,83.51
3.908329,0.819951,1.823144,2.40085,1,80.562
4.00092,1.920799,1.825135,2.442913,0,92.591
4.101005,3.110652,1.827271,2.488043,0,100.085
4.199161,4.259591,1.830192,-2.923779,0,98.156
4.285569,5.259699,1.833728,-2.782857,0,86.408
4.363816,6.155837,1.837744,-2.643529,0,78.247
4.450765,0.862401,1.842127,-2.478315,1,86.948
4.548193,1.969542,1.846786,-2.287688,0,97.428
4.648215,3.105377,1.851647,-2.088989,0,100.022
4.742753,4.173298,1.856026,-3.032518,0,94.538
4.825673,5.102973,1.860003,-2.938935,0,82.92
4.904565,5.983723,1.863641,-2.844953,0,78.892
4.997336,0.742898,1.866995,-2.73921,1,92.771
5.097672,1.87424,1.870107,-2.627611,0,100.336
5.196555,2.992792,1.873691,-1.704259,0,98.883
5.28378,3.978931,1.877638,-1.512932,0,87.225
5.364118,4.888786,1.88186,-1.337899,0,80.338
5.453201,5.907147,1.886285,-1.153405,0,89.083
5.554057,0.787505,1.890854,-0.955321,1,100.856
5.654406,1.951218,1.895521,-0.76411,0,100.349
5.746412,3.016589,1.89957,-1.905674,0,92.006
5.828693,3.966963,1.903108,-1.836621,0,82.281
5.909673,4.902867,1.906223,-1.768717,0,80.98
6.002113,5.977306,1.908988,-1.696756,0,92.439
6.102511,0.865686,1.91146,-1.622831,1,100.399
6.200086,2.008582,1.914448,-0.71102,0,97.574
6.28597,3.016299,1.917835,-0.547518,0,85.885
6.364212,3.937223,1.921528,-0.401257,0,78.242
6.45097,4.966162,1.925452,-0.247322,0,86.758
6.548464,6.130507,1.929543,-0.082841,0,97.495
6.64897,1.05403,1.933754,0.080193,1,100.506
6.74234,2.17501,1.93741,-1.011822,0,93.37
6.824939,3.165855,1.940608,-0.9629,0,82.599
6.904938,4.125926,1.943426,-0.915546,0,79.999
6.99707,5.235189,1.945931,-0.864126,0,92.132
7.09765,0.165915,1.948173,-0.810601,1,100.58
7.196108,1.357917,1.950206,-0.128956,0,98.458
7.283942,2.423309,1.952063,-0.083915,0,87.835
7.364592,3.4036,1.953772,-0.044722,0,80.65
7.453629,4.489482,1.955356,-0.005541,0,89.037
7.553975,5.716751,1.956833,0.034732,0,100.346
7.654564,0.666152,1.958219,0.072586,1,100.589
7.746823,1.795415,1.959527,-0.637344,0,92.259
7.82871,2.796483,1.960767,-0.606566,0,81.887
7.909395,3.7825,1.961947,-0.575532,0,80.685
8.002169,4.917581,1.963075,-0.540729,0,92.774
8.103304,6.156155,1.964157,-0.503666,0,101.136
8.20018,1.062052,1.965198,0.153709,1,96.876
8.28613,2.118881,1.966202,0.183298,0,85.95
8.364964,3.090074,1.967172,0.208447,0,78.834
8.450725,4.14884,1.968112,0.233167,0,85.761
8.548793,5.361577,1.969023,0.258987,0,98.067
8.648873,0.317726,1.969907,0.283452,1,100.081
8.74237,1.474717,1.970768,-0.295279,0,93.497
8.824575,2.491325,1.971606,-0.275737,0,82.204
8.9046,3.480603,1.972422,-0.256074,0,80.025
8.99653,4.617323,1.973218,-0.233389,0,91.931
9.097777,5.86969,1.973994,-0.208599,0,101.247
9.195882,0.802713,1.974752,0.43453,1,98.105
