agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,1.0,101.0,1,0.667264
V0,pi_detected_virtual_flash,1.0,58.0,0,0.733943
V1,pi_detected_virtual_flash,0.9816,100.0,1,1.100357
V1,pi_detected_virtual_flash,1.0,101.0,1,1.600096
V0,pi_detected_virtual_flash,0.7105,47.0,0,1.700059
V1,pi_detected_virtual_flash,0.9897,100.0,1,2.099849
V1,pi_detected_virtual_flash,1.0,101.0,1,2.599574
V0,pi_detected_virtual_flash,0.7027,46.0,0,2.699529
V1,pi_detected_virtual_flash,0.9897,100.0,1,3.099324
V1,pi_detected_virtual_flash,0.9897,100.0,1,3.599059
V0,pi_detected_virtual_flash,0.6842,46.0,0,3.699007
V1,pi_detected_virtual_flash,0.9897,100.0,1,4.098828
V1,pi_detected_virtual_flash,1.0,101.0,1,4.598551
V0,pi_detected_virtual_flash,0.9737,57.0,0,4.73188
V1,pi_detected_virtual_flash,0.9897,100.0,1,5.098313
V1,pi_detected_virtual_flash,1.0,101.0,1,5.598035
V0,pi_detected_virtual_flash,0.9737,57.0,0,5.731303
V1,pi_detected_virtual_flash,0.9897,100.0,1,6.097784
V1,pi_detected_virtual_flash,1.0,101.0,1,6.597533
V0,pi_detected_virtual_flash,0.9737,57.0,0,6.730876
V1,pi_detected_virtual_flash,1.0,101.0,1,7.097591
V1,pi_detected_virtual_flash,1.0,101.0,1,7.59721
V0,pi_detected_virtual_flash,0.9737,57.0,0,7.73047
V1,pi_detected_virtual_flash,0.9897,100.0,1,8.09763
V1,pi_detected_virtual_flash,1.0,101.0,1,8.596707
V0,pi_detected_virtual_flash,0.9737,57.0,0,8.730045
V1,pi_detected_virtual_flash,0.9897,100.0,1,9.096444
V1,pi_detected_virtual_flash,1.0,101.0,1,9.596205
V0,pi_detected_virtual_flash,0.9737,57.0,0,9.729462
V1,pi_detected_virtual_flash,1.0,101.0,1,10.095951
V1,pi_detected_virtual_flash,1.0,101.0,1,10.595684
V0,pi_detected_virtual_flash,1.0,58.0,0,10.729048
V1,pi_detected_virtual_flash,1.0,101.0,1,11.095452
V1,pi_detected_virtual_flash,1.0,101.0,1,11.595177
V0,pi_detected_virtual_flash,1.0,58.0,0,11.728433
V1,pi_detected_virtual_flash,1.0,101.0,1,12.094918
V1,pi_detected_virtual_flash,1.0,101.0,1,12.594659
V0,pi_detected_virtual_flash,1.0,58.0,0,12.728006
V1,pi_detected_virtual_flash,1.0,101.0,1,13.09424
V1,pi_detected_virtual_flash,1.0,101.0,1,13.593984
V0,pi_detected_virtual_flash,0.9737,57.0,0,13.727264
V1,pi_detected_virtual_flash,1.0,101.0,1,14.093733
V1,pi_detected_virtual_flash,1.0,101.0,1,14.593465
V0,pi_detected_virtual_flash,0.9737,57.0,0,14.726813
V1,pi_detected_virtual_flash,0.9897,100.0,1,15.193222
V1,pi_detected_virtual_flash,1.0,101.0,1,15.592978
V0,pi_detected_virtual_flash,1.0,58.0,0,15.726237
V1,pi_detected_virtual_flash,0.9897,100.0,1,16.09274
V1,pi_detected_virtual_flash,1.0,101.0,1,16.592467
V0,pi_detected_virtual_flash,0.9737,57.0,0,16.725821
V1,pi_detected_virtual_flash,1.0,101.0,1,17.092228
V1,pi_detected_virtual_flash,1.0,101.0,1,17.591956
V0,pi_detected_virtual_flash,1.0,58.0,0,17.725224
V1,pi_detected_virtual_flash,0.9897,100.0,1,18.091898
V1,pi_detected_virtual_flash,1.0,101.0,1,18.591465
V0,pi_detected_virtual_flash,0.9737,57.0,0,18.724751
V1,pi_detected_virtual_flash,0.9897,100.0,1,19.091209
