t_s,agent_id,event_type,model
0.03,2,agent_flash,kuramoto
0.34,1,agent_flash,kuramoto
0.39,0,agent_flash,kuramoto
0.4,2,agent_flash,kuramoto
0.86,2,agent_flash,kuramoto
0.88,1,agent_flash,kuramoto
0.94,0,agent_flash,kuramoto
1.36,2,agent_flash,kuramoto
1.4,1,agent_flash,kuramoto
1.46,0,agent_flash,kuramoto
1.87,2,agent_flash,kuramoto
1.91,1,agent_flash,kuramoto
1.97,0,agent_flash,kuramoto
2.38,2,agent_flash,kuramoto
2.42,1,agent_flash,kuramoto
2.48,0,agent_flash,kuramoto
2.89,2,agent_flash,kuramoto
2.93,1,agent_flash,kuramoto
2.99,0,agent_flash,kuramoto
3.4,2,agent_flash,kuramoto
3.44,1,agent_flash,kuramoto
3.5,0,agent_flash,kuramoto
3.91,2,agent_flash,kuramoto
3.95,1,agent_flash,kuramoto
4.01,0,agent_flash,kuramoto
4.42,2,agent_flash,kuramoto
4.46,1,agent_flash,kuramoto
4.52,0,agent_flash,kuramoto
4.93,2,agent_flash,kuramoto
4.97,1,agent_flash,kuramoto
5.03,0,agent_flash,kuramoto
5.45,2,agent_flash,kuramoto
5.48,1,agent_flash,kuramoto
5.55,0,agent_flash,kuramoto
5.96,2,agent_flash,kuramoto
5.99,1,agent_flash,kuramoto
6.06,0,agent_flash,kuramoto
6.47,2,agent_flash,kuramoto
6.51,1,agent_flash,kuramoto
6.57,0,agent_flash,kuramoto
6.98,2,agent_flash,kuramoto
7.02,1,agent_flash,kuramoto
7.08,0,agent_flash,kuramoto
7.49,2,agent_flash,kuramoto
7.53,1,agent_flash,kuramoto
7.59,0,agent_flash,kuramoto
8.0,2,agent_flash,kuramoto
8.04,1,agent_flash,kuramoto
8.1,0,agent_flash,kuramoto
8.51,2,agent_flash,kuramoto
8.55,1,agent_flash,kuramoto
8.61,0,agent_flash,kuramoto
9.02,2,agent_flash,kuramoto
9.06,1,agent_flash,kuramoto
9.12,0,agent_flash,kuramoto
9.53,2,agent_flash,kuramoto
9.57,1,agent_flash,kuramoto
9.63,0,agent_flash,kuramoto
10.04,2,agent_flash,kuramoto
10.08,1,agent_flash,kuramoto
10.14,0,agent_flash,kuramoto
10.56,2,agent_flash,kuramoto
10.59,1,agent_flash,kuramoto
10.66,0,agent_flash,kuramoto
11.07,2,agent_flash,kuramoto
11.1,1,agent_flash,kuramoto
11.17,0,agent_flash,kuramoto
11.58,2,agent_flash,kuramoto
11.62,1,agent_flash,kuramoto
11.68,0,agent_flash,kuramoto
12.09,2,agent_flash,kuramoto
12.13,1,agent_flash,kuramoto
12.19,0,agent_flash,kuramoto
12.6,2,agent_flash,kuramoto
12.64,1,agent_flash,kuramoto
12.7,0,agent_flash,kuramoto
13.11,2,agent_flash,kuramoto
13.15,1,agent_flash,kuramoto
13.21,0,agent_flash,kuramoto
13.62,2,agent_flash,kuramoto
13.66,1,agent_flash,kuramoto
13.72,0,agent_flash,kuramoto
14.13,2,agent_flash,kuramoto
14.17,1,agent_flash,kuramoto
14.23,0,agent_flash,kuramoto
14.64,2,agent_flash,kuramoto
14.68,1,agent_flash,kuramoto
14.74,0,agent_flash,kuramoto
15.15,2,agent_flash,kuramoto
15.19,1,agent_flash,kuramoto
15.25,0,agent_flash,kuramoto
15.67,2,agent_flash,kuramoto
15.7,1,agent_flash,kuramoto
15.77,0,agent_flash,kuramoto
16.18,2,agent_flash,kuramoto
16.21,1,agent_flash,kuramoto
16.28,0,agent_flash,kuramoto
16.69,2,agent_flash,kuramoto
16.73,1,agent_flash,kuramoto
16.79,0,agent_flash,kuramoto
17.2,2,agent_flash,kuramoto
17.24,1,agent_flash,kuramoto
17.3,0,agent_flash,kuramoto
17.71,2,agent_flash,kuramoto
17.75,1,agent_flash,kuramoto
17.81,0,agent_flash,kuramoto
18.22,2,agent_flash,kuramoto
18.26,1,agent_flash,kuramoto
18.32,0,agent_flash,kuramoto
18.73,2,agent_flash,kuramoto
18.77,1,agent_flash,kuramoto
18.83,0,agent_flash,kuramoto
19.24,2,agent_flash,kuramoto
19.28,1,agent_flash,kuramoto
19.34,0,agent_flash,kuramoto
19.75,2,agent_flash,kuramoto
19.79,1,agent_flash,kuramoto
19.85,0,agent_flash,kuramoto
20.26,2,agent_flash,kuramoto
20.3,1,agent_flash,kuramoto
20.37,0,agent_flash,kuramoto
20.78,2,agent_flash,kuramoto
20.81,1,agent_flash,kuramoto
20.88,0,agent_flash,kuramoto
21.29,2,agent_flash,kuramoto
21.32,1,agent_flash,kuramoto
21.39,0,agent_flash,kuramoto
21.8,2,agent_flash,kuramoto
21.84,1,agent_flash,kuramoto
21.9,0,agent_flash,kuramoto
22.31,2,agent_flash,kuramoto
22.35,1,agent_flash,kuramoto
22.41,0,agent_flash,kuramoto
22.82,2,agent_flash,kuramoto
22.86,1,agent_flash,kuramoto
22.92,0,agent_flash,kuramoto
23.33,2,agent_flash,kuramoto
23.37,1,agent_flash,kuramoto
23.43,0,agent_flash,kuramoto
23.84,2,agent_flash,kuramoto
23.88,1,agent_flash,kuramoto
23.94,0,agent_flash,kuramoto
24.35,2,agent_flash,kuramoto
24.39,1,agent_flash,kuramoto
24.45,0,agent_flash,kuramoto
24.86,2,agent_flash,kuramoto
24.9,1,agent_flash,kuramoto
24.96,0,agent_flash,kuramoto
25.37,2,agent_flash,kuramoto
25.41,1,agent_flash,kuramoto
25.48,0,agent_flash,kuramoto
25.89,2,agent_flash,kuramoto
25.92,1,agent_flash,kuramoto
25.99,0,agent_flash,kuramoto
26.4,2,agent_flash,kuramoto
26.43,1,agent_flash,kuramoto
26.5,0,agent_flash,kuramoto
26.91,2,agent_flash,kuramoto
