K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
4.0,0,0.127233665,0.963891402,0.033,0.382609287,0,0,0,2.613632325,2.0,0.5,1.257669905,6.242434936,5.700511041,0.541923895,0.541923895,0,0.033618,frequency_step_gt_0.5hz;phase_jump_gt_0.5rad,1.840344171
4.0,0,0.130665535,0.989890417,0.033,0.380201564,1,1,1,2.630183812,2.613632325,0.5,1.672360136,0.504605394,6.242434936,0.545355765,0.545355765,0,0.067181,phase_jump_gt_0.5rad,1.713110506
4.0,0,0.131991045,0.999932155,0.033,0.37927971,1,0,0,2.636576581,2.630183812,0.5,2.087050366,1.051286669,0.504605394,0.546681275,0.546681275,0,0.100593,phase_jump_gt_0.5rad,1.582444971
4.0,0,0.131045322,0.992767588,0.033,0.379936976,1,0,0,2.632015476,2.636576581,0.5,2.501740596,1.597022221,1.051286669,0.545735552,0.545735552,0,0.133828,phase_jump_gt_0.5rad,1.450453927
4.0,0,0.127850997,0.968568161,0.033,0.382173934,1,0,0,2.616609642,2.632015476,0.5,2.916430826,2.139563449,1.597022221,0.542541228,0.542541228,0,0.167349,phase_jump_gt_0.5rad,1.319408605
4.0,0,0.12262097,0.928946741,0.033,0.385893901,1,0,0,2.591385863,2.616609642,0.5,3.331121057,2.676874649,2.139563449,0.5373112,0.5373112,0,0.200702,phase_jump_gt_0.5rad,1.191557608
4.0,0,0.115723009,0.876689463,0.033,0.390912405,1,0,0,2.558117846,2.591385863,0.5,3.745811287,3.207287888,2.676874649,0.530413239,0.530413239,0,0.234167,phase_jump_gt_0.5rad,1.068936638
4.0,0,0.107617041,0.815280615,0.033,0.396979185,1,0,0,2.51902376,2.558117846,0.5,4.160501517,3.72959516,3.207287888,0.522307271,0.522307271,0,0.267598,phase_jump_gt_0.5rad,0.953213629
4.0,0,0.098784438,0.748366953,0.033,0.403807876,1,0,0,2.476425199,2.51902376,0.5,4.575191748,4.243069828,3.72959516,0.513474668,0.513474668,0,0.300942,phase_jump_gt_0.5rad,0.845596588
4.0,0,0.089667968,0.679302786,0.033,0.41110686,1,0,0,2.432457585,2.476425199,0.5,4.989881978,4.747428026,4.243069828,0.504358198,0.504358198,0,0.334119,phase_jump_gt_0.5rad,0.74681215
4.0,0,0.080633293,0.610858281,0.033,0.418605427,1,0,0,2.38888446,2.432457585,0.5,5.404572208,5.242751549,4.747428026,0.495323523,0.495323523,0,0.367629,,0.657144182
4.0,0,0.071953477,0.545102096,0.033,0.426071707,1,0,0,2.347022772,2.38888446,0.5,5.819262438,5.729395256,5.242751549,0.486643707,0.486643707,0,0.401125,,0.576510889
4.0,0,0.063811447,0.483420052,0.033,0.433321606,1,0,0,2.307754763,2.347022772,0.5,6.233952669,6.207896933,5.729395256,0.478501677,0.478501677,0,0.434714,,0.504557413
4.0,0,0.056313082,0.42661426,0.033,0.440220078,2,1,1,2.271591073,2.307754763,0.5,0.365457592,0.395714939,6.207896933,0.471003313,0.471003313,0,0.468291,,0.440745966
4.0,0,0.049504419,0.375033474,0.033,0.44667709,2,0,0,2.238753725,2.271591073,0.5,0.780147822,0.859909587,0.395714939,0.464194649,0.464194649,0,0.501472,,0.384432883
4.0,0,0.043388613,0.32870161,0.033,0.452640672,2,0,0,2.209257944,2.238753725,0.5,1.194838052,1.31798843,0.859909587,0.458078843,0.458078843,0,0.53465,,0.334928465
4.0,0,0.037940422,0.28742744,0.033,0.458088983,2,0,0,2.182981991,2.209257944,0.5,1.609528283,1.770619083,1.31798843,0.452630652,0.452630652,0,0.567761,,0.291539852
4.0,0,0.033117464,0.250889882,0.033,0.463022672,2,0,0,2.159721459,2.182981991,0.5,2.024218513,2.218426777,1.770619083,0.447807695,0.447807695,0,0.601345,,0.25359943
4.0,0,0.028868393,0.218699947,0.033,0.467458199,2,0,0,2.13922871,2.159721459,0.5,2.438908743,2.6619854,2.218426777,0.443558623,0.443558623,0,0.63482,,0.220481966
4.0,0,0.0251385,0.190443184,0.033,0.471422399,2,0,0,2.121239896,2.13922871,0.5,2.853598973,3.101814131,2.6619854,0.439828731,0.439828731,0,0.66837,,0.191613573
4.0,0,0.021873349,0.16570719,0.033,0.474948266,2,0,0,2.105492474,2.121239896,0.5,3.268289204,3.53837771,3.101814131,0.436563579,0.436563579,0,0.701879,,0.166475073
4.0,0,0.019020978,0.144098321,0.033,0.478071839,2,0,0,2.09173584,2.105492474,0.5,3.682979434,3.972088919,3.53837771,0.433711209,0.433711209,0,0.73503,,0.144601723
4.0,0,0.016533122,0.125250926,0.033,0.480829978,2,0,0,2.079737216,2.09173584,0.5,4.097669664,4.403312272,3.972088919,0.431223353,0.431223353,0,0.768645,,0.125580745
4.0,0,0.098909783,0.749316539,0.033,0.403709326,2,0,0,2.477029725,2.079737216,0.5,0.41469023,4.916912285,4.403312272,0.513600013,0.513600013,1,0.801852,phase_jump_gt_0.5rad,2.294563266
4.0,0,0.107058163,0.811046689,0.033,0.397404415,2,0,0,2.516328359,2.477029725,0.5,0.829380461,5.438660678,4.916912285,0.521748393,0.521748393,0,0.835363,phase_jump_gt_0.5rad,2.195653483
4.0,0,0.114696214,0.868910713,0.033,0.391670617,2,0,0,2.553165741,2.516328359,0.5,1.244070691,5.968047123,5.438660678,0.529386444,0.529386444,0,0.86892,phase_jump_gt_0.5rad,2.08859532
4.0,0,0.121419973,0.919848283,0.033,0.386758382,3,1,1,2.585593605,2.553165741,0.5,1.658760921,0.220972019,5.968047123,0.536110204,0.536110204,0,0.902511,phase_jump_gt_0.5rad,1.973899106
4.0,0,0.126797751,0.960589025,0.033,0.382917299,3,0,0,2.611529966,2.585593605,0.5,2.073451151,0.762460001,0.220972019,0.541487982,0.541487982,0,0.936005,phase_jump_gt_0.5rad,1.852479132
4.0,0,0.130419864,0.98802927,0.033,0.380372915,3,0,0,2.628998969,2.611529966,0.5,2.488141382,1.307570095,0.762460001,0.545110094,0.545110094,0,0.969535,phase_jump_gt_0.5rad,1.725681381
4.0,0,0.131960498,0.999700742,0.033,0.379300904,3,0,0,2.636429259,2.628998969,0.5,2.902831612,1.854220823,1.307570095,0.546650728,0.546650728,0,1.003066,phase_jump_gt_0.5rad,1.595261517
4.0,0,0.131238088,0.994227941,0.033,0.37980282,3,0,0,2.632945165,2.636429259,0.5,3.317521842,2.400149141,1.854220823,0.545928318,0.545928318,0,1.036603,phase_jump_gt_0.5rad,1.463301019
4.0,0,0.128256252,0.971638271,0.033,0.38188868,3,0,0,2.618564135,2.632945165,0.5,3.732212072,2.943095623,2.400149141,0.542946482,0.542946482,0,1.070174,phase_jump_gt_0.5rad,1.332062931
4.0,0,0.123210346,0.933411709,0.033,0.385471079,3,0,0,2.59422835,2.618564135,0.5,4.146902303,3.480996199,2.943095623,0.537900576,0.537900576,0,1.103598,phase_jump_gt_0.5rad,1.203806679
4.0,0,0.116455511,0.882238719,0.033,0.390373299,3,0,0,2.561650612,2.59422835,0.5,4.561592533,4.012141941,3.480996199,0.531145741,0.531145741,0,1.137033,phase_jump_gt_0.5rad,1.080596334
4.0,0,0.108445839,0.821559383,0.033,0.396350257,3,0,0,2.523020947,2.561650612,0.5,4.976282763,4.535278009,4.012141941,0.523136069,0.523136069,0,1.170473,phase_jump_gt_0.5rad,0.964140823
4.0,0,0.099663537,0.755026795,0.033,0.403117715,3,0,0,2.480664987,2.523020947,0.5,5.390972994,5.049631777,4.535278009,0.514353767,0.514353767,0,1.203991,phase_jump_gt_0.5rad,0.855694984
4.0,0,0.090557211,0.686039478,0.033,0.410383306,3,0,0,2.436746296,2.480664987,0.5,5.805663224,5.554879218,5.049631777,0.505247441,0.505247441,0,1.237269,phase_jump_gt_0.5rad,0.756031447
