t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,6.126522,1.5,0
0.01,0,kuramoto,6.210363,1.5,0
0.02,0,kuramoto,0.012087,1.5,1
0.03,0,kuramoto,0.098033,1.5,0
0.04,0,kuramoto,0.184987,1.5,0
0.05,0,kuramoto,0.272921,1.5,0
0.06,0,kuramoto,0.36181,1.5,0
0.07,0,kuramoto,0.451629,1.5,0
0.08,0,kuramoto,0.542356,1.5,0
0.09,0,kuramoto,0.633971,1.5,0
0.1,0,kuramoto,0.726452,1.5,0
0.11,0,kuramoto,0.819783,1.5,0
0.12,0,kuramoto,0.913943,1.5,0
0.13,0,kuramoto,1.008917,1.5,0
0.14,0,kuramoto,1.104688,1.5,0
0.15,0,kuramoto,1.201238,1.5,0
0.16,0,kuramoto,1.298553,1.5,0
0.17,0,kuramoto,1.396615,1.5,0
0.18,0,kuramoto,1.495409,1.5,0
0.19,0,kuramoto,1.59492,1.5,0
0.2,0,kuramoto,1.69513,1.5,0
0.21,0,kuramoto,1.796026,1.5,0
0.22,0,kuramoto,1.89759,1.5,0
0.23,0,kuramoto,1.999806,1.5,0
0.24,0,kuramoto,2.102659,1.5,0
0.25,0,kuramoto,2.206133,1.5,0
0.26,0,kuramoto,2.310212,1.5,0
0.27,0,kuramoto,2.41488,1.5,0
0.28,0,kuramoto,2.520121,1.5,0
0.29,0,kuramoto,2.62592,1.5,0
0.3,0,kuramoto,2.732261,1.5,0
0.31,0,kuramoto,2.839129,1.5,0
0.32,0,kuramoto,2.946508,1.5,0
0.33,0,kuramoto,3.054384,1.5,0
0.34,0,kuramoto,3.162742,1.5,0
0.35,0,kuramoto,3.271568,1.5,0
0.36,0,kuramoto,3.380847,1.5,0
0.37,0,kuramoto,3.490565,1.5,0
0.38,0,kuramoto,3.60071,1.5,0
0.39,0,kuramoto,3.711268,1.5,0
0.4,0,kuramoto,3.822225,1.5,0
0.41,0,kuramoto,3.93357,1.5,0
0.42,0,kuramoto,4.04529,1.5,0
0.43,0,kuramoto,4.157373,1.5,0
0.44,0,kuramoto,4.269807,1.5,0
0.45,0,kuramoto,4.382582,1.5,0
0.46,0,kuramoto,4.495686,1.5,0
0.47,0,kuramoto,4.609109,1.5,0
0.48,0,kuramoto,4.722841,1.5,0
0.49,0,kuramoto,4.836871,1.5,0
0.5,0,kuramoto,4.951191,1.5,0
0.51,0,kuramoto,5.06579,1.5,0
0.52,0,kuramoto,5.180659,1.5,0
0.53,0,kuramoto,5.295791,1.5,0
0.54,0,kuramoto,5.411176,1.5,0
0.55,0,kuramoto,5.526807,1.5,0
0.56,0,kuramoto,5.642675,1.5,0
0.57,0,kuramoto,5.758774,1.5,0
0.58,0,kuramoto,5.875094,1.5,0
0.59,0,kuramoto,5.991631,1.5,0
0.6,0,kuramoto,6.108376,1.5,0
0.61,0,kuramoto,6.225323,1.5,0
0.62,0,kuramoto,0.059281,1.5,1
0.63,0,kuramoto,0.176614,1.5,0
0.64,0,kuramoto,0.29413,1.5,0
0.65,0,kuramoto,0.411825,1.5,0
0.66,0,kuramoto,0.529691,1.5,0
0.67,0,kuramoto,0.647725,1.5,0
0.68,0,kuramoto,0.765921,1.5,0
0.69,0,kuramoto,0.884273,1.5,0
0.7,0,kuramoto,1.002778,1.5,0
0.71,0,kuramoto,1.12143,1.5,0
0.72,0,kuramoto,1.240225,1.5,0
0.73,0,kuramoto,1.359159,1.5,0
0.74,0,kuramoto,1.478227,1.5,0
0.75,0,kuramoto,1.597426,1.5,0
0.76,0,kuramoto,1.716751,1.5,0
0.77,0,kuramoto,1.8362,1.5,0
0.78,0,kuramoto,1.955767,1.5,0
0.79,0,kuramoto,2.07545,1.5,0
0.8,0,kuramoto,2.195245,1.5,0
0.81,0,kuramoto,2.315149,1.5,0
0.82,0,kuramoto,2.435159,1.5,0
0.83,0,kuramoto,2.555271,1.5,0
0.84,0,kuramoto,2.675483,1.5,0
0.85,0,kuramoto,2.795793,1.5,0
0.86,0,kuramoto,2.916196,1.5,0
0.87,0,kuramoto,3.03669,1.5,0
0.88,0,kuramoto,3.157274,1.5,0
0.89,0,kuramoto,3.277944,1.5,0
0.9,0,kuramoto,3.398698,1.5,0
0.91,0,kuramoto,3.519533,1.5,0
0.92,0,kuramoto,3.640447,1.5,0
0.93,0,kuramoto,3.761439,1.5,0
0.94,0,kuramoto,3.882505,1.5,0
0.95,0,kuramoto,4.003645,1.5,0
0.96,0,kuramoto,4.124855,1.5,0
0.97,0,kuramoto,4.246134,1.5,0
0.98,0,kuramoto,4.36748,1.5,0
0.99,0,kuramoto,4.488892,1.5,0
1.0,0,kuramoto,4.610366,1.5,0
1.01,0,kuramoto,4.731903,1.5,0
1.02,0,kuramoto,4.8535,1.5,0
1.03,0,kuramoto,4.975155,1.5,0
1.04,0,kuramoto,5.096867,1.5,0
1.05,0,kuramoto,5.218634,1.5,0
1.06,0,kuramoto,5.340456,1.5,0
1.07,0,kuramoto,5.462329,1.5,0
1.08,0,kuramoto,5.584254,1.5,0
1.09,0,kuramoto,5.706229,1.5,0
1.1,0,kuramoto,5.828253,1.5,0
1.11,0,kuramoto,5.950323,1.5,0
1.12,0,kuramoto,6.07244,1.5,0
1.13,0,kuramoto,6.194601,1.5,0
1.14,0,kuramoto,0.033621,1.5,1
1.15,0,kuramoto,0.155869,1.5,0
1.16,0,kuramoto,0.278158,1.5,0
1.17,0,kuramoto,0.400487,1.5,0
1.18,0,kuramoto,0.522856,1.5,0
1.19,0,kuramoto,0.645263,1.5,0
1.2,0,kuramoto,0.767708,1.5,0
1.21,0,kuramoto,0.890189,1.5,0
1.22,0,kuramoto,1.012705,1.5,0
1.23,0,kuramoto,1.135257,1.5,0
1.24,0,kuramoto,1.257842,1.5,0
1.25,0,kuramoto,1.38046,1.5,0
1.26,0,kuramoto,1.50311,1.5,0
1.27,0,kuramoto,1.625791,1.5,0
1.28,0,kuramoto,1.748503,1.5,0
1.29,0,kuramoto,1.871245,1.5,0
1.3,0,kuramoto,1.994015,1.5,0
1.31,0,kuramoto,2.116814,1.5,0
1.32,0,kuramoto,2.239641,1.5,0
1.33,0,kuramoto,2.362495,1.5,0
1.34,0,kuramoto,2.485375,1.5,0
1.35,0,kuramoto,2.608281,1.5,0
1.36,0,kuramoto,2.731211,1.5,0
1.37,0,kuramoto,2.854166,1.5,0
1.38,0,kuramoto,2.977145,1.5,0
1.39,0,kuramoto,3.100148,1.5,0
1.4,0,kuramoto,3.223173,1.5,0
1.41,0,kuramoto,3.34622,1.5,0
1.42,0,kuramoto,3.469288,1.5,0
1.43,0,kuramoto,3.592378,1.5,0
1.44,0,kuramoto,3.715489,1.5,0
1.45,0,kuramoto,3.838619,1.5,0
1.46,0,kuramoto,3.961769,1.5,0
1.47,0,kuramoto,4.084939,1.5,0
1.48,0,kuramoto,4.208127,1.5,0
1.49,0,kuramoto,4.331333,1.5,0
1.5,0,kuramoto,4.454557,1.5,0
1.51,0,kuramoto,4.577799,1.5,0
1.52,0,kuramoto,4.701057,1.5,0
1.53,0,kuramoto,4.824333,1.5,0
1.54,0,kuramoto,4.947624,1.5,0
1.55,0,kuramoto,5.070931,1.5,0
1.56,0,kuramoto,5.194254,1.5,0
1.57,0,kuramoto,5.317591,1.5,0
1.58,0,kuramoto,5.440944,1.5,0
1.59,0,kuramoto,5.564311,1.5,0
1.6,0,kuramoto,5.687692,1.5,0
1.61,0,kuramoto,5.811086,1.5,0
1.62,0,kuramoto,5.934494,1.5,0
1.63,0,kuramoto,6.057916,1.5,0
1.64,0,kuramoto,6.18135,1.5,0
1.65,0,kuramoto,0.021611,1.5,1
1.66,0,kuramoto,0.145069,1.5,0
1.67,0,kuramoto,0.26854,1.5,0
1.68,0,kuramoto,0.392022,1.5,0
1.69,0,kuramoto,0.515516,1.5,0
1.7,0,kuramoto,0.639021,1.5,0
1.71,0,kuramoto,0.762536,1.5,0
1.72,0,kuramoto,0.886062,1.5,0
1.73,0,kuramoto,1.009599,1.5,0
1.74,0,kuramoto,1.133146,1.5,0
1.75,0,kuramoto,1.256702,1.5,0
1.76,0,kuramoto,1.380268,1.5,0
1.77,0,kuramoto,1.503844,1.5,0
1.78,0,kuramoto,1.627429,1.5,0
1.79,0,kuramoto,1.751023,1.5,0
1.8,0,kuramoto,1.874626,1.5,0
1.81,0,kuramoto,1.998237,1.5,0
1.82,0,kuramoto,2.121857,1.5,0
1.83,0,kuramoto,2.245485,1.5,0
1.84,0,kuramoto,2.369121,1.5,0
1.85,0,kuramoto,2.492765,1.5,0
1.86,0,kuramoto,2.616417,1.5,0
1.87,0,kuramoto,2.740076,1.5,0
1.88,0,kuramoto,2.863742,1.5,0
1.89,0,kuramoto,2.987416,1.5,0
1.9,0,kuramoto,3.111097,1.5,0
1.91,0,kuramoto,3.234784,1.5,0
1.92,0,kuramoto,3.358478,1.5,0
1.93,0,kuramoto,3.482179,1.5,0
1.94,0,kuramoto,3.605886,1.5,0
1.95,0,kuramoto,3.729599,1.5,0
1.96,0,kuramoto,3.853319,1.5,0
1.97,0,kuramoto,3.977044,1.5,0
1.98,0,kuramoto,4.100775,1.5,0
1.99,0,kuramoto,4.224512,1.5,0
2.0,0,kuramoto,4.348255,1.5,0
2.01,0,kuramoto,4.472003,1.5,0
2.02,0,kuramoto,4.595756,1.5,0
2.03,0,kuramoto,4.719514,1.5,0
2.04,0,kuramoto,4.843278,1.5,0
2.05,0,kuramoto,4.967047,1.5,0
2.06,0,kuramoto,5.09082,1.5,0
2.07,0,kuramoto,5.214598,1.5,0
2.08,0,kuramoto,5.338381,1.5,0
2.09,0,kuramoto,5.462168,1.5,0
2.1,0,kuramoto,5.58596,1.5,0
2.11,0,kuramoto,5.709756,1.5,0
2.12,0,kuramoto,5.833556,1.5,0
2.13,0,kuramoto,5.957361,1.5,0
2.14,0,kuramoto,6.081169,1.5,0
2.15,0,kuramoto,6.204982,1.5,0
2.16,0,kuramoto,0.045613,1.5,1
2.17,0,kuramoto,0.169433,1.5,0
2.18,0,kuramoto,0.293257,1.5,0
2.19,0,kuramoto,0.417084,1.5,0
2.2,0,kuramoto,0.540916,1.5,0
2.21,0,kuramoto,0.66475,1.5,0
2.22,0,kuramoto,0.788588,1.5,0
2.23,0,kuramoto,0.912429,1.5,0
2.24,0,kuramoto,1.036273,1.5,0
2.25,0,kuramoto,1.160121,1.5,0
2.26,0,kuramoto,1.283972,1.5,0
2.27,0,kuramoto,1.407825,1.5,0
2.28,0,kuramoto,1.531682,1.5,0
2.29,0,kuramoto,1.655541,1.5,0
2.3,0,kuramoto,1.779404,1.5,0
2.31,0,kuramoto,1.903269,1.5,0
2.32,0,kuramoto,2.027137,1.5,0
2.33,0,kuramoto,2.151007,1.5,0
2.34,0,kuramoto,2.27488,1.5,0
2.35,0,kuramoto,2.398756,1.5,0
2.36,0,kuramoto,2.522634,1.5,0
2.37,0,kuramoto,2.646514,1.5,0
2.38,0,kuramoto,2.770397,1.5,0
2.39,0,kuramoto,2.894282,1.5,0
2.4,0,kuramoto,3.018169,1.5,0
2.41,0,kuramoto,3.142059,1.5,0
2.42,0,kuramoto,3.265951,1.5,0
2.43,0,kuramoto,3.389844,1.5,0
2.44,0,kuramoto,3.51374,1.5,0
2.45,0,kuramoto,3.637638,1.5,0
2.46,0,kuramoto,3.761538,1.5,0
2.47,0,kuramoto,3.88544,1.5,0
2.48,0,kuramoto,4.009343,1.5,0
2.49,0,kuramoto,4.133249,1.5,0
2.5,0,kuramoto,4.257156,1.5,0
2.51,0,kuramoto,4.381065,1.5,0
2.52,0,kuramoto,4.504976,1.5,0
2.53,0,kuramoto,4.628889,1.5,0
2.54,0,kuramoto,4.752803,1.5,0
2.55,0,kuramoto,4.876718,1.5,0
2.56,0,kuramoto,5.000636,1.5,0
2.57,0,kuramoto,5.124555,1.5,0
2.58,0,kuramoto,5.248475,1.5,0
2.59,0,kuramoto,5.372397,1.5,0
2.6,0,kuramoto,5.49632,1.5,0
2.61,0,kuramoto,5.620245,1.5,0
2.62,0,kuramoto,5.744171,1.5,0
2.63,0,kuramoto,5.868098,1.5,0
2.64,0,kuramoto,5.992027,1.5,0
2.65,0,kuramoto,6.115957,1.5,0
2.66,0,kuramoto,6.239888,1.5,0
2.67,0,kuramoto,0.080635,1.5,1
2.68,0,kuramoto,0.204569,1.5,0
2.69,0,kuramoto,0.328504,1.5,0
2.7,0,kuramoto,0.45244,1.5,0
2.71,0,kuramoto,0.576377,1.5,0
2.72,0,kuramoto,0.700315,1.5,0
2.73,0,kuramoto,0.824254,1.5,0
2.74,0,kuramoto,0.948195,1.5,0
2.75,0,kuramoto,1.072136,1.5,0
2.76,0,kuramoto,1.196078,1.5,0
2.77,0,kuramoto,1.320022,1.5,0
2.78,0,kuramoto,1.443966,1.5,0
2.79,0,kuramoto,1.567911,1.5,0
2.8,0,kuramoto,1.691858,1.5,0
2.81,0,kuramoto,1.815805,1.5,0
2.82,0,kuramoto,1.939753,1.5,0
2.83,0,kuramoto,2.063701,1.5,0
2.84,0,kuramoto,2.187651,1.5,0
2.85,0,kuramoto,2.311602,1.5,0
2.86,0,kuramoto,2.435553,1.5,0
2.87,0,kuramoto,2.559505,1.5,0
2.88,0,kuramoto,2.683458,1.5,0
2.89,0,kuramoto,2.807411,1.5,0
2.9,0,kuramoto,2.931366,1.5,0
2.91,0,kuramoto,3.055321,1.5,0
2.92,0,kuramoto,3.179276,1.5,0
2.93,0,kuramoto,3.303233,1.5,0
2.94,0,kuramoto,3.42719,1.5,0
2.95,0,kuramoto,3.551148,1.5,0
2.96,0,kuramoto,3.675106,1.5,0
2.97,0,kuramoto,3.799065,1.5,0
2.98,0,kuramoto,3.923025,1.5,0
2.99,0,kuramoto,4.046985,1.5,0
3.0,0,kuramoto,4.170946,1.5,0
3.01,0,kuramoto,4.294907,1.5,0
3.02,0,kuramoto,4.418869,1.5,0
3.03,0,kuramoto,4.542832,1.5,0
3.04,0,kuramoto,4.666795,1.5,0
3.05,0,kuramoto,4.790759,1.5,0
3.06,0,kuramoto,4.914723,1.5,0
3.07,0,kuramoto,5.038687,1.5,0
3.08,0,kuramoto,5.162652,1.5,0
3.09,0,kuramoto,5.286618,1.5,0
3.1,0,kuramoto,5.410584,1.5,0
3.11,0,kuramoto,5.53455,1.5,0
3.12,0,kuramoto,5.658517,1.5,0
3.13,0,kuramoto,5.782485,1.5,0
3.14,0,kuramoto,5.906453,1.5,0
3.15,0,kuramoto,6.030421,1.5,0
3.16,0,kuramoto,6.15439,1.5,0
3.17,0,kuramoto,6.278359,1.5,0
3.18,0,kuramoto,0.119143,1.5,1
3.19,0,kuramoto,0.243113,1.5,0
3.2,0,kuramoto,0.367083,1.5,0
3.21,0,kuramoto,0.491053,1.5,0
3.22,0,kuramoto,0.615024,1.5,0
3.23,0,kuramoto,0.738996,1.5,0
3.24,0,kuramoto,0.862967,1.5,0
3.25,0,kuramoto,0.986939,1.5,0
3.26,0,kuramoto,1.110911,1.5,0
3.27,0,kuramoto,1.234884,1.5,0
3.28,0,kuramoto,1.358857,1.5,0
3.29,0,kuramoto,1.48283,1.5,0
3.3,0,kuramoto,1.606804,1.5,0
3.31,0,kuramoto,1.730778,1.5,0
3.32,0,kuramoto,1.854752,1.5,0
3.33,0,kuramoto,1.978726,1.5,0
3.34,0,kuramoto,2.102701,1.5,0
3.35,0,kuramoto,2.226676,1.5,0
3.36,0,kuramoto,2.350651,1.5,0
3.37,0,kuramoto,2.474626,1.5,0
3.38,0,kuramoto,2.598602,1.5,0
3.39,0,kuramoto,2.722578,1.5,0
3.4,0,kuramoto,2.846554,1.5,0
3.41,0,kuramoto,2.970531,1.5,0
3.42,0,kuramoto,3.094507,1.5,0
3.43,0,kuramoto,3.218484,1.5,0
3.44,0,kuramoto,3.342461,1.5,0
3.45,0,kuramoto,3.466439,1.5,0
3.46,0,kuramoto,3.590416,1.5,0
3.47,0,kuramoto,3.714394,1.5,0
3.48,0,kuramoto,3.838372,1.5,0
3.49,0,kuramoto,3.96235,1.5,0
3.5,0,kuramoto,4.086328,1.5,0
3.51,0,kuramoto,4.210307,1.5,0
3.52,0,kuramoto,4.334286,1.5,0
3.53,0,kuramoto,4.458265,1.5,0
3.54,0,kuramoto,4.582244,1.5,0
3.55,0,kuramoto,4.706223,1.5,0
3.56,0,kuramoto,4.830202,1.5,0
3.57,0,kuramoto,4.954182,1.5,0
3.58,0,kuramoto,5.078162,1.5,0
3.59,0,kuramoto,5.202141,1.5,0
3.6,0,kuramoto,5.326121,1.5,0
3.61,0,kuramoto,5.450102,1.5,0
3.62,0,kuramoto,5.574082,1.5,0
3.63,0,kuramoto,5.698062,1.5,0
3.64,0,kuramoto,5.822043,1.5,0
3.65,0,kuramoto,5.946024,1.5,0
3.66,0,kuramoto,6.070005,1.5,0
3.67,0,kuramoto,6.193986,1.5,0
3.68,0,kuramoto,0.034782,1.5,1
3.69,0,kuramoto,0.158763,1.5,0
3.7,0,kuramoto,0.282744,1.5,0
3.71,0,kuramoto,0.406726,1.5,0
3.72,0,kuramoto,0.530707,1.5,0
3.73,0,kuramoto,0.654689,1.5,0
3.74,0,kuramoto,0.778671,1.5,0
3.75,0,kuramoto,0.902653,1.5,0
3.76,0,kuramoto,1.026635,1.5,0
3.77,0,kuramoto,1.150617,1.5,0
3.78,0,kuramoto,1.2746,1.5,0
3.79,0,kuramoto,1.398582,1.5,0
3.8,0,kuramoto,1.522565,1.5,0
3.81,0,kuramoto,1.646547,1.5,0
3.82,0,kuramoto,1.77053,1.5,0
3.83,0,kuramoto,1.894513,1.5,0
3.84,0,kuramoto,2.018495,1.5,0
3.85,0,kuramoto,2.142478,1.5,0
