coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
,0,0.0,0.5,2.5,0.001,eapf_consensus,0.0,4.527886,0.085774,2.0
,1,0.0,0.5,2.5,341.026,eapf_consensus,0.0,3.601524,0.4268,2.0
,0,0.0,0.5,2.5,115.132,eapf_consensus,0.0,5.410007,0.541932,2.0
,0,0.0,0.5,2.5,32.566,eapf_consensus,0.0,5.921548,0.574498,2.0
,1,0.0,0.5,2.5,50.22,eapf_consensus,0.0,0.427219,0.624718,2.0
,0,0.0,0.5,2.5,125.984,eapf_consensus,0.0,2.406177,0.750702,2.0
,0,0.0,0.5,2.5,21.861,eapf_consensus,0.0,2.749569,0.772563,2.0
,0,0.0,0.5,2.5,18.368,eapf_consensus,0.0,3.03809,0.790931,2.0
,0,0.0,0.5,2.5,32.708,eapf_consensus,0.0,3.551868,0.823639,2.0
,0,0.0,0.5,2.5,33.113,eapf_consensus,2.731317,4.082935,0.856752,2.0
,0,0.0,0.5,2.5,38.236,eapf_consensus,2.720392,4.703161,0.894988,2.0
,0,0.0,0.5,2.5,42.181,eapf_consensus,2.70077,5.392239,0.937169,2.0
,0,0.0,0.5,2.5,45.343,eapf_consensus,2.67427,6.136385,0.982512,2.0
,1,0.0,0.5,2.5,48.87,eapf_consensus,2.642372,0.656928,1.031382,2.0
,0,0.0,0.47623391724724096,2.5,119.733,eapf_consensus,2.606285,2.576985,1.151115,2.023766082752759
,0,0.0,0.47623391724724096,2.5,36.222,eapf_consensus,2.566989,3.187661,1.187337,2.023766082752759
,0,0.0,0.47623391724724096,2.5,38.329,eapf_consensus,2.525285,3.833194,1.225665,2.023766082752759
,0,0.0,0.47623391724724096,2.5,38.227,eapf_consensus,2.481821,4.478359,1.263892,2.023766082752759
,0,0.0,0.47623391724724096,2.5,39.123,eapf_consensus,2.437122,5.138404,1.303015,2.023766082752759
,0,0.0,0.47623391724724096,2.5,42.344,eapf_consensus,2.391615,5.849516,1.345359,2.023766082752759
,1,0.0,0.47623391724724096,2.5,46.411,eapf_consensus,2.345642,0.341517,1.39177,2.023766082752759
,0,0.0,0.47623391724724096,2.5,124.776,eapf_consensus,2.299482,2.347619,1.516546,2.023766082752759
,0,0.0,0.47623391724724096,2.5,23.827,eapf_consensus,2.253355,2.767807,1.540373,2.023766082752759
,0,0.0,0.47623391724724096,2.5,50.811,eapf_consensus,2.207441,3.611504,1.591184,2.023766082752759
,0,0.0,0.47623391724724096,2.5,49.921,eapf_consensus,2.161879,4.440762,1.641105,2.023766082752759
,0,0.0,0.47623391724724096,2.5,49.867,eapf_consensus,2.116783,5.268615,1.690972,2.023766082752759
,0,0.0,0.47623391724724096,2.5,26.676,eapf_consensus,2.072238,5.731563,1.717648,2.023766082752759
,0,-1.369699,0.47075491724724117,2.494521,23.825,eapf_consensus,0.346586,6.142324,1.741473,2.023766082752759
,1,-1.364221,0.4609149172472411,2.484681,22.063,eapf_consensus,0.120943,0.23465,1.763536,2.023766082752759
,0,-1.354381,0.44762591724724077,2.471392,93.668,eapf_consensus,-0.705857,1.717903,1.857204,2.023766082752759
,0,-1.341091,0.43162991724724087,2.455396,51.636,eapf_consensus,-1.161902,2.531828,1.90884,2.023766082752759
,0,-1.325095,0.41353291724724084,2.437299,46.136,eapf_consensus,-1.558127,3.247052,1.954976,2.023766082752759
,0,-1.306998,0.39382691724724106,2.417593,49.529,eapf_consensus,-1.968314,4.000425,2.004505,2.023766082752759
,0,-1.287293,0.37291291724724074,2.396679,49.872,eapf_consensus,-2.366584,4.744438,2.054377,2.023766082752759
,0,-1.266379,0.35111691724724103,2.374883,50.35,eapf_consensus,-2.753656,5.480786,2.104727,2.023766082752759
,0,-1.244582,0.3287009172472408,2.352467,26.778,eapf_consensus,-2.9412,5.851112,2.131505,2.023766082752759
,0,-1.222167,0.2812170630930977,2.329646,24.486,eapf_consensus,-3.09998,6.177241,2.155991,2.048428936906902
,1,-1.199346,0.258163063093098,2.306592,31.339,eapf_consensus,2.982845,0.336075,2.18733,2.048428936906902
,0,-0.936264,0.23597506309309768,2.284404,128.926,eapf_consensus,-1.094513,2.186827,2.316257,2.048428936906902
