t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
13.67344,0,0,109.33,0.1797,94.31
13.768067,1,1,131.0,1.0,83.38
13.851811,1,0,131.0,1.0,79.03
13.931191,1,0,117.67,0.5107,91.53
14.023066,0,0,105.33,0.0197,99.84
14.123252,0,0,110.0,0.2,98.92
14.222489,1,1,130.0,1.0,85.3
14.308172,1,0,128.33,0.9332,78.2
14.386707,1,0,130.67,1.0,85.18
14.472213,0,0,109.0,0.16,97.28
14.569815,0,0,106.0,0.04,100.43
14.670577,0,0,110.0,0.2,94.17
14.765078,1,1,131.0,1.0,83.87
14.849325,1,0,130.67,1.0,82.1
14.931758,1,0,114.67,0.3823,96.3
15.028394,0,0,105.33,0.0,100.16
15.128898,0,0,110.0,0.1863,97.08
15.22631,1,1,130.0,0.984,85.54
15.312237,1,0,129.0,0.9441,78.1
15.390675,1,0,130.67,1.0,86.71
15.47773,0,0,108.67,0.1225,97.16
15.575265,0,0,110.33,0.1866,99.75
15.675382,0,0,111.33,0.2266,92.25
15.76797,1,1,132.67,1.0,81.25
15.849614,1,0,133.0,1.0,78.88
15.928844,1,0,122.0,0.649,91.24
16.020438,0,0,108.0,0.0928,100.4
16.121187,0,0,113.0,0.272,98.86
16.220396,1,1,132.67,1.0,87.34
16.308136,1,0,132.67,1.0,80.97
16.389462,1,0,133.67,1.0,87.58
16.477411,0,0,109.33,0.1228,101.16
16.578924,0,0,113.33,0.2676,99.7
16.678988,0,0,113.67,0.2815,91.91
16.771294,1,1,134.33,1.0,82.06
16.85376,1,0,135.0,1.0,80.8
16.934928,1,0,120.0,0.5102,92.02
17.027354,0,0,109.67,0.0994,99.92
17.127656,0,0,114.67,0.2952,97.27
17.225288,1,1,134.67,1.0,86.34
17.312052,1,0,132.0,0.9738,77.98
17.390405,1,0,135.67,1.0,86.47
17.47725,0,0,112.33,0.1915,98.07
17.575689,0,0,113.67,0.2341,99.71
17.675772,0,0,115.0,0.2872,92.26
17.768418,1,1,134.67,1.0,82.77
17.85164,1,0,135.0,1.0,79.26
17.931309,1,0,121.33,0.5151,91.94
18.023626,0,0,108.67,0.0319,100.25
18.124257,0,0,113.33,0.1946,98.06
18.222694,1,1,133.0,0.961,87.33
18.310461,1,0,130.0,0.8441,77.85
18.388695,1,0,132.67,0.9459,86.1
18.475209,0,0,110.33,0.0654,97.44
18.573039,0,0,110.0,0.0525,100.44
18.673866,0,0,111.0,0.087,92.42
18.766689,1,1,132.0,0.9205,82.63
18.849763,1,0,132.33,0.9336,79.79
18.92995,1,0,121.0,0.4834,91.02
19.021396,0,0,107.0,0.0,101.68
19.123476,0,0,111.67,0.1135,96.64
19.220512,1,1,131.0,0.8808,87.87
19.308823,1,0,131.33,0.8917,80.07
19.389286,1,0,132.0,0.9182,88.6
19.478293,0,0,107.33,0.0,100.05
19.578748,0,0,110.67,0.0691,99.48
19.678636,0,0,111.33,0.0953,91.72
19.770771,1,1,131.33,0.8911,82.57
19.853791,1,0,131.33,0.8911,79.15
19.933355,0,0,117.33,0.3341,92.11
20.025871,0,0,106.0,0.0,99.93
20.126216,0,0,110.67,0.0668,97.83
20.224462,1,1,130.67,0.8668,85.13
20.310052,1,0,128.67,0.7868,78.07
20.388537,1,0,130.67,0.8668,85.33
20.47428,0,0,108.67,0.0,97.61
20.572313,0,0,109.0,0.0066,99.85
20.672581,0,0,111.33,0.0991,92.79
20.765801,1,1,132.67,0.9471,82.8
20.849068,1,0,132.67,0.9471,82.42
20.931912,0,0,117.0,0.3245,96.1
21.028439,0,0,108.0,0.0,100.24
21.129117,0,0,112.67,0.1531,96.77
21.226318,1,1,133.0,0.9578,85.96
21.312752,1,0,131.33,0.8917,78.46
21.391642,1,0,133.67,0.9843,87.34
21.479444,0,0,110.33,0.0605,97.34
21.577224,0,0,112.0,0.1258,99.34
21.676992,0,0,112.0,0.1258,91.98
21.769424,1,1,133.0,0.9603,81.98
21.851881,1,0,133.33,0.9931,79.42
21.931753,1,0,120.33,0.4725,91.98
22.024175,0,0,108.0,0.0,99.86
22.124473,0,0,113.0,0.1768,98.63
22.223542,1,1,133.67,1.0,85.65
22.309681,1,0,131.0,0.9116,78.47
22.388603,1,0,134.67,1.0,85.93
22.47498,0,0,111.67,0.1225,97.82
22.573247,0,0,111.33,0.1086,100.63
22.674323,0,0,114.0,0.2176,92.89
22.76767,1,1,134.67,1.0,82.59
22.850758,1,0,134.33,1.0,79.4
22.930609,1,0,121.67,0.5307,92.04
23.023134,0,0,108.0,0.0,100.22
23.123805,0,0,112.33,0.1609,97.88
23.222138,1,1,132.67,0.9801,87.53
23.310171,1,0,130.0,0.8725,78.45
23.389083,1,0,132.67,0.9788,86.01
23.475557,0,0,110.0,0.0695,97.9
23.573919,0,0,109.67,0.0562,99.42
23.673798,0,0,111.33,0.1206,92.33
23.766605,1,1,132.33,0.9664,83.25
23.85037,1,0,132.0,0.9519,79.25
23.93009,1,0,120.67,0.4975,91.58
24.022139,0,0,106.33,0.0,100.19
24.122797,0,0,111.67,0.1343,97.75
24.221016,1,1,131.0,0.9118,87.47
24.309002,1,0,131.0,0.9118,80.63
24.390113,1,0,131.67,0.9387,88.0
24.47858,0,0,107.0,0.0,100.42
24.579502,0,0,110.33,0.0827,99.4
24.679406,0,0,111.0,0.1096,91.28
24.771187,1,1,131.67,0.9387,82.13
24.853846,1,0,131.67,0.9387,79.94
24.934265,1,0,117.0,0.3503,91.94
25.026691,0,0,106.33,0.0,99.89
25.1271,0,0,110.67,0.0963,97.26
25.22485,1,1,131.0,0.9118,85.35
25.310739,1,0,129.0,0.8316,77.42
25.388643,1,0,131.33,0.9251,85.9
25.47503,0,0,109.0,0.0242,97.15
25.572662,0,0,109.33,0.0375,100.25
25.673402,0,0,111.67,0.1319,92.61
25.766514,1,1,132.67,0.9787,82.83
25.84988,1,0,133.33,1.0,81.37
25.931744,1,0,117.33,0.3556,96.17
26.028413,0,0,108.33,0.0066,100.13
26.129043,0,0,113.0,0.1758,97.98
26.227541,1,1,133.67,1.0,85.21
26.313294,1,0,132.0,0.9385,78.37
26.392174,1,0,134.67,1.0,87.18
26.479857,0,0,112.0,0.1364,98.32
26.578675,0,0,114.0,0.2166,98.54
26.677715,0,0,114.67,0.2435,91.56
26.769792,1,1,134.33,1.0,82.45
26.852791,1,0,135.33,1.0,78.99
26.932293,1,0,121.67,0.5133,92.94
27.025742,0,0,109.67,0.0216,99.55
27.125804,0,0,115.0,0.2353,98.14
27.224455,1,1,135.0,1.0,86.29
27.311331,1,0,132.33,0.9206,78.39
27.390237,1,0,135.67,1.0,85.99
27.476743,0,0,112.67,0.1404,98.08
27.57537,0,0,113.67,0.1801,100.1
27.67599,0,0,115.0,0.2329,91.78
27.768302,1,1,135.33,1.0,83.64
27.852509,1,0,135.33,1.0,79.66
27.932694,1,0,121.0,0.4672,91.75
28.02497,0,0,108.33,0.0,99.72
28.125214,0,0,113.33,0.1653,98.08
28.223825,1,1,133.0,0.9396,86.67
28.311096,1,0,130.67,0.8479,78.25
28.389881,1,0,133.0,0.9396,86.1
28.476515,0,0,110.0,0.0342,97.58
28.57463,0,0,111.0,0.0735,99.87
28.675036,0,0,111.33,0.0865,93.24
28.768821,1,1,133.0,0.9396,81.47
28.850889,1,0,132.67,0.9266,79.05
28.930478,1,0,120.33,0.4408,91.92
29.022945,0,0,106.33,0.0,99.67
29.123202,0,0,111.67,0.0999,98.37
29.222116,1,1,131.33,0.8739,87.35
29.310063,1,0,129.33,0.7951,77.77
29.38838,1,0,132.0,0.9013,85.58
29.474509,0,0,109.33,0.0065,97.11
29.572171,0,0,108.33,0.0,100.46
29.673184,0,0,110.67,0.0594,93.28
29.767027,1,1,132.0,0.9013,82.44
29.850064,1,0,131.33,0.8749,82.04
29.932664,0,0,115.67,0.2568,95.77
