t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
5.47797,2.064308,1.945396,2.454627,0,88.422
5.578761,3.343155,1.947039,2.44662,0,100.792
5.680045,4.629436,1.948589,2.437233,0,101.283
5.771731,5.796505,1.950058,1.686761,0,91.686
5.853993,0.563551,1.951457,1.671096,1,82.262
5.934444,1.59046,1.952794,1.656309,0,80.451
6.027775,2.774572,1.954076,1.646978,0,93.331
6.127857,4.041086,1.955308,1.6406,0,100.081
6.225481,5.279735,1.956497,2.273128,0,97.624
6.311208,0.090865,1.957645,2.260456,1,85.727
6.389072,1.089959,1.958757,2.243596,0,77.864
6.476069,2.202637,1.959835,2.228016,0,86.997
6.574196,3.453415,1.960882,2.214424,0,98.126
6.674518,4.732203,1.961899,2.200349,0,100.322
6.767138,5.914444,1.962896,1.577621,0,92.62
6.849372,0.68413,1.963873,1.560238,1,82.234
6.929361,1.708245,1.964829,1.543595,0,79.989
7.020957,2.874833,1.965766,1.531154,0,91.596
7.121252,4.148332,1.966683,1.521759,0,100.295
7.220187,5.40731,1.96758,2.160334,0,98.936
7.307944,0.246752,1.968458,2.146016,1,87.756
7.388257,1.278769,1.969318,2.12808,0,80.313
7.476957,2.415708,1.970159,2.110764,0,88.7
7.578227,3.709214,1.970982,2.095238,0,101.27
7.678168,4.987121,1.971787,2.07838,0,99.941
7.769878,6.160776,1.972575,1.316743,0,91.71
7.852724,0.939545,1.973345,1.297561,1,82.846
7.932422,1.960951,1.974099,1.279598,0,79.698
8.024183,3.13077,1.974836,1.265715,0,91.761
8.124574,4.406794,1.975557,1.254773,0,100.391
8.222721,5.656939,1.976269,1.897155,0,98.147
8.309269,0.48146,1.97697,1.883215,1,86.547
8.387278,1.484352,1.97766,1.866004,0,78.01
8.473472,2.5899,1.978338,1.849218,0,86.194
8.571078,3.838101,1.979004,1.833659,0,97.606
8.671242,5.118816,1.979658,1.817744,0,100.165
8.765703,0.043484,1.980299,1.181919,1,94.46
8.848614,1.106097,1.980928,1.164086,0,82.911
8.93116,2.162877,1.981544,1.147784,0,82.546
9.026923,3.383214,1.982148,1.135067,0,95.764
9.128108,4.670323,1.982739,1.124244,0,101.185
9.225521,5.911914,1.98327,1.621624,0,97.413
9.31195,0.734565,1.983749,1.60108,1,86.429
9.390337,1.740976,1.984186,1.578804,0,78.387
9.476689,2.84726,1.984587,1.556409,0,86.352
9.574429,4.095949,1.984957,1.534337,0,97.74
9.675076,5.381194,1.985302,1.512068,0,100.647
9.766865,0.270611,1.985627,0.909128,1,91.789
9.848815,1.318667,1.985936,0.887709,0,81.949
9.928104,2.332029,1.98623,0.867909,0,79.289
10.018788,3.486349,1.986511,0.85044,0,90.684
10.119923,4.770094,1.98678,0.834941,0,101.135
10.218886,6.028692,1.987039,1.519868,0,98.963
10.307264,0.873482,1.987289,1.502563,1,88.378
10.388381,1.911939,1.98753,1.483278,0,81.116
10.477235,3.047887,1.987764,1.463346,0,88.855
10.578608,4.340819,1.98799,1.44333,0,101.373
10.679007,5.622052,1.98821,1.422602,0,100.399
10.770354,0.504392,1.988424,0.666567,1,91.347
10.852637,1.55452,1.988632,0.646956,0,82.284
10.932486,2.57243,1.988835,0.62939,0,79.849
11.024067,3.735453,1.989033,0.614277,0,91.58
11.124793,5.011581,1.989225,0.601131,0,100.727
11.223092,6.259131,1.989413,1.276825,0,98.299
11.307907,1.056322,1.989596,1.262283,1,84.815
11.385844,2.05177,1.989775,1.246034,0,77.938
11.471014,3.138412,1.98995,1.229114,0,85.17
11.568341,4.37762,1.990121,1.212003,0,97.326
11.668772,5.656074,1.990288,1.194455,0,100.431
11.763465,0.57769,1.990459,0.632663,1,94.693
11.846551,1.635773,1.990632,0.616809,0,83.086
11.929245,2.687665,1.990807,0.602502,0,82.694
12.024756,3.898811,1.990981,0.5902,0,95.511
12.12541,5.173426,1.991156,0.579228,0,100.654
12.223651,0.136138,1.991326,1.114529,1,98.241
12.310429,1.23977,1.991493,1.101821,0,86.779
12.388159,2.231045,1.991656,1.08756,0,77.73
12.474361,3.328975,1.991815,1.072828,0,86.202
12.571771,4.56765,1.991971,1.057945,0,97.41
12.672049,5.842577,1.992123,1.042702,0,100.278
12.765052,0.741158,1.992272,0.444558,1,93.003
12.847926,1.794406,1.992417,0.430343,0,82.874
12.929101,2.824966,1.992559,0.417793,0,81.175
13.025362,4.043217,1.992698,0.407269,0,96.26
13.125258,5.306051,1.992834,0.398043,0,99.897
13.223812,0.270483,1.992967,0.98088,1,98.554
13.310738,1.373728,1.993097,0.970524,0,86.925
13.388594,2.364355,1.993225,0.958603,0,77.856
13.474791,3.460169,1.993349,0.946032,0,86.198
13.57322,4.709712,1.993471,0.933162,0,98.429
13.67344,5.982095,1.99359,0.919804,0,100.22
13.768067,0.899111,1.993706,0.304238,1,94.627
13.851811,1.961242,1.99382,0.292071,0,83.744
13.931191,2.967265,1.993931,0.281515,0,79.38
14.023066,4.128655,1.99404,0.272783,0,91.874
14.123252,5.393236,1.994146,0.265468,0,100.186
14.222489,0.364498,1.99425,0.892903,1,99.237
14.308172,1.450516,1.994352,0.884343,0,85.684
14.386707,2.448031,1.994452,0.874199,0,78.535
14.472213,3.533715,1.994549,0.863178,0,85.505
14.569815,4.771625,1.994644,0.851662,0,97.602
14.670577,6.0496,1.994738,0.8396,0,100.762
14.765078,0.963895,1.99482,0.234827,1,94.502
14.849325,2.031164,1.994895,0.222828,0,84.246
14.931758,3.074337,1.994962,0.212489,0,82.434
15.028394,4.294395,1.995023,0.2037,0,96.636
15.128898,5.562008,1.99508,0.196087,0,100.504
15.22631,0.509035,1.995123,0.720974,1,97.412
15.312237,1.596335,1.995157,0.711658,0,85.927
15.390675,2.590545,1.995182,0.701319,0,78.438
15.47773,3.693367,1.9952,0.690167,0,87.055
15.575265,4.927995,1.995213,0.678397,0,97.535
15.675382,6.195276,1.995221,0.666197,0,100.117
15.76797,1.082914,1.995224,0.087335,1,92.588
15.849614,2.114814,1.995222,0.076724,0,81.643
15.928844,3.115062,1.995217,0.067843,0,79.231
16.020438,4.269135,1.995209,0.060294,0,91.594
16.121187,5.537023,1.995198,0.053849,0,100.749
16.220396,0.504436,1.995186,0.74556,1,99.21
16.308136,1.612812,1.995173,0.738151,0,87.74
16.389462,2.642002,1.995158,0.729211,0,81.326
16.477411,3.755151,1.995143,0.719015,0,87.949
16.578924,5.039032,1.995127,0.707811,0,101.513
16.678988,0.022076,1.99511,0.695919,1,100.064
16.771294,1.18858,1.995094,-0.022584,0,92.306
16.85376,2.229709,1.995077,-0.032418,0,82.465
16.934928,3.252932,1.99506,-0.040229,0,81.168
17.027354,4.415933,1.995043,-0.046453,0,92.426
17.127656,5.676565,1.995027,-0.051373,0,100.302
17.225288,0.622289,1.99501,0.606133,1,97.632
17.312052,1.716339,1.994994,0.600628,0,86.763
17.390405,2.706036,1.994978,0.593785,0,78.353
17.47725,3.803008,1.994962,0.585829,0,86.845
17.575689,5.045929,1.994947,0.576995,0,98.439
17.675772,0.026734,1.994931,0.567532,1,100.084
17.768418,1.195481,1.994916,-0.02714,0,92.646
17.85164,2.244465,1.994902,-0.034974,0,83.222
17.931309,3.247566,1.994887,-0.04115,0,79.669
18.023626,4.40812,1.994873,-0.046038,0,92.318
18.124257,5.671979,1.994859,-0.049865,0,100.631
18.222694,0.627113,1.994901,0.619433,1,98.437
18.310461,1.73332,1.994988,0.622237,0,87.768
18.388695,2.721335,1.99511,0.622617,0,78.234
18.475209,3.814226,1.99526,0.622344,0,86.514
18.573039,5.04987,1.995431,0.621892,0,97.83
18.673866,0.040665,1.995619,0.620762,1,100.828
18.766689,1.212286,1.995808,-0.035075,0,92.823
18.849763,2.260064,1.995997,-0.037902,0,83.074
18.92995,3.270386,1.996184,-0.039297,0,80.188
19.021396,4.420908,1.996371,-0.038784,0,91.445
19.123476,5.704079,1.996555,-0.0367,0,102.081
19.220512,0.642688,1.996737,0.584378,1,97.035
19.308823,1.756575,1.996916,0.584564,0,88.311
19.389286,2.773239,1.997093,0.582806,0,80.463
19.478293,3.898103,1.997267,0.580252,0,89.007
19.578748,5.167431,1.997438,0.577268,0,100.455
19.678636,0.147129,1.997606,0.573438,1,99.888
19.770771,1.310371,1.99777,-0.142731,0,92.134
19.853791,2.357349,1.997931,-0.145688,0,83.02
19.933355,3.359477,1.99809,-0.146938,0,79.565
20.025871,4.523026,1.998245,-0.146123,0,92.516
20.126216,5.783969,1.998396,-0.143808,0,100.345
20.224462,0.737268,1.998545,0.503417,1,98.246
20.310052,1.816356,1.998691,0.504118,0,85.59
20.388537,2.807458,1.998833,0.50301,0,78.486
20.47428,3.89069,1.998973,0.500973,0,85.743
20.572313,5.12907,1.999109,0.498432,0,98.033
20.672581,0.112982,1.999243,0.495174,1,100.268
20.765801,1.289668,1.999388,-0.107379,0,93.22
20.849068,2.339842,1.999542,-0.108146,0,83.267
20.931912,3.383525,1.999702,-0.107446,0,82.844
21.028439,4.598217,1.999866,-0.104792,0,96.527
21.129117,5.864384,2.000034,-0.101011,0,100.678
21.226318,0.805225,2.000153,0.416518,1,97.201
21.312752,1.895154,2.000232,0.411878,0,86.434
21.391642,2.891206,2.00028,0.406244,0,78.89
21.479444,3.999956,2.000303,0.399474,0,87.801
21.577224,5.234654,2.000305,0.391756,0,97.78
21.676992,0.211542,2.00029,0.383471,1,99.769
21.769424,1.377307,2.000263,-0.213863,0,92.432
21.851881,2.415993,2.000225,-0.219984,0,82.456
21.931753,3.420816,2.000179,-0.224328,0,79.873
22.024175,4.582218,2.000126,-0.227584,0,92.422
22.124473,5.841676,2.000069,-0.229889,0,100.298
22.223542,0.804412,2.000008,0.43916,1,99.068
22.309681,1.889383,1.999945,0.4362,0,86.14
22.388603,2.884844,1.999879,0.431884,0,78.921
22.47498,3.974914,1.999813,0.426207,0,86.377
22.573247,5.215088,1.999745,0.419345,0,98.267
22.674323,0.207887,1.999677,0.411724,1,101.076
22.76767,1.384692,1.99961,-0.209871,0,93.348
22.850758,2.430898,1.999542,-0.215555,0,83.088
22.930609,3.435069,1.999475,-0.219484,0,79.851
23.023134,4.597352,1.999409,-0.222296,0,92.525
23.123805,5.861047,1.999344,-0.224146,0,100.67
23.222138,0.814037,1.999279,0.420254,1,98.333
23.310171,1.922277,1.999215,0.417716,0,88.033
23.389083,2.917089,1.999153,0.413887,0,78.912
23.475557,4.007773,1.999091,0.408774,0,86.474
23.573919,5.248458,1.999031,0.402563,0,98.362
23.673798,0.22552,1.998972,0.395649,1,99.879
23.766605,1.394845,1.9989,-0.229131,0,92.807
23.85037,2.448885,1.998817,-0.236028,0,83.765
23.93009,3.450711,1.998727,-0.241048,0,79.72
24.022139,4.606232,1.998632,-0.245122,0,92.05
24.122797,5.868891,1.998532,-0.248349,0,100.657
24.221016,0.819631,1.998477,0.418202,1,98.219
24.309002,1.926603,1.998459,0.421159,0,87.986
24.390113,2.948492,1.99847,0.422279,0,81.111
24.47858,4.063766,1.998504,0.422428,0,88.467
24.579502,5.336251,1.998557,0.422048,0,100.921
24.679406,0.31346,1.998625,0.420788,1,99.905
24.771187,1.469459,1.998696,-0.311046,0,91.781
24.853846,2.509015,1.998769,-0.312351,0,82.659
24.934265,3.518915,1.998844,-0.311812,0,80.418
25.026691,4.678439,1.998919,-0.309464,0,92.427
25.1271,5.937289,1.998995,-0.305736,0,100.409
25.22485,0.881448,1.999071,0.34824,1,97.75
25.310739,1.961346,1.999147,0.350659,0,85.889
25.388643,2.942164,1.999223,0.35137,0,77.903
25.47503,4.030535,1.999297,0.351046,0,86.387
25.572662,5.260964,1.999371,0.349981,0,97.632
25.673402,0.247891,1.999444,0.348181,1,100.74
25.766514,1.420339,1.999535,-0.243022,0,93.112
25.84988,2.468885,1.999641,-0.241399,0,83.366
25.931744,3.497425,1.999759,-0.238404,0,81.864
26.028413,4.711118,1.999885,-0.233535,0,96.669
26.129043,5.973937,2.000017,-0.227613,0,100.63
26.227541,0.928418,2.000101,0.305916,1,98.498
26.313294,2.007204,2.000147,0.303075,0,85.753
26.392174,3.000607,2.000161,0.299214,0,78.88
26.479857,4.105411,2.000151,0.294069,0,87.683
26.578675,5.350725,2.00012,0.287788,0,98.818
26.677715,0.316058,2.000074,0.280937,1,99.04
26.769792,1.474998,2.000015,-0.319206,0,92.077
26.852791,2.518166,1.999946,-0.323834,0,82.999
26.932293,3.516011,1.99987,-0.326649,0,79.502
27.025742,4.687989,1.999788,-0.328547,0,93.449
27.125804,5.942153,1.999702,-0.329532,0,100.062
27.224455,0.897324,1.999613,0.337891,1,98.651
27.311331,1.989254,1.999521,0.336319,0,86.876
27.390237,2.98226,1.999429,0.333467,0,78.906
27.476743,4.071669,1.999336,0.329184,0,86.506
27.57537,5.314065,1.999242,0.323612,0,98.627
27.67599,0.298828,1.999149,0.317277,1,100.62
27.768302,1.460362,1.999057,-0.301448,0,92.312
27.852509,2.518412,1.998965,-0.305787,0,84.207
27.932694,3.5246,1.998874,-0.308345,0,80.186
28.02497,4.68153,1.998784,-0.309872,0,92.276
28.125214,5.937639,1.998696,-0.310501,0,100.244
28.223825,0.891932,1.998609,0.343028,1,98.611
28.311096,1.988509,1.998524,0.34174,0,87.272
28.389881,2.979693,1.99844,0.339161,0,78.785
28.476515,4.07036,1.998358,0.335209,0,86.634
28.57463,5.305901,1.998277,0.330068,0,98.116
28.675036,0.287535,1.998198,0.324174,1,100.406
28.768821,1.46719,1.998115,-0.290323,0,93.785
28.850889,2.498078,1.998031,-0.294898,0,82.068
28.930478,3.4965,1.997945,-0.297742,0,79.589
29.022945,4.65548,1.997859,-0.299603,0,92.466
29.123202,5.911367,1.997772,-0.300579,0,100.257
29.222116,0.86918,1.997729,0.375977,1,98.914
29.310063,1.974145,1.997722,0.380302,0,87.948
29.38838,2.959545,1.997743,0.382581,0,78.317
29.474509,4.044075,1.997787,0.383857,0,86.129
29.572171,5.274249,1.997849,0.384529,0,97.662
29.673184,0.264017,1.997925,0.384449,1,101.012
29.767027,1.444982,1.997999,-0.26205,0,93.843
29.850064,2.4887,1.998071,-0.263267,0,83.037
29.932664,3.525649,1.998142,-0.262893,0,82.599
