K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
3.5,0,0.085468261,0.739984942,0.033,0.414558823,0,0,0,2.412202914,2.0,0.5,0.250373704,6.200669532,5.700511041,0.500158491,0.500158491,0,0.033327,phase_jump_gt_0.5rad,0.83304797
3.5,0,0.078524507,0.679865866,0.033,0.420395214,1,1,1,2.378714046,2.412202914,0.5,0.665063934,0.410698963,6.200669532,0.493214738,0.493214738,0,0.06696,,0.74757971
3.5,0,0.071638316,0.620245157,0.033,0.42634782,1,0,0,2.345502789,2.378714046,0.5,1.079754165,0.897027509,0.410698963,0.486328546,0.486328546,0,0.100367,,0.669055202
3.5,0,0.06496975,0.562508656,0.033,0.432275203,1,0,0,2.313341116,2.345502789,0.5,1.494444395,1.376687489,0.897027509,0.47965998,0.47965998,0,0.133855,,0.597416887
3.5,0,0.058632793,0.507643232,0.033,0.438062602,1,0,0,2.282778754,2.313341116,0.5,1.909134625,1.850010512,1.376687489,0.473323024,0.473323024,0,0.167154,,0.532447137
3.5,0,0.052700771,0.45628373,0.033,0.443622395,1,0,0,2.254169339,2.282778754,0.5,2.323824856,2.317401513,1.850010512,0.467391001,0.467391001,0,0.200676,,0.473814343
3.5,0,0.047213742,0.408776991,0.033,0.448892253,1,0,0,2.227706075,2.254169339,0.5,2.738515086,2.779305486,2.317401513,0.461903973,0.461903973,0,0.234145,,0.421113573
3.5,0,0.042186212,0.365248591,0.033,0.453831924,1,0,0,2.203458916,2.227706075,0.5,3.153205316,3.236181929,2.779305486,0.456876443,0.456876443,0,0.267299,,0.37389983
3.5,0,0.037614158,0.325663707,0.033,0.458419419,1,0,0,2.181408461,2.203458916,0.5,3.567895546,3.688486317,3.236181929,0.452304388,0.452304388,0,0.300854,,0.331713618
3.5,0,0.03348092,0.289878093,0.033,0.462647172,1,0,0,2.16147436,2.181408461,0.5,3.982585777,4.136657467,3.688486317,0.44817115,0.44817115,0,0.334389,,0.29409946
