agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V0,pi_detected_virtual_flash,0.8425,55.0,0,0.667287
V1,pi_detected_virtual_flash,1.0,48.0,1,0.800514
V1,pi_detected_virtual_flash,0.9634,47.5,1,1.300253
V0,pi_detected_virtual_flash,0.7297,46.0,0,1.400215
V1,pi_detected_virtual_flash,0.9756,48.0,1,1.80001
V1,pi_detected_virtual_flash,0.9756,48.0,1,2.299749
V0,pi_detected_virtual_flash,0.7027,45.0,0,2.399941
V1,pi_detected_virtual_flash,0.976,48.0,1,2.799491
V1,pi_detected_virtual_flash,0.9515,47.0,1,3.299261
V0,pi_detected_virtual_flash,0.6757,44.0,0,3.399194
V1,pi_detected_virtual_flash,0.976,48.0,1,3.798983
V1,pi_detected_virtual_flash,0.9515,47.0,1,4.298732
V0,pi_detected_virtual_flash,1.0,56.0,0,4.432005
V1,pi_detected_virtual_flash,0.9762,48.0,1,4.798495
V1,pi_detected_virtual_flash,0.9762,48.0,1,5.298228
V0,pi_detected_virtual_flash,1.0,56.0,0,5.431501
V1,pi_detected_virtual_flash,1.0,49.0,1,5.797973
V1,pi_detected_virtual_flash,1.0,49.0,1,6.297725
V0,pi_detected_virtual_flash,1.0,56.0,0,6.430989
V1,pi_detected_virtual_flash,1.0,49.0,1,6.797482
V1,pi_detected_virtual_flash,0.9756,48.0,1,7.297217
V0,pi_detected_virtual_flash,1.0,56.0,0,7.43049
V1,pi_detected_virtual_flash,1.0,49.0,1,7.796962
V1,pi_detected_virtual_flash,0.9756,48.0,1,8.296703
V0,pi_detected_virtual_flash,1.0,56.0,0,8.430005
V1,pi_detected_virtual_flash,1.0,49.0,1,8.796452
V1,pi_detected_virtual_flash,1.0,49.0,1,9.296222
V0,pi_detected_virtual_flash,1.0,56.0,0,9.429472
V1,pi_detected_virtual_flash,1.0,49.0,1,9.795958
V1,pi_detected_virtual_flash,1.0,49.0,1,10.295675
V0,pi_detected_virtual_flash,1.0,56.0,0,10.428966
V1,pi_detected_virtual_flash,1.0,49.0,1,10.79544
V1,pi_detected_virtual_flash,0.9524,48.0,1,11.295204
V0,pi_detected_virtual_flash,1.0,56.0,0,11.428447
V1,pi_detected_virtual_flash,0.9762,49.0,1,11.79494
V1,pi_detected_virtual_flash,0.9524,48.0,1,12.294678
V0,pi_detected_virtual_flash,1.0,56.0,0,12.427943
V1,pi_detected_virtual_flash,0.9762,49.0,1,12.794431
V1,pi_detected_virtual_flash,0.9762,49.0,1,13.29417
V0,pi_detected_virtual_flash,1.0,56.0,0,13.427434
V1,pi_detected_virtual_flash,1.0,50.0,1,13.793922
V1,pi_detected_virtual_flash,0.9535,48.0,1,14.293654
V0,pi_detected_virtual_flash,1.0,56.0,0,14.42693
V1,pi_detected_virtual_flash,1.0,50.0,1,14.7934
