t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
7e-06,6.7e-05,1.5,0.0,0,0.007
0.985839,3.008132,1.5,0.0,1,985.832
1.086048,3.95258,1.5,0.0,0,100.209
1.15762,4.627126,1.5,0.0,0,71.572
1.219821,5.213359,1.5,0.0,0,62.201
1.28102,5.790142,1.5,0.0,0,61.199
1.342846,0.089652,1.5,0.0,1,61.826
1.412746,0.748443,1.5,0.0,0,69.9
1.495112,1.524728,1.5,0.0,0,82.366
1.591093,2.42933,1.5,0.0,0,95.981
1.688926,3.351384,1.5,0.0,0,97.833
1.755523,3.990769,1.5,2.931801,0,66.597
1.814546,4.568114,1.5,2.920074,0,59.023
1.89246,5.330884,1.5,2.899012,0,77.914
1.981716,6.206332,1.5,2.870566,0,89.255
2.081828,0.905418,1.5,2.836328,1,100.112
2.181283,1.88494,1.5,2.797591,0,99.455
2.249117,2.551363,1.502104,-1.660769,0,67.834
2.308846,3.130803,1.505882,-1.491274,0,59.729
2.386152,3.869803,1.510985,-1.254376,0,77.306
2.484119,4.802143,1.517128,-0.944945,0,97.967
2.57194,5.638435,1.524077,-0.666439,0,87.821
2.668174,0.274661,1.531644,-0.36212,1,96.234
2.738176,0.946062,1.539674,-0.142571,0,70.003
2.798093,1.52066,1.547614,-0.803509,0,59.916
2.874551,2.257624,1.555448,-0.620378,0,76.458
2.957132,3.057799,1.563167,-0.425575,0,82.582
3.053246,3.995447,1.570763,-0.204179,0,96.113
3.153294,4.977866,1.57823,0.020657,0,100.048
3.224304,5.684054,1.585994,1.505082,0,71.011
3.288069,0.044633,1.593966,1.679326,1,63.765
3.364577,0.825053,1.602071,1.87865,0,76.507
3.448317,1.687695,1.61025,2.087496,0,83.741
3.545999,2.701034,1.618457,2.322936,0,97.681
3.645553,3.743659,1.626652,2.552784,0,99.554
3.717309,4.512062,1.634806,2.702562,0,71.756
3.781622,5.208219,1.642462,1.885695,0,64.313
3.859165,6.044838,1.649691,1.984555,0,77.543
3.941269,0.650135,1.656549,2.086762,1,82.104
4.037808,1.693742,1.663082,2.208104,0,96.539
4.1381,2.782101,1.66933,2.330161,0,100.293
4.210806,3.586588,1.675324,2.403558,0,72.706
4.276232,4.320164,1.681506,2.839026,0,65.426
4.352651,5.175275,1.687812,2.957541,0,76.419
4.435774,6.107302,1.694193,3.084242,0,83.123
4.532481,0.881771,1.700608,-3.050405,1,96.707
4.633044,1.967381,1.707024,-2.875676,0,100.563
4.705922,2.746916,1.713417,-2.742613,0,72.877
4.772306,3.449417,1.719752,-2.619537,0,66.384
4.849744,4.26659,1.726017,-2.46186,0,77.438
4.928882,5.099985,1.7322,-2.296689,0,79.139
5.019916,6.06246,1.738293,-2.1079,0,91.034
5.119958,0.841665,1.744289,-1.90326,1,100.042
5.193985,1.621788,1.750184,-1.745309,0,74.027
5.260543,2.322716,1.755975,-1.50945,0,66.558
5.338577,3.153485,1.761658,-1.34959,0,78.034
5.415505,3.976051,1.767234,-1.195105,0,76.928
5.504269,4.934422,1.772701,-1.025863,0,88.764
5.604444,6.025016,1.778059,-0.843709,0,100.175
5.680075,0.563811,1.783308,-0.704129,1,75.631
5.748989,1.315805,1.788512,-0.455057,0,68.915
5.827671,2.182591,1.793659,-0.313277,0,78.681
5.906288,3.053974,1.79874,-0.176922,0,78.618
5.995671,4.052338,1.803748,-0.029905,0,89.383
6.09614,5.182037,1.808677,0.127566,0,100.469
6.19389,0.00364,1.813523,0.275191,1,97.749
6.2619,0.774085,1.818221,0.084082,0,68.01
