t_s,agent_id,event_type,model
0.08,0,agent_flash,eapf
0.09,2,agent_flash,eapf
0.25,1,agent_flash,eapf
0.58,2,agent_flash,eapf
0.73,1,agent_flash,eapf
0.74,0,agent_flash,eapf
1.11,2,agent_flash,eapf
1.23,1,agent_flash,eapf
1.41,0,agent_flash,eapf
1.55,2,agent_flash,eapf
1.78,1,agent_flash,eapf
1.93,2,agent_flash,eapf
2.08,0,agent_flash,eapf
2.22,1,agent_flash,eapf
2.36,2,agent_flash,eapf
2.71,1,agent_flash,eapf
2.74,0,agent_flash,eapf
2.77,2,agent_flash,eapf
3.2,2,agent_flash,eapf
3.21,1,agent_flash,eapf
3.41,0,agent_flash,eapf
3.71,2,agent_flash,eapf
3.77,1,agent_flash,eapf
4.08,0,agent_flash,eapf
4.15,2,agent_flash,eapf
4.21,1,agent_flash,eapf
4.61,2,agent_flash,eapf
4.7,1,agent_flash,eapf
4.74,0,agent_flash,eapf
5.13,2,agent_flash,eapf
5.21,1,agent_flash,eapf
5.41,0,agent_flash,eapf
5.55,2,agent_flash,eapf
5.77,1,agent_flash,eapf
6.07,2,agent_flash,eapf
6.08,0,agent_flash,eapf
6.22,1,agent_flash,eapf
6.59,2,agent_flash,eapf
6.71,1,agent_flash,eapf
6.74,0,agent_flash,eapf
7.14,2,agent_flash,eapf
7.22,1,agent_flash,eapf
7.41,0,agent_flash,eapf
7.58,2,agent_flash,eapf
7.78,1,agent_flash,eapf
8.08,0,agent_flash,eapf
8.11,2,agent_flash,eapf
8.22,1,agent_flash,eapf
8.63,2,agent_flash,eapf
8.72,1,agent_flash,eapf
8.74,0,agent_flash,eapf
9.18,2,agent_flash,eapf
9.23,1,agent_flash,eapf
9.41,0,agent_flash,eapf
9.77,2,agent_flash,eapf
9.79,1,agent_flash,eapf
10.08,0,agent_flash,eapf
10.22,2,agent_flash,eapf
10.23,1,agent_flash,eapf
10.73,1,agent_flash,eapf
10.73,2,agent_flash,eapf
10.74,0,agent_flash,eapf
11.23,1,agent_flash,eapf
11.24,2,agent_flash,eapf
11.41,0,agent_flash,eapf
11.79,1,agent_flash,eapf
11.8,2,agent_flash,eapf
12.08,0,agent_flash,eapf
12.23,1,agent_flash,eapf
12.24,2,agent_flash,eapf
12.73,1,agent_flash,eapf
12.74,0,agent_flash,eapf
12.74,2,agent_flash,eapf
13.23,1,agent_flash,eapf
13.24,2,agent_flash,eapf
13.41,0,agent_flash,eapf
13.79,1,agent_flash,eapf
13.8,2,agent_flash,eapf
14.08,0,agent_flash,eapf
14.23,1,agent_flash,eapf
14.24,2,agent_flash,eapf
14.73,1,agent_flash,eapf
14.73,2,agent_flash,eapf
14.74,0,agent_flash,eapf
15.23,1,agent_flash,eapf
15.24,2,agent_flash,eapf
15.41,0,agent_flash,eapf
15.79,1,agent_flash,eapf
15.79,2,agent_flash,eapf
16.08,0,agent_flash,eapf
16.23,1,agent_flash,eapf
16.23,2,agent_flash,eapf
16.73,1,agent_flash,eapf
16.73,2,agent_flash,eapf
16.74,0,agent_flash,eapf
17.23,1,agent_flash,eapf
17.23,2,agent_flash,eapf
17.41,0,agent_flash,eapf
17.79,1,agent_flash,eapf
17.79,2,agent_flash,eapf
18.08,0,agent_flash,eapf
18.23,1,agent_flash,eapf
18.23,2,agent_flash,eapf
18.73,1,agent_flash,eapf
18.73,2,agent_flash,eapf
18.74,0,agent_flash,eapf
19.23,1,agent_flash,eapf
19.23,2,agent_flash,eapf
19.41,0,agent_flash,eapf
19.79,1,agent_flash,eapf
19.79,2,agent_flash,eapf
20.08,0,agent_flash,eapf
20.23,1,agent_flash,eapf
20.23,2,agent_flash,eapf
20.73,1,agent_flash,eapf
20.73,2,agent_flash,eapf
20.74,0,agent_flash,eapf
21.23,1,agent_flash,eapf
21.23,2,agent_flash,eapf
21.41,0,agent_flash,eapf
21.79,1,agent_flash,eapf
21.79,2,agent_flash,eapf
22.08,0,agent_flash,eapf
22.23,1,agent_flash,eapf
22.23,2,agent_flash,eapf
22.73,1,agent_flash,eapf
22.73,2,agent_flash,eapf
22.74,0,agent_flash,eapf
23.23,1,agent_flash,eapf
23.23,2,agent_flash,eapf
23.41,0,agent_flash,eapf
23.79,1,agent_flash,eapf
23.79,2,agent_flash,eapf
24.08,0,agent_flash,eapf
24.23,1,agent_flash,eapf
24.23,2,agent_flash,eapf
24.73,1,agent_flash,eapf
24.73,2,agent_flash,eapf
24.74,0,agent_flash,eapf
25.23,1,agent_flash,eapf
25.23,2,agent_flash,eapf
25.41,0,agent_flash,eapf
25.79,1,agent_flash,eapf
25.79,2,agent_flash,eapf
26.08,0,agent_flash,eapf
26.23,1,agent_flash,eapf
26.23,2,agent_flash,eapf
26.73,1,agent_flash,eapf
26.73,2,agent_flash,eapf
26.74,0,agent_flash,eapf
27.23,1,agent_flash,eapf
27.23,2,agent_flash,eapf
27.41,0,agent_flash,eapf
27.79,1,agent_flash,eapf
27.79,2,agent_flash,eapf
28.08,0,agent_flash,eapf
28.23,1,agent_flash,eapf
28.23,2,agent_flash,eapf
28.73,1,agent_flash,eapf
28.73,2,agent_flash,eapf
28.74,0,agent_flash,eapf
29.23,1,agent_flash,eapf
29.23,2,agent_flash,eapf
29.41,0,agent_flash,eapf
29.79,1,agent_flash,eapf
29.79,2,agent_flash,eapf
30.08,0,agent_flash,eapf
30.23,1,agent_flash,eapf
30.23,2,agent_flash,eapf
30.73,1,agent_flash,eapf
30.73,2,agent_flash,eapf
30.74,0,agent_flash,eapf
31.23,1,agent_flash,eapf
31.23,2,agent_flash,eapf
31.41,0,agent_flash,eapf
31.79,1,agent_flash,eapf
31.79,2,agent_flash,eapf
32.08,0,agent_flash,eapf
32.23,1,agent_flash,eapf
32.23,2,agent_flash,eapf
32.73,1,agent_flash,eapf
32.73,2,agent_flash,eapf
32.74,0,agent_flash,eapf
