t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,0.186399,1.5,0
0.01,0,eapf,0.280647,1.5,0
0.02,0,eapf,0.374895,1.5,0
0.03,0,eapf,0.469143,1.5,0
0.04,0,eapf,0.563391,1.5,0
0.05,0,eapf,0.657638,1.5,0
0.06,0,eapf,0.751886,1.5,0
0.07,0,eapf,0.846134,1.5,0
0.08,0,eapf,0.940382,1.5,0
0.09,0,eapf,1.034629,1.5,0
0.1,0,eapf,1.128877,1.5,0
0.11,0,eapf,1.223125,1.5,0
0.12,0,eapf,1.317373,1.5,0
0.13,0,eapf,1.411621,1.5,0
0.14,0,eapf,1.505868,1.5,0
0.15,0,eapf,1.600116,1.5,0
0.16,0,eapf,1.694364,1.5,0
0.17,0,eapf,1.788612,1.5,0
0.18,0,eapf,1.882859,1.5,0
0.19,0,eapf,1.977107,1.5,0
0.2,0,eapf,2.071355,1.5,0
0.21,0,eapf,2.165603,1.5,0
0.22,0,eapf,2.259851,1.5,0
0.23,0,eapf,2.354098,1.5,0
0.24,0,eapf,2.448346,1.5,0
0.25,0,eapf,2.542594,1.5,0
0.26,0,eapf,2.636842,1.5,0
0.27,0,eapf,2.731089,1.5,0
0.28,0,eapf,2.825337,1.5,0
0.29,0,eapf,2.919585,1.5,0
0.3,0,eapf,3.013833,1.5,0
0.31,0,eapf,3.108081,1.5,0
0.32,0,eapf,3.202328,1.5,0
0.33,0,eapf,3.296576,1.5,0
0.34,0,eapf,3.390824,1.5,0
0.35,0,eapf,3.485072,1.5,0
0.36,0,eapf,3.57932,1.5,0
0.37,0,eapf,3.673567,1.5,0
0.38,0,eapf,3.767815,1.5,0
0.39,0,eapf,3.862063,1.5,0
0.4,0,eapf,3.956311,1.5,0
0.41,0,eapf,4.050558,1.5,0
0.42,0,eapf,4.144806,1.5,0
0.43,0,eapf,4.239054,1.5,0
0.44,0,eapf,4.333302,1.5,0
0.45,0,eapf,4.42755,1.5,0
0.46,0,eapf,4.521797,1.5,0
0.47,0,eapf,4.616045,1.5,0
0.48,0,eapf,4.710293,1.5,0
0.49,0,eapf,4.804541,1.5,0
0.5,0,eapf,4.898788,1.5,0
0.51,0,eapf,4.993036,1.5,0
0.52,0,eapf,5.087284,1.5,0
0.53,0,eapf,5.181532,1.5,0
0.54,0,eapf,5.27578,1.5,0
0.55,0,eapf,5.370027,1.5,0
0.56,0,eapf,5.464275,1.5,0
0.57,0,eapf,5.558523,1.5,0
0.58,0,eapf,5.652771,1.5,0
0.59,0,eapf,5.747018,1.5,0
0.6,0,eapf,5.841266,1.5,0
0.61,0,eapf,5.935514,1.5,0
0.62,0,eapf,6.029762,1.5,0
0.63,0,eapf,6.12401,1.5,0
0.64,0,eapf,6.218257,1.5,0
0.65,0,eapf,0.02932,1.5,1
0.66,0,eapf,0.123568,1.5,0
0.67,0,eapf,0.217815,1.5,0
0.68,0,eapf,0.312063,1.5,0
0.69,0,eapf,0.406311,1.5,0
0.7,0,eapf,0.500559,1.5,0
0.71,0,eapf,0.594806,1.5,0
0.72,0,eapf,0.689054,1.5,0
0.73,0,eapf,0.783302,1.5,0
0.74,0,eapf,0.87755,1.5,0
0.75,0,eapf,0.971798,1.5,0
0.76,0,eapf,1.066045,1.5,0
0.77,0,eapf,1.160293,1.5,0
0.78,0,eapf,1.254541,1.5,0
0.79,0,eapf,1.348789,1.5,0
0.8,0,eapf,1.443037,1.5,0
0.81,0,eapf,1.537284,1.5,0
0.82,0,eapf,1.631532,1.5,0
0.83,0,eapf,1.72578,1.5,0
0.84,0,eapf,1.820028,1.5,0
0.85,0,eapf,1.914275,1.5,0
0.86,0,eapf,2.008523,1.5,0
0.87,0,eapf,2.102771,1.5,0
0.88,0,eapf,2.197019,1.5,0
0.89,0,eapf,2.291267,1.5,0
0.9,0,eapf,2.385514,1.5,0
0.91,0,eapf,2.479762,1.5,0
0.92,0,eapf,2.57401,1.5,0
0.93,0,eapf,2.668258,1.5,0
0.94,0,eapf,2.762505,1.5,0
0.95,0,eapf,2.856753,1.5,0
0.96,0,eapf,2.951001,1.5,0
0.97,0,eapf,3.045249,1.5,0
0.98,0,eapf,3.139497,1.5,0
0.99,0,eapf,3.233744,1.5,0
1.0,0,eapf,3.327992,1.5,0
1.01,0,eapf,3.42224,1.5,0
1.02,0,eapf,3.516488,1.5,0
1.03,0,eapf,3.610735,1.5,0
1.04,0,eapf,3.704983,1.5,0
1.05,0,eapf,3.799231,1.5,0
1.06,0,eapf,3.893479,1.5,0
1.07,0,eapf,3.987727,1.5,0
1.08,0,eapf,4.081974,1.5,0
1.09,0,eapf,4.176222,1.5,0
1.1,0,eapf,4.27047,1.5,0
1.11,0,eapf,4.364718,1.5,0
1.12,0,eapf,4.458965,1.5,0
1.13,0,eapf,4.553213,1.5,0
1.14,0,eapf,4.647461,1.5,0
1.15,0,eapf,4.741709,1.5,0
1.16,0,eapf,4.835957,1.5,0
1.17,0,eapf,4.930204,1.5,0
1.18,0,eapf,5.024452,1.5,0
1.19,0,eapf,5.1187,1.5,0
1.2,0,eapf,5.212948,1.5,0
1.21,0,eapf,5.307195,1.5,0
1.22,0,eapf,5.401443,1.5,0
1.23,0,eapf,5.495691,1.5,0
1.24,0,eapf,5.589939,1.5,0
1.25,0,eapf,5.684187,1.5,0
1.26,0,eapf,5.778434,1.5,0
1.27,0,eapf,5.872682,1.5,0
1.28,0,eapf,5.96693,1.5,0
1.29,0,eapf,6.061178,1.5,0
1.3,0,eapf,6.155425,1.5,0
1.31,0,eapf,6.249673,1.5,0
1.32,0,eapf,0.060736,1.5,1
1.33,0,eapf,0.154984,1.5,0
1.34,0,eapf,0.249231,1.5,0
1.35,0,eapf,0.343479,1.5,0
1.36,0,eapf,0.437727,1.5,0
1.37,0,eapf,0.531975,1.5,0
1.38,0,eapf,0.626222,1.5,0
1.39,0,eapf,0.72047,1.5,0
1.4,0,eapf,0.814718,1.5,0
1.41,0,eapf,0.908966,1.5,0
1.42,0,eapf,1.003214,1.5,0
1.43,0,eapf,1.097461,1.5,0
1.44,0,eapf,1.191709,1.5,0
1.45,0,eapf,1.285957,1.5,0
1.46,0,eapf,1.380205,1.5,0
1.47,0,eapf,1.474452,1.5,0
1.48,0,eapf,1.5687,1.5,0
1.49,0,eapf,1.662948,1.5,0
1.5,0,eapf,1.757196,1.5,0
1.51,0,eapf,1.851444,1.5,0
1.52,0,eapf,1.945691,1.5,0
1.53,0,eapf,2.039939,1.5,0
1.54,0,eapf,2.134187,1.5,0
1.55,0,eapf,2.228435,1.5,0
1.56,0,eapf,2.322682,1.5,0
1.57,0,eapf,2.41693,1.5,0
1.58,0,eapf,2.511178,1.5,0
1.59,0,eapf,2.605426,1.5,0
1.6,0,eapf,2.699674,1.5,0
1.61,0,eapf,2.793921,1.5,0
