K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
3.0,0,-0.055225933,-0.557837703,0.033,0.576816993,0,0,0,1.733652116,2.0,0.5,3.150696565,6.059975339,5.700511041,0.359464298,0.359464298,0,0.03345,,-2.549814476
3.0,0,-0.059677073,-0.602798714,0.033,0.5840491,1,1,1,1.712184815,1.733652116,0.5,3.565386796,0.131803189,6.059975339,0.355013158,0.355013158,0,0.066908,,-2.494588543
3.0,0,-0.064282019,-0.649313322,0.033,0.591724476,1,0,0,1.689975726,1.712184815,0.5,3.980077026,0.4822114,0.131803189,0.350408211,0.350408211,0,0.100447,,-2.43491147
3.0,0,-0.068985814,-0.696826409,0.033,0.599775721,1,0,0,1.667289898,1.689975726,0.5,4.394767256,0.827915816,0.4822114,0.345704416,0.345704416,0,0.133607,,-2.370629451
3.0,0,-0.0737163,-0.74460909,0.033,0.60809668,1,0,0,1.644475348,1.667289898,0.5,4.809457487,1.168889747,0.827915816,0.34097393,0.34097393,0,0.166714,,-2.301643637
3.0,0,-0.078383052,-0.791748004,0.033,0.616534908,1,0,0,1.621968175,1.644475348,0.5,5.224147717,1.505196925,1.168889747,0.336307178,0.336307178,0,0.20027,,-2.227927337
3.0,0,-0.082877666,-0.837148143,0.033,0.624886269,1,0,0,1.600291205,1.621968175,0.5,5.638837947,1.837009489,1.505196925,0.331812564,0.331812564,0,0.233834,,-2.149544285
3.0,0,-0.087075941,-0.879554961,0.033,0.632893991,1,0,0,1.580043441,1.600291205,0.5,6.053528177,2.164623778,1.837009489,0.327614289,0.327614289,0,0.267356,,-2.066666618
3.0,0,-0.090842473,-0.917600739,0.033,0.640254906,1,0,0,1.56187792,1.580043441,0.5,0.1850331,2.488471535,2.164623778,0.323847757,0.323847757,0,0.300944,,-1.979590677
3.0,0,-0.094037892,-0.949877698,0.033,0.646635282,1,0,0,1.546466807,1.56187792,0.5,0.599723331,2.809123873,2.488471535,0.320652338,0.320652338,0,0.334102,,-1.888748204
3.0,0,-0.096528547,-0.975035829,0.033,0.651697316,1,0,0,1.534454684,1.546466807,0.5,1.014413561,3.127285556,2.809123873,0.318161683,0.318161683,0,0.367621,,-1.794710312
3.0,0,-0.098197847,-0.991897441,0.033,0.655134613,1,0,0,1.526403858,1.534454684,0.5,1.429103791,3.44377794,3.127285556,0.316492384,0.316492384,0,0.400794,,-1.698181765
3.0,0,-0.098957833,-0.999574072,0.033,0.65671156,1,0,0,1.522738536,1.526403858,0.5,1.843794022,3.759510337,3.44377794,0.315732397,0.315732397,0,0.434194,,-1.599983918
3.0,0,-0.098759137,-0.997567044,0.033,0.65629854,1,0,0,1.523696822,1.522738536,0.5,2.258484252,4.07544143,3.759510337,0.315931093,0.315931093,0,0.467368,,-1.501026085
3.0,0,-0.097597418,-0.985832504,0.033,0.653894087,1,0,0,1.529299652,1.523696822,0.5,2.673174482,4.392534242,4.07544143,0.317092812,0.317092812,0,0.50099,,-1.402266948
3.0,0,-0.09551488,-0.96479677,0.033,0.649627595,1,0,0,1.539343475,1.529299652,0.5,3.087864712,4.711709592,4.392534242,0.31917535,0.31917535,0,0.534112,,-1.30466953
3.0,0,-0.092596407,-0.935317242,0.033,0.643741358,1,0,0,1.553418913,1.539343475,0.5,3.502554943,5.033803416,4.711709592,0.322093823,0.322093823,0,0.567289,,-1.20915465
3.0,0,-0.088960964,-0.898595601,0.033,0.636556604,1,0,0,1.570952205,1.553418913,0.5,3.917245173,5.359532682,5.033803416,0.325729266,0.325729266,0,0.600685,,-1.116558243
3.0,0,-0.084749895,-0.856059549,0.033,0.628432153,1,0,0,1.591261673,1.570952205,0.5,4.331935403,5.689473016,5.359532682,0.329940335,0.329940335,0,0.634292,,-1.027597278
3.0,0,-0.080114184,-0.809234177,0.033,0.619724924,1,0,0,1.613619142,1.591261673,0.5,4.746625633,6.024049063,5.689473016,0.334576047,0.334576047,0,0.667789,,-0.942847383
3.0,0,-0.075202674,-0.759622972,0.033,0.610759103,2,1,1,1.637306747,1.613619142,0.5,5.161315864,0.080351312,6.024049063,0.339487556,0.339487556,0,0.701318,,-0.862733199
3.0,0,-0.070152685,-0.70861298,0.033,0.601807025,2,0,0,1.661662224,1.637306747,0.5,5.576006094,0.424888857,0.080351312,0.344537545,0.344537545,0,0.734837,,-0.787530525
3.0,0,-0.065083694,-0.657411053,0.033,0.593081346,2,0,0,1.686109344,1.661662224,0.5,5.990696324,0.774495393,0.424888857,0.349606536,0.349606536,0,0.768333,,-0.71737784
3.0,0,-0.034857096,-0.352091879,0.033,0.545884749,2,0,0,1.831888511,1.686109344,0.5,0.41469023,1.154328528,0.774495393,0.379833134,0.379833134,1,0.801845,,-0.359805163
3.0,0,-0.031606698,-0.319259571,0.033,0.54125301,2,0,0,1.847564783,1.831888511,0.5,0.829380461,1.53741206,1.154328528,0.383083533,0.383083533,0,0.835052,,-0.324948067
3.0,0,-0.028626095,-0.28915247,0.033,0.537074273,2,0,0,1.861939865,1.847564783,0.5,1.244070691,1.923476196,1.53741206,0.386064136,0.386064136,0,0.86857,,-0.29334137
3.0,0,-0.025901813,-0.261634472,0.033,0.533310937,2,0,0,1.875078742,1.861939865,0.5,1.658760921,2.312264614,1.923476196,0.388788418,0.388788418,0,0.902008,,-0.264715275
3.0,0,-0.023418443,-0.23654993,0.033,0.529926056,2,0,0,1.887055728,1.875078742,0.5,2.073451151,2.703536401,2.312264614,0.391271787,0.391271787,0,0.93518,,-0.238813462
3.0,0,-0.0211596,-0.213733336,0.033,0.526884312,2,0,0,1.897949849,1.887055728,0.5,2.488141382,3.097067031,2.703536401,0.39353063,0.39353063,0,0.968682,,-0.215395019
3.0,0,-0.019108622,-0.193016388,0.033,0.524152567,2,0,0,1.907841463,1.897949849,0.5,2.902831612,3.492648639,3.097067031,0.395581608,0.395581608,0,1.002236,,-0.194235419
3.0,0,-0.017249067,-0.174232996,0.033,0.521700151,2,0,0,1.916809872,1.907841463,0.5,3.317521842,3.890089802,3.492648639,0.397441164,0.397441164,0,1.035757,,-0.175126797
3.0,0,-0.015565046,-0.157222687,0.033,0.519498952,2,0,0,1.924931697,1.916809872,0.5,3.732212072,4.289214987,3.890089802,0.399125184,0.399125184,0,1.069325,,-0.15787773
3.0,0,-0.014041447,-0.141832796,0.033,0.517523386,2,0,0,1.932279828,1.924931697,0.5,4.146902303,4.68986377,4.289214987,0.400648783,0.400648783,0,1.102912,,-0.142312684
3.0,0,-0.012664058,-0.127919774,0.033,0.51575029,2,0,0,1.938922807,1.932279828,0.5,4.561592533,5.091889943,4.68986377,0.402026173,0.402026173,0,1.136146,,-0.128271237
3.0,0,-0.011419634,-0.115349836,0.033,0.514158773,2,0,0,1.94492451,1.938922807,0.5,4.976282763,5.495160539,5.091889943,0.403270596,0.403270596,0,1.169566,,-0.11560718
3.0,0,-0.010295916,-0.103999155,0.033,0.512730046,2,0,0,1.950344061,1.94492451,0.5,5.390972994,5.899554853,5.495160539,0.404394314,0.404394314,0,1.202699,,-0.104187546
3.0,0,0.072918876,0.736554307,0.033,0.425228143,3,1,1,2.351678776,1.950344061,0.466645258,0.444331345,0.103978653,5.899554853,0.487609107,0.487609107,1,1.235868,,0.827961799
3.0,0,0.069953562,0.706601638,0.033,0.42782992,3,0,0,2.33737743,2.351678776,0.466645258,0.88866269,0.588622445,0.103978653,0.484643792,0.484643792,0,1.269255,,0.784684037
3.0,0,0.067073464,0.67750974,0.033,0.430387589,3,0,0,2.323487072,2.33737743,0.466645258,1.332994035,1.07038614,0.588622445,0.481763695,0.481763695,0,1.302798,,0.74437159
3.0,0,0.064301446,0.649509558,0.033,0.432878326,3,0,0,2.31011797,2.323487072,0.466645258,1.77732538,1.549377816,1.07038614,0.478991677,0.478991677,0,1.336101,,0.70693924
3.0,0,0.061654292,0.622770631,0.033,0.435283928,3,0,0,2.297351073,2.31011797,0.466645258,2.221656725,2.025722339,1.549377816,0.476344523,0.476344523,0,1.369681,,0.672278909
3.0,0,0.059143448,0.597408562,0.033,0.437590498,3,0,0,2.285241577,2.297351073,0.466645258,2.66598807,2.499556017,2.025722339,0.473833678,0.473833678,0,1.402875,,0.640265731
3.0,0,0.056775808,0.573493011,0.033,0.439788019,3,0,0,2.273822743,2.285241577,0.466645258,3.110319415,2.971022055,2.499556017,0.471466038,0.471466038,0,1.436191,,0.610763398
3.0,0,0.054554504,0.551055598,0.033,0.441869881,3,0,0,2.263109667,2.273822743,0.466645258,3.55465076,3.44026679,2.971022055,0.469244735,0.469244735,0,1.469726,,0.583628705
3.0,0,0.052479633,0.530097304,0.033,0.443832386,3,0,0,2.253102819,2.263109667,0.466645258,3.998982105,3.907436653,3.44026679,0.467169863,0.467169863,0,1.503126,,0.558715316
3.0,0,0.050548917,0.510595124,0.033,0.445674265,3,0,0,2.243791214,2.253102819,0.466645258,4.44331345,4.372675801,3.907436653,0.465239148,0.465239148,0,1.536679,,0.535876797
3.0,0,0.048758279,0.492507865,0.033,0.447396229,3,0,0,2.235155184,2.243791214,0.466645258,4.887644795,4.83612431,4.372675801,0.463448509,0.463448509,0,1.569875,,0.514968995
3.0,0,0.093955729,0.949047763,0.033,0.40764133,3,0,0,2.453136928,2.235155184,0.466645258,0.444331345,5.344770268,4.83612431,0.508645959,0.508645959,1,1.603372,phase_jump_gt_0.5rad,1.891392343
3.0,0,0.095766588,0.967339274,0.033,0.406195211,3,0,0,2.461870481,2.453136928,0.466645258,0.88866269,5.855227087,5.344770268,0.510456818,0.510456818,0,1.636722,phase_jump_gt_0.5rad,1.827077729
3.0,0,0.097215503,0.981974775,0.033,0.405045503,4,1,1,2.468858418,2.461870481,0.466645258,1.332994035,0.083947513,5.855227087,0.511905733,0.511905733,0,1.670165,phase_jump_gt_0.5rad,1.760952255
3.0,0,0.098257132,0.992496286,0.033,0.404222987,4,0,0,2.47388207,2.468858418,0.466645258,1.77732538,0.596894875,0.083947513,0.512947363,0.512947363,0,1.703546,phase_jump_gt_0.5rad,1.693377868
3.0,0,0.098855877,0.998544215,0.033,0.403751702,4,0,0,2.476769743,2.47388207,0.466645258,2.221656725,1.110440983,0.596894875,0.513546108,0.513546108,0,1.736851,phase_jump_gt_0.5rad,1.62476185
3.0,0,0.09898849,0.999883733,0.033,0.403647469,4,0,0,2.477409316,2.476769743,0.466645258,2.66598807,1.624119702,1.110440983,0.51367872,0.51367872,0,1.769994,phase_jump_gt_0.5rad,1.555547087
3.0,0,0.09864596,0.99642384,0.033,0.403916807,4,0,0,2.475757339,2.477409316,0.466645258,3.110319415,2.137455893,1.624119702,0.51333619,0.51333619,0,1.803596,phase_jump_gt_0.5rad,1.486199713
3.0,0,0.097834421,0.988226471,0.033,0.404556376,4,0,0,2.471843383,2.475757339,0.466645258,3.55465076,2.649980544,2.137455893,0.512524651,0.512524651,0,1.837124,phase_jump_gt_0.5rad,1.417194867
3.0,0,0.096574916,0.975504207,0.033,0.405553002,4,0,0,2.46576895,2.471843383,0.466645258,3.998982105,3.161245691,2.649980544,0.511265147,0.511265147,0,1.870654,phase_jump_gt_0.5rad,1.349001561
3.0,0,0.09490206,0.95860667,0.033,0.406884325,4,0,0,2.45770097,2.46576895,0.466645258,4.44331345,3.670837981,3.161245691,0.509592291,0.509592291,0,1.904257,phase_jump_gt_0.5rad,1.28206776
3.0,0,0.092861727,0.937997246,0.033,0.408519979,4,0,0,2.447860695,2.45770097,0.466645258,4.887644795,4.178389939,3.670837981,0.507551958,0.507551958,0,1.937776,phase_jump_gt_0.5rad,1.216806814
3.0,0,0.090508076,0.914222986,0.033,0.410423219,4,0,0,2.436509322,2.447860695,0.466645258,5.33197614,4.683588245,4.178389939,0.505198306,0.505198306,0,1.970926,phase_jump_gt_0.5rad,1.153586202
3.0,0,0.087900243,0.887881244,0.033,0.412552816,4,0,0,2.423932067,2.436509322,0.466645258,5.776307485,5.186178718,4.683588245,0.502590473,0.502590473,0,2.004504,phase_jump_gt_0.5rad,1.092719241
3.0,0,0.085099074,0.859586604,0.033,0.414865051,4,0,0,2.410422371,2.423932067,0.466645258,6.22063883,5.685968022,5.186178718,0.499789304,0.499789304,0,2.038092,,1.034460112
3.0,0,0.082164172,0.829941134,0.033,0.417315644,4,0,0,2.396267702,2.410422371,0.466645258,0.381784868,6.182822425,5.685968022,0.496854403,0.496854403,0,2.071712,,0.979002153
3.0,0,0.079151496,0.79951006,0.033,0.419861474,5,1,1,2.381737934,2.396267702,0.466645258,0.826116213,0.393478844,6.182822425,0.493841726,0.493841726,0,2.104858,,0.926479096
