t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,loop_dt_ms,model_update_time_ms,cpu_percent,process_cpu_time_s,memory_rss_mb,cpu_temperature_c
4.916532,4.401721,2.3,3.916377,-0.485344,-0.466513,0,0,68.03,0.011,0.0,5.0757,189.28,48.0
4.98321,5.273771,2.3,4.755102,-0.518669,-0.495725,0,0,66.678,0.012,0.0,5.139,189.28,47.4
5.043748,6.121671,2.3,5.516591,-0.605081,-0.568828,1,0,60.538,0.011,0.0,5.2039,189.28,48.5
5.104994,0.592814,2.3,0.0,-0.592814,-0.558697,0,0,61.247,0.01,0.0,5.2668,189.28,47.4
5.163549,1.358147,2.3,0.736348,-0.621799,-0.582498,0,0,58.555,0.01,0.0,5.331,189.28,49.0
5.224367,2.084961,2.3,1.501154,-0.583807,-0.551205,0,0,60.818,0.009,0.0,5.3947,189.28,47.4
5.284847,2.846528,2.3,2.261715,-0.584812,-0.552043,0,0,60.48,0.01,0.0,5.459,189.28,47.4
5.34912,3.603689,2.3,3.069975,-0.533715,-0.508735,0,0,64.273,0.01,0.0,5.5221,189.28,46.9
5.41645,4.418078,2.3,3.916671,-0.501408,-0.48066,0,0,67.33,0.01,0.0,5.5866,189.28,47.4
5.483767,5.277811,2.3,4.76321,-0.514602,-0.492188,0,0,67.317,0.01,0.0,5.6509,189.28,46.9
5.544301,6.134669,2.3,5.524447,-0.610222,-0.573049,1,0,60.534,0.01,0.0,5.7141,189.28,48.5
5.604175,0.604868,2.3,0.0,-0.604868,-0.568653,0,0,59.874,0.01,0.0,5.7777,189.28,48.5
5.664728,1.350961,2.3,0.761675,-0.589286,-0.555768,0,0,60.553,0.01,0.0,5.8416,189.28,46.9
5.725152,2.108244,2.3,1.521732,-0.586512,-0.553459,0,0,60.424,0.01,0.0,5.9054,189.28,48.5
5.785273,2.864404,2.3,2.27798,-0.586424,-0.553386,0,0,60.121,0.01,0.0,5.9703,189.28,47.4
5.848484,3.616791,2.3,3.073087,-0.543704,-0.51731,0,0,63.211,0.01,0.0,6.0346,189.28,48.5
5.916526,4.41582,2.3,3.92897,-0.486851,-0.467845,0,0,68.042,0.01,0.0,6.0989,189.28,48.5
5.983951,5.287705,2.3,4.777081,-0.510624,-0.488721,0,0,67.424,0.01,0.0,6.1625,189.28,46.9
6.044157,6.146747,2.3,5.534404,-0.612343,-0.574786,1,0,60.207,0.011,0.0,6.2263,189.28,49.0
6.104633,0.612508,2.3,0.0,-0.612508,-0.574921,0,1,60.475,0.01,0.0,6.2904,189.28,47.4
6.163942,1.364768,2.3,0.74571,-0.619057,-0.580268,0,1,59.309,0.01,0.0,6.355,189.28,46.9
6.224918,2.101413,2.3,1.512376,-0.589037,-0.555561,0,1,60.976,0.01,0.0,6.4181,189.28,47.4
6.284275,2.864032,2.3,2.258681,-0.605351,-0.569051,0,1,59.357,0.01,0.0,6.4823,189.28,48.0
6.348675,3.603595,2.3,3.068394,-0.535201,-0.510014,0,1,64.4,0.01,0.0,6.5467,189.28,48.5
6.416185,4.419301,2.3,3.91722,-0.502081,-0.481251,0,1,67.511,0.01,0.0,6.6116,189.28,47.4
6.482961,5.281205,2.3,4.756803,-0.524401,-0.500695,0,1,66.776,0.01,0.0,6.6764,189.28,48.5
6.544525,6.12918,2.3,5.530863,-0.598317,-0.563253,1,1,61.564,0.011,0.0,6.741,189.28,48.0
6.603921,0.61431,2.3,0.0,-0.61431,-0.576395,0,1,59.396,0.01,0.0,6.8044,189.28,47.4
6.663341,1.35284,2.3,0.747095,-0.605744,-0.569374,0,1,59.42,0.01,0.0,6.8675,189.28,47.4
6.723264,2.093119,2.3,1.500528,-0.592591,-0.558512,0,1,59.924,0.01,0.0,6.9316,189.28,48.5
6.783732,2.841956,2.3,2.260799,-0.581157,-0.548991,0,1,60.467,0.009,0.0,6.9961,189.28,47.4
6.848308,3.599604,2.3,3.072735,-0.526869,-0.502829,0,1,64.577,0.01,0.0,7.0592,189.28,46.9
6.915101,4.419173,2.3,3.912536,-0.506637,-0.485239,0,1,66.793,0.01,0.0,7.1237,189.28,48.5
6.982206,5.27098,2.3,4.756269,-0.514711,-0.492283,0,1,67.106,0.01,0.0,7.1867,189.28,48.0
7.042258,6.125122,2.3,5.511311,-0.613811,-0.575987,1,1,60.052,0.01,0.0,7.2513,189.28,49.0
7.103363,0.5887,2.3,0.0,-0.5887,-0.55528,0,1,61.105,0.01,0.0,7.3151,189.28,47.4
7.163235,1.352991,2.3,0.752935,-0.600056,-0.564689,0,1,59.872,0.01,0.0,7.3779,189.28,46.9
7.222587,2.099889,2.3,1.499328,-0.600561,-0.565106,0,1,59.352,0.01,0.0,7.4414,189.28,47.4
7.283474,2.840211,2.3,2.265032,-0.575179,-0.543985,0,1,60.887,0.01,0.0,7.506,189.28,49.0
7.347163,3.604189,2.3,3.06597,-0.538219,-0.512607,0,1,63.689,0.01,0.0,7.5711,189.28,48.0
7.414794,4.410315,2.3,3.916475,-0.49384,-0.47401,0,1,67.631,0.01,0.0,7.635,189.28,48.0
7.481797,5.275466,2.3,4.759089,-0.516377,-0.493732,0,1,67.003,0.01,0.0,7.6981,189.28,47.4
7.541931,6.127964,2.3,5.515324,-0.61264,-0.575029,1,1,60.134,0.01,0.0,7.7621,189.28,48.5
7.603095,0.592774,2.3,0.0,-0.592774,-0.558664,0,1,61.164,0.011,0.0,7.8259,189.28,47.4
7.662872,1.357077,2.3,0.751801,-0.605275,-0.568989,0,1,59.777,0.01,0.0,7.8913,189.28,46.9
7.723389,2.10189,2.3,1.51291,-0.58898,-0.555513,0,1,60.517,0.01,0.0,7.9549,189.28,47.4
7.783147,2.858779,2.3,2.264462,-0.594317,-0.559943,0,1,59.757,0.01,0.0,8.0186,189.28,49.0
7.846735,3.605238,2.3,3.0642,-0.541038,-0.515026,0,1,63.589,0.01,0.0,8.0815,189.28,48.5
7.914869,4.409553,2.3,3.921105,-0.488449,-0.469257,0,1,68.134,0.01,0.0,8.146,189.28,48.5
7.983179,5.282277,2.3,4.780217,-0.502059,-0.481232,0,1,68.31,0.011,0.0,8.2104,189.28,49.6
8.043337,6.154386,2.3,5.536808,-0.617578,-0.579062,1,1,60.158,0.011,0.0,8.2747,189.28,47.4
8.103759,0.618638,2.3,0.0,-0.618638,-0.579926,0,1,60.423,0.011,0.0,8.339,189.28,47.4
8.164267,1.369186,2.3,0.760988,-0.608198,-0.571389,0,1,60.507,0.01,0.0,8.4025,189.28,47.4
8.223677,2.122593,2.3,1.50817,-0.614423,-0.576487,0,1,59.41,0.01,0.0,8.4663,189.28,48.5
8.284196,2.861271,2.3,2.269306,-0.591964,-0.557992,0,1,60.519,0.01,0.0,8.5309,189.28,47.4
8.347902,3.617662,2.3,3.070525,-0.547137,-0.520245,0,1,63.706,0.01,0.0,8.5951,189.28,48.5
8.415996,4.422303,2.3,3.926928,-0.495375,-0.475362,0,1,68.094,0.01,0.0,8.6599,189.28,47.4
8.483342,5.29306,2.3,4.773924,-0.519137,-0.496131,0,1,67.346,0.01,0.0,8.7234,189.28,48.0
8.543897,6.149357,2.3,5.535506,-0.613852,-0.57602,1,1,60.555,0.01,0.0,8.7868,189.28,48.0
8.604132,0.619185,2.3,0.0,-0.619185,-0.580372,0,1,60.235,0.01,0.0,8.8515,189.28,48.0
8.664469,1.367301,2.3,0.758849,-0.608452,-0.571598,0,1,60.337,0.01,0.0,8.9144,189.28,48.5
8.723668,2.118546,2.3,1.503379,-0.615167,-0.577095,0,1,59.199,0.01,0.0,8.9776,189.28,48.0
8.78414,2.854477,2.3,2.263917,-0.59056,-0.556826,0,1,60.472,0.01,0.0,9.0419,189.28,48.5
8.848376,3.610521,2.3,3.071799,-0.538722,-0.51304,0,1,64.236,0.01,0.0,9.1064,189.28,49.0
8.916424,4.423472,2.3,3.927625,-0.495847,-0.475777,0,1,68.048,0.01,0.0,9.1705,189.28,49.0
8.982607,5.293544,2.3,4.759993,-0.533551,-0.508594,0,1,66.183,0.013,0.0,9.2339,189.28,47.4
9.043723,6.132166,2.3,5.52863,-0.603535,-0.567557,1,1,61.116,0.011,0.0,9.2973,189.28,47.4
9.103953,0.61078,2.3,0.0,-0.61078,-0.573507,0,1,60.231,0.01,0.0,9.3611,189.28,48.5
9.164195,1.360292,2.3,0.757366,-0.602926,-0.567055,0,1,60.242,0.01,0.0,9.4248,189.28,48.5
9.224007,2.111306,2.3,1.509327,-0.601979,-0.566275,0,1,59.812,0.01,0.0,9.4889,189.28,47.4
9.284259,2.857123,2.3,2.266819,-0.590304,-0.556613,0,1,60.252,0.01,0.0,9.5524,189.28,48.5
9.347842,3.610463,2.3,3.066185,-0.544278,-0.517801,0,1,63.583,0.01,0.0,9.6165,189.28,49.0
9.416024,4.414084,2.3,3.923384,-0.490701,-0.471244,0,1,68.183,0.01,0.0,9.6812,189.28,47.4
9.484134,5.286957,2.3,4.779659,-0.507299,-0.485818,0,1,68.109,0.01,0.0,9.7446,189.28,48.5
9.543927,6.155415,2.3,5.531387,-0.624028,-0.584309,1,1,59.793,0.011,0.0,9.8098,189.28,49.0
9.604531,0.614043,2.3,0.0,-0.614043,-0.576176,0,1,60.604,0.01,0.0,9.8737,189.28,48.5
9.664476,1.367638,2.3,0.753564,-0.614073,-0.576201,0,1,59.945,0.01,0.0,9.9374,189.28,48.0
9.724483,2.113029,2.3,1.507905,-0.605124,-0.568864,0,1,60.007,0.01,0.0,10.001,189.28,47.4
9.784892,2.860729,2.3,2.267306,-0.593423,-0.559202,0,1,60.409,0.01,0.0,10.0649,189.28,48.5
9.848331,3.615488,2.3,3.064796,-0.550692,-0.523277,0,1,63.439,0.01,0.0,10.1304,189.28,46.9
9.916719,4.41608,2.3,3.924502,-0.491578,-0.472018,0,1,68.388,0.01,0.0,10.1949,189.28,48.5
9.983456,5.291399,2.3,4.763445,-0.527955,-0.503767,0,1,66.737,0.01,0.0,10.259,189.28,46.9
10.044503,6.138162,2.3,5.530866,-0.607296,-0.570649,1,1,61.047,0.011,0.0,10.3227,189.28,48.0
10.104459,0.615261,2.3,0.0,-0.615261,-0.577172,0,1,59.957,0.01,0.0,10.3865,189.28,48.5
10.164285,1.360596,2.3,0.751984,-0.608611,-0.571729,0,1,59.826,0.01,0.0,10.4502,189.28,47.4
10.223936,2.105446,2.3,1.501765,-0.603681,-0.567677,0,1,59.651,0.011,0.0,10.5144,189.28,49.0
10.285282,2.84896,2.3,2.272848,-0.576113,-0.544768,0,1,61.345,0.01,0.0,10.5786,189.28,48.5
10.348698,3.618517,2.3,3.069964,-0.548553,-0.521453,0,1,63.417,0.01,0.0,10.6435,189.28,48.5
10.417459,4.41923,2.3,3.934248,-0.484983,-0.466193,0,1,68.76,0.01,0.0,10.7079,189.28,48.5
10.484742,5.300713,2.3,4.779967,-0.520746,-0.497527,0,1,67.283,0.011,0.0,10.7725,189.28,47.4
10.545292,6.155884,2.3,5.541056,-0.614828,-0.576818,1,1,60.55,0.011,0.0,10.8361,189.28,49.0
10.605454,0.625489,2.3,0.0,-0.625489,-0.585494,0,1,60.161,0.01,0.0,10.9,189.28,48.0
10.66553,1.371615,2.3,0.754715,-0.616901,-0.57851,0,1,60.076,0.01,0.0,10.9641,189.28,47.4
10.725458,2.118156,2.3,1.507573,-0.610584,-0.573346,0,1,59.929,0.01,0.0,11.0273,189.28,47.4
10.785371,2.863944,2.3,2.260234,-0.60371,-0.5677,0,1,59.913,0.01,0.0,11.0918,189.28,48.0
10.849443,3.610721,2.3,3.065142,-0.545579,-0.518913,0,1,64.072,0.009,0.0,11.1549,189.28,46.9
10.917744,4.420277,2.3,3.923183,-0.497093,-0.476873,0,1,68.301,0.01,0.0,11.2186,189.28,48.5
10.984606,5.293322,2.3,4.763133,-0.530189,-0.505696,0,1,66.861,0.01,0.0,11.2817,189.28,46.9
11.04517,6.141214,2.3,5.523979,-0.617236,-0.578783,1,1,60.564,0.01,0.0,11.3458,189.28,47.4
11.105898,0.610577,2.3,0.0,-0.610577,-0.57334,0,1,60.728,0.01,0.0,11.4105,189.28,49.0
11.165999,1.366318,2.3,0.755016,-0.611303,-0.573935,0,1,60.1,0.01,0.0,11.4739,189.28,48.5
11.22591,2.11412,2.3,1.50766,-0.60646,-0.569962,0,1,59.911,0.01,0.0,11.5366,189.28,48.0
11.285404,2.860405,2.3,2.255052,-0.605353,-0.569052,0,1,59.493,0.01,0.0,11.6002,189.28,48.0
11.349892,3.601672,2.3,3.065188,-0.536484,-0.511117,0,1,64.488,0.01,0.0,11.6629,189.28,48.5
11.417721,4.418246,2.3,3.9173,-0.500946,-0.480255,0,1,67.829,0.01,0.0,11.7282,189.28,49.0
11.484807,5.284455,2.3,4.760077,-0.524378,-0.500675,0,1,67.086,0.01,0.0,11.7919,189.28,48.5
11.545685,6.136381,2.3,5.524867,-0.611514,-0.574108,1,1,60.878,0.011,0.0,11.8554,189.28,48.0
11.605734,0.61064,2.3,0.0,-0.61064,-0.573392,0,1,60.048,0.01,0.0,11.9196,189.28,48.0
11.666151,1.357908,2.3,0.758993,-0.598915,-0.563747,0,1,60.417,0.009,0.0,11.9827,189.28,48.5
11.725597,2.111804,2.3,1.505797,-0.606007,-0.56959,0,1,59.447,0.01,0.0,12.0471,189.28,47.4
11.78615,2.852375,2.3,2.266499,-0.585877,-0.55293,0,1,60.553,0.01,0.0,12.1114,189.28,47.4
11.849971,3.61026,2.3,3.068255,-0.542005,-0.515855,0,1,63.821,0.01,0.0,12.1745,189.28,48.5
11.917989,4.417329,2.3,3.922735,-0.494594,-0.474674,0,1,68.018,0.01,0.0,12.2386,189.28,47.4
11.985207,5.287274,2.3,4.767176,-0.520098,-0.496965,0,1,67.219,0.01,0.0,12.3028,189.28,47.4
12.046287,6.141754,2.3,5.534498,-0.607256,-0.570616,1,1,61.08,0.01,0.0,12.3669,189.28,49.0
12.10583,0.619269,2.3,0.0,-0.619269,-0.58044,0,1,59.543,0.01,0.0,12.4308,189.28,48.0
12.166005,1.358778,2.3,0.755819,-0.602958,-0.567082,0,1,60.174,0.01,0.0,12.4952,189.28,48.0
12.226447,2.108944,2.3,1.515003,-0.593941,-0.559632,0,1,60.442,0.01,0.0,12.5587,189.28,49.0
12.286416,2.864025,2.3,2.268244,-0.595782,-0.561156,0,1,59.969,0.01,0.0,12.6224,189.28,46.9
12.35005,3.612877,2.3,3.067512,-0.545364,-0.51873,0,1,63.634,0.01,0.0,12.6876,189.28,48.5
12.41811,4.416937,2.3,3.922382,-0.494555,-0.47464,0,1,68.06,0.01,0.0,12.751,189.28,48.5
12.484589,5.287433,2.3,4.757393,-0.53004,-0.505568,0,1,66.479,0.011,0.0,12.8143,189.28,48.0
12.545368,6.130512,2.3,5.52081,-0.609703,-0.572624,1,1,60.779,0.011,0.0,12.8788,189.28,47.4
12.606295,0.603855,2.3,0.0,-0.603855,-0.56782,0,1,60.926,0.011,0.0,12.9419,189.28,49.0
12.665277,1.363237,2.3,0.740589,-0.622647,-0.583188,0,1,58.982,0.009,0.0,13.0063,189.28,48.5
12.726118,2.095218,2.3,1.504521,-0.590697,-0.55694,0,1,60.841,0.01,0.0,13.0695,189.28,48.0
12.785975,2.85586,2.3,2.256089,-0.599771,-0.564454,0,1,59.857,0.01,0.0,13.1333,189.28,49.6
12.850462,3.602617,2.3,3.065792,-0.536825,-0.51141,0,1,64.487,0.01,0.0,13.1973,189.28,48.5
12.918999,4.419109,2.3,3.926355,-0.492754,-0.473054,0,1,68.537,0.01,0.0,13.2624,189.28,47.4
12.986487,5.296088,2.3,4.773745,-0.522343,-0.498912,0,1,67.488,0.011,0.0,13.3282,189.28,48.0
13.048209,6.153536,2.3,5.548729,-0.604806,-0.568603,1,1,61.722,0.011,0.0,13.3914,189.28,48.5
13.106877,0.639477,2.3,0.0,-0.639477,-0.596776,0,1,58.668,0.01,0.0,13.4555,189.28,49.0
13.167464,1.364767,2.3,0.760738,-0.604029,-0.567963,0,1,60.587,0.01,0.0,13.5191,189.28,49.6
13.227288,2.119891,2.3,1.511897,-0.607994,-0.571222,0,1,59.824,0.01,0.0,13.5827,189.28,48.5
13.287624,2.864824,2.3,2.269478,-0.595346,-0.560796,0,1,60.336,0.01,0.0,13.6477,189.28,49.0
13.351434,3.618329,2.3,3.070688,-0.54764,-0.520674,0,1,63.81,0.01,0.0,13.7118,189.28,49.0
13.419629,4.424188,2.3,3.926946,-0.497241,-0.477003,0,1,68.195,0.01,0.0,13.7755,189.28,48.5
13.486703,5.295838,2.3,4.769131,-0.526707,-0.502689,0,1,67.074,0.01,0.0,13.839,189.28,49.6
13.547391,6.147131,2.3,5.53114,-0.615992,-0.577768,1,1,60.688,0.011,0.0,13.902,189.28,48.0
13.607351,0.618249,2.3,0.0,-0.618249,-0.579609,0,1,59.96,0.01,0.0,13.9663,189.28,49.6
13.667499,1.36311,2.3,0.755162,-0.607947,-0.571184,0,1,60.149,0.01,0.0,14.0304,189.28,49.0
13.728026,2.11209,2.3,1.515071,-0.597019,-0.56218,0,1,60.527,0.01,0.0,14.0946,189.28,48.5
13.788857,2.867686,2.3,2.278805,-0.588881,-0.555431,0,1,60.831,0.01,0.0,14.1585,189.28,49.0
13.85215,3.628522,2.3,3.073443,-0.555079,-0.527011,0,1,63.293,0.01,0.0,14.2229,189.28,47.4
13.920292,4.42644,2.3,3.928963,-0.497478,-0.477211,0,1,68.142,0.01,0.0,14.2883,189.28,49.0
13.987537,5.297369,2.3,4.77322,-0.524149,-0.500477,0,1,67.245,0.01,0.0,14.3521,189.28,49.6
14.047653,6.151357,2.3,5.527977,-0.62338,-0.583783,1,1,60.116,0.011,0.0,14.4166,189.28,48.5
14.107959,0.614099,2.3,0.0,-0.614099,-0.576222,0,1,60.307,0.01,0.0,14.4802,189.28,48.0
14.167498,1.363983,2.3,0.747487,-0.616496,-0.57818,0,1,59.539,0.01,0.0,14.5437,189.28,49.0
14.227753,2.103915,2.3,1.503964,-0.599951,-0.564602,0,1,60.255,0.01,0.0,14.6074,189.28,48.0
14.287464,2.855609,2.3,2.253613,-0.601997,-0.566289,0,1,59.711,0.01,0.0,14.6709,189.28,49.0
14.351644,3.600165,2.3,3.05936,-0.540805,-0.514826,0,1,64.18,0.009,0.0,14.7341,189.28,49.0
