t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,3.722495,1.5,0
0.01,0,eapf,3.816743,1.5,0
0.02,0,eapf,3.910991,1.5,0
0.03,0,eapf,4.005239,1.5,0
0.04,0,eapf,4.099487,1.5,0
0.05,0,eapf,4.193734,1.5,0
0.06,0,eapf,4.287982,1.5,0
0.07,0,eapf,4.38223,1.5,0
0.08,0,eapf,4.476478,1.5,0
0.09,0,eapf,4.570726,1.5,0
0.1,0,eapf,4.664973,1.5,0
0.11,0,eapf,4.759221,1.5,0
0.12,0,eapf,4.853469,1.5,0
0.13,0,eapf,4.947717,1.5,0
0.14,0,eapf,5.041964,1.5,0
0.15,0,eapf,5.136212,1.5,0
0.16,0,eapf,5.23046,1.5,0
0.17,0,eapf,5.324708,1.5,0
0.18,0,eapf,5.418956,1.5,0
0.19,0,eapf,5.513203,1.5,0
0.2,0,eapf,5.607451,1.5,0
0.21,0,eapf,5.701699,1.5,0
0.22,0,eapf,5.795947,1.5,0
0.23,0,eapf,5.890194,1.5,0
0.24,0,eapf,5.984442,1.5,0
0.25,0,eapf,6.07869,1.5,0
0.26,0,eapf,6.172938,1.5,0
0.27,0,eapf,6.267186,1.5,0
0.28,0,eapf,0.078248,1.5,1
0.29,0,eapf,0.172496,1.5,0
0.3,0,eapf,0.266744,1.5,0
0.31,0,eapf,0.360991,1.5,0
0.32,0,eapf,0.455239,1.5,0
0.33,0,eapf,0.549487,1.5,0
0.34,0,eapf,0.643735,1.5,0
0.35,0,eapf,0.737982,1.5,0
0.36,0,eapf,0.83223,1.5,0
0.37,0,eapf,0.926478,1.5,0
0.38,0,eapf,1.020726,1.5,0
0.39,0,eapf,1.114974,1.5,0
0.4,0,eapf,1.209221,1.5,0
0.41,0,eapf,1.303469,1.5,0
0.42,0,eapf,1.397717,1.5,0
0.43,0,eapf,1.491965,1.5,0
0.44,0,eapf,1.586212,1.5,0
0.45,0,eapf,1.68046,1.5,0
0.46,0,eapf,1.774708,1.5,0
0.47,0,eapf,1.868956,1.5,0
0.48,0,eapf,1.963204,1.5,0
0.49,0,eapf,2.057451,1.5,0
0.5,0,eapf,2.151699,1.5,0
0.51,0,eapf,2.245947,1.5,0
0.52,0,eapf,2.340195,1.5,0
0.53,0,eapf,2.434443,1.5,0
0.54,0,eapf,2.52869,1.5,0
0.55,0,eapf,2.622938,1.5,0
0.56,0,eapf,2.717186,1.5,0
0.57,0,eapf,2.811434,1.5,0
0.58,0,eapf,2.905681,1.5,0
0.59,0,eapf,2.999929,1.5,0
0.6,0,eapf,3.094177,1.5,0
0.61,0,eapf,3.188425,1.5,0
0.62,0,eapf,3.282673,1.5,0
0.63,0,eapf,3.37692,1.5,0
0.64,0,eapf,3.471168,1.5,0
0.65,0,eapf,3.565416,1.5,0
0.66,0,eapf,3.659664,1.5,0
0.67,0,eapf,3.753911,1.5,0
0.68,0,eapf,3.848159,1.5,0
0.69,0,eapf,3.942407,1.5,0
0.7,0,eapf,4.036655,1.5,0
0.71,0,eapf,4.130903,1.5,0
0.72,0,eapf,4.22515,1.5,0
0.73,0,eapf,4.319398,1.5,0
0.74,0,eapf,4.413646,1.5,0
0.75,0,eapf,4.507894,1.5,0
0.76,0,eapf,4.602141,1.5,0
0.77,0,eapf,4.696389,1.5,0
0.78,0,eapf,4.790637,1.5,0
0.79,0,eapf,4.884885,1.5,0
0.8,0,eapf,4.979133,1.5,0
0.81,0,eapf,5.07338,1.5,0
0.82,0,eapf,5.167628,1.5,0
0.83,0,eapf,5.261876,1.5,0
0.84,0,eapf,5.356124,1.5,0
0.85,0,eapf,5.450371,1.5,0
0.86,0,eapf,5.544619,1.5,0
0.87,0,eapf,5.638867,1.5,0
0.88,0,eapf,5.733115,1.5,0
0.89,0,eapf,5.827363,1.5,0
0.9,0,eapf,5.92161,1.5,0
0.91,0,eapf,6.015858,1.5,0
0.92,0,eapf,6.110106,1.5,0
0.93,0,eapf,6.204354,1.5,0
0.94,0,eapf,0.015416,1.5,1
0.95,0,eapf,0.109664,1.5,0
0.96,0,eapf,0.203912,1.5,0
0.97,0,eapf,0.29816,1.5,0
0.98,0,eapf,0.392407,1.5,0
0.99,0,eapf,0.486655,1.5,0
1.0,0,eapf,0.580903,1.5,0
1.01,0,eapf,0.675151,1.5,0
1.02,0,eapf,0.769398,1.5,0
1.03,0,eapf,0.863646,1.5,0
1.04,0,eapf,0.957894,1.5,0
1.05,0,eapf,1.052142,1.5,0
1.06,0,eapf,1.14639,1.5,0
1.07,0,eapf,1.240637,1.5,0
