t_s,agent_id,event_type,model
0.1,2,agent_flash,kuramoto
0.49,2,agent_flash,kuramoto
0.51,1,agent_flash,kuramoto
0.56,0,agent_flash,kuramoto
0.96,2,agent_flash,kuramoto
1.01,1,agent_flash,kuramoto
1.08,0,agent_flash,kuramoto
1.46,2,agent_flash,kuramoto
1.52,1,agent_flash,kuramoto
1.6,0,agent_flash,kuramoto
1.97,2,agent_flash,kuramoto
2.02,1,agent_flash,kuramoto
2.11,0,agent_flash,kuramoto
2.47,2,agent_flash,kuramoto
2.53,1,agent_flash,kuramoto
2.61,0,agent_flash,kuramoto
2.98,2,agent_flash,kuramoto
3.04,1,agent_flash,kuramoto
3.12,0,agent_flash,kuramoto
3.48,2,agent_flash,kuramoto
3.54,1,agent_flash,kuramoto
3.63,0,agent_flash,kuramoto
3.99,2,agent_flash,kuramoto
4.05,1,agent_flash,kuramoto
4.13,0,agent_flash,kuramoto
4.5,2,agent_flash,kuramoto
4.56,1,agent_flash,kuramoto
4.64,0,agent_flash,kuramoto
5.0,2,agent_flash,kuramoto
5.07,1,agent_flash,kuramoto
5.15,0,agent_flash,kuramoto
5.51,2,agent_flash,kuramoto
5.57,1,agent_flash,kuramoto
5.65,0,agent_flash,kuramoto
6.02,2,agent_flash,kuramoto
6.08,1,agent_flash,kuramoto
6.16,0,agent_flash,kuramoto
6.52,2,agent_flash,kuramoto
6.59,1,agent_flash,kuramoto
6.67,0,agent_flash,kuramoto
7.03,2,agent_flash,kuramoto
7.09,1,agent_flash,kuramoto
7.17,0,agent_flash,kuramoto
7.54,2,agent_flash,kuramoto
7.6,1,agent_flash,kuramoto
7.68,0,agent_flash,kuramoto
8.05,2,agent_flash,kuramoto
8.11,1,agent_flash,kuramoto
8.19,0,agent_flash,kuramoto
8.55,2,agent_flash,kuramoto
8.61,1,agent_flash,kuramoto
8.69,0,agent_flash,kuramoto
9.06,2,agent_flash,kuramoto
9.12,1,agent_flash,kuramoto
9.2,0,agent_flash,kuramoto
9.57,2,agent_flash,kuramoto
9.63,1,agent_flash,kuramoto
9.71,0,agent_flash,kuramoto
10.07,2,agent_flash,kuramoto
10.13,1,agent_flash,kuramoto
10.21,0,agent_flash,kuramoto
10.58,2,agent_flash,kuramoto
10.64,1,agent_flash,kuramoto
10.72,0,agent_flash,kuramoto
11.09,2,agent_flash,kuramoto
11.15,1,agent_flash,kuramoto
11.23,0,agent_flash,kuramoto
11.59,2,agent_flash,kuramoto
11.65,1,agent_flash,kuramoto
11.73,0,agent_flash,kuramoto
12.1,2,agent_flash,kuramoto
12.16,1,agent_flash,kuramoto
12.24,0,agent_flash,kuramoto
12.61,2,agent_flash,kuramoto
12.67,1,agent_flash,kuramoto
12.75,0,agent_flash,kuramoto
13.11,2,agent_flash,kuramoto
13.17,1,agent_flash,kuramoto
13.26,0,agent_flash,kuramoto
13.62,2,agent_flash,kuramoto
13.68,1,agent_flash,kuramoto
13.76,0,agent_flash,kuramoto
14.13,2,agent_flash,kuramoto
14.19,1,agent_flash,kuramoto
14.27,0,agent_flash,kuramoto
14.63,2,agent_flash,kuramoto
14.69,1,agent_flash,kuramoto
14.78,0,agent_flash,kuramoto
15.14,2,agent_flash,kuramoto
15.2,1,agent_flash,kuramoto
15.28,0,agent_flash,kuramoto
15.65,2,agent_flash,kuramoto
15.71,1,agent_flash,kuramoto
15.79,0,agent_flash,kuramoto
16.15,2,agent_flash,kuramoto
16.21,1,agent_flash,kuramoto
16.3,0,agent_flash,kuramoto
16.66,2,agent_flash,kuramoto
16.72,1,agent_flash,kuramoto
16.8,0,agent_flash,kuramoto
17.17,2,agent_flash,kuramoto
17.23,1,agent_flash,kuramoto
17.31,0,agent_flash,kuramoto
17.67,2,agent_flash,kuramoto
17.73,1,agent_flash,kuramoto
17.82,0,agent_flash,kuramoto
18.18,2,agent_flash,kuramoto
18.24,1,agent_flash,kuramoto
18.32,0,agent_flash,kuramoto
18.69,2,agent_flash,kuramoto
18.75,1,agent_flash,kuramoto
18.83,0,agent_flash,kuramoto
19.19,2,agent_flash,kuramoto
19.25,1,agent_flash,kuramoto
19.34,0,agent_flash,kuramoto
19.7,2,agent_flash,kuramoto
19.76,1,agent_flash,kuramoto
19.84,0,agent_flash,kuramoto
20.21,2,agent_flash,kuramoto
20.27,1,agent_flash,kuramoto
20.35,0,agent_flash,kuramoto
20.71,2,agent_flash,kuramoto
20.77,1,agent_flash,kuramoto
20.86,0,agent_flash,kuramoto
21.22,2,agent_flash,kuramoto
21.28,1,agent_flash,kuramoto
21.36,0,agent_flash,kuramoto
21.73,2,agent_flash,kuramoto
21.79,1,agent_flash,kuramoto
21.87,0,agent_flash,kuramoto
22.23,2,agent_flash,kuramoto
22.3,1,agent_flash,kuramoto
22.38,0,agent_flash,kuramoto
22.74,2,agent_flash,kuramoto
22.8,1,agent_flash,kuramoto
22.88,0,agent_flash,kuramoto
23.25,2,agent_flash,kuramoto
23.31,1,agent_flash,kuramoto
23.39,0,agent_flash,kuramoto
23.75,2,agent_flash,kuramoto
23.82,1,agent_flash,kuramoto
23.9,0,agent_flash,kuramoto
24.26,2,agent_flash,kuramoto
24.32,1,agent_flash,kuramoto
24.4,0,agent_flash,kuramoto
24.77,2,agent_flash,kuramoto
24.83,1,agent_flash,kuramoto
24.91,0,agent_flash,kuramoto
25.28,2,agent_flash,kuramoto
25.34,1,agent_flash,kuramoto
25.42,0,agent_flash,kuramoto
25.78,2,agent_flash,kuramoto
25.84,1,agent_flash,kuramoto
25.92,0,agent_flash,kuramoto
26.29,2,agent_flash,kuramoto
26.35,1,agent_flash,kuramoto
26.43,0,agent_flash,kuramoto
26.8,2,agent_flash,kuramoto
26.86,1,agent_flash,kuramoto
26.94,0,agent_flash,kuramoto
27.3,2,agent_flash,kuramoto
27.36,1,agent_flash,kuramoto
27.44,0,agent_flash,kuramoto
27.81,2,agent_flash,kuramoto
27.87,1,agent_flash,kuramoto
27.95,0,agent_flash,kuramoto
28.32,2,agent_flash,kuramoto
28.38,1,agent_flash,kuramoto
28.46,0,agent_flash,kuramoto
28.82,2,agent_flash,kuramoto
28.88,1,agent_flash,kuramoto
28.96,0,agent_flash,kuramoto
29.33,2,agent_flash,kuramoto
29.39,1,agent_flash,kuramoto
29.47,0,agent_flash,kuramoto
29.84,2,agent_flash,kuramoto
29.9,1,agent_flash,kuramoto
29.98,0,agent_flash,kuramoto
30.34,2,agent_flash,kuramoto
30.4,1,agent_flash,kuramoto
30.49,0,agent_flash,kuramoto
30.85,2,agent_flash,kuramoto
30.91,1,agent_flash,kuramoto
30.99,0,agent_flash,kuramoto
31.36,2,agent_flash,kuramoto
