t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
5.31169,1,0,108.67,1.0,75.77
5.387642,0,0,94.33,0.0852,81.77
5.469598,0,0,96.33,0.2139,79.23
5.549017,0,0,92.67,0.0,72.0
5.621208,0,0,93.67,0.0432,66.13
5.687558,1,1,104.0,0.7112,59.39
5.747182,1,0,107.33,0.9286,65.37
5.812697,1,0,109.33,1.0,75.86
5.888752,0,0,94.67,0.1066,81.85
5.970795,0,0,97.0,0.2553,79.45
6.050438,0,0,93.0,0.0,71.29
6.121913,0,0,93.33,0.0211,64.03
6.186166,1,1,104.33,0.723,59.26
6.245658,1,0,108.0,0.9572,64.98
6.310833,1,0,110.0,1.0,75.94
6.386979,0,0,95.0,0.1276,82.58
6.469757,0,0,96.67,0.2342,78.66
6.548614,0,0,93.0,0.0,72.11
6.620922,0,0,94.0,0.0638,66.64
6.687791,1,1,104.67,0.7447,59.08
6.747109,1,0,107.67,0.9362,65.92
6.81324,1,0,108.67,1.0,75.83
6.889279,0,0,94.0,0.0638,81.53
6.971013,0,0,95.67,0.1704,79.04
7.050283,0,0,92.67,0.0,71.73
7.12224,0,0,93.0,0.0,63.12
7.185562,1,1,104.0,0.702,57.62
7.243432,1,0,107.67,0.9362,64.55
7.308191,1,0,109.0,1.0,76.0
7.384393,0,0,94.67,0.1066,81.65
7.466274,0,0,96.33,0.2125,79.92
7.546436,0,0,93.0,0.0,71.74
7.618415,0,0,94.0,0.0638,66.14
7.684758,1,1,104.0,0.702,59.35
7.744352,1,0,107.33,0.9145,65.56
7.810124,1,0,108.67,1.0,76.18
7.886517,0,0,94.0,0.0638,81.77
7.968505,0,0,95.33,0.1487,79.09
8.047812,0,0,92.67,0.0,71.1
8.119124,0,0,92.33,0.0,64.28
8.183613,1,1,103.67,0.6809,59.67
8.24354,1,0,107.33,0.9145,64.44
8.3082,1,0,109.0,1.0,76.02
8.384443,0,0,95.0,0.1276,82.07
8.466764,0,0,97.0,0.2553,78.64
8.545622,0,0,93.33,0.0211,72.69
8.618534,0,0,94.67,0.1066,65.74
8.684502,1,1,105.0,0.7658,59.42
8.744186,1,0,108.0,0.9572,65.06
8.809464,1,0,109.33,1.0,76.44
8.886135,0,0,95.0,0.1276,81.3
8.967662,0,0,97.0,0.2553,79.32
9.047215,0,0,93.33,0.0211,71.71
9.119158,0,0,93.0,0.0,64.07
9.183455,1,1,104.33,0.723,59.95
9.243679,1,0,107.33,0.9145,64.71
9.30862,1,0,108.33,0.9783,75.87
9.384724,0,0,94.33,0.0849,81.04
9.466002,0,0,96.0,0.1914,80.27
9.54651,0,0,93.0,0.0,71.2
9.617942,0,0,93.67,0.0428,66.11
9.684284,1,1,104.33,0.723,59.67
9.744228,1,0,107.33,0.9145,65.37
9.80984,1,0,109.0,1.0,75.89
9.885978,0,0,94.67,0.1066,81.87
9.96809,0,0,96.0,0.1914,79.31
10.047636,0,0,93.0,0.0,71.44
10.119333,0,0,92.33,0.0,63.75
10.18332,1,1,104.0,0.702,60.2
10.243806,1,0,107.33,0.9145,64.45
10.308511,1,0,108.0,0.9572,75.82
10.38458,0,0,93.67,0.0428,81.67
10.466503,0,0,95.33,0.1487,79.26
10.546013,0,0,93.0,0.0,72.23
10.618496,0,0,93.67,0.0428,65.92
10.684661,1,1,104.33,0.723,59.88
10.744836,1,0,107.67,0.9362,65.07
10.810169,1,0,108.67,1.0,75.6
10.886027,0,0,94.67,0.1066,81.79
10.968071,0,0,97.0,0.2553,79.14
11.047473,0,0,93.33,0.0211,71.65
11.119379,0,0,93.67,0.0428,63.78
11.183414,1,1,104.67,0.7447,59.73
11.243443,1,0,108.33,0.9783,64.96
11.30867,1,0,109.67,1.0,75.95
11.384887,0,0,95.67,0.1704,81.44
11.466592,0,0,97.0,0.2553,79.47
11.546353,0,0,93.67,0.0428,72.16
11.618784,0,0,94.67,0.1066,66.11
11.685155,1,1,105.0,0.7658,59.75
11.745212,1,0,108.0,0.9572,65.28
11.810772,1,0,109.0,1.0,76.08
11.887119,0,0,94.67,0.1066,82.07
11.969457,0,0,96.33,0.2125,78.91
12.048633,0,0,93.0,0.0,71.91
12.120812,0,0,93.67,0.0428,63.45
12.184536,1,1,104.0,0.702,59.01
12.243863,1,0,107.67,0.9362,65.44
12.309615,1,0,108.67,1.0,76.17
12.386068,0,0,95.0,0.1276,80.99
12.467334,0,0,96.67,0.2342,79.65
12.547263,0,0,93.0,0.0,71.83
12.619375,0,0,93.0,0.0,64.08
12.683733,1,1,104.0,0.702,59.38
12.743437,1,0,107.33,0.9145,64.44
12.808161,1,0,108.33,0.9783,76.48
12.88493,0,0,94.33,0.0868,81.62
12.966834,0,0,96.0,0.1957,79.24
13.046383,0,0,92.67,0.0,71.64
13.118328,0,0,94.0,0.0652,66.16
13.184767,1,1,104.33,0.7374,59.51
13.244617,1,0,107.67,0.9548,65.07
13.309986,1,0,108.67,1.0,76.05
13.386357,0,0,94.33,0.0866,81.71
13.468361,0,0,96.67,0.2389,78.95
13.547609,0,0,93.0,0.0,71.38
13.619284,0,0,93.33,0.0215,64.17
13.683742,1,1,104.33,0.7391,59.44
13.743522,1,0,107.67,0.9569,64.5
13.808325,1,0,109.67,1.0,75.6
13.884229,0,0,95.33,0.152,81.68
13.966237,0,0,97.0,0.2609,79.93
14.046484,0,0,93.0,0.0,71.52
14.11833,0,0,94.0,0.0652,66.13
14.184756,1,1,105.0,0.781,59.82
14.244934,1,0,107.67,0.9548,65.01
14.310278,1,0,109.0,1.0,76.36
14.38695,0,0,94.67,0.1066,81.58
14.468837,0,0,96.33,0.2125,78.54
14.547689,0,0,92.67,0.0,72.4
14.620401,0,0,93.33,0.0211,63.71
14.684419,1,1,104.33,0.723,59.17
14.743955,1,0,107.67,0.9362,64.24
14.808458,1,0,109.67,1.0,76.73
14.885506,0,0,95.33,0.1487,80.64
14.966487,0,0,96.67,0.2342,79.64
15.046467,0,0,92.67,0.0,72.07
15.118861,0,0,94.0,0.0638,65.57
15.184748,1,1,104.33,0.723,59.27
15.244398,1,0,107.67,0.9362,65.45
15.310122,1,0,109.0,1.0,75.63
15.386082,0,0,94.33,0.0849,81.38
15.467781,0,0,96.0,0.1914,79.01
15.54711,0,0,92.67,0.0,71.62
15.619055,0,0,92.67,0.0,64.48
15.683858,1,1,104.33,0.723,58.89
15.743127,1,0,107.67,0.9362,64.33
15.807741,1,0,109.33,1.0,75.33
15.883406,0,0,95.0,0.1276,81.3
15.965033,0,0,96.67,0.2342,79.55
16.044914,0,0,93.33,0.0211,72.58
16.117829,0,0,94.0,0.0638,65.66
16.183817,1,1,105.33,0.7852,59.77
16.243972,1,0,108.0,0.9552,64.59
16.308902,1,0,109.33,1.0,75.78
16.38502,0,0,95.33,0.1484,81.68
16.467036,0,0,96.33,0.2121,79.13
16.546526,0,0,93.33,0.021,71.9
16.61876,0,0,94.0,0.0638,66.08
16.68517,1,1,104.67,0.7432,59.17
16.744728,1,0,107.67,0.9362,65.18
16.810227,1,0,108.33,0.9783,76.02
16.886592,0,0,94.33,0.0849,80.97
16.967914,0,0,96.33,0.2125,79.33
17.047587,0,0,92.67,0.0,70.91
17.118844,0,0,92.67,0.0,64.47
17.183654,1,1,104.33,0.723,59.44
17.243505,1,0,108.0,0.9572,64.28
17.308091,1,0,109.67,1.0,75.45
17.383893,0,0,95.67,0.1704,81.06
17.465304,0,0,97.33,0.2763,79.66
17.545324,0,0,93.33,0.0211,72.09
17.617768,0,0,94.0,0.0638,66.3
17.684415,1,1,104.67,0.7437,59.5
17.744315,1,0,108.0,0.9553,64.54
17.809168,1,0,108.67,0.9979,76.13
17.885664,0,0,95.0,0.1292,81.13
17.967153,0,0,96.67,0.2353,79.16
18.04667,0,0,92.67,0.0,71.32
18.118378,0,0,92.67,0.0,64.27
18.182999,1,1,104.33,0.7287,59.87
18.243285,1,0,107.67,0.9375,63.94
18.30759,1,0,109.0,1.0,75.11
18.383074,0,0,95.33,0.1629,81.56
18.465002,0,0,96.67,0.2449,79.49
18.544857,0,0,93.33,0.0404,71.53
18.616753,0,0,93.67,0.0612,66.36
18.683482,1,1,105.0,0.7551,59.81
18.74373,1,0,108.0,0.9388,64.77
18.808876,1,0,109.33,1.0,75.65
18.884899,0,0,95.33,0.1629,80.92
18.966199,0,0,96.67,0.2449,79.34
19.045921,0,0,93.33,0.0404,71.68
19.117979,0,0,94.0,0.0814,66.52
19.184874,1,1,104.67,0.7348,59.36
19.244659,1,0,107.33,0.8977,65.01
19.310004,1,0,108.67,0.9798,75.81
19.386201,0,0,94.33,0.1037,81.26
19.467849,0,0,96.0,0.2081,79.02
19.547249,0,0,93.0,0.0206,71.28
19.618915,0,0,92.67,0.0,64.51
19.683801,1,1,104.33,0.7287,59.19
19.743427,1,0,107.67,0.9375,64.8
19.808568,1,0,109.33,1.0,75.33
19.884293,0,0,95.67,0.1875,80.45
19.965129,0,0,96.67,0.25,79.83
20.045353,0,0,93.33,0.0412,71.83
20.117612,0,0,94.0,0.0638,66.29
20.184291,1,1,104.33,0.723,59.27
20.244005,1,0,107.33,0.9145,64.68
20.309033,1,0,109.0,1.0,76.31
20.385739,0,0,95.0,0.1276,81.07
20.467207,0,0,96.67,0.2342,79.21
20.546837,0,0,93.0,0.0,71.62
20.618858,0,0,92.67,0.0,64.41
20.683655,1,1,104.33,0.723,59.21
20.743315,1,0,107.67,0.9342,64.3
20.807964,1,0,109.0,1.0,75.62
20.883986,0,0,95.67,0.17,80.66
20.965047,0,0,97.33,0.2757,79.81
21.045266,0,0,93.33,0.021,71.84
21.117507,0,0,94.0,0.0638,66.21
21.184121,1,1,105.0,0.7642,60.22
21.244791,1,0,107.67,0.9342,63.98
21.309179,1,0,109.33,1.0,75.56
21.385151,0,0,95.33,0.1484,81.08
21.466644,0,0,96.67,0.2342,79.32
21.546392,0,0,93.33,0.0211,71.94
21.618746,0,0,94.0,0.0638,66.0
21.68515,1,1,104.0,0.702,59.48
21.745089,1,0,107.33,0.9126,65.27
21.810726,1,0,108.67,0.9979,75.17
21.88634,0,0,94.67,0.1066,81.39
21.968148,0,0,96.33,0.2121,79.27
22.047837,0,0,93.33,0.0021,70.53
22.11879,0,0,92.67,0.0,64.38
22.183589,1,1,104.33,0.7171,59.3
22.243358,1,0,107.33,0.9126,64.18
22.307914,1,0,109.0,1.0,75.65
22.383995,0,0,95.67,0.154,81.11
22.465536,0,0,96.67,0.2189,79.14
22.545098,0,0,93.33,0.0,72.4
22.617926,0,0,93.33,0.0021,66.01
22.684358,1,1,104.67,0.7392,59.67
22.744502,1,0,107.33,0.9109,64.84
22.809773,1,0,108.33,0.9758,74.94
22.885147,0,0,94.67,0.0874,81.51
22.967105,0,0,96.33,0.1956,79.63
23.047177,0,0,92.67,0.0,71.53
23.119141,0,0,93.67,0.0221,64.98
23.184557,1,1,104.33,0.7155,59.14
23.244181,1,0,108.0,0.9543,65.26
23.30983,1,0,109.0,1.0,76.44
23.386716,0,0,95.33,0.1301,80.49
23.467645,0,0,97.33,0.2602,79.66
23.547749,0,0,93.33,0.0,71.96
23.620147,0,0,93.0,0.0,63.67
23.684254,1,1,105.0,0.7596,58.89
23.743637,1,0,108.0,0.9563,64.55
23.808599,1,0,109.67,1.0,75.43
23.884478,0,0,96.0,0.1741,81.19
23.966124,0,0,97.33,0.2608,79.34
24.045908,0,0,93.33,0.0,72.17
24.118546,0,0,94.0,0.0456,65.83
24.184822,1,1,104.67,0.7392,59.54
24.244859,1,0,108.0,0.9544,64.75
24.310067,1,0,108.67,0.9979,75.63
24.386151,0,0,94.67,0.0874,81.56
24.468161,0,0,96.67,0.2189,79.41
24.548027,0,0,93.0,0.0,71.22
24.619709,0,0,93.67,0.0221,64.95
24.685112,1,1,104.67,0.7377,59.66
24.74528,1,0,107.67,0.9328,65.57
24.811309,1,0,109.0,1.0,74.83
24.886629,0,0,95.0,0.1086,81.62
24.968712,0,0,96.33,0.1951,78.73
25.047906,0,0,92.67,0.0,71.11
25.11948,0,0,92.33,0.0,64.18
25.184118,1,1,104.33,0.723,59.05
25.243677,1,0,107.33,0.9145,64.25
25.308341,1,0,108.0,0.9572,75.4
25.384209,0,0,94.67,0.1066,81.01
25.465691,0,0,96.0,0.1914,79.59
25.545747,0,0,93.0,0.0,72.34
25.618577,0,0,93.0,0.0,66.09
25.685124,1,1,104.33,0.723,58.79
25.74443,1,0,107.33,0.9145,64.32
25.809177,1,0,109.0,1.0,75.9
25.885553,0,0,95.33,0.1487,80.8
25.966825,0,0,97.0,0.2553,80.07
26.047369,0,0,93.33,0.0211,70.14
26.117997,0,0,94.0,0.0638,65.58
26.184047,1,1,104.67,0.7447,59.68
26.244252,1,0,108.33,0.9783,64.38
26.309119,1,0,110.0,1.0,75.62
26.385218,0,0,95.67,0.1704,80.73
26.466451,0,0,97.0,0.2553,79.88
26.546812,0,0,93.33,0.0211,71.06
26.618379,0,0,93.67,0.0428,66.69
26.685546,1,1,104.67,0.7447,58.89
26.744971,1,0,107.67,0.9362,64.75
26.810163,1,0,109.0,1.0,75.88
26.88656,0,0,95.0,0.1274,81.52
26.968568,0,0,96.67,0.2337,78.94
27.048002,0,0,92.67,0.0,70.56
27.119061,0,0,93.0,0.0,64.05
27.183592,1,1,103.67,0.6795,59.1
27.243231,1,0,107.33,0.9145,64.18
27.307852,1,0,109.33,1.0,75.54
27.383878,0,0,95.33,0.1487,81.48
27.465856,0,0,96.67,0.2337,79.32
27.545669,0,0,93.0,0.0,71.4
27.617563,0,0,93.33,0.0211,65.98
27.684035,1,1,104.67,0.7447,59.88
27.744464,1,0,107.33,0.9145,64.92
27.809889,1,0,108.33,0.9762,75.17
27.885569,0,0,94.33,0.0847,81.42
27.96749,0,0,96.0,0.191,79.06
28.047048,0,0,92.67,0.0,71.51
28.119055,0,0,93.33,0.0211,65.51
28.18506,1,1,104.0,0.7005,59.44
28.245053,1,0,107.33,0.9126,64.86
28.310409,1,0,108.33,0.9978,75.2
28.386124,0,0,94.67,0.1089,81.51
28.468143,0,0,96.33,0.2167,78.54
28.547195,0,0,93.0,0.0,71.39
28.619094,0,0,92.33,0.0,64.3
28.683894,1,1,104.33,0.7391,59.22
28.743673,1,0,107.67,0.9548,63.99
28.808132,1,0,109.0,1.0,75.05
28.883701,0,0,95.67,0.1742,81.15
28.965373,0,0,96.67,0.2394,79.84
29.045736,0,0,93.33,0.0215,72.51
29.118762,0,0,93.67,0.0436,65.38
29.184656,1,1,104.33,0.7391,59.89
29.245108,1,0,107.0,0.9112,63.92
29.309552,1,0,108.67,1.0,76.23
29.386327,0,0,94.67,0.1087,81.02
29.467875,0,0,96.67,0.2394,78.93
29.547338,0,0,92.67,0.0,71.74
29.619599,0,0,93.33,0.0215,65.58
29.685704,1,1,104.0,0.716,59.47
29.745757,1,0,107.33,0.9327,64.02
29.810337,1,0,109.0,1.0,75.4
29.886301,0,0,95.33,0.152,81.83
29.968656,0,0,97.0,0.2609,78.6
