agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,0.9989,100.0,1,0.667456
V1,pi_detected_virtual_flash,1.0,100.0,1,1.033901
V0,pi_detected_virtual_flash,0.6923,53.0,0,1.133899
V1,pi_detected_virtual_flash,0.9896,99.0,1,1.533698
V1,pi_detected_virtual_flash,1.0,100.0,1,2.033411
V0,pi_detected_virtual_flash,0.6667,52.0,0,2.133338
V1,pi_detected_virtual_flash,1.0,100.0,1,2.533139
V1,pi_detected_virtual_flash,0.9896,99.0,1,3.032891
V0,pi_detected_virtual_flash,0.6515,51.0,0,3.132885
V1,pi_detected_virtual_flash,1.0,100.0,1,3.532702
V1,pi_detected_virtual_flash,0.9896,99.0,1,4.032388
V0,pi_detected_virtual_flash,1.0,74.0,0,4.165644
V1,pi_detected_virtual_flash,0.9896,99.0,1,4.532127
V1,pi_detected_virtual_flash,1.0,100.0,1,5.032055
V0,pi_detected_virtual_flash,0.9848,73.0,0,5.165303
V1,pi_detected_virtual_flash,1.0,100.0,1,5.53185
V1,pi_detected_virtual_flash,1.0,100.0,1,6.031549
V0,pi_detected_virtual_flash,1.0,74.0,0,6.164796
V1,pi_detected_virtual_flash,0.9896,99.0,1,6.531281
V1,pi_detected_virtual_flash,1.0,100.0,1,7.031031
V0,pi_detected_virtual_flash,1.0,73.0,0,7.164302
V1,pi_detected_virtual_flash,1.0,101.0,1,7.530838
V1,pi_detected_virtual_flash,0.9896,99.0,1,8.030545
V0,pi_detected_virtual_flash,1.0,74.0,0,8.163788
V1,pi_detected_virtual_flash,1.0,101.0,1,8.53026
V1,pi_detected_virtual_flash,1.0,101.0,1,9.030017
V0,pi_detected_virtual_flash,1.0,73.0,0,9.16331
V1,pi_detected_virtual_flash,1.0,101.0,1,9.529809
V1,pi_detected_virtual_flash,1.0,101.0,1,10.029505
V0,pi_detected_virtual_flash,1.0,74.0,0,10.162774
V1,pi_detected_virtual_flash,1.0,101.0,1,10.529261
V1,pi_detected_virtual_flash,1.0,101.0,1,11.02901
V0,pi_detected_virtual_flash,1.0,74.0,0,11.162286
V1,pi_detected_virtual_flash,1.0,101.0,1,11.528806
V1,pi_detected_virtual_flash,1.0,102.0,1,12.028491
V0,pi_detected_virtual_flash,1.0,74.0,0,12.161747
V1,pi_detected_virtual_flash,1.0,101.0,1,12.528246
V1,pi_detected_virtual_flash,1.0,101.0,1,13.027994
V0,pi_detected_virtual_flash,1.0,74.0,0,13.161281
V1,pi_detected_virtual_flash,1.0,102.0,1,13.527807
V1,pi_detected_virtual_flash,1.0,101.0,1,14.027493
V0,pi_detected_virtual_flash,1.0,74.0,0,14.160731
V1,pi_detected_virtual_flash,1.0,101.0,1,14.527226
V1,pi_detected_virtual_flash,0.9897,100.0,1,15.026986
V0,pi_detected_virtual_flash,0.9969,73.0,0,15.193377
V1,pi_detected_virtual_flash,0.9897,100.0,1,15.526607
V1,pi_detected_virtual_flash,0.9897,100.0,1,16.026285
V0,pi_detected_virtual_flash,1.0,74.0,0,16.159542
V1,pi_detected_virtual_flash,0.9897,100.0,1,16.526032
V1,pi_detected_virtual_flash,0.9897,100.0,1,17.025782
V0,pi_detected_virtual_flash,1.0,74.0,0,17.159048
V1,pi_detected_virtual_flash,0.9897,100.0,1,17.525563
V1,pi_detected_virtual_flash,0.9897,100.0,1,18.025285
V0,pi_detected_virtual_flash,1.0,73.0,0,18.158545
V1,pi_detected_virtual_flash,0.9897,100.0,1,18.525027
V1,pi_detected_virtual_flash,0.9897,100.0,1,19.024775
V0,pi_detected_virtual_flash,1.0,73.0,0,19.158028
V1,pi_detected_virtual_flash,0.9897,100.0,1,19.524553
V1,pi_detected_virtual_flash,0.9897,100.0,1,20.024274
V0,pi_detected_virtual_flash,1.0,74.0,0,20.157743
V1,pi_detected_virtual_flash,0.9897,100.0,1,20.524169
V1,pi_detected_virtual_flash,0.9897,100.0,1,21.02393
V0,pi_detected_virtual_flash,1.0,74.0,0,21.157178
V1,pi_detected_virtual_flash,0.9897,100.0,1,21.523719
V1,pi_detected_virtual_flash,0.9897,100.0,1,22.023431
V0,pi_detected_virtual_flash,1.0,74.0,0,22.156663
V1,pi_detected_virtual_flash,0.9897,100.0,1,22.523144
V1,pi_detected_virtual_flash,1.0,101.0,1,23.022911
V0,pi_detected_virtual_flash,0.9844,72.0,0,23.156168
V1,pi_detected_virtual_flash,0.9897,100.0,1,23.522715
V1,pi_detected_virtual_flash,0.9897,100.0,1,24.0224
V0,pi_detected_virtual_flash,0.9844,72.0,0,24.155672
V1,pi_detected_virtual_flash,0.9897,100.0,1,24.52213
V1,pi_detected_virtual_flash,0.9897,100.0,1,25.021891
V0,pi_detected_virtual_flash,1.0,73.0,0,25.155153
V1,pi_detected_virtual_flash,0.9794,99.0,1,25.521675
V1,pi_detected_virtual_flash,0.9794,99.0,1,26.02139
V0,pi_detected_virtual_flash,1.0,73.0,0,26.154646
V1,pi_detected_virtual_flash,0.9794,99.0,1,26.521118
V1,pi_detected_virtual_flash,0.9897,100.0,1,27.020884
V0,pi_detected_virtual_flash,1.0,73.0,0,27.154141
V1,pi_detected_virtual_flash,1.0,100.0,1,27.520663
V1,pi_detected_virtual_flash,1.0,100.0,1,28.020358
V0,pi_detected_virtual_flash,1.0,74.0,0,28.153624
V1,pi_detected_virtual_flash,1.0,100.0,1,28.520106
V1,pi_detected_virtual_flash,0.9794,98.0,1,29.019872
V0,pi_detected_virtual_flash,1.0,74.0,0,29.153167
V1,pi_detected_virtual_flash,0.9897,99.0,1,29.519668
