brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
132.0,342.628,0.0,0,0.186622,0
70.0,31.442,0.0,0,0.570958,0
148.0,36.311,0.0,0,0.602442,0
148.0,30.845,0.0,0,0.638793,0
148.0,28.085,0.0,0,0.669677,0
165.0,24.907,0.0,0,0.697795,0
168.0,30.589,0.0,0,0.722735,0
169.0,29.37,0.0,0,0.753357,0
170.0,31.097,0.0,0,0.78276,0
171.0,35.532,1.0,1,0.813892,1
145.0,42.394,0.3421,0,0.982162,0
149.0,46.349,0.429,0,1.024638,0
149.0,22.367,0.4091,0,1.071066,0
147.0,21.312,0.3284,0,1.09351,0
147.0,18.676,0.3025,0,1.114925,0
147.0,20.276,0.2742,0,1.133679,0
150.0,34.589,0.3446,0,1.154033,0
150.0,34.055,0.3156,0,1.188699,0
157.0,22.384,0.5448,0,1.232633,0
172.0,31.477,1.0,1,1.255095,1
173.0,30.405,1.0,1,1.286682,0
172.0,32.217,1.0,1,1.317153,0
174.0,37.126,1.0,1,1.349437,0
174.0,41.392,1.0,1,1.386634,0
153.0,44.742,0.2687,0,1.428093,0
149.0,46.885,0.1132,0,1.472903,0
146.0,49.81,0.0149,0,1.519855,0
152.0,48.238,0.2368,0,1.569732,0
151.0,23.306,0.197,0,1.618038,0
149.0,21.973,0.1183,0,1.641409,0
150.0,19.748,0.1538,0,1.66345,0
154.0,22.715,0.305,0,1.752368,0
177.0,33.888,1.0,1,1.775153,1
177.0,32.321,1.0,1,1.80915,0
177.0,31.113,1.0,1,1.841538,0
176.0,37.087,1.0,1,1.872717,0
178.0,42.197,1.0,1,1.909871,0
165.0,45.327,0.6182,1,1.952135,0
154.0,49.479,0.2449,0,1.997529,0
151.0,49.413,0.1404,0,2.047077,0
156.0,49.678,0.3103,0,2.096557,0
157.0,23.243,0.3472,0,2.146303,0
155.0,21.822,0.2797,0,2.169614,0
160.0,19.72,0.4577,0,2.191505,0
180.0,44.853,1.0,1,2.222937,1
180.0,36.807,1.0,1,2.267897,0
182.0,41.347,1.0,1,2.30477,0
184.0,44.789,1.0,1,2.346184,0
153.0,28.456,0.1987,0,2.462626,0
147.0,50.127,0.0,0,2.491153,0
153.0,49.349,0.2,0,2.541349,0
159.0,25.753,0.4,0,2.590768,0
157.0,23.841,0.3333,0,2.616589,0
157.0,21.722,0.3333,0,2.640498,0
157.0,21.693,0.3333,0,2.662287,0
159.0,37.969,0.4,0,2.684047,0
162.0,38.418,0.5,0,2.722083,0
181.0,36.018,1.0,1,2.760567,1
180.0,33.494,1.0,1,2.796694,0
180.0,35.009,1.0,1,2.830255,0
184.0,40.022,1.0,1,2.865331,0
186.0,44.616,1.0,1,2.90542,0
154.0,22.797,0.2121,0,3.02619,0
148.0,49.516,0.0303,0,3.049055,0
155.0,50.854,0.2424,0,3.098641,0
161.0,23.994,0.4242,0,3.149566,0
169.0,23.086,0.6667,1,3.173627,1
180.0,20.393,1.0,1,3.196823,0
184.0,59.111,1.0,1,3.265229,0
185.0,45.632,1.0,1,3.324407,0
182.0,49.414,1.0,1,3.370108,0
177.0,49.935,0.8846,1,3.41959,0
142.0,30.623,0.0,0,3.539531,0
141.0,50.636,0.0,0,3.570222,0
148.0,49.237,0.0298,0,3.620925,0
155.0,26.875,0.2388,0,3.67023,0
161.0,25.191,0.4192,0,3.697171,0
180.0,24.389,0.991,1,3.722436,1
179.0,20.921,0.9639,1,3.746934,0
181.0,40.539,1.0,1,3.767923,0
181.0,40.881,1.0,1,3.80853,0
183.0,44.844,1.0,1,3.849477,0
182.0,49.93,1.0,1,3.894389,0
180.0,47.976,0.951,1,3.944386,0
156.0,50.863,0.2601,0,3.992429,0
141.0,27.104,0.0,0,4.116685,0
147.0,49.791,0.0,0,4.143855,0
154.0,27.19,0.2041,0,4.193714,0
155.0,26.123,0.2339,0,4.220971,0
178.0,35.84,0.9091,1,4.257167,1
179.0,40.971,0.9412,1,4.293116,0
179.0,41.276,0.9412,1,4.334155,0
181.0,45.425,1.0,1,4.375499,0
167.0,49.564,0.5882,1,4.420995,0
153.0,50.31,0.1765,0,4.470628,0
146.0,49.798,0.0,0,4.521007,0
152.0,29.604,0.1471,0,4.640804,0
152.0,22.489,0.1471,0,4.670512,0
152.0,22.568,0.1471,0,4.69307,0
155.0,38.029,0.2353,0,4.715705,0
157.0,38.657,0.2941,0,4.753801,0
176.0,35.815,0.8529,1,4.792525,1
178.0,34.447,0.9118,1,4.828448,0
178.0,34.659,0.9118,1,4.862963,0
176.0,40.187,0.8529,1,4.89769,0
178.0,44.609,0.9118,1,4.937946,0
156.0,49.206,0.2647,0,4.982624,0
153.0,50.305,0.1765,0,5.031894,0
146.0,49.538,0.0,0,5.082266,0
151.0,26.502,0.1176,0,5.204131,0
162.0,44.334,0.4412,0,5.302846,0
178.0,30.518,0.9118,1,5.352536,1
179.0,33.41,0.9412,1,5.383163,0
177.0,36.601,0.8824,1,5.41664,0
179.0,41.58,0.9412,1,5.453309,0
169.0,47.042,0.6471,1,5.494956,0
156.0,49.006,0.2647,0,5.542067,0
151.0,49.719,0.1071,0,5.591141,0
150.0,50.439,0.0774,0,5.640927,0
158.0,31.062,0.3155,0,5.691435,0
180.0,33.142,0.9705,1,5.794815,1
180.0,38.881,0.9705,1,5.828096,0
182.0,39.293,1.0,1,5.867062,0
185.0,43.202,1.0,1,5.906423,0
182.0,50.053,1.0,1,5.949693,0
179.0,49.843,0.9226,1,5.999813,0
153.0,50.706,0.1484,0,6.049721,0
143.0,50.281,0.0,0,6.100494,0
141.0,49.983,0.0,0,6.150843,0
148.0,49.844,0.0,0,6.200906,0
182.0,27.674,1.0,1,6.32315,1
184.0,33.896,1.0,1,6.358138,0
184.0,42.332,1.0,1,6.392102,0
186.0,46.024,1.0,1,6.434536,0
183.0,49.359,1.0,1,6.480629,0
180.0,50.582,0.9357,1,6.530057,0
