brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
157.0,341.639,0.0,0,0.089011,0
163.0,40.151,0.0,0,0.440764,0
167.0,44.757,0.0,0,0.480958,0
136.0,50.896,0.0,0,0.525749,0
135.0,49.937,0.0,0,0.576678,0
147.0,30.91,0.0,0,0.696241,0
150.0,30.133,0.0,0,0.727184,0
166.0,29.502,0.0,0,0.757352,0
167.0,30.392,0.0,0,0.786886,0
167.0,30.349,1.0,1,0.817311,1
168.0,31.634,1.0,1,0.847695,0
164.0,35.592,0.8997,1,0.879362,0
164.0,39.102,0.8958,1,0.914986,0
164.0,41.966,0.8917,1,0.954121,0
166.0,46.005,0.9624,1,0.996119,0
145.0,48.982,0.1698,0,1.042157,0
137.0,50.371,0.0132,0,1.091172,0
135.0,39.111,0.0,0,1.152722,0
141.0,47.834,0.1667,0,1.191865,0
140.0,22.967,0.1318,0,1.239731,0
140.0,22.526,0.129,0,1.262731,0
162.0,18.641,0.8382,1,1.285305,1
162.0,19.894,0.8377,1,1.304021,0
164.0,35.934,0.9023,1,1.323948,0
164.0,36.841,0.902,1,1.359915,0
166.0,53.288,0.9672,1,1.469862,0
165.0,48.648,0.9342,1,1.523183,0
144.0,50.459,0.2409,0,1.571864,0
136.0,50.072,0.0,0,1.622355,0
136.0,50.29,0.0,0,1.672459,0
140.0,48.203,0.129,0,1.722782,0
139.0,22.96,0.0971,0,1.771018,0
138.0,21.681,0.0649,0,1.79401,0
139.0,20.121,0.0977,0,1.815724,0
139.0,20.925,0.098,0,1.835877,0
142.0,35.136,0.1967,0,1.856833,0
143.0,35.213,0.2303,0,1.892002,0
167.0,31.878,1.0,1,1.927247,1
168.0,27.156,1.0,1,2.027946,0
167.0,38.198,1.0,1,2.055134,0
167.0,40.445,1.0,1,2.093365,0
167.0,31.538,1.0,1,2.145411,0
169.0,47.289,1.0,1,2.17698,0
142.0,49.533,0.1857,0,2.224301,0
138.0,49.679,0.0523,0,2.273866,0
136.0,50.701,0.0,0,2.323578,0
142.0,46.704,0.1935,0,2.374311,0
142.0,22.602,0.1935,0,2.421046,0
145.0,21.377,0.2903,0,2.44368,0
164.0,19.324,0.9032,1,2.465089,1
163.0,20.183,0.871,1,2.484512,0
166.0,35.94,0.9676,1,2.504728,0
166.0,36.553,0.9675,1,2.540699,0
168.0,58.983,1.0,1,2.645892,0
166.0,49.09,0.9673,1,2.704908,0
143.0,50.802,0.2131,0,2.75403,0
137.0,49.625,0.0132,0,2.804863,0
136.0,50.29,0.0,0,2.85452,0
141.0,47.199,0.1613,0,2.904842,0
141.0,23.7,0.1613,0,2.952074,0
140.0,21.546,0.129,0,2.975806,0
162.0,19.479,0.8382,1,2.997383,1
163.0,19.895,0.8701,1,3.016941,0
166.0,35.313,0.9674,1,3.036868,0
166.0,35.424,0.9673,1,3.072214,0
165.0,49.281,0.9344,1,3.181785,0
166.0,39.186,0.9671,1,3.239446,0
150.0,49.945,0.4389,1,3.278665,0
137.0,50.082,0.0066,0,3.328644,0
136.0,50.005,0.0,0,3.378759,0
140.0,48.429,0.129,0,3.428797,0
141.0,22.951,0.1586,0,3.477259,0
138.0,22.939,0.0584,0,3.500243,0
