event,model,source,t_s
pi_flash,kuramoto,pi_oscillator,0.600329
virtual_flash,kuramoto,camera,0.908105
virtual_flash,kuramoto,camera,1.304319
pi_flash,kuramoto,pi_oscillator,1.454952
virtual_flash,kuramoto,camera,1.754264
pi_flash,kuramoto,pi_oscillator,2.254959
virtual_flash,kuramoto,camera,2.602919
pi_flash,kuramoto,pi_oscillator,3.11747
virtual_flash,kuramoto,camera,3.47867
virtual_flash,kuramoto,camera,4.035958
pi_flash,kuramoto,pi_oscillator,4.086238
virtual_flash,kuramoto,camera,4.571807
pi_flash,kuramoto,pi_oscillator,4.664952
virtual_flash,kuramoto,camera,5.187198
pi_flash,kuramoto,pi_oscillator,5.236906
pi_flash,kuramoto,pi_oscillator,5.823321
virtual_flash,kuramoto,camera,5.937604
virtual_flash,kuramoto,camera,6.378794
pi_flash,kuramoto,pi_oscillator,6.524109
virtual_flash,kuramoto,camera,6.932117
pi_flash,kuramoto,pi_oscillator,7.459302
virtual_flash,kuramoto,camera,8.464873
pi_flash,kuramoto,pi_oscillator,8.66822
virtual_flash,kuramoto,camera,9.20205
pi_flash,kuramoto,pi_oscillator,9.653043
virtual_flash,kuramoto,camera,9.836867
virtual_flash,kuramoto,camera,10.500807
pi_flash,kuramoto,pi_oscillator,10.500807
virtual_flash,kuramoto,camera,10.946531
pi_flash,kuramoto,pi_oscillator,11.13978
virtual_flash,kuramoto,camera,11.69252
pi_flash,kuramoto,pi_oscillator,11.787517
virtual_flash,kuramoto,camera,12.343887
pi_flash,kuramoto,pi_oscillator,12.39405
virtual_flash,kuramoto,camera,12.849183
pi_flash,kuramoto,pi_oscillator,12.989328
virtual_flash,kuramoto,camera,13.516493
pi_flash,kuramoto,pi_oscillator,13.580727
virtual_flash,kuramoto,camera,14.038618
pi_flash,kuramoto,pi_oscillator,14.132906
virtual_flash,kuramoto,camera,14.629529
pi_flash,kuramoto,pi_oscillator,14.70999
virtual_flash,kuramoto,camera,15.243081
pi_flash,kuramoto,pi_oscillator,15.294954
virtual_flash,kuramoto,camera,15.817369
pi_flash,kuramoto,pi_oscillator,15.863484
virtual_flash,kuramoto,camera,16.341379
pi_flash,kuramoto,pi_oscillator,16.439737
virtual_flash,kuramoto,camera,16.881515
pi_flash,kuramoto,pi_oscillator,16.977717
virtual_flash,kuramoto,camera,17.55182
pi_flash,kuramoto,pi_oscillator,17.55182
virtual_flash,kuramoto,camera,17.976
pi_flash,kuramoto,pi_oscillator,18.151336
virtual_flash,kuramoto,camera,18.572711
pi_flash,kuramoto,pi_oscillator,19.184101
virtual_flash,kuramoto,camera,19.805838
virtual_flash,kuramoto,camera,20.347207
pi_flash,kuramoto,pi_oscillator,20.397653
virtual_flash,kuramoto,camera,20.760952
pi_flash,kuramoto,pi_oscillator,21.145151
virtual_flash,kuramoto,camera,21.395706
pi_flash,kuramoto,pi_oscillator,22.005955
virtual_flash,kuramoto,camera,22.155535
virtual_flash,kuramoto,camera,22.71953
pi_flash,kuramoto,pi_oscillator,22.768727
virtual_flash,kuramoto,camera,23.273614
pi_flash,kuramoto,pi_oscillator,23.323603
virtual_flash,kuramoto,camera,23.80211
pi_flash,kuramoto,pi_oscillator,23.892285
virtual_flash,kuramoto,camera,24.322504
pi_flash,kuramoto,pi_oscillator,24.472128
virtual_flash,kuramoto,camera,24.952288
virtual_flash,kuramoto,camera,25.512058
pi_flash,kuramoto,pi_oscillator,25.512058
virtual_flash,kuramoto,camera,26.130454
pi_flash,kuramoto,pi_oscillator,26.130454
virtual_flash,kuramoto,camera,26.571882
pi_flash,kuramoto,pi_oscillator,26.740476
virtual_flash,kuramoto,camera,27.246247
pi_flash,kuramoto,pi_oscillator,27.40153
virtual_flash,kuramoto,camera,27.863332
pi_flash,kuramoto,pi_oscillator,28.403911
virtual_flash,kuramoto,camera,28.545906
virtual_flash,kuramoto,camera,29.075994
pi_flash,kuramoto,pi_oscillator,29.153509
virtual_flash,kuramoto,camera,29.505129
pi_flash,kuramoto,pi_oscillator,29.768225
