t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,2.08689,1.5,0
0.01,0,kuramoto,2.181138,1.5,0
0.02,0,kuramoto,2.275386,1.5,0
0.03,0,kuramoto,2.369634,1.5,0
0.04,0,kuramoto,2.463881,1.5,0
0.05,0,kuramoto,2.558129,1.5,0
0.06,0,kuramoto,2.652377,1.5,0
0.07,0,kuramoto,2.746625,1.5,0
0.08,0,kuramoto,2.840872,1.5,0
0.09,0,kuramoto,2.93512,1.5,0
0.1,0,kuramoto,3.029368,1.5,0
0.11,0,kuramoto,3.123616,1.5,0
0.12,0,kuramoto,3.217864,1.5,0
0.13,0,kuramoto,3.312111,1.5,0
0.14,0,kuramoto,3.406359,1.5,0
0.15,0,kuramoto,3.500607,1.5,0
0.16,0,kuramoto,3.594855,1.5,0
0.17,0,kuramoto,3.689102,1.5,0
0.18,0,kuramoto,3.78335,1.5,0
0.19,0,kuramoto,3.877598,1.5,0
0.2,0,kuramoto,3.971846,1.5,0
0.21,0,kuramoto,4.066094,1.5,0
0.22,0,kuramoto,4.160341,1.5,0
0.23,0,kuramoto,4.254589,1.5,0
0.24,0,kuramoto,4.348837,1.5,0
0.25,0,kuramoto,4.443085,1.5,0
0.26,0,kuramoto,4.537332,1.5,0
0.27,0,kuramoto,4.63158,1.5,0
0.28,0,kuramoto,4.725828,1.5,0
0.29,0,kuramoto,4.820076,1.5,0
0.3,0,kuramoto,4.914324,1.5,0
0.31,0,kuramoto,5.008571,1.5,0
0.32,0,kuramoto,5.102819,1.5,0
0.33,0,kuramoto,5.197067,1.5,0
0.34,0,kuramoto,5.291315,1.5,0
0.35,0,kuramoto,5.385562,1.5,0
0.36,0,kuramoto,5.47981,1.5,0
0.37,0,kuramoto,5.574058,1.5,0
0.38,0,kuramoto,5.668306,1.5,0
0.39,0,kuramoto,5.762554,1.5,0
0.4,0,kuramoto,5.856801,1.5,0
0.41,0,kuramoto,5.951049,1.5,0
0.42,0,kuramoto,6.045297,1.5,0
0.43,0,kuramoto,6.139545,1.5,0
0.44,0,kuramoto,6.233793,1.5,0
0.45,0,kuramoto,0.044855,1.5,1
0.46,0,kuramoto,0.139103,1.5,0
0.47,0,kuramoto,0.233351,1.5,0
0.48,0,kuramoto,0.327598,1.5,0
0.49,0,kuramoto,0.421846,1.5,0
0.5,0,kuramoto,0.516094,1.5,0
0.51,0,kuramoto,0.610342,1.5,0
0.52,0,kuramoto,0.704589,1.5,0
0.53,0,kuramoto,0.798837,1.5,0
0.54,0,kuramoto,0.893085,1.5,0
0.55,0,kuramoto,0.987333,1.5,0
0.56,0,kuramoto,1.081581,1.5,0
0.57,0,kuramoto,1.175828,1.5,0
0.58,0,kuramoto,1.270076,1.5,0
0.59,0,kuramoto,1.364324,1.5,0
0.6,0,kuramoto,1.458572,1.5,0
0.61,0,kuramoto,1.552819,1.5,0
0.62,0,kuramoto,1.647067,1.5,0
0.63,0,kuramoto,1.741315,1.5,0
0.64,0,kuramoto,1.835563,1.5,0
0.65,0,kuramoto,1.929811,1.5,0
0.66,0,kuramoto,2.024058,1.5,0
0.67,0,kuramoto,2.118306,1.5,0
0.68,0,kuramoto,2.212554,1.5,0
0.69,0,kuramoto,2.306802,1.5,0
0.7,0,kuramoto,2.401049,1.5,0
0.71,0,kuramoto,2.495297,1.5,0
0.72,0,kuramoto,2.589545,1.5,0
0.73,0,kuramoto,2.683793,1.5,0
0.74,0,kuramoto,2.778041,1.5,0
0.75,0,kuramoto,2.872288,1.5,0
0.76,0,kuramoto,2.966536,1.5,0
0.77,0,kuramoto,3.060784,1.5,0
0.78,0,kuramoto,3.155032,1.5,0
0.79,0,kuramoto,3.249279,1.5,0
0.8,0,kuramoto,3.343527,1.5,0
0.81,0,kuramoto,3.437775,1.5,0
0.82,0,kuramoto,3.532023,1.5,0
0.83,0,kuramoto,3.626271,1.5,0
0.84,0,kuramoto,3.720518,1.5,0
0.85,0,kuramoto,3.814766,1.5,0
0.86,0,kuramoto,3.909014,1.5,0
0.87,0,kuramoto,4.003262,1.5,0
0.88,0,kuramoto,4.09751,1.5,0
0.89,0,kuramoto,4.191757,1.5,0
0.9,0,kuramoto,4.286005,1.5,0
0.91,0,kuramoto,4.380253,1.5,0
0.92,0,kuramoto,4.474501,1.5,0
0.93,0,kuramoto,4.568748,1.5,0
0.94,0,kuramoto,4.662996,1.5,0
0.95,0,kuramoto,4.757244,1.5,0
0.96,0,kuramoto,4.851492,1.5,0
0.97,0,kuramoto,4.94574,1.5,0
0.98,0,kuramoto,5.039987,1.5,0
0.99,0,kuramoto,5.134235,1.5,0
1.0,0,kuramoto,5.228483,1.5,0
1.01,0,kuramoto,5.322731,1.5,0
1.02,0,kuramoto,5.416978,1.5,0
1.03,0,kuramoto,5.511226,1.5,0
1.04,0,kuramoto,5.605474,1.5,0
1.05,0,kuramoto,5.699722,1.5,0
1.06,0,kuramoto,5.79397,1.5,0
1.07,0,kuramoto,5.888217,1.5,0
1.08,0,kuramoto,5.982465,1.5,0
1.09,0,kuramoto,6.076713,1.5,0
1.1,0,kuramoto,6.170961,1.5,0
1.11,0,kuramoto,6.265208,1.5,0
1.12,0,kuramoto,0.076271,1.5,1
1.13,0,kuramoto,0.170519,1.5,0
1.14,0,kuramoto,0.264766,1.5,0
1.15,0,kuramoto,0.359014,1.5,0
1.16,0,kuramoto,0.453262,1.5,0
1.17,0,kuramoto,0.54751,1.5,0
1.18,0,kuramoto,0.641758,1.5,0
1.19,0,kuramoto,0.736005,1.5,0
1.2,0,kuramoto,0.830253,1.5,0
1.21,0,kuramoto,0.924501,1.5,0
1.22,0,kuramoto,1.018749,1.5,0
1.23,0,kuramoto,1.112996,1.5,0
1.24,0,kuramoto,1.207244,1.5,0
1.25,0,kuramoto,1.301492,1.5,0
1.26,0,kuramoto,1.39574,1.5,0
1.27,0,kuramoto,1.489988,1.5,0
1.28,0,kuramoto,1.584235,1.5,0
1.29,0,kuramoto,1.678483,1.5,0
1.3,0,kuramoto,1.772731,1.5,0
1.31,0,kuramoto,1.866979,1.5,0
1.32,0,kuramoto,1.961227,1.5,0
1.33,0,kuramoto,2.055474,1.5,0
1.34,0,kuramoto,2.149722,1.5,0
1.35,0,kuramoto,2.24397,1.5,0
1.36,0,kuramoto,2.338218,1.5,0
1.37,0,kuramoto,2.432465,1.5,0
1.38,0,kuramoto,2.526713,1.5,0
1.39,0,kuramoto,2.620961,1.5,0
1.4,0,kuramoto,2.715209,1.5,0
1.41,0,kuramoto,2.809457,1.5,0
1.42,0,kuramoto,2.903704,1.5,0
1.43,0,kuramoto,2.997952,1.5,0
1.44,0,kuramoto,3.0922,1.5,0
1.45,0,kuramoto,3.186448,1.5,0
1.46,0,kuramoto,3.280695,1.5,0
1.47,0,kuramoto,3.374943,1.5,0
1.48,0,kuramoto,3.469191,1.5,0
1.49,0,kuramoto,3.563439,1.5,0
1.5,0,kuramoto,3.657687,1.5,0
1.51,0,kuramoto,3.751934,1.5,0
1.52,0,kuramoto,3.846182,1.5,0
1.53,0,kuramoto,3.94043,1.5,0
1.54,0,kuramoto,4.034678,1.5,0
1.55,0,kuramoto,4.128925,1.5,0
1.56,0,kuramoto,4.223173,1.5,0
1.57,0,kuramoto,4.317421,1.5,0
1.58,0,kuramoto,4.411669,1.5,0
1.59,0,kuramoto,4.505917,1.5,0
1.6,0,kuramoto,4.600164,1.5,0
1.61,0,kuramoto,4.694412,1.5,0
1.62,0,kuramoto,4.78866,1.5,0
1.63,0,kuramoto,4.882908,1.5,0
1.64,0,kuramoto,4.977155,1.5,0
1.65,0,kuramoto,5.071403,1.5,0
1.66,0,kuramoto,5.165651,1.5,0
1.67,0,kuramoto,5.259899,1.5,0
1.68,0,kuramoto,5.354147,1.5,0
1.69,0,kuramoto,5.448394,1.5,0
1.7,0,kuramoto,5.542642,1.5,0
1.71,0,kuramoto,5.63689,1.5,0
1.72,0,kuramoto,5.731138,1.5,0
1.73,0,kuramoto,5.825385,1.5,0
1.74,0,kuramoto,5.919633,1.5,0
1.75,0,kuramoto,6.013881,1.5,0
1.76,0,kuramoto,6.108129,1.5,0
