t_s,agent_id,event_type,model
0.05,1,agent_flash,eapf
0.07,2,agent_flash,eapf
0.17,0,agent_flash,eapf
0.54,2,agent_flash,eapf
0.59,1,agent_flash,eapf
0.83,0,agent_flash,eapf
0.95,2,agent_flash,eapf
1.18,1,agent_flash,eapf
1.32,2,agent_flash,eapf
1.5,0,agent_flash,eapf
1.64,1,agent_flash,eapf
1.76,2,agent_flash,eapf
2.15,1,agent_flash,eapf
2.17,0,agent_flash,eapf
2.17,2,agent_flash,eapf
2.6,2,agent_flash,eapf
2.67,1,agent_flash,eapf
2.83,0,agent_flash,eapf
3.12,2,agent_flash,eapf
3.23,1,agent_flash,eapf
3.5,0,agent_flash,eapf
3.57,2,agent_flash,eapf
3.67,1,agent_flash,eapf
4.04,2,agent_flash,eapf
4.17,0,agent_flash,eapf
4.18,1,agent_flash,eapf
4.57,2,agent_flash,eapf
4.69,1,agent_flash,eapf
4.83,0,agent_flash,eapf
4.99,2,agent_flash,eapf
5.24,1,agent_flash,eapf
5.38,2,agent_flash,eapf
5.5,0,agent_flash,eapf
5.68,1,agent_flash,eapf
5.81,2,agent_flash,eapf
6.17,0,agent_flash,eapf
6.18,1,agent_flash,eapf
6.21,2,agent_flash,eapf
6.65,2,agent_flash,eapf
6.68,1,agent_flash,eapf
6.83,0,agent_flash,eapf
7.15,2,agent_flash,eapf
7.23,1,agent_flash,eapf
7.5,0,agent_flash,eapf
7.59,2,agent_flash,eapf
7.67,1,agent_flash,eapf
8.06,2,agent_flash,eapf
8.16,1,agent_flash,eapf
8.17,0,agent_flash,eapf
8.57,2,agent_flash,eapf
8.67,1,agent_flash,eapf
8.83,0,agent_flash,eapf
8.99,2,agent_flash,eapf
9.22,1,agent_flash,eapf
9.37,2,agent_flash,eapf
9.5,0,agent_flash,eapf
9.66,1,agent_flash,eapf
9.8,2,agent_flash,eapf
10.15,1,agent_flash,eapf
10.17,0,agent_flash,eapf
10.2,2,agent_flash,eapf
10.63,2,agent_flash,eapf
10.66,1,agent_flash,eapf
10.83,0,agent_flash,eapf
11.14,2,agent_flash,eapf
11.21,1,agent_flash,eapf
11.5,0,agent_flash,eapf
11.58,2,agent_flash,eapf
11.65,1,agent_flash,eapf
12.04,2,agent_flash,eapf
12.15,1,agent_flash,eapf
12.17,0,agent_flash,eapf
12.56,2,agent_flash,eapf
12.65,1,agent_flash,eapf
12.83,0,agent_flash,eapf
12.98,2,agent_flash,eapf
13.21,1,agent_flash,eapf
13.36,2,agent_flash,eapf
13.5,0,agent_flash,eapf
13.65,1,agent_flash,eapf
13.79,2,agent_flash,eapf
14.14,1,agent_flash,eapf
14.17,0,agent_flash,eapf
14.19,2,agent_flash,eapf
14.63,2,agent_flash,eapf
14.65,1,agent_flash,eapf
14.83,0,agent_flash,eapf
15.14,2,agent_flash,eapf
15.21,1,agent_flash,eapf
15.5,0,agent_flash,eapf
15.57,2,agent_flash,eapf
15.65,1,agent_flash,eapf
16.04,2,agent_flash,eapf
16.15,1,agent_flash,eapf
16.17,0,agent_flash,eapf
16.56,2,agent_flash,eapf
16.65,1,agent_flash,eapf
16.83,0,agent_flash,eapf
16.98,2,agent_flash,eapf
17.21,1,agent_flash,eapf
17.36,2,agent_flash,eapf
17.5,0,agent_flash,eapf
17.65,1,agent_flash,eapf
17.79,2,agent_flash,eapf
18.15,1,agent_flash,eapf
18.17,0,agent_flash,eapf
18.2,2,agent_flash,eapf
18.63,2,agent_flash,eapf
18.65,1,agent_flash,eapf
18.83,0,agent_flash,eapf
19.14,2,agent_flash,eapf
19.21,1,agent_flash,eapf
19.5,0,agent_flash,eapf
19.58,2,agent_flash,eapf
19.65,1,agent_flash,eapf
20.05,2,agent_flash,eapf
20.15,1,agent_flash,eapf
20.17,0,agent_flash,eapf
20.56,2,agent_flash,eapf
20.65,1,agent_flash,eapf
20.83,0,agent_flash,eapf
20.98,2,agent_flash,eapf
21.21,1,agent_flash,eapf
21.36,2,agent_flash,eapf
21.5,0,agent_flash,eapf
21.65,1,agent_flash,eapf
21.79,2,agent_flash,eapf
22.15,1,agent_flash,eapf
22.17,0,agent_flash,eapf
22.2,2,agent_flash,eapf
22.63,2,agent_flash,eapf
22.65,1,agent_flash,eapf
22.83,0,agent_flash,eapf
23.14,2,agent_flash,eapf
23.21,1,agent_flash,eapf
23.5,0,agent_flash,eapf
23.58,2,agent_flash,eapf
23.65,1,agent_flash,eapf
