t_s,agent_id,event_type,model
0.05,1,agent_flash,eapf
0.38,2,agent_flash,eapf
0.49,0,agent_flash,eapf
0.54,1,agent_flash,eapf
0.88,2,agent_flash,eapf
1.03,1,agent_flash,eapf
1.16,0,agent_flash,eapf
1.38,2,agent_flash,eapf
1.57,1,agent_flash,eapf
1.82,0,agent_flash,eapf
1.9,2,agent_flash,eapf
2.16,1,agent_flash,eapf
2.3,2,agent_flash,eapf
2.49,0,agent_flash,eapf
2.62,1,agent_flash,eapf
2.72,2,agent_flash,eapf
3.13,1,agent_flash,eapf
3.16,0,agent_flash,eapf
3.16,2,agent_flash,eapf
3.61,2,agent_flash,eapf
3.65,1,agent_flash,eapf
3.82,0,agent_flash,eapf
4.07,2,agent_flash,eapf
4.22,1,agent_flash,eapf
4.49,0,agent_flash,eapf
4.58,2,agent_flash,eapf
4.66,1,agent_flash,eapf
5.06,2,agent_flash,eapf
5.16,0,agent_flash,eapf
5.17,1,agent_flash,eapf
5.56,2,agent_flash,eapf
5.67,1,agent_flash,eapf
5.82,0,agent_flash,eapf
6.07,2,agent_flash,eapf
6.23,1,agent_flash,eapf
6.49,0,agent_flash,eapf
6.6,2,agent_flash,eapf
6.67,1,agent_flash,eapf
7.11,2,agent_flash,eapf
7.16,0,agent_flash,eapf
7.17,1,agent_flash,eapf
7.61,2,agent_flash,eapf
7.67,1,agent_flash,eapf
7.82,0,agent_flash,eapf
8.12,2,agent_flash,eapf
8.22,1,agent_flash,eapf
8.49,0,agent_flash,eapf
8.65,2,agent_flash,eapf
8.66,1,agent_flash,eapf
9.15,1,agent_flash,eapf
9.15,2,agent_flash,eapf
9.16,0,agent_flash,eapf
9.65,2,agent_flash,eapf
9.66,1,agent_flash,eapf
9.82,0,agent_flash,eapf
10.15,2,agent_flash,eapf
10.21,1,agent_flash,eapf
10.49,0,agent_flash,eapf
10.65,1,agent_flash,eapf
10.67,2,agent_flash,eapf
11.14,1,agent_flash,eapf
11.16,0,agent_flash,eapf
11.16,2,agent_flash,eapf
11.65,1,agent_flash,eapf
11.66,2,agent_flash,eapf
11.82,0,agent_flash,eapf
12.16,2,agent_flash,eapf
12.2,1,agent_flash,eapf
12.49,0,agent_flash,eapf
12.64,1,agent_flash,eapf
12.66,2,agent_flash,eapf
13.14,1,agent_flash,eapf
13.16,0,agent_flash,eapf
13.16,2,agent_flash,eapf
13.64,1,agent_flash,eapf
13.65,2,agent_flash,eapf
13.82,0,agent_flash,eapf
14.15,2,agent_flash,eapf
14.2,1,agent_flash,eapf
14.49,0,agent_flash,eapf
14.64,1,agent_flash,eapf
14.66,2,agent_flash,eapf
15.14,1,agent_flash,eapf
15.16,0,agent_flash,eapf
15.16,2,agent_flash,eapf
15.64,1,agent_flash,eapf
15.65,2,agent_flash,eapf
15.82,0,agent_flash,eapf
16.15,2,agent_flash,eapf
16.2,1,agent_flash,eapf
16.49,0,agent_flash,eapf
16.64,1,agent_flash,eapf
16.66,2,agent_flash,eapf
17.14,1,agent_flash,eapf
17.16,0,agent_flash,eapf
17.16,2,agent_flash,eapf
17.64,1,agent_flash,eapf
17.65,2,agent_flash,eapf
17.82,0,agent_flash,eapf
18.15,2,agent_flash,eapf
