t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,4.753121,1.5,0
0.01,0,eapf,4.847369,1.5,0
0.02,0,eapf,4.941616,1.5,0
0.03,0,eapf,5.035864,1.5,0
0.04,0,eapf,5.130112,1.5,0
0.05,0,eapf,5.22436,1.5,0
0.06,0,eapf,5.318608,1.5,0
0.07,0,eapf,5.412855,1.5,0
0.08,0,eapf,5.507103,1.5,0
0.09,0,eapf,5.601351,1.5,0
0.1,0,eapf,5.695599,1.5,0
0.11,0,eapf,5.789846,1.5,0
0.12,0,eapf,5.884094,1.5,0
0.13,0,eapf,5.978342,1.5,0
0.14,0,eapf,6.07259,1.5,0
0.15,0,eapf,6.166838,1.5,0
0.16,0,eapf,6.261085,1.5,0
0.17,0,eapf,0.072148,1.5,1
0.18,0,eapf,0.166396,1.5,0
0.19,0,eapf,0.260643,1.5,0
0.2,0,eapf,0.354891,1.5,0
0.21,0,eapf,0.449139,1.5,0
0.22,0,eapf,0.543387,1.5,0
0.23,0,eapf,0.637635,1.5,0
0.24,0,eapf,0.731882,1.5,0
0.25,0,eapf,0.82613,1.5,0
0.26,0,eapf,0.920378,1.5,0
0.27,0,eapf,1.014626,1.5,0
0.28,0,eapf,1.108873,1.5,0
0.29,0,eapf,1.203121,1.5,0
0.3,0,eapf,1.297369,1.5,0
0.31,0,eapf,1.391617,1.5,0
0.32,0,eapf,1.485865,1.5,0
0.33,0,eapf,1.580112,1.5,0
0.34,0,eapf,1.67436,1.5,0
0.35,0,eapf,1.768608,1.5,0
0.36,0,eapf,1.862856,1.5,0
0.37,0,eapf,1.957103,1.5,0
0.38,0,eapf,2.051351,1.5,0
0.39,0,eapf,2.145599,1.5,0
0.4,0,eapf,2.239847,1.5,0
0.41,0,eapf,2.334095,1.5,0
0.42,0,eapf,2.428342,1.5,0
0.43,0,eapf,2.52259,1.5,0
0.44,0,eapf,2.616838,1.5,0
0.45,0,eapf,2.711086,1.5,0
0.46,0,eapf,2.805333,1.5,0
0.47,0,eapf,2.899581,1.5,0
0.48,0,eapf,2.993829,1.5,0
0.49,0,eapf,3.088077,1.5,0
0.5,0,eapf,3.182325,1.5,0
0.51,0,eapf,3.276572,1.5,0
0.52,0,eapf,3.37082,1.5,0
0.53,0,eapf,3.465068,1.5,0
0.54,0,eapf,3.559316,1.5,0
0.55,0,eapf,3.653563,1.5,0
0.56,0,eapf,3.747811,1.5,0
0.57,0,eapf,3.842059,1.5,0
0.58,0,eapf,3.936307,1.5,0
0.59,0,eapf,4.030555,1.5,0
0.6,0,eapf,4.124802,1.5,0
0.61,0,eapf,4.21905,1.5,0
0.62,0,eapf,4.313298,1.5,0
0.63,0,eapf,4.407546,1.5,0
0.64,0,eapf,4.501793,1.5,0
0.65,0,eapf,4.596041,1.5,0
0.66,0,eapf,4.690289,1.5,0
0.67,0,eapf,4.784537,1.5,0
0.68,0,eapf,4.878785,1.5,0
0.69,0,eapf,4.973032,1.5,0
0.7,0,eapf,5.06728,1.5,0
0.71,0,eapf,5.161528,1.5,0
0.72,0,eapf,5.255776,1.5,0
0.73,0,eapf,5.350023,1.5,0
0.74,0,eapf,5.444271,1.5,0
0.75,0,eapf,5.538519,1.5,0
0.76,0,eapf,5.632767,1.5,0
0.77,0,eapf,5.727015,1.5,0
0.78,0,eapf,5.821262,1.5,0
0.79,0,eapf,5.91551,1.5,0
0.8,0,eapf,6.009758,1.5,0
0.81,0,eapf,6.104006,1.5,0
0.82,0,eapf,6.198253,1.5,0
0.83,0,eapf,0.009316,1.5,1
0.84,0,eapf,0.103564,1.5,0
0.85,0,eapf,0.197812,1.5,0
