agent_id,f_lock_hz,fire_count,flash_on,frequency_hz,lock_hold_state,phase_rad,pi_flash_events_consumed,received_neighbour_events,role,t_s,topology
P0,,51,0,1.748709,acquisition,1.229053,,0,pi,26.743934,all_to_all
V0,,50,0,1.720049,acquisition,3.385835,51,101,virtual,26.97337,all_to_all
V1,,50,0,1.720057,acquisition,3.386406,51,101,virtual,26.97337,all_to_all
P0,,51,0,1.738341,acquisition,3.522003,,0,pi,26.97337,all_to_all
V0,,50,0,1.717824,acquisition,5.846929,51,101,virtual,27.206164,all_to_all
V1,,50,0,1.71783,acquisition,5.847428,51,101,virtual,27.206164,all_to_all
P0,,51,0,1.729704,acquisition,5.890495,,0,pi,27.206164,all_to_all
V0,,51,1,1.716166,acquisition,1.672798,52,103,virtual,27.406791,all_to_all
V1,,51,1,1.716171,acquisition,1.673242,52,103,virtual,27.406791,all_to_all
P0,,52,0,1.72537,acquisition,1.699224,,0,pi,27.406791,all_to_all
V0,,51,0,1.714677,acquisition,3.776996,52,103,virtual,27.607273,all_to_all
V1,,51,0,1.714681,acquisition,3.777392,52,103,virtual,27.607273,all_to_all
P0,,52,0,1.719563,acquisition,3.704374,,0,pi,27.607273,all_to_all
V0,,51,0,1.713158,acquisition,6.230494,52,103,virtual,27.840452,all_to_all
V1,,51,0,1.713162,acquisition,6.230839,52,103,virtual,27.840452,all_to_all
P0,,52,0,1.714487,acquisition,6.037032,,0,pi,27.840452,all_to_all
V0,,52,1,1.712028,acquisition,2.042644,53,105,virtual,28.040992,all_to_all
V1,,52,1,1.712032,acquisition,2.042951,53,105,virtual,28.040992,all_to_all
P0,,53,0,1.712193,acquisition,1.836083,,0,pi,28.040992,all_to_all
V0,,52,0,1.711039,acquisition,4.108698,53,105,virtual,28.27436,all_to_all
V1,,52,0,1.711042,acquisition,4.108971,53,105,virtual,28.27436,all_to_all
P0,,53,0,1.708039,acquisition,4.266236,,0,pi,28.27436,all_to_all
V0,,53,1,1.709786,acquisition,0.917545,54,107,virtual,28.578558,all_to_all
V1,,53,1,1.709788,acquisition,0.917774,54,107,virtual,28.578558,all_to_all
P0,,54,0,1.703843,acquisition,1.197575,,0,pi,28.578558,all_to_all
V0,,53,0,1.709017,acquisition,3.337778,54,107,virtual,28.808077,all_to_all
V1,,53,0,1.709019,acquisition,3.337978,54,107,virtual,28.808077,all_to_all
P0,,54,0,1.69364,acquisition,3.529624,,0,pi,28.808077,all_to_all
V0,,53,0,1.708377,acquisition,5.768097,54,107,virtual,29.041013,all_to_all
V1,,53,0,1.708379,acquisition,5.768271,54,107,virtual,29.041013,all_to_all
P0,,54,0,1.677947,acquisition,5.791392,,0,pi,29.041013,all_to_all
V0,,54,1,1.707612,acquisition,1.57117,55,109,virtual,29.241333,all_to_all
V1,,54,1,1.707614,acquisition,1.571324,55,109,virtual,29.241333,all_to_all
P0,,55,0,1.671274,acquisition,1.522041,,0,pi,29.241333,all_to_all
V0,,54,0,1.705119,acquisition,3.639652,55,109,virtual,29.441919,all_to_all
V1,,54,0,1.705121,acquisition,3.63979,55,109,virtual,29.441919,all_to_all
P0,,55,0,1.657782,acquisition,3.432817,,0,pi,29.441919,all_to_all
V0,,54,0,1.701667,acquisition,6.042549,55,109,virtual,29.678589,all_to_all
V1,,54,0,1.701668,acquisition,6.042669,55,109,virtual,29.678589,all_to_all
P0,,55,0,1.643004,acquisition,5.677093,,0,pi,29.678589,all_to_all
V0,,55,1,1.698696,acquisition,1.817528,56,111,virtual,29.893274,all_to_all
V1,,55,1,1.698697,acquisition,1.817634,56,111,virtual,29.893274,all_to_all
P0,,56,0,1.637418,acquisition,1.522927,,2,pi,29.893274,all_to_all
V0,,55,0,1.691787,acquisition,4.18423,56,111,virtual,30.109041,all_to_all
V1,,55,0,1.691788,acquisition,4.184322,56,111,virtual,30.109041,all_to_all
P0,,56,0,1.629692,acquisition,3.63105,,0,pi,30.109041,all_to_all
V0,,56,1,1.683902,acquisition,0.243448,56,111,virtual,30.342004,all_to_all
V1,,56,1,1.683902,acquisition,0.243528,56,111,virtual,30.342004,all_to_all
P0,,56,0,1.625201,acquisition,5.956414,,0,pi,30.342004,all_to_all
V0,,56,1,1.677646,acquisition,2.238239,57,113,virtual,30.542616,all_to_all
V1,,56,1,1.677647,acquisition,2.23831,57,113,virtual,30.542616,all_to_all
P0,,57,0,1.62321,acquisition,1.698145,,0,pi,30.542616,all_to_all
V0,,56,0,1.672067,acquisition,4.233264,57,113,virtual,30.742686,all_to_all
V1,,56,0,1.672068,acquisition,4.233327,57,113,virtual,30.742686,all_to_all
P0,,57,0,1.621051,acquisition,3.718667,,0,pi,30.742686,all_to_all
V0,,57,1,1.666396,acquisition,0.276711,57,113,virtual,30.975743,all_to_all
V1,,57,1,1.666397,acquisition,0.276766,57,113,virtual,30.975743,all_to_all
P0,,57,0,1.618467,acquisition,6.069684,,0,pi,30.975743,all_to_all
V0,,57,1,1.66175,acquisition,2.262053,58,115,virtual,31.176589,all_to_all
V1,,57,1,1.661751,acquisition,2.262102,58,115,virtual,31.176589,all_to_all
P0,,58,0,1.617359,acquisition,1.814347,,0,pi,31.176589,all_to_all
V0,,57,0,1.655356,acquisition,4.566483,58,115,virtual,31.409435,all_to_all
V1,,57,0,1.655356,acquisition,4.566525,58,115,virtual,31.409435,all_to_all
P0,,58,0,1.616287,acquisition,4.147232,,0,pi,31.409435,all_to_all
V0,,58,1,1.65012,acquisition,0.253409,58,115,virtual,31.609888,all_to_all
V1,,58,1,1.650121,acquisition,0.253446,58,115,virtual,31.609888,all_to_all
P0,,58,0,1.615708,acquisition,6.15433,,0,pi,31.609888,all_to_all
V0,,58,1,1.644107,acquisition,2.213713,59,117,virtual,31.81005,all_to_all
V1,,58,1,1.644108,acquisition,2.213746,59,117,virtual,31.81005,all_to_all
P0,,59,0,1.614594,acquisition,1.882454,,0,pi,31.81005,all_to_all
V0,,58,0,1.63684,acquisition,4.492502,59,117,virtual,32.043157,all_to_all
V1,,58,0,1.636841,acquisition,4.492531,59,117,virtual,32.043157,all_to_all
P0,,59,0,1.610156,acquisition,4.200112,,0,pi,32.043157,all_to_all
V0,,59,1,1.631164,acquisition,0.157649,59,117,virtual,32.243352,all_to_all
V1,,59,1,1.631164,acquisition,0.157675,59,117,virtual,32.243352,all_to_all
P0,,59,0,1.606641,acquisition,6.189051,,0,pi,32.243352,all_to_all
V0,,59,1,1.624852,acquisition,2.100661,60,119,virtual,32.443904,all_to_all
V1,,59,1,1.624852,acquisition,2.100683,60,119,virtual,32.443904,all_to_all
P0,,60,0,1.60395,acquisition,1.890212,,0,pi,32.443904,all_to_all
V0,,59,0,1.61833,acquisition,4.039457,60,119,virtual,32.643975,all_to_all
V1,,59,0,1.618331,acquisition,4.039478,60,119,virtual,32.643975,all_to_all
P0,,60,0,1.600246,acquisition,3.787628,,0,pi,32.643975,all_to_all
V0,,60,1,1.611385,acquisition,0.011546,60,119,virtual,32.877238,all_to_all
V1,,60,1,1.611385,acquisition,0.011564,60,119,virtual,32.877238,all_to_all
P0,,60,0,1.596966,acquisition,5.99609,,0,pi,32.877238,all_to_all
V0,,60,1,1.606127,acquisition,1.949677,61,121,virtual,33.077602,all_to_all
V1,,60,1,1.606127,acquisition,1.949692,61,121,virtual,33.077602,all_to_all
P0,,61,0,1.595041,acquisition,1.634349,,0,pi,33.077602,all_to_all
V0,,60,0,1.601501,acquisition,3.899055,61,121,virtual,33.277648,all_to_all
V1,,60,0,1.601501,acquisition,3.899069,61,121,virtual,33.277648,all_to_all
P0,,61,0,1.592669,acquisition,3.514775,,0,pi,33.277648,all_to_all
V0,,60,0,1.597445,acquisition,5.848192,61,121,virtual,33.510687,all_to_all
V1,,60,0,1.597445,acquisition,5.848204,61,121,virtual,33.510687,all_to_all
P0,,61,0,1.590692,acquisition,5.734228,,0,pi,33.510687,all_to_all
V0,,61,1,1.593887,acquisition,1.506214,62,123,virtual,33.711,all_to_all
V1,,61,1,1.593887,acquisition,1.506225,62,123,virtual,33.711,all_to_all
P0,,62,0,1.589518,acquisition,1.383039,,2,pi,33.711,all_to_all
V0,,61,0,1.590761,acquisition,3.429954,62,123,virtual,33.911367,all_to_all
V1,,61,0,1.590761,acquisition,3.429963,62,123,virtual,33.911367,all_to_all
P0,,62,0,1.587732,acquisition,3.266122,,0,pi,33.911367,all_to_all
V0,,61,0,1.587598,acquisition,5.667398,62,123,virtual,34.144442,all_to_all
V1,,61,0,1.587598,acquisition,5.667406,62,123,virtual,34.144442,all_to_all
P0,,62,0,1.585785,acquisition,5.45435,,0,pi,34.144442,all_to_all
V0,,62,0,1.582488,acquisition,3.831551,63,125,virtual,34.467314,all_to_all
V1,,62,0,1.582488,acquisition,3.831557,63,125,virtual,34.467314,all_to_all
P0,,63,0,1.584644,acquisition,2.317455,,2,pi,34.467314,all_to_all
V0,,62,0,1.581864,acquisition,4.454472,63,125,virtual,34.669642,all_to_all
V1,,62,0,1.581864,acquisition,4.454478,63,125,virtual,34.669642,all_to_all
P0,,63,0,1.584161,acquisition,4.319075,,0,pi,34.669642,all_to_all
V0,,63,1,1.57936,acquisition,0.970223,64,127,virtual,34.882035,all_to_all
V1,,63,1,1.57936,acquisition,0.970228,64,127,virtual,34.882035,all_to_all
P0,,64,1,1.580107,acquisition,0.096728,,0,pi,34.882035,all_to_all
V0,,63,1,1.578399,acquisition,2.234014,64,127,virtual,35.112283,all_to_all
V1,,63,1,1.578399,acquisition,2.234019,64,127,virtual,35.112283,all_to_all
P0,,64,0,1.577122,acquisition,2.361924,,0,pi,35.112283,all_to_all
V0,,63,0,1.576917,acquisition,4.472253,64,127,virtual,35.345222,all_to_all
V1,,63,0,1.576917,acquisition,4.472257,64,127,virtual,35.345222,all_to_all
P0,,64,0,1.572243,acquisition,4.642517,,0,pi,35.345222,all_to_all
V0,,64,1,1.575268,acquisition,0.759675,64,128,virtual,35.545518,all_to_all
V1,,64,1,1.575268,acquisition,0.759678,64,128,virtual,35.545518,all_to_all
P0,,65,1,1.568538,acquisition,0.316288,,0,pi,35.545518,all_to_all
V0,,64,1,1.573009,acquisition,2.037188,65,129,virtual,35.746186,all_to_all
V1,,64,1,1.573009,acquisition,2.037191,65,129,virtual,35.746186,all_to_all
P0,,65,0,1.566063,acquisition,2.279033,,0,pi,35.746186,all_to_all
V0,,64,0,1.56754,acquisition,4.256873,65,129,virtual,35.979559,all_to_all
V1,,64,0,1.56754,acquisition,4.256876,65,129,virtual,35.979559,all_to_all
P0,,65,0,1.558619,acquisition,4.522319,,0,pi,35.979559,all_to_all
V0,,65,1,1.560403,acquisition,0.811244,66,131,virtual,36.286171,all_to_all
V1,,65,1,1.560403,acquisition,0.811246,66,131,virtual,36.286171,all_to_all
P0,,66,0,1.551304,acquisition,1.177321,,2,pi,36.286171,all_to_all
V0,,65,0,1.553875,acquisition,3.016602,66,131,virtual,36.513095,all_to_all
V1,,65,0,1.553876,acquisition,3.016604,66,131,virtual,36.513095,all_to_all
P0,,66,0,1.547561,acquisition,3.352368,,0,pi,36.513095,all_to_all
V0,,65,0,1.547591,acquisition,5.215401,66,131,virtual,36.746314,all_to_all
V1,,65,0,1.547591,acquisition,5.215403,66,131,virtual,36.746314,all_to_all
P0,,66,0,1.545698,acquisition,5.597561,,0,pi,36.746314,all_to_all
V0,,66,1,1.542706,acquisition,0.810312,67,133,virtual,36.954571,all_to_all
V1,,66,1,1.542706,acquisition,0.810313,67,133,virtual,36.954571,all_to_all
P0,,67,0,1.54511,acquisition,1.328754,,0,pi,36.954571,all_to_all
V0,,66,0,1.536109,acquisition,2.994296,67,133,virtual,37.180362,all_to_all
V1,,66,0,1.536109,acquisition,2.994297,67,133,virtual,37.180362,all_to_all
P0,,67,0,1.542137,acquisition,3.419795,,0,pi,37.180362,all_to_all
V0,,66,0,1.527903,acquisition,5.785713,67,133,virtual,37.413371,all_to_all
V1,,66,0,1.527903,acquisition,5.785714,67,133,virtual,37.413371,all_to_all
P0,,67,0,1.536695,acquisition,5.452141,,0,pi,37.413371,all_to_all
V0,,67,1,1.523112,acquisition,1.354937,68,135,virtual,37.667535,all_to_all
V1,,67,1,1.523112,acquisition,1.354938,68,135,virtual,37.667535,all_to_all
P0,,68,0,1.535211,acquisition,1.557769,,1,pi,37.667535,all_to_all
V0,,67,0,1.518849,acquisition,3.197897,68,135,virtual,37.880643,all_to_all
V1,,67,0,1.518849,acquisition,3.197898,68,135,virtual,37.880643,all_to_all
P0,,68,0,1.533575,acquisition,3.558641,,0,pi,37.880643,all_to_all
V0,,67,0,1.513389,acquisition,5.952063,68,135,virtual,38.11394,all_to_all
V1,,67,0,1.513389,acquisition,5.952064,68,135,virtual,38.11394,all_to_all
P0,,68,0,1.527718,acquisition,5.67246,,0,pi,38.11394,all_to_all
V0,,68,1,1.51079,acquisition,1.19474,69,137,virtual,38.355077,all_to_all
V1,,68,1,1.51079,acquisition,1.19474,69,137,virtual,38.355077,all_to_all
P0,,69,0,1.526006,acquisition,1.665558,,2,pi,38.355077,all_to_all
V0,,68,0,1.507622,acquisition,3.32633,69,137,virtual,38.580984,all_to_all
V1,,68,0,1.507622,acquisition,3.326331,69,137,virtual,38.580984,all_to_all
P0,,69,0,1.525709,acquisition,3.732255,,0,pi,38.580984,all_to_all
V0,,68,0,1.505279,acquisition,5.152466,69,137,virtual,38.81421,all_to_all
V1,,68,0,1.505279,acquisition,5.152467,69,137,virtual,38.81421,all_to_all
P0,,69,0,1.528149,acquisition,5.889042,,0,pi,38.81421,all_to_all
V0,,69,1,1.502989,acquisition,1.011217,71,140,virtual,39.053274,all_to_all
V1,,69,1,1.502989,acquisition,1.011217,71,140,virtual,39.053274,all_to_all
P0,,71,0,1.529615,acquisition,1.868114,,0,pi,39.053274,all_to_all
V0,,69,0,1.502673,acquisition,3.45487,71,140,virtual,39.281539,all_to_all
V1,,69,0,1.502673,acquisition,3.45487,71,140,virtual,39.281539,all_to_all
P0,,71,0,1.52538,acquisition,3.883086,,0,pi,39.281539,all_to_all
V0,,69,0,1.503124,acquisition,5.285542,71,140,virtual,39.5148,all_to_all
V1,,69,0,1.503124,acquisition,5.285542,71,140,virtual,39.5148,all_to_all
P0,,71,0,1.516496,acquisition,5.893451,,0,pi,39.5148,all_to_all
V0,,70,1,1.504577,acquisition,1.149753,73,143,virtual,39.750322,all_to_all
V1,,70,1,1.504577,acquisition,1.149753,73,143,virtual,39.750322,all_to_all
P0,,73,0,1.511911,acquisition,1.741655,,2,pi,39.750322,all_to_all
V0,,70,0,1.511162,acquisition,3.28722,73,143,virtual,39.986642,all_to_all
V1,,70,0,1.511162,acquisition,3.28722,73,143,virtual,39.986642,all_to_all
P0,,73,0,1.503493,acquisition,3.811714,,0,pi,39.986642,all_to_all
V0,,70,0,1.519128,acquisition,5.437065,73,143,virtual,40.215054,all_to_all
V1,,70,0,1.519128,acquisition,5.437065,73,143,virtual,40.215054,all_to_all
P0,,73,0,1.496948,acquisition,5.847954,,0,pi,40.215054,all_to_all
V0,,71,1,1.525517,acquisition,1.016778,74,145,virtual,40.415359,all_to_all
V1,,71,1,1.525517,acquisition,1.016778,74,145,virtual,40.415359,all_to_all
P0,,74,0,1.493727,acquisition,1.388423,,0,pi,40.415359,all_to_all
V0,,71,0,1.531231,acquisition,2.893443,74,145,virtual,40.615889,all_to_all
V1,,71,0,1.531231,acquisition,2.893444,74,145,virtual,40.615889,all_to_all
P0,,74,0,1.485566,acquisition,3.130499,,0,pi,40.615889,all_to_all
V0,,71,0,1.537047,acquisition,5.100836,74,145,virtual,40.848948,all_to_all
V1,,71,0,1.537047,acquisition,5.100836,74,145,virtual,40.848948,all_to_all
P0,,74,0,1.471751,acquisition,5.067634,,0,pi,40.848948,all_to_all
V0,,72,1,1.542688,acquisition,1.361277,75,147,virtual,41.121089,all_to_all
V1,,72,1,1.542688,acquisition,1.361278,75,147,virtual,41.121089,all_to_all
P0,,75,0,1.460159,acquisition,1.085408,,0,pi,41.121089,all_to_all
V0,,72,0,1.546869,acquisition,3.553803,75,147,virtual,41.349606,all_to_all
V1,,72,0,1.546869,acquisition,3.553803,75,147,virtual,41.349606,all_to_all
P0,,75,0,1.453424,acquisition,2.990385,,0,pi,41.349606,all_to_all
V0,,72,0,1.550448,acquisition,5.739302,75,147,virtual,41.582835,all_to_all
V1,,72,0,1.550448,acquisition,5.739302,75,147,virtual,41.582835,all_to_all
P0,,75,0,1.45124,acquisition,4.97994,,0,pi,41.582835,all_to_all
V0,,73,1,1.553829,acquisition,1.970068,76,149,virtual,41.852617,all_to_all
V1,,73,1,1.553829,acquisition,1.970068,76,149,virtual,41.852617,all_to_all
P0,,76,0,1.45038,acquisition,1.058889,,2,pi,41.852617,all_to_all
V0,,73,0,1.554441,acquisition,4.133099,76,149,virtual,42.083182,all_to_all
V1,,73,0,1.554441,acquisition,4.133099,76,149,virtual,42.083182,all_to_all
P0,,76,0,1.450209,acquisition,3.110168,,0,pi,42.083182,all_to_all
V0,,73,0,1.554093,acquisition,5.975845,76,149,virtual,42.28328,all_to_all
V1,,73,0,1.554093,acquisition,5.975845,76,149,virtual,42.28328,all_to_all
P0,,76,0,1.450339,acquisition,4.917381,,0,pi,42.28328,all_to_all
V0,,74,1,1.552939,acquisition,2.15927,77,151,virtual,42.55159,all_to_all
V1,,74,1,1.552939,acquisition,2.15927,77,151,virtual,42.55159,all_to_all
P0,,77,0,1.4506,acquisition,1.073037,,0,pi,42.55159,all_to_all
V0,,74,0,1.548279,acquisition,4.308177,77,151,virtual,42.783954,all_to_all
V1,,74,0,1.548279,acquisition,4.308177,77,151,virtual,42.783954,all_to_all
P0,,77,0,1.45152,acquisition,3.205143,,0,pi,42.783954,all_to_all
V0,,75,1,1.542809,acquisition,0.166867,77,151,virtual,43.016883,all_to_all
V1,,75,1,1.542809,acquisition,0.166867,77,151,virtual,43.016883,all_to_all
P0,,77,0,1.452572,acquisition,5.351051,,0,pi,43.016883,all_to_all
V0,,75,1,1.538245,acquisition,1.993907,78,153,virtual,43.253101,all_to_all
V1,,75,1,1.538245,acquisition,1.993907,78,153,virtual,43.253101,all_to_all
P0,,78,0,1.453273,acquisition,1.237821,,2,pi,43.253101,all_to_all
V0,,75,0,1.530392,acquisition,4.101015,78,153,virtual,43.484271,all_to_all
V1,,75,0,1.530392,acquisition,4.101015,78,153,virtual,43.484271,all_to_all
P0,,78,0,1.45415,acquisition,3.330854,,0,pi,43.484271,all_to_all
V0,,75,0,1.523205,acquisition,5.893878,78,153,virtual,43.684291,all_to_all
V1,,75,0,1.523205,acquisition,5.893878,78,153,virtual,43.684291,all_to_all
P0,,78,0,1.454805,acquisition,5.130357,,0,pi,43.684291,all_to_all
V0,,76,1,1.515531,acquisition,1.690356,78,154,virtual,43.933714,all_to_all
V1,,76,1,1.515531,acquisition,1.690356,78,154,virtual,43.933714,all_to_all
P0,,79,0,1.455259,acquisition,1.104633,,2,pi,43.933714,all_to_all
V0,,76,0,1.507617,acquisition,3.756635,79,155,virtual,44.151624,all_to_all
V1,,76,0,1.507617,acquisition,3.756635,79,155,virtual,44.151624,all_to_all
P0,,79,0,1.455191,acquisition,3.08172,,0,pi,44.151624,all_to_all
V0,,76,0,1.499971,acquisition,5.815384,79,155,virtual,44.384676,all_to_all
V1,,76,0,1.499971,acquisition,5.815384,79,155,virtual,44.384676,all_to_all
P0,,79,0,1.454812,acquisition,5.205322,,0,pi,44.384676,all_to_all
V0,,77,1,1.492418,acquisition,1.582656,80,157,virtual,44.619836,all_to_all
V1,,77,1,1.492418,acquisition,1.582656,80,157,virtual,44.619836,all_to_all
P0,,80,0,1.454568,acquisition,1.06743,,2,pi,44.619836,all_to_all
V0,,77,0,1.484633,acquisition,3.637437,80,157,virtual,44.851703,all_to_all
V1,,77,0,1.484633,acquisition,3.637437,80,157,virtual,44.851703,all_to_all
P0,,80,0,1.455195,acquisition,3.173902,,0,pi,44.851703,all_to_all
V0,,77,0,1.477628,acquisition,5.692328,80,157,virtual,45.088603,all_to_all
V1,,77,0,1.477628,acquisition,5.692328,80,157,virtual,45.088603,all_to_all
P0,,80,0,1.456213,acquisition,5.326517,,0,pi,45.088603,all_to_all
V0,,79,1,1.470824,acquisition,1.453975,81,160,virtual,45.320657,all_to_all
V1,,79,1,1.470824,acquisition,1.453975,81,160,virtual,45.320657,all_to_all
P0,,81,0,1.45686,acquisition,1.157868,,2,pi,45.320657,all_to_all
V0,,79,0,1.463869,acquisition,3.483545,81,160,virtual,45.552353,all_to_all
V1,,79,0,1.463869,acquisition,3.483545,81,160,virtual,45.552353,all_to_all
P0,,81,0,1.45626,acquisition,3.253715,,0,pi,45.552353,all_to_all
V0,,79,0,1.457634,acquisition,5.506717,81,160,virtual,45.785759,all_to_all
V1,,79,0,1.457634,acquisition,5.506717,81,160,virtual,45.785759,all_to_all
P0,,81,0,1.455024,acquisition,5.358952,,0,pi,45.785759,all_to_all
V0,,80,1,1.452204,acquisition,1.244989,82,162,virtual,46.023032,all_to_all
V1,,80,1,1.452204,acquisition,1.244989,82,162,virtual,46.023032,all_to_all
P0,,82,0,1.454115,acquisition,1.223078,,2,pi,46.023032,all_to_all
V0,,80,0,1.447476,acquisition,3.272688,82,162,virtual,46.252808,all_to_all
V1,,80,0,1.447476,acquisition,3.272688,82,162,virtual,46.252808,all_to_all
P0,,82,0,1.45262,acquisition,3.286108,,0,pi,46.252808,all_to_all
V0,,80,0,1.443407,acquisition,5.301791,82,162,virtual,46.485865,all_to_all
V1,,80,0,1.443407,acquisition,5.301791,82,162,virtual,46.485865,all_to_all
P0,,82,0,1.451154,acquisition,5.37594,,0,pi,46.485865,all_to_all
V0,,81,1,1.439918,acquisition,1.04554,83,164,virtual,46.725402,all_to_all
V1,,81,1,1.439918,acquisition,1.04554,83,164,virtual,46.725402,all_to_all
P0,,83,0,1.450388,acquisition,1.256388,,0,pi,46.725402,all_to_all
V0,,81,0,1.436929,acquisition,3.068784,83,164,virtual,46.953274,all_to_all
V1,,81,0,1.436929,acquisition,3.068784,83,164,virtual,46.953274,all_to_all
P0,,83,0,1.448057,acquisition,3.218864,,0,pi,46.953274,all_to_all
V0,,81,0,1.434369,acquisition,5.092706,83,164,virtual,47.186467,all_to_all
V1,,81,0,1.434369,acquisition,5.092706,83,164,virtual,47.186467,all_to_all
P0,,83,0,1.445095,acquisition,5.168472,,0,pi,47.186467,all_to_all
V0,,82,1,1.432178,acquisition,0.834103,84,166,virtual,47.422467,all_to_all
V1,,82,1,1.432178,acquisition,0.834103,84,166,virtual,47.422467,all_to_all
P0,,84,0,1.443082,acquisition,0.905802,,0,pi,47.422467,all_to_all
V0,,82,0,1.430307,acquisition,2.856785,84,166,virtual,47.654007,all_to_all
V1,,82,0,1.430307,acquisition,2.856785,84,166,virtual,47.654007,all_to_all
P0,,84,0,1.440551,acquisition,2.826226,,0,pi,47.654007,all_to_all
V0,,82,0,1.428709,acquisition,4.881133,84,166,virtual,47.886927,all_to_all
V1,,82,0,1.428709,acquisition,4.881133,84,166,virtual,47.886927,all_to_all
P0,,84,0,1.438364,acquisition,4.735353,,0,pi,47.886927,all_to_all
V0,,83,1,1.427155,acquisition,0.915431,85,168,virtual,48.087015,all_to_all
V1,,83,1,1.427155,acquisition,0.915431,85,168,virtual,48.087015,all_to_all
P0,,85,1,1.436737,acquisition,0.100814,,0,pi,48.087015,all_to_all
V0,,83,1,1.426458,acquisition,2.073999,85,168,virtual,48.287727,all_to_all
V1,,83,1,1.426458,acquisition,2.073999,85,168,virtual,48.287727,all_to_all
P0,,85,0,1.435766,acquisition,1.849382,,0,pi,48.287727,all_to_all
V0,,83,0,1.42551,acquisition,3.811237,85,168,virtual,48.487773,all_to_all
V1,,83,0,1.42551,acquisition,3.811237,85,168,virtual,48.487773,all_to_all
P0,,85,0,1.434462,acquisition,3.617138,,0,pi,48.487773,all_to_all
V0,,83,0,1.424548,acquisition,5.839742,85,168,virtual,48.720982,all_to_all
V1,,83,0,1.424548,acquisition,5.839742,85,168,virtual,48.720982,all_to_all
P0,,85,0,1.433145,acquisition,5.704799,,0,pi,48.720982,all_to_all
V0,,84,1,1.422972,acquisition,1.584609,86,170,virtual,48.954418,all_to_all
V1,,84,1,1.422972,acquisition,1.584609,86,170,virtual,48.954418,all_to_all
P0,,86,0,1.432123,acquisition,1.511033,,1,pi,48.954418,all_to_all
V0,,84,0,1.421168,acquisition,3.030971,86,170,virtual,49.154764,all_to_all
V1,,84,0,1.421168,acquisition,3.030971,86,170,virtual,49.154764,all_to_all
P0,,86,0,1.429412,acquisition,3.244979,,0,pi,49.154764,all_to_all
V0,,84,0,1.418619,acquisition,5.053657,86,170,virtual,49.387937,all_to_all
V1,,84,0,1.418619,acquisition,5.053657,86,170,virtual,49.387937,all_to_all
P0,,86,0,1.424604,acquisition,5.203213,,0,pi,49.387937,all_to_all
V0,,85,1,1.415693,acquisition,1.078279,87,172,virtual,49.63302,all_to_all
V1,,85,1,1.415693,acquisition,1.078279,87,172,virtual,49.63302,all_to_all
P0,,87,0,1.421257,acquisition,1.013256,,0,pi,49.63302,all_to_all
V0,,85,0,1.412105,acquisition,3.083641,87,172,virtual,49.855264,all_to_all
V1,,85,0,1.412105,acquisition,3.083641,87,172,virtual,49.855264,all_to_all
P0,,87,0,1.415093,acquisition,2.836655,,0,pi,49.855264,all_to_all
V0,,85,0,1.409058,acquisition,4.796245,87,172,virtual,50.088539,all_to_all
V1,,85,0,1.409058,acquisition,4.796245,87,172,virtual,50.088539,all_to_all
P0,,87,0,1.408774,acquisition,4.756729,,0,pi,50.088539,all_to_all
V0,,86,1,1.404442,acquisition,1.3605,88,174,virtual,50.288825,all_to_all
V1,,86,1,1.404442,acquisition,1.3605,88,174,virtual,50.288825,all_to_all
P0,,88,1,1.4028,acquisition,0.096596,,0,pi,50.288825,all_to_all
V0,,86,1,1.403309,acquisition,1.925704,88,174,virtual,50.489121,all_to_all
V1,,86,1,1.403309,acquisition,1.925704,88,174,virtual,50.489121,all_to_all
P0,,88,0,1.400588,acquisition,1.825424,,0,pi,50.489121,all_to_all
V0,,86,0,1.398445,acquisition,4.173402,88,174,virtual,50.722258,all_to_all
V1,,86,0,1.398445,acquisition,4.173402,88,174,virtual,50.722258,all_to_all
P0,,88,0,1.391593,acquisition,3.805672,,0,pi,50.722258,all_to_all
V0,,86,0,1.395563,acquisition,5.573282,88,174,virtual,50.922316,all_to_all
V1,,86,0,1.395563,acquisition,5.573282,88,174,virtual,50.922316,all_to_all
P0,,88,0,1.387711,acquisition,5.536396,,0,pi,50.922316,all_to_all
V0,,87,1,1.39237,acquisition,0.969102,89,176,virtual,51.134325,all_to_all
V1,,87,1,1.39237,acquisition,0.969102,89,176,virtual,51.134325,all_to_all
P0,,89,0,1.385288,acquisition,1.090213,,2,pi,51.134325,all_to_all
V0,,87,0,1.387815,acquisition,2.927703,89,176,virtual,51.356276,all_to_all
V1,,87,0,1.387815,acquisition,2.927703,89,176,virtual,51.356276,all_to_all
P0,,89,0,1.379066,acquisition,2.995926,,0,pi,51.356276,all_to_all
V0,,87,0,1.38263,acquisition,5.160581,89,176,virtual,51.589295,all_to_all
V1,,87,0,1.38263,acquisition,5.160581,89,176,virtual,51.589295,all_to_all
P0,,89,0,1.375147,acquisition,4.998615,,0,pi,51.589295,all_to_all
V0,,88,1,1.378633,acquisition,0.825793,90,178,virtual,51.856994,all_to_all
V1,,88,1,1.378633,acquisition,0.825793,90,178,virtual,51.856994,all_to_all
P0,,90,0,1.372402,acquisition,1.013483,,0,pi,51.856994,all_to_all
V0,,88,0,1.375147,acquisition,2.767899,90,178,virtual,52.090179,all_to_all
V1,,88,0,1.375147,acquisition,2.767899,90,178,virtual,52.090179,all_to_all
P0,,90,0,1.368968,acquisition,2.93612,,0,pi,52.090179,all_to_all
