K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
2.5,0,0.082424122,0.999080265,0.033,0.417097423,0,0,0,2.397521407,2.0,0.5,3.954101375,2.837527061,2.340412709,0.497114352,0.497114352,0,0.033422,,1.613688666
2.5,0,0.082435544,0.999218721,0.033,0.417087839,0,0,0,2.397576497,2.397521407,0.5,4.368791605,3.334652836,2.837527061,0.497125775,0.497125775,0,0.066982,,1.531264544
2.5,0,0.081887124,0.992571202,0.033,0.417548471,0,0,0,2.394931533,2.397576497,0.5,4.783481836,3.831230191,3.334652836,0.496577354,0.496577354,0,0.100376,,1.448829
2.5,0,0.080791717,0.979293538,0.033,0.418471584,0,0,0,2.389648518,2.394931533,0.5,5.198172066,4.326712138,3.831230191,0.495481947,0.495481947,0,0.133909,,1.366941875
2.5,0,0.079180289,0.959761075,0.033,0.419836996,0,0,0,2.381876798,2.389648518,0.5,5.612862296,4.820582657,4.326712138,0.493870519,0.493870519,0,0.167416,,1.286150158
2.5,0,0.077099716,0.934542013,0.033,0.421613164,0,0,0,2.371842452,2.381876798,0.5,6.027552527,5.312372603,4.820582657,0.491789946,0.491789946,0,0.200613,,1.20696987
2.5,0,0.074609434,0.904356782,0.033,0.423758956,0,0,0,2.35983213,2.371842452,0.5,0.15905745,5.801672268,5.312372603,0.489299665,0.489299665,0,0.234037,,1.129870154
2.5,0,0.071777375,0.870028792,0.033,0.426225945,1,1,1,2.346173457,2.35983213,0.5,0.57374768,0.004954566,5.801672268,0.486467606,0.486467606,0,0.267576,,1.055260719
2.5,0,0.068675692,0.832432629,0.033,0.428960971,1,0,0,2.331214419,2.346173457,0.5,0.98843791,0.488320488,0.004954566,0.483365922,0.483365922,0,0.301213,,0.983483344
2.5,0,0.065376736,0.79244528,0.033,0.431908733,1,0,0,2.315303959,2.331214419,0.5,1.40312814,0.968387454,0.488320488,0.480066966,0.480066966,0,0.334457,,0.914807652
2.5,0,0.061949638,0.750904698,0.033,0.435014209,1,0,0,2.298775486,2.315303959,0.5,1.817818371,1.445027322,0.968387454,0.476639868,0.476639868,0,0.36762,,0.849430916
2.5,0,0.058457704,0.708578231,0.033,0.438224708,1,0,0,2.28193432,2.298775486,0.5,2.232508601,1.918175257,1.445027322,0.473147934,0.473147934,0,0.401179,,0.787481279
2.5,0,0.054956691,0.66614171,0.033,0.441491482,1,0,0,2.265049365,2.28193432,0.5,2.647198831,2.387822178,1.918175257,0.469646921,0.469646921,0,0.434726,,0.729023575
2.5,0,0.051493906,0.624168554,0.033,0.444770852,1,0,0,2.248348777,2.265049365,0.5,3.061889062,2.854006314,2.387822178,0.466184136,0.466184136,0,0.468232,,0.674066884
2.5,0,0.048108004,0.583127326,0.033,0.448024862,1,0,0,2.232018991,2.248348777,0.5,3.476579292,3.316804549,2.854006314,0.462798235,0.462798235,0,0.501753,,0.622572978
2.5,0,0.044829322,0.543385723,0.033,0.451221529,1,0,0,2.216206309,2.232018991,0.5,3.891269522,3.776324101,3.316804549,0.459519552,0.459519552,0,0.534982,,0.574464974
2.5,0,0.041680563,0.505218945,0.033,0.454334761,1,0,0,2.201020231,2.216206309,0.5,4.305959752,4.232694894,3.776324101,0.456370793,0.456370793,0,0.568491,,0.529635651
2.5,0,0.038677701,0.468820613,0.033,0.457344027,1,0,0,2.186537795,2.201020231,0.5,4.720649983,4.686062825,4.232694894,0.453367931,0.453367931,0,0.601645,,0.487955088
2.5,0,0.074606258,0.904318277,0.033,0.423761707,1,0,0,2.35981681,2.186537795,0.5,0.41469023,5.175359313,4.686062825,0.489296488,0.489296488,1,0.634884,,2.011812712
2.5,0,0.077023608,0.933619489,0.033,0.421678422,1,0,0,2.371475391,2.35981681,0.5,0.829380461,5.667073151,5.175359313,0.491713838,0.491713838,0,0.668141,,1.937206454
2.5,0,0.079069577,0.958419121,0.033,0.419931132,1,0,0,2.381342852,2.371475391,0.5,1.244070691,6.160832959,5.667073151,0.493759808,0.493759808,0,0.701643,,1.860182847
2.5,0,0.080682096,0.977964796,0.033,0.418564188,2,1,1,2.389119829,2.381342852,0.5,1.658760921,0.373019978,6.160832959,0.495372326,0.495372326,0,0.735182,,1.781113269
