elapsed_ms,endpoint,error,monotonic_time_s,ok
14.148,GET /api/agents,,10198.91506,1
19.982,POST /api/pi_flash,,10199.04198,1
15.381,GET /api/agents,,10199.115401,1
23.446,GET /api/agents,,10199.315988,1
8.595,GET /api/agents,,10199.548588,1
8.48,GET /api/agents,,10199.748914,1
10.173,POST /api/pi_flash,,10199.942486,1
129.485,GET /api/agents,,10199.983181,1
10.809,GET /api/agents,,10200.216564,1
16.292,GET /api/agents,,10200.449106,1
19.055,GET /api/agents,,10200.649496,1
68.793,POST /api/pi_flash,,10200.776342,1
10.985,POST /api/pause,,10201.249734,1
