t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
7e-06,0,0,103.0,0.0,1063.73
1.063828,0,0,119.67,0.0,57.06
1.121,0,0,103.33,0.0,59.25
1.18033,0,0,128.0,0.0,101.39
1.281747,0,0,105.33,0.0,100.52
1.382342,0,0,107.0,0.0,77.3
1.459708,0,0,112.33,0.0,94.96
1.554738,0,0,131.0,0.0,87.91
1.642718,0,0,130.0,0.0,84.9
1.727694,0,0,108.33,0.1878,97.92
1.825692,0,0,105.0,0.0626,100.25
1.926016,0,0,109.0,0.2092,98.18
2.024269,1,1,129.67,0.99,85.77
2.110173,1,0,129.33,0.9781,83.46
2.193757,1,0,125.33,0.8246,95.61
2.289486,0,0,105.0,0.0325,100.76
2.390367,0,0,109.0,0.1833,113.27
2.503778,1,1,125.33,0.8243,82.33
2.586282,1,0,129.67,0.9974,76.41
2.66281,1,0,130.33,1.0,88.84
2.751756,0,0,106.0,0.04,100.62
2.852476,0,0,109.0,0.1602,100.33
2.953019,0,0,109.33,0.1737,92.09
3.045275,1,1,130.33,1.0,82.42
3.127894,1,0,130.67,1.0,79.57
3.207623,1,0,116.67,0.4607,92.27
3.300055,0,0,104.67,0.0,100.38
3.400597,0,0,109.0,0.1612,97.53
3.498293,1,1,129.33,0.9606,86.32
3.584814,1,0,128.0,0.9081,77.46
3.662439,1,0,130.0,0.987,86.03
3.74863,0,0,107.67,0.1055,97.62
3.846418,0,0,106.33,0.0526,99.87
3.946459,0,0,109.0,0.1585,94.32
4.040981,1,1,130.33,1.0,82.29
4.123485,1,0,130.0,0.987,82.71
4.206369,1,0,114.33,0.3683,96.26
4.302803,0,0,104.67,0.0,100.51
4.403481,0,0,108.67,0.1471,97.62
4.501273,1,1,129.67,0.974,86.23
4.587725,1,0,128.33,0.921,78.17
4.66609,1,0,130.0,0.9883,85.92
4.752191,0,0,107.0,0.0792,97.98
4.850355,0,0,108.33,0.132,100.02
4.950552,0,0,109.33,0.1718,92.21
5.042942,1,1,130.0,0.9921,81.8
5.125,1,0,130.0,0.9934,79.78
5.204984,1,0,119.33,0.5668,90.84
5.296016,0,0,104.33,0.0,100.48
5.396681,0,0,108.67,0.1464,98.67
5.495543,1,1,129.0,0.9587,87.18
5.58296,1,0,129.67,0.9868,80.34
5.663508,1,0,130.0,1.0,87.89
5.751596,0,0,105.67,0.0242,100.93
5.852721,0,0,108.33,0.1298,100.1
5.953047,0,0,109.33,0.1688,92.1
6.045349,1,1,130.0,1.0,81.97
6.127564,1,0,130.33,1.0,79.84
6.207608,1,0,116.33,0.4393,92.61
6.300415,0,0,104.67,0.0,100.35
6.400989,0,0,109.33,0.1629,97.85
6.499045,1,1,129.67,0.9788,85.03
6.584315,1,0,127.67,0.9058,78.15
6.662674,1,0,130.33,1.0,86.06
6.748962,0,0,107.67,0.0963,97.24
6.84642,0,0,107.0,0.0491,100.41
6.947037,0,0,109.33,0.1446,93.32
7.040572,1,1,130.33,1.0,82.88
7.123709,1,0,130.0,0.9865,82.17
7.20609,1,0,114.67,0.3615,96.35
7.302656,0,0,104.67,0.0,100.02
7.402894,0,0,109.0,0.1304,97.91
7.501044,1,1,129.67,0.9731,85.57
7.58688,1,0,128.33,0.9185,78.82
7.665922,1,0,130.33,1.0,86.1
7.752246,0,0,107.67,0.0712,98.41
7.85088,0,0,108.67,0.1097,98.95
7.950053,0,0,109.33,0.1369,92.21
8.042487,1,1,130.0,0.9864,82.05
8.124818,1,0,130.0,0.9932,79.33
8.204374,1,0,119.0,0.5417,91.22
8.295827,0,0,105.0,0.0,100.08
8.396134,0,0,109.33,0.1387,98.8
8.495165,1,1,129.0,0.9583,87.33
8.582769,1,0,129.67,0.9862,80.42
8.663424,1,0,130.0,1.0,87.73
8.751392,0,0,105.67,0.0,100.72
8.852346,0,0,109.0,0.1369,100.22
8.952799,0,0,109.33,0.1504,92.98
9.04602,1,1,130.0,1.0,81.25
9.127558,1,0,129.67,0.9864,79.99
9.207796,1,0,116.33,0.4381,91.9
9.299938,0,0,104.67,0.0,100.8
9.401022,0,0,109.0,0.1369,96.47
9.497731,1,1,129.0,0.9589,86.64
9.584655,1,0,128.0,0.9178,77.48
9.662388,1,0,130.0,1.0,86.57
9.749205,0,0,107.0,0.0547,97.67
9.84713,0,0,106.33,0.0271,99.4
9.946784,0,0,109.0,0.1369,93.71
10.040745,1,1,130.0,1.0,82.74
10.123791,1,0,130.0,1.0,82.25
10.206303,1,0,114.67,0.3699,96.13
10.302694,0,0,104.67,0.0,100.21
10.403164,0,0,108.67,0.1233,97.52
10.500969,1,1,129.67,0.9864,86.06
10.587328,1,0,128.33,0.9314,78.0
10.665597,1,0,130.33,1.0,86.7
10.752565,0,0,107.33,0.058,97.9
10.850728,0,0,108.67,0.1113,99.51
10.950499,0,0,109.0,0.125,91.73
