t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,2.437321,1.5,0
0.01,0,kuramoto,2.526088,1.5,0
0.02,0,kuramoto,2.614031,1.5,0
0.03,0,kuramoto,2.701117,1.5,0
0.04,0,kuramoto,2.787312,1.5,0
0.05,0,kuramoto,2.872585,1.5,0
0.06,0,kuramoto,2.956903,1.5,0
0.07,0,kuramoto,3.040234,1.5,0
0.08,0,kuramoto,3.122549,1.5,0
0.09,0,kuramoto,3.20382,1.5,0
0.1,0,kuramoto,3.284022,1.5,0
0.11,0,kuramoto,3.363136,1.5,0
0.12,0,kuramoto,3.441146,1.5,0
0.13,0,kuramoto,3.518044,1.5,0
0.14,0,kuramoto,3.593834,1.5,0
0.15,0,kuramoto,3.668526,1.5,0
0.16,0,kuramoto,3.742147,1.5,0
0.17,0,kuramoto,3.814738,1.5,0
0.18,0,kuramoto,3.886357,1.5,0
0.19,0,kuramoto,3.957082,1.5,0
0.2,0,kuramoto,4.027013,1.5,0
0.21,0,kuramoto,4.09627,1.5,0
0.22,0,kuramoto,4.164996,1.5,0
0.23,0,kuramoto,4.233357,1.5,0
0.24,0,kuramoto,4.301534,1.5,0
0.25,0,kuramoto,4.369729,1.5,0
0.26,0,kuramoto,4.438151,1.5,0
0.27,0,kuramoto,4.507017,1.5,0
0.28,0,kuramoto,4.576546,1.5,0
0.29,0,kuramoto,4.646947,1.5,0
0.3,0,kuramoto,4.71842,1.5,0
0.31,0,kuramoto,4.791146,1.5,0
0.32,0,kuramoto,4.865285,1.5,0
0.33,0,kuramoto,4.94097,1.5,0
0.34,0,kuramoto,5.018309,1.5,0
0.35,0,kuramoto,5.097382,1.5,0
0.36,0,kuramoto,5.178242,1.5,0
0.37,0,kuramoto,5.260919,1.5,0
0.38,0,kuramoto,5.345418,1.5,0
0.39,0,kuramoto,5.431727,1.5,0
0.4,0,kuramoto,5.519815,1.5,0
0.41,0,kuramoto,5.609639,1.5,0
0.42,0,kuramoto,5.701145,1.5,0
0.43,0,kuramoto,5.794273,1.5,0
0.44,0,kuramoto,5.888954,1.5,0
0.45,0,kuramoto,5.985119,1.5,0
0.46,0,kuramoto,6.082695,1.5,0
0.47,0,kuramoto,6.18161,1.5,0
0.48,0,kuramoto,6.281791,1.5,0
0.49,0,kuramoto,0.099984,1.5,1
0.5,0,kuramoto,0.202491,1.5,0
0.51,0,kuramoto,0.306061,1.5,0
0.52,0,kuramoto,0.410632,1.5,0
0.53,0,kuramoto,0.516144,1.5,0
0.54,0,kuramoto,0.622541,1.5,0
0.55,0,kuramoto,0.72977,1.5,0
0.56,0,kuramoto,0.83778,1.5,0
0.57,0,kuramoto,0.946526,1.5,0
0.58,0,kuramoto,1.055962,1.5,0
0.59,0,kuramoto,1.166048,1.5,0
0.6,0,kuramoto,1.276746,1.5,0
0.61,0,kuramoto,1.388019,1.5,0
0.62,0,kuramoto,1.499834,1.5,0
0.63,0,kuramoto,1.612159,1.5,0
0.64,0,kuramoto,1.724966,1.5,0
0.65,0,kuramoto,1.838226,1.5,0
0.66,0,kuramoto,1.951915,1.5,0
0.67,0,kuramoto,2.066009,1.5,0
0.68,0,kuramoto,2.180486,1.5,0
0.69,0,kuramoto,2.295324,1.5,0
0.7,0,kuramoto,2.410505,1.5,0
0.71,0,kuramoto,2.52601,1.5,0
0.72,0,kuramoto,2.641822,1.5,0
0.73,0,kuramoto,2.757926,1.5,0
0.74,0,kuramoto,2.874306,1.5,0
0.75,0,kuramoto,2.990949,1.5,0
0.76,0,kuramoto,3.107841,1.5,0
0.77,0,kuramoto,3.22497,1.5,0
0.78,0,kuramoto,3.342325,1.5,0
0.79,0,kuramoto,3.459895,1.5,0
0.8,0,kuramoto,3.577669,1.5,0
0.81,0,kuramoto,3.695639,1.5,0
0.82,0,kuramoto,3.813794,1.5,0
0.83,0,kuramoto,3.932127,1.5,0
0.84,0,kuramoto,4.050629,1.5,0
0.85,0,kuramoto,4.169293,1.5,0
0.86,0,kuramoto,4.288112,1.5,0
0.87,0,kuramoto,4.407079,1.5,0
0.88,0,kuramoto,4.526187,1.5,0
0.89,0,kuramoto,4.64543,1.5,0
0.9,0,kuramoto,4.764804,1.5,0
0.91,0,kuramoto,4.884301,1.5,0
0.92,0,kuramoto,5.003918,1.5,0
0.93,0,kuramoto,5.123649,1.5,0
0.94,0,kuramoto,5.243489,1.5,0
0.95,0,kuramoto,5.363435,1.5,0
0.96,0,kuramoto,5.483481,1.5,0
