model,variant,topology,freq_set,rep,n_agents,zero_lag_group_sync_success,phase_locked_group_success,phase_sync_success,frequency_lock_success,one_to_one_flash_lock_success,final_frequency_spread_hz,flash_count_ratio,extra_flash_rate_hz,mean_pairwise_timing_error_s,mean_pairwise_offset_jitter_s,mean_order_parameter_R,sync_diagnostic_label
pco_adaptive_prc,adaptive_prc,chain_5,n5_strong_heterogeneity,10,5,False,False,False,False,False,0.878597,1.6,0.9,0.124023,0.132685,0.965603,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_near_identical,1,5,False,False,False,False,False,0.381468,1.2222,0.4,0.146368,0.139521,0.96455,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_near_identical,2,5,False,False,False,False,False,0.381468,1.2222,0.4,0.146368,0.139521,0.96455,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_near_identical,3,5,False,False,False,False,False,0.381468,1.2222,0.4,0.146368,0.139521,0.96455,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_near_identical,4,5,False,False,False,False,False,0.381468,1.2222,0.4,0.146368,0.139521,0.96455,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_near_identical,5,5,False,False,False,False,False,0.381468,1.2222,0.4,0.146368,0.139521,0.96455,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_near_identical,6,5,False,False,False,False,False,0.381468,1.2222,0.4,0.146368,0.139521,0.96455,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_near_identical,7,5,False,False,False,False,False,0.381468,1.2222,0.4,0.146368,0.139521,0.96455,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_near_identical,8,5,False,False,False,False,False,0.381468,1.2222,0.4,0.146368,0.139521,0.96455,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_near_identical,9,5,False,False,False,False,False,0.381468,1.2222,0.4,0.146368,0.139521,0.96455,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_near_identical,10,5,False,False,False,False,False,0.381468,1.2222,0.4,0.146368,0.139521,0.96455,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_strong_heterogeneity,1,5,False,False,False,False,False,0.78019,1.5333,0.8,0.129943,0.137041,0.965623,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_strong_heterogeneity,2,5,False,False,False,False,False,0.78019,1.5333,0.8,0.129943,0.137041,0.965623,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_strong_heterogeneity,3,5,False,False,False,False,False,0.78019,1.5333,0.8,0.129943,0.137041,0.965623,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_strong_heterogeneity,4,5,False,False,False,False,False,0.78019,1.5333,0.8,0.129943,0.137041,0.965623,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_strong_heterogeneity,5,5,False,False,False,False,False,0.78019,1.5333,0.8,0.129943,0.137041,0.965623,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_strong_heterogeneity,6,5,False,False,False,False,False,0.78019,1.5333,0.8,0.129943,0.137041,0.965623,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_strong_heterogeneity,7,5,False,False,False,False,False,0.78019,1.5333,0.8,0.129943,0.137041,0.965623,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_strong_heterogeneity,8,5,False,False,False,False,False,0.78019,1.5333,0.8,0.129943,0.137041,0.965623,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_strong_heterogeneity,9,5,False,False,False,False,False,0.78019,1.5333,0.8,0.129943,0.137041,0.965623,extra_flashes_or_harmonic_locking
pco_adaptive_prc,adaptive_prc,local_degree_2_3,n5_strong_heterogeneity,10,5,False,False,False,False,False,0.78019,1.5333,0.8,0.129943,0.137041,0.965623,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_ring_5,n5_near_identical,1,5,True,True,True,True,True,0.0,1.0,0.0,0.006526,0.003877,0.998263,full_group_sync
eapf_tracker,tracker,local_ring_5,n5_near_identical,2,5,True,True,True,True,True,0.0,1.0,0.0,0.006421,0.003946,0.998122,full_group_sync
eapf_tracker,tracker,local_ring_5,n5_near_identical,3,5,True,True,True,True,True,0.0,1.0,0.0,0.006526,0.003877,0.998276,full_group_sync
eapf_tracker,tracker,local_ring_5,n5_near_identical,4,5,True,True,True,True,True,0.0,1.0,0.0,0.006421,0.003831,0.998291,full_group_sync
eapf_tracker,tracker,local_ring_5,n5_near_identical,5,5,True,True,True,True,True,0.0,1.0,0.0,0.006526,0.003877,0.998148,full_group_sync
eapf_tracker,tracker,local_ring_5,n5_near_identical,6,5,True,True,True,True,True,0.0,1.0,0.0,0.006526,0.003877,0.998105,full_group_sync
eapf_tracker,tracker,local_ring_5,n5_near_identical,7,5,True,True,True,True,True,0.0,1.0,0.0,0.006421,0.003831,0.998109,full_group_sync
eapf_tracker,tracker,local_ring_5,n5_near_identical,8,5,True,True,True,True,True,0.0,1.0,0.0,0.006421,0.003831,0.99831,full_group_sync
eapf_tracker,tracker,local_ring_5,n5_near_identical,9,5,True,True,True,True,True,0.0,1.0,0.0,0.006526,0.003877,0.998178,full_group_sync
eapf_tracker,tracker,local_ring_5,n5_near_identical,10,5,True,True,True,True,True,0.0,1.0,0.0,0.006526,0.003877,0.99819,full_group_sync
eapf_tracker,tracker,local_ring_5,n5_strong_heterogeneity,1,5,False,False,False,False,False,0.763374,1.4375,0.7,0.07485,0.087414,0.665269,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_ring_5,n5_strong_heterogeneity,2,5,False,False,False,False,False,0.751791,1.4375,0.7,0.074405,0.087409,0.68462,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_ring_5,n5_strong_heterogeneity,3,5,False,False,False,False,False,0.763374,1.4375,0.7,0.07479,0.087644,0.656701,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_ring_5,n5_strong_heterogeneity,4,5,True,True,True,True,True,0.0,1.0,0.0,0.00525,0.003306,0.999151,full_group_sync
eapf_tracker,tracker,local_ring_5,n5_strong_heterogeneity,5,5,True,True,True,True,True,0.0,1.0,0.0,0.005375,0.003306,0.999215,full_group_sync
eapf_tracker,tracker,local_ring_5,n5_strong_heterogeneity,6,5,False,False,False,False,False,0.738047,1.4375,0.7,0.073952,0.078036,0.655307,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_ring_5,n5_strong_heterogeneity,7,5,False,False,False,False,False,0.751791,1.4375,0.7,0.067293,0.073791,0.673166,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_ring_5,n5_strong_heterogeneity,8,5,False,False,False,False,False,0.749489,1.4375,0.7,0.066287,0.069366,0.674923,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_ring_5,n5_strong_heterogeneity,9,5,False,False,False,False,False,0.738047,1.4375,0.7,0.066012,0.069359,0.658754,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_ring_5,n5_strong_heterogeneity,10,5,False,False,False,False,False,1.0,1.625,1.0,0.091771,0.098787,0.554005,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,chain_5,n5_near_identical,1,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.99736,full_group_sync
eapf_tracker,tracker,chain_5,n5_near_identical,2,5,True,True,True,True,True,0.0,1.0,0.0,0.008737,0.004329,0.997203,full_group_sync
eapf_tracker,tracker,chain_5,n5_near_identical,3,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.997375,full_group_sync
eapf_tracker,tracker,chain_5,n5_near_identical,4,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.997392,full_group_sync
eapf_tracker,tracker,chain_5,n5_near_identical,5,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.997231,full_group_sync
eapf_tracker,tracker,chain_5,n5_near_identical,6,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.997184,full_group_sync
eapf_tracker,tracker,chain_5,n5_near_identical,7,5,True,True,True,True,True,0.0,1.0,0.0,0.008737,0.004329,0.997187,full_group_sync
eapf_tracker,tracker,chain_5,n5_near_identical,8,5,True,True,True,True,True,0.0,1.0,0.0,0.008737,0.004329,0.997413,full_group_sync
eapf_tracker,tracker,chain_5,n5_near_identical,9,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.997265,full_group_sync
eapf_tracker,tracker,chain_5,n5_near_identical,10,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.997279,full_group_sync
eapf_tracker,tracker,chain_5,n5_strong_heterogeneity,1,5,False,False,False,False,False,0.763374,1.4375,0.7,0.079042,0.088105,0.647077,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,chain_5,n5_strong_heterogeneity,2,5,False,False,False,False,False,0.751791,1.4375,0.7,0.07869,0.088067,0.666468,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,chain_5,n5_strong_heterogeneity,3,5,False,False,False,False,False,0.763374,1.4375,0.7,0.076845,0.085556,0.636619,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,chain_5,n5_strong_heterogeneity,4,5,False,False,False,False,False,0.735772,1.4375,0.7,0.053375,0.052914,0.805715,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,chain_5,n5_strong_heterogeneity,5,5,True,True,True,True,True,0.0,1.0,0.0,0.006625,0.003749,0.998867,full_group_sync
eapf_tracker,tracker,chain_5,n5_strong_heterogeneity,6,5,False,False,False,False,False,0.751791,1.4375,0.7,0.078982,0.08432,0.635467,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,chain_5,n5_strong_heterogeneity,7,5,False,False,False,False,False,0.751791,1.4375,0.7,0.067514,0.074261,0.664231,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,chain_5,n5_strong_heterogeneity,8,5,False,False,False,False,False,0.751791,1.4375,0.7,0.070958,0.073216,0.654852,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,chain_5,n5_strong_heterogeneity,9,5,False,False,False,False,False,0.751791,1.4375,0.7,0.070655,0.073029,0.637994,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,chain_5,n5_strong_heterogeneity,10,5,False,False,False,False,False,0.5,1.3125,0.5,0.0744,0.091762,0.642181,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_degree_2_3,n5_near_identical,1,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.997869,full_group_sync
eapf_tracker,tracker,local_degree_2_3,n5_near_identical,2,5,True,True,True,True,True,0.0,1.0,0.0,0.008737,0.004329,0.997727,full_group_sync
eapf_tracker,tracker,local_degree_2_3,n5_near_identical,3,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.997883,full_group_sync
eapf_tracker,tracker,local_degree_2_3,n5_near_identical,4,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.997898,full_group_sync
eapf_tracker,tracker,local_degree_2_3,n5_near_identical,5,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.997753,full_group_sync
eapf_tracker,tracker,local_degree_2_3,n5_near_identical,6,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.99771,full_group_sync
eapf_tracker,tracker,local_degree_2_3,n5_near_identical,7,5,True,True,True,True,True,0.0,1.0,0.0,0.008737,0.004329,0.997713,full_group_sync
eapf_tracker,tracker,local_degree_2_3,n5_near_identical,8,5,True,True,True,True,True,0.0,1.0,0.0,0.008737,0.004329,0.997916,full_group_sync
eapf_tracker,tracker,local_degree_2_3,n5_near_identical,9,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.997784,full_group_sync
eapf_tracker,tracker,local_degree_2_3,n5_near_identical,10,5,True,True,True,True,True,0.0,1.0,0.0,0.008947,0.004262,0.997796,full_group_sync
eapf_tracker,tracker,local_degree_2_3,n5_strong_heterogeneity,1,5,False,False,False,False,False,0.763374,1.4375,0.7,0.048625,0.048734,0.815951,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_degree_2_3,n5_strong_heterogeneity,2,5,False,False,False,False,False,0.740326,1.4375,0.7,0.054375,0.059736,0.824122,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_degree_2_3,n5_strong_heterogeneity,3,5,False,False,False,False,False,0.777433,1.4375,0.7,0.054625,0.062648,0.811608,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_degree_2_3,n5_strong_heterogeneity,4,5,True,True,True,True,True,0.0,1.0,0.0,0.00675,0.003791,0.999013,full_group_sync
eapf_tracker,tracker,local_degree_2_3,n5_strong_heterogeneity,5,5,False,True,False,False,False,1.5,1.9375,1.5,0.007443,0.003805,0.668157,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_degree_2_3,n5_strong_heterogeneity,6,5,False,False,False,False,False,0.777433,1.4375,0.7,0.074048,0.081702,0.656549,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_degree_2_3,n5_strong_heterogeneity,7,5,False,False,False,False,False,0.744898,1.4375,0.7,0.068982,0.072847,0.682641,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_degree_2_3,n5_strong_heterogeneity,8,5,True,True,True,True,True,0.0,1.0,0.0,0.006625,0.003749,0.999108,full_group_sync
eapf_tracker,tracker,local_degree_2_3,n5_strong_heterogeneity,9,5,False,False,False,False,False,0.763374,1.4375,0.7,0.077262,0.092247,0.679797,extra_flashes_or_harmonic_locking
eapf_tracker,tracker,local_degree_2_3,n5_strong_heterogeneity,10,5,False,True,False,False,False,1.5,1.9375,1.5,0.006625,0.003749,0.812114,extra_flashes_or_harmonic_locking
eapf_consensus,consensus,local_ring_5,n5_near_identical,1,5,True,True,True,True,True,0.0,1.0,0.0,0.007895,0.004262,0.997886,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_near_identical,2,5,True,True,True,True,True,0.0,1.0,0.0,0.007895,0.004262,0.997886,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_near_identical,3,5,True,True,True,True,True,0.0,1.0,0.0,0.007895,0.004262,0.997886,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_near_identical,4,5,True,True,True,True,True,0.0,1.0,0.0,0.007895,0.004262,0.997886,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_near_identical,5,5,True,True,True,True,True,0.0,1.0,0.0,0.007895,0.004262,0.997886,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_near_identical,6,5,True,True,True,True,True,0.0,1.0,0.0,0.007895,0.004262,0.997886,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_near_identical,7,5,True,True,True,True,True,0.0,1.0,0.0,0.007895,0.004262,0.997886,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_near_identical,8,5,True,True,True,True,True,0.0,1.0,0.0,0.007895,0.004262,0.997886,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_near_identical,9,5,True,True,True,True,True,0.0,1.0,0.0,0.007895,0.004262,0.997886,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_near_identical,10,5,True,True,True,True,True,0.0,1.0,0.0,0.007895,0.004262,0.997886,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_strong_heterogeneity,1,5,True,True,True,True,True,0.0,1.0,0.0,0.004625,0.003791,0.999714,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_strong_heterogeneity,2,5,True,True,True,True,True,0.0,1.0,0.0,0.004625,0.003791,0.999714,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_strong_heterogeneity,3,5,True,True,True,True,True,0.0,1.0,0.0,0.004625,0.003791,0.999714,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_strong_heterogeneity,4,5,True,True,True,True,True,0.0,1.0,0.0,0.004625,0.003791,0.999714,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_strong_heterogeneity,5,5,True,True,True,True,True,0.0,1.0,0.0,0.004625,0.003791,0.999714,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_strong_heterogeneity,6,5,True,True,True,True,True,0.0,1.0,0.0,0.004625,0.003791,0.999714,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_strong_heterogeneity,7,5,True,True,True,True,True,0.0,1.0,0.0,0.004625,0.003791,0.999714,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_strong_heterogeneity,8,5,True,True,True,True,True,0.0,1.0,0.0,0.004625,0.003791,0.999714,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_strong_heterogeneity,9,5,True,True,True,True,True,0.0,1.0,0.0,0.004625,0.003791,0.999714,full_group_sync
eapf_consensus,consensus,local_ring_5,n5_strong_heterogeneity,10,5,True,True,True,True,True,0.0,1.0,0.0,0.004625,0.003791,0.999714,full_group_sync
eapf_consensus,consensus,chain_5,n5_near_identical,1,5,True,True,True,True,True,0.0,1.0,0.0,0.011053,0.004262,0.996226,full_group_sync
eapf_consensus,consensus,chain_5,n5_near_identical,2,5,True,True,True,True,True,0.0,1.0,0.0,0.011053,0.004262,0.996226,full_group_sync
eapf_consensus,consensus,chain_5,n5_near_identical,3,5,True,True,True,True,True,0.0,1.0,0.0,0.011053,0.004262,0.996226,full_group_sync
eapf_consensus,consensus,chain_5,n5_near_identical,4,5,True,True,True,True,True,0.0,1.0,0.0,0.011053,0.004262,0.996226,full_group_sync
eapf_consensus,consensus,chain_5,n5_near_identical,5,5,True,True,True,True,True,0.0,1.0,0.0,0.011053,0.004262,0.996226,full_group_sync
eapf_consensus,consensus,chain_5,n5_near_identical,6,5,True,True,True,True,True,0.0,1.0,0.0,0.011053,0.004262,0.996226,full_group_sync
eapf_consensus,consensus,chain_5,n5_near_identical,7,5,True,True,True,True,True,0.0,1.0,0.0,0.011053,0.004262,0.996226,full_group_sync
eapf_consensus,consensus,chain_5,n5_near_identical,8,5,True,True,True,True,True,0.0,1.0,0.0,0.011053,0.004262,0.996226,full_group_sync
eapf_consensus,consensus,chain_5,n5_near_identical,9,5,True,True,True,True,True,0.0,1.0,0.0,0.011053,0.004262,0.996226,full_group_sync
eapf_consensus,consensus,chain_5,n5_near_identical,10,5,True,True,True,True,True,0.0,1.0,0.0,0.011053,0.004262,0.996226,full_group_sync
eapf_consensus,consensus,chain_5,n5_strong_heterogeneity,1,5,True,False,True,True,True,0.0,1.0,0.0,0.022733,0.066393,0.999405,full_group_sync
eapf_consensus,consensus,chain_5,n5_strong_heterogeneity,2,5,True,False,True,True,True,0.0,1.0,0.0,0.022733,0.066393,0.999405,full_group_sync
eapf_consensus,consensus,chain_5,n5_strong_heterogeneity,3,5,True,False,True,True,True,0.0,1.0,0.0,0.022733,0.066393,0.999405,full_group_sync
eapf_consensus,consensus,chain_5,n5_strong_heterogeneity,4,5,True,False,True,True,True,0.0,1.0,0.0,0.022733,0.066393,0.999405,full_group_sync
eapf_consensus,consensus,chain_5,n5_strong_heterogeneity,5,5,True,False,True,True,True,0.0,1.0,0.0,0.022733,0.066393,0.999405,full_group_sync
eapf_consensus,consensus,chain_5,n5_strong_heterogeneity,6,5,True,False,True,True,True,0.0,1.0,0.0,0.022733,0.066393,0.999405,full_group_sync
eapf_consensus,consensus,chain_5,n5_strong_heterogeneity,7,5,True,False,True,True,True,0.0,1.0,0.0,0.022733,0.066393,0.999405,full_group_sync
eapf_consensus,consensus,chain_5,n5_strong_heterogeneity,8,5,True,False,True,True,True,0.0,1.0,0.0,0.022733,0.066393,0.999405,full_group_sync
eapf_consensus,consensus,chain_5,n5_strong_heterogeneity,9,5,True,False,True,True,True,0.0,1.0,0.0,0.022733,0.066393,0.999405,full_group_sync
eapf_consensus,consensus,chain_5,n5_strong_heterogeneity,10,5,True,False,True,True,True,0.0,1.0,0.0,0.022733,0.066393,0.999405,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_near_identical,1,5,True,True,True,True,True,0.0,1.0,0.0,0.005579,0.003587,0.998696,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_near_identical,2,5,True,True,True,True,True,0.0,1.0,0.0,0.005579,0.003587,0.998696,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_near_identical,3,5,True,True,True,True,True,0.0,1.0,0.0,0.005579,0.003587,0.998696,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_near_identical,4,5,True,True,True,True,True,0.0,1.0,0.0,0.005579,0.003587,0.998696,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_near_identical,5,5,True,True,True,True,True,0.0,1.0,0.0,0.005579,0.003587,0.998696,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_near_identical,6,5,True,True,True,True,True,0.0,1.0,0.0,0.005579,0.003587,0.998696,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_near_identical,7,5,True,True,True,True,True,0.0,1.0,0.0,0.005579,0.003587,0.998696,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_near_identical,8,5,True,True,True,True,True,0.0,1.0,0.0,0.005579,0.003587,0.998696,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_near_identical,9,5,True,True,True,True,True,0.0,1.0,0.0,0.005579,0.003587,0.998696,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_near_identical,10,5,True,True,True,True,True,0.0,1.0,0.0,0.005579,0.003587,0.998696,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_strong_heterogeneity,1,5,True,True,True,True,True,0.0,1.0,0.0,0.003375,0.003749,0.999843,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_strong_heterogeneity,2,5,True,True,True,True,True,0.0,1.0,0.0,0.003375,0.003749,0.999843,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_strong_heterogeneity,3,5,True,True,True,True,True,0.0,1.0,0.0,0.003375,0.003749,0.999843,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_strong_heterogeneity,4,5,True,True,True,True,True,0.0,1.0,0.0,0.003375,0.003749,0.999843,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_strong_heterogeneity,5,5,True,True,True,True,True,0.0,1.0,0.0,0.003375,0.003749,0.999843,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_strong_heterogeneity,6,5,True,True,True,True,True,0.0,1.0,0.0,0.003375,0.003749,0.999843,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_strong_heterogeneity,7,5,True,True,True,True,True,0.0,1.0,0.0,0.003375,0.003749,0.999843,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_strong_heterogeneity,8,5,True,True,True,True,True,0.0,1.0,0.0,0.003375,0.003749,0.999843,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_strong_heterogeneity,9,5,True,True,True,True,True,0.0,1.0,0.0,0.003375,0.003749,0.999843,full_group_sync
eapf_consensus,consensus,local_degree_2_3,n5_strong_heterogeneity,10,5,True,True,True,True,True,0.0,1.0,0.0,0.003375,0.003749,0.999843,full_group_sync
