model,variant,topology,freq_set,rep,n_agents,zero_lag_group_sync_success,phase_locked_group_success,phase_sync_success,frequency_lock_success,one_to_one_flash_lock_success,final_frequency_spread_hz,flash_count_ratio,extra_flash_rate_hz,mean_pairwise_timing_error_s,mean_pairwise_offset_jitter_s,mean_order_parameter_R,sync_diagnostic_label
kuramoto,baseline,directed_chain,near_identical,15,3,True,False,True,True,True,0.0,1.0,0.0,0.049667,0.078042,0.967895,full_group_sync
kuramoto,baseline,directed_chain,near_identical,16,3,True,True,True,True,True,0.0,1.0,0.0,0.034333,0.002917,0.967895,full_group_sync
kuramoto,baseline,directed_chain,near_identical,17,3,True,False,True,True,True,0.0,1.0,0.0,0.049333,0.076733,0.967895,full_group_sync
kuramoto,baseline,directed_chain,near_identical,18,3,True,False,True,True,True,0.0,1.0,0.0,0.049333,0.07659,0.967895,full_group_sync
kuramoto,baseline,directed_chain,near_identical,19,3,True,True,True,True,True,0.0,1.0,0.0,0.034333,0.002917,0.967895,full_group_sync
kuramoto,baseline,directed_chain,near_identical,20,3,True,True,True,True,True,0.0,1.0,0.0,0.034667,0.00325,0.967895,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,1,3,True,True,True,True,True,0.0,1.0,0.0,0.059298,0.004099,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,2,3,True,True,True,True,True,0.0,1.0,0.0,0.059298,0.004218,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,3,3,True,False,True,True,True,0.0,1.0,0.0,0.073684,0.084433,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,4,3,True,True,True,True,True,0.0,1.0,0.0,0.059298,0.003931,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,5,3,True,True,True,True,True,0.0,1.0,0.0,0.059298,0.003931,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,6,3,True,True,True,True,True,0.0,1.0,0.0,0.06,0.003216,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,7,3,True,False,True,True,True,0.0,1.0,0.0,0.074386,0.084694,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,8,3,True,True,True,True,True,0.0,1.0,0.0,0.06,0.003099,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,9,3,True,False,True,True,True,0.0,1.0,0.0,0.073333,0.082945,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,10,3,True,True,True,True,True,0.0,1.0,0.0,0.06,0.003216,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,11,3,True,True,True,True,True,0.0,1.0,0.0,0.059298,0.003931,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,12,3,True,True,True,True,True,0.0,1.0,0.0,0.059298,0.003931,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,13,3,True,True,True,True,True,0.0,1.0,0.0,0.06,0.003099,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,14,3,True,True,True,True,True,0.0,1.0,0.0,0.058947,0.004182,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,15,3,True,False,True,True,True,0.0,1.0,0.0,0.073684,0.084433,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,16,3,True,True,True,True,True,0.0,1.0,0.0,0.058947,0.004182,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,17,3,True,False,True,True,True,0.0,1.0,0.0,0.074386,0.083543,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,18,3,True,False,True,True,True,0.0,1.0,0.0,0.075088,0.084504,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,19,3,True,True,True,True,True,0.0,1.0,0.0,0.058947,0.004182,0.91531,full_group_sync
kuramoto,baseline,directed_chain,moderate_heterogeneity,20,3,True,True,True,True,True,0.0,1.0,0.0,0.058947,0.004182,0.91531,full_group_sync
kuramoto,baseline,directed_chain,strong_heterogeneity,1,3,False,False,False,True,True,0.013623,1.0,0.0,0.159583,0.037924,0.562589,phase_not_synchronised
kuramoto,baseline,directed_chain,strong_heterogeneity,2,3,False,True,False,True,True,0.015152,1.0,0.0,0.168333,0.017175,0.551062,offset_phase_locked
kuramoto,baseline,directed_chain,strong_heterogeneity,3,3,False,False,False,True,True,0.010574,1.0,0.0,0.186875,0.117272,0.546919,phase_not_synchronised
kuramoto,baseline,directed_chain,strong_heterogeneity,4,3,False,True,False,True,True,0.018219,1.0,0.0,0.166667,0.020083,0.556574,offset_phase_locked
kuramoto,baseline,directed_chain,strong_heterogeneity,5,3,False,False,False,True,True,0.012097,1.0,0.0,0.18,0.11553,0.556636,phase_not_synchronised
kuramoto,baseline,directed_chain,strong_heterogeneity,6,3,False,False,False,True,True,0.012097,1.0,0.0,0.181667,0.116361,0.551063,phase_not_synchronised
kuramoto,baseline,directed_chain,strong_heterogeneity,7,3,False,False,False,True,True,0.012097,1.0,0.0,0.18375,0.119183,0.554502,phase_not_synchronised
kuramoto,baseline,directed_chain,strong_heterogeneity,8,3,False,False,False,True,True,0.012097,1.0,0.0,0.182083,0.117303,0.553926,phase_not_synchronised
kuramoto,baseline,directed_chain,strong_heterogeneity,9,3,False,False,False,True,True,0.012097,1.0,0.0,0.183333,0.11746,0.551317,phase_not_synchronised
kuramoto,baseline,directed_chain,strong_heterogeneity,10,3,False,False,False,False,True,0.105996,1.0,0.0,0.1725,0.1175,0.563056,frequency_not_locked
kuramoto,baseline,directed_chain,strong_heterogeneity,11,3,False,False,False,False,True,0.104278,1.0,0.0,0.171667,0.114412,0.565899,frequency_not_locked
kuramoto,baseline,directed_chain,strong_heterogeneity,12,3,False,False,False,True,True,0.013623,1.0,0.0,0.16125,0.038726,0.558801,phase_not_synchronised
kuramoto,baseline,directed_chain,strong_heterogeneity,13,3,False,True,False,True,True,0.013623,1.0,0.0,0.17,0.01514,0.549531,offset_phase_locked
kuramoto,baseline,directed_chain,strong_heterogeneity,14,3,False,True,False,True,True,0.012097,1.0,0.0,0.169167,0.012883,0.547599,offset_phase_locked
kuramoto,baseline,directed_chain,strong_heterogeneity,15,3,False,False,False,True,True,0.013623,1.0,0.0,0.183958,0.120687,0.557286,phase_not_synchronised
kuramoto,baseline,directed_chain,strong_heterogeneity,16,3,False,False,False,True,True,0.04321,1.0,0.0,0.160833,0.044446,0.565725,phase_not_synchronised
kuramoto,baseline,directed_chain,strong_heterogeneity,17,3,False,False,False,False,True,0.069038,1.0,0.0,0.174583,0.1235,0.583079,frequency_not_locked
kuramoto,baseline,directed_chain,strong_heterogeneity,18,3,False,False,False,True,True,0.013623,1.0,0.0,0.183125,0.118997,0.555607,phase_not_synchronised
kuramoto,baseline,directed_chain,strong_heterogeneity,19,3,False,True,False,True,True,0.019757,1.0,0.0,0.165417,0.021139,0.554487,offset_phase_locked
kuramoto,baseline,directed_chain,strong_heterogeneity,20,3,False,False,False,False,True,0.105996,1.0,0.0,0.175417,0.121413,0.559434,frequency_not_locked
pco_simple,simple,all_to_all,identical,1,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,2,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,3,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,4,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,5,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,6,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,7,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,8,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,9,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,10,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,11,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,12,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,13,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,14,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,15,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,16,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,17,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,18,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,19,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,identical,20,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,all_to_all,near_identical,1,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,2,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,3,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,4,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,5,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,6,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,7,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,8,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,9,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,10,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,11,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,12,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,13,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,14,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,15,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,16,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,17,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,18,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,19,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,near_identical,20,3,False,False,True,False,False,0.477031,1.2632,0.5,0.085667,0.108102,0.974503,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,1,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,2,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,3,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,4,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,5,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,6,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,7,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,8,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,9,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,10,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,11,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,12,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,13,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,14,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,15,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,16,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,17,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,18,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,19,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,moderate_heterogeneity,20,3,False,False,True,False,False,0.703912,1.3889,0.7,0.093333,0.114319,0.973448,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,1,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,2,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,3,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,4,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,5,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,6,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,7,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,8,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,9,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,10,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,11,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,12,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,13,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,14,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,15,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,16,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,17,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,18,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,19,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,all_to_all,strong_heterogeneity,20,3,False,False,True,False,False,1.076836,1.7333,1.1,0.085556,0.100011,0.972534,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,identical,1,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,2,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,3,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,4,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,5,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,6,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,7,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,8,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,9,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,10,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,11,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,12,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,13,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,14,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,15,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,16,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,17,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,18,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,19,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,identical,20,3,True,True,True,True,True,0.0,1.0,0.0,0.0,0.0,1.0,full_group_sync
pco_simple,simple,chain,near_identical,1,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,2,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,3,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,4,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,5,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,6,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,7,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,8,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,9,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,10,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,11,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,12,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,13,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,14,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,15,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,16,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,17,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,18,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,19,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,near_identical,20,3,False,False,True,False,True,0.275926,1.1579,0.3,0.065667,0.083744,0.98233,partial_phase_lock
pco_simple,simple,chain,moderate_heterogeneity,1,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,2,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,3,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,4,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,5,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,6,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,7,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,8,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,9,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,10,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,11,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,12,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,13,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,14,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,15,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,16,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
pco_simple,simple,chain,moderate_heterogeneity,17,3,False,False,True,False,False,0.521206,1.3333,0.6,0.0875,0.109625,0.976713,partial_phase_lock_with_extra_flashes
