agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V1,pi_detected_virtual_flash,0.9976,49.0,1,0.700741
V0,pi_detected_virtual_flash,1.0,56.0,0,1.067224
V1,pi_detected_virtual_flash,0.878,44.0,1,1.067224
V1,pi_detected_virtual_flash,0.8612,44.0,1,1.46702
V0,pi_detected_virtual_flash,1.0,56.0,0,1.73355
V1,pi_detected_virtual_flash,0.8654,44.0,1,1.866811
V1,pi_detected_virtual_flash,0.8333,43.0,1,2.266599
V0,pi_detected_virtual_flash,1.0,56.0,0,2.39988
V1,pi_detected_virtual_flash,0.8333,43.0,1,2.66641
V0,pi_detected_virtual_flash,1.0,56.0,0,3.066203
V1,pi_detected_virtual_flash,0.8333,43.0,1,3.066203
V1,pi_detected_virtual_flash,0.8333,43.0,1,3.466007
V0,pi_detected_virtual_flash,1.0,56.0,0,3.732541
V1,pi_detected_virtual_flash,0.7857,41.0,1,3.865806
V1,pi_detected_virtual_flash,0.7857,41.0,1,4.265602
V0,pi_detected_virtual_flash,1.0,56.0,0,4.398849
V1,pi_detected_virtual_flash,0.7857,41.0,1,4.665391
V0,pi_detected_virtual_flash,0.973,55.0,0,5.065195
V1,pi_detected_virtual_flash,0.7619,40.0,1,5.065195
V1,pi_detected_virtual_flash,0.7619,40.0,1,5.464994
V0,pi_detected_virtual_flash,1.0,56.0,0,5.731537
V1,pi_detected_virtual_flash,0.7381,39.0,1,5.864792
V1,pi_detected_virtual_flash,0.7381,39.0,1,6.264584
V0,pi_detected_virtual_flash,1.0,56.0,0,6.397844
V1,pi_detected_virtual_flash,0.7381,39.0,1,6.664432
V0,pi_detected_virtual_flash,1.0,56.0,0,7.064335
V1,pi_detected_virtual_flash,0.7143,38.0,1,7.064335
V1,pi_detected_virtual_flash,0.6977,38.0,1,7.463973
V0,pi_detected_virtual_flash,1.0,56.0,0,7.730525
V1,pi_detected_virtual_flash,0.7143,38.0,1,7.863758
V1,pi_detected_virtual_flash,0.6667,36.0,1,8.263561
V0,pi_detected_virtual_flash,1.0,56.0,0,8.396843
V1,pi_detected_virtual_flash,0.6512,36.0,1,8.663387
V0,pi_detected_virtual_flash,1.0,56.0,0,9.063169
V1,pi_detected_virtual_flash,0.9767,50.0,1,9.096481
V1,pi_detected_virtual_flash,0.9767,50.0,1,9.496276
