t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.267457,15633.522100029,1,0,V0,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,19.0,local_contrast,False,,0,0.3879681030011852,112.7,,0.35,0.65,19.0,0.2676,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",70.47,70.0,89.0,0.0,V0,89.0,True
0.267457,15633.522100029,1,1,V1,44.0,44.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,44.0,local_contrast,False,,0,0.3879681030011852,112.7,,0.35,0.65,44.0,0.4944,0.0,0,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",95.19,88.0,132.0,0.0,V1,132.0,True
0.434149,15633.568288118,2,0,V0,56.0,56.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,56.0,local_contrast,False,,0,0.43415619200095534,115.04,,0.35,0.65,56.0,0.5895,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",106.84,94.0,150.0,0.0,V0,150.0,True
0.434149,15633.568288118,2,1,V1,50.0,50.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,50.0,local_contrast,False,,0,0.43415619200095534,115.04,,0.35,0.65,50.0,0.463,0.0,0,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",109.09,107.0,157.0,0.0,V1,157.0,True
0.467515,15633.601653874,3,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.4675219480013766,108.87,,0.35,0.65,57.0,0.6264,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",103.63,90.0,147.0,0.0,V0,147.0,True
0.467515,15633.601653874,3,1,V1,42.0,42.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,42.0,local_contrast,False,,0,0.4675219480013766,108.87,,0.35,0.65,42.0,0.5316,0.0,0,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",84.67,78.0,120.0,0.0,V1,120.0,True
0.500821,15633.63496113,4,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.5008292040001834,101.64,,0.35,0.65,57.0,0.6333,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",102.63,89.0,146.0,0.0,V0,146.0,True
0.500821,15633.63496113,4,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.5008292040001834,101.64,,0.35,0.65,8.0,0.186,0.0,0,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",42.4,42.0,50.0,0.0,V1,50.0,True
0.534154,15633.668293015,5,0,V0,56.0,56.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,56.0,local_contrast,False,,0,0.5341610890009179,101.83,,0.35,0.65,56.0,0.6154,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",102.9,90.0,146.0,0.0,V0,146.0,True
0.534154,15633.668293015,5,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.5341610890009179,101.83,,0.35,0.65,8.0,0.186,0.0,0,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",42.38,42.0,50.0,0.0,V1,50.0,True
0.56747,15633.701609419,6,0,V0,56.0,56.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,56.0,local_contrast,False,,0,0.5674774930012063,102.99,,0.35,0.65,56.0,0.6087,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",104.09,91.0,147.0,0.0,V0,147.0,True
0.56747,15633.701609419,6,1,V1,7.0,7.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,7.0,local_contrast,False,,0,0.5674774930012063,102.99,,0.35,0.65,7.0,0.1556,0.0,0,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",43.67,44.0,51.0,0.0,V1,51.0,True
0.600788,15633.734927249,7,0,V0,56.0,56.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,56.0,local_contrast,False,,0,0.6007953230000567,104.95,,0.35,0.65,56.0,0.5957,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",106.26,93.0,149.0,0.0,V0,149.0,True
0.600788,15633.734927249,7,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.6007953230000567,104.95,,0.35,0.65,8.0,0.1739,0.0,0,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",44.93,45.0,53.0,0.0,V1,53.0,True
0.634108,15633.768247282,8,0,V0,56.0,56.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,56.0,local_contrast,False,,0,0.6341153560006205,105.71,,0.35,0.65,56.0,0.5895,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",107.11,94.0,150.0,0.0,V0,150.0,True
0.634108,15633.768247282,8,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.6341153560006205,105.71,,0.35,0.65,8.0,0.1739,0.0,0,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",45.53,45.0,53.0,0.0,V1,53.0,True
0.667449,15633.801588223,9,0,V0,56.0,56.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,56.0,local_contrast,False,,0,0.6674562970001716,112.01,,0.35,0.65,56.0,0.5895,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",106.85,94.0,150.0,0.0,V0,150.0,True
0.667449,15633.801588223,9,1,V1,45.0,45.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,45.0,local_contrast,False,,0,0.6674562970001716,112.01,,0.35,0.65,45.0,0.5422,0.0,0,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",89.01,82.0,127.0,0.0,V1,127.0,True
0.700741,15633.834881016,10,0,V0,36.0,36.0,0.0749,0.0749,OFF,False,False,,180.0,120.0,0.65,0.35,34.3,57.0,22.7,0.0,0.0,0,36.0,local_contrast,False,,0,0.7007490900014091,112.57,,0.35,0.65,36.0,0.4337,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",89.93,82.0,118.0,0.5974,V0,118.0,True
0.700741,15633.834881016,10,1,V1,49.0,49.0,0.9976,0.9976,ON,True,True,leader_rising_edge,180.0,120.0,0.65,0.35,7.9,49.1,41.2,0.0,0.0,1,49.0,local_contrast,False,,0,0.7007490900014091,112.57,15633.834881016,0.35,0.65,49.0,0.4537,0.0,1,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",108.98,107.0,156.0,0.9581,V1,156.0,True
0.734126,15633.868266087,11,0,V0,21.0,21.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,21.0,57.0,36.0,0.0,0.0,0,21.0,local_contrast,False,,0,0.7341341610008385,109.01,,0.35,0.65,21.0,0.3281,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",64.58,63.0,84.0,0.9474,V0,84.0,True
0.734126,15633.868266087,11,1,V1,50.0,50.0,1.0,1.0,ON,False,False,,180.0,120.0,0.65,0.35,8.0,50.0,42.0,0.0,0.0,1,50.0,local_contrast,False,,0,0.7341341610008385,109.01,15633.834881016,0.35,0.65,50.0,0.4587,0.0,1,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",109.56,108.0,158.0,0.9767,V1,158.0,True
0.767377,15633.901515991,12,0,V0,20.0,20.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,20.1,56.9,36.8,0.0,0.0,0,20.0,local_contrast,False,,0,0.7673840650004422,107.83,,0.35,0.65,20.0,0.3175,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",63.26,62.0,82.0,0.9684,V0,82.0,True
0.767377,15633.901515991,12,1,V1,49.0,49.0,0.9785,0.9785,ON,False,False,,180.0,120.0,0.65,0.35,8.0,49.9,41.9,0.0,0.0,1,49.0,local_contrast,False,,0,0.7673840650004422,107.83,15633.834881016,0.35,0.65,49.0,0.4537,0.0,1,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",108.42,107.0,156.0,0.9744,V1,156.0,True
0.800688,15633.934827358,13,0,V0,20.0,20.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,20.0,56.8,36.8,0.0,0.0,0,20.0,local_contrast,False,,0,0.8006954320007935,107.87,,0.35,0.65,20.0,0.3175,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",63.31,62.0,82.0,0.9684,V0,82.0,True
0.800688,15633.934827358,13,1,V1,49.0,49.0,0.9809,0.9809,ON,False,False,,180.0,120.0,0.65,0.35,8.0,49.8,41.8,0.0,0.0,1,49.0,local_contrast,False,,0,0.8006954320007935,107.87,15633.834881016,0.35,0.65,49.0,0.4537,0.0,1,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",108.51,107.0,156.0,0.9721,V1,156.0,True
0.834077,15633.968216391,14,0,V0,20.0,20.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,20.0,56.7,36.7,0.0,0.0,0,20.0,local_contrast,False,,0,0.8340844650010695,107.89,,0.35,0.65,20.0,0.3175,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",63.35,62.0,82.0,0.9658,V0,82.0,True
0.834077,15633.968216391,14,1,V1,49.0,49.0,0.9832,0.9832,ON,False,False,,180.0,120.0,0.65,0.35,8.0,49.7,41.7,0.0,0.0,1,49.0,local_contrast,False,,0,0.8340844650010695,107.89,15633.834881016,0.35,0.65,49.0,0.4537,0.0,1,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",108.56,107.0,156.0,0.9698,V1,156.0,True
0.867326,15634.001465239,15,0,V0,20.0,20.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,20.0,56.6,36.6,0.0,0.0,0,20.0,local_contrast,False,,0,0.8673333130009269,104.69,,0.35,0.65,20.0,0.3175,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",63.45,62.0,82.0,0.9632,V0,82.0,True
0.867326,15634.001465239,15,1,V1,43.0,43.0,0.8413,0.8413,ON,False,False,,180.0,120.0,0.65,0.35,8.0,49.6,41.6,0.0,0.0,1,43.0,local_contrast,False,,0,0.8673333130009269,104.69,15633.834881016,0.35,0.65,43.0,0.5309,0.0,1,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",87.21,80.0,123.0,0.9674,V1,123.0,True
0.900685,15634.034825217,16,0,V0,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,19.5,56.5,37.0,0.0,0.0,0,19.0,local_contrast,False,,0,0.9006932910015166,98.26,,0.35,0.65,19.0,0.2969,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",63.74,63.0,82.0,0.9737,V0,82.0,True
0.900685,15634.034825217,16,1,V1,9.0,9.0,0.0241,0.0241,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,49.5,41.5,0.0,0.0,1,9.0,local_contrast,False,,0,0.9006932910015166,98.26,15633.834881016,0.35,0.65,9.0,0.2,0.0,1,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",44.3,44.0,53.0,0.9651,V1,53.0,True
0.933969,15634.068108899,17,0,V0,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,19.0,56.4,37.4,0.0,0.0,0,19.0,local_contrast,False,,0,0.9339769730013359,98.18,,0.35,0.65,19.0,0.2969,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",63.71,63.0,82.0,0.9842,V0,82.0,True
0.933969,15634.068108899,17,1,V1,9.0,9.0,0.0242,0.0242,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,49.4,41.4,0.0,0.0,1,9.0,local_contrast,False,,0,0.9339769730013359,98.18,15633.834881016,0.35,0.65,9.0,0.2,0.0,1,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",44.21,44.0,53.0,0.9628,V1,53.0,True
0.967262,15634.101401655,18,0,V0,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,19.0,56.3,37.3,0.0,0.0,0,19.0,local_contrast,False,,0,0.9672697290006909,100.39,,0.35,0.65,19.0,0.2879,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",66.21,65.0,84.0,0.9816,V0,84.0,True
0.967262,15634.101401655,18,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,49.3,41.3,0.0,0.0,1,8.0,local_contrast,False,,0,0.9672697290006909,100.39,15633.834881016,0.35,0.65,8.0,0.1702,0.0,1,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",46.54,46.0,54.0,0.9605,V1,54.0,True
1.000602,15634.134741799,19,0,V0,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,19.0,56.2,37.2,0.0,0.0,0,19.0,local_contrast,False,,0,1.0006098730009398,101.92,,0.35,0.65,19.0,0.2794,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",67.48,67.0,86.0,0.9789,V0,86.0,True
1.000602,15634.134741799,19,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,49.2,41.2,0.0,0.0,1,8.0,local_contrast,False,,0,1.0006098730009398,101.92,15633.834881016,0.35,0.65,8.0,0.1667,0.0,1,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",47.59,47.0,55.0,0.9581,V1,55.0,True
1.0339,15634.168040018,20,0,V0,37.0,37.0,0.4852,0.4852,OFF,False,False,,180.0,120.0,0.65,0.35,19.0,56.1,37.1,0.0,0.0,0,37.0,local_contrast,False,,0,1.0339080920002743,106.66,,0.35,0.65,37.0,0.4253,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",93.65,86.0,123.0,0.9763,V0,123.0,True
1.0339,15634.168040018,20,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,49.1,41.1,2.501,2.501,1,8.0,local_contrast,False,,0,1.0339080920002743,106.66,15633.834881016,0.35,0.65,8.0,0.1633,0.3852,1,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",48.49,48.0,56.0,0.9558,V1,56.0,True
1.067224,15634.201363515,21,0,V0,56.0,56.0,1.0,1.0,ON,True,True,leader_rising_edge,180.0,120.0,0.65,0.35,19.0,56.0,37.0,0.0,0.0,1,56.0,local_contrast,False,,0,1.0672315890005848,115.98,15634.201363515,0.35,0.65,56.0,0.5657,0.0,1,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",110.8,98.0,154.0,0.9737,V0,154.0,True
1.067224,15634.201363515,21,1,V1,44.0,44.0,0.878,0.878,ON,True,True,leader_rising_edge,180.0,120.0,0.65,0.35,8.0,49.0,41.0,2.501,2.501,2,44.0,local_contrast,False,,0,1.0672315890005848,115.98,15634.201363515,0.35,0.65,44.0,0.5176,0.4144,2,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",90.96,84.0,128.0,0.9535,V1,128.0,True
1.100519,15634.234658252,22,0,V0,56.5,56.5,1.0,1.0,ON,False,False,,180.0,120.0,0.65,0.35,19.0,56.45,37.45,1.667,1.667,1,56.5,local_contrast,False,,0,1.1005263260012725,119.42,15634.201363515,0.35,0.65,56.5,0.5678,0.1557,1,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",110.92,98.5,155.0,0.9855,V0,155.0,True
1.100519,15634.234658252,22,1,V1,49.0,49.0,1.0,1.0,ON,False,False,,180.0,120.0,0.65,0.35,8.0,49.0,41.0,2.501,2.501,2,49.0,local_contrast,False,,0,1.1005263260012725,119.42,15634.201363515,0.35,0.65,49.0,0.4336,0.4489,2,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",113.35,112.0,161.0,0.9535,V1,161.0,True
1.133912,15634.26805173,23,0,V0,57.0,57.0,1.0,1.0,ON,False,False,,180.0,120.0,0.65,0.35,19.0,56.9,37.9,1.667,1.667,1,57.0,local_contrast,False,,0,1.1339198040004703,118.46,15634.201363515,0.35,0.65,57.0,0.5816,0.1869,1,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",109.95,97.0,154.0,0.9974,V0,154.0,True
1.133912,15634.26805173,23,1,V1,50.0,50.0,1.0,1.0,ON,False,False,,180.0,120.0,0.65,0.35,8.0,49.8,41.8,2.501,2.501,2,50.0,local_contrast,False,,0,1.1339198040004703,118.46,15634.201363515,0.35,0.65,50.0,0.4464,0.4779,2,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",112.42,111.0,161.0,0.9721,V1,161.0,True
1.167167,15634.301306986,24,0,V0,56.0,56.0,0.9775,0.9775,ON,False,False,,180.0,120.0,0.65,0.35,19.0,56.85,37.85,1.667,1.667,1,56.0,local_contrast,False,,0,1.1671750600016821,115.76,15634.201363515,0.35,0.65,56.0,0.5895,0.2093,1,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",107.24,94.0,150.0,0.9961,V0,150.0,True
1.167167,15634.301306986,24,1,V1,49.0,49.0,0.9832,0.9832,ON,False,False,,180.0,120.0,0.65,0.35,8.0,49.7,41.7,2.501,2.501,2,49.0,local_contrast,False,,0,1.1671750600016821,115.76,15634.201363515,0.35,0.65,49.0,0.4495,0.4983,2,"{'x': 436, 'y': 254, 'width': 204, 'height': 226}",109.72,108.0,157.0,0.9698,V1,157.0,True
1.200467,15634.334606853,25,0,V0,56.0,56.0,0.9788,0.9788,ON,False,False,,180.0,120.0,0.65,0.35,19.0,56.8,37.8,1.667,1.667,1,56.0,local_contrast,False,,0,1.2004749270017783,113.61,15634.201363515,0.35,0.65,56.0,0.6022,0.204,1,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",104.96,92.0,148.0,0.9947,V0,148.0,True
