t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,1.745444,1.5,0
0.01,0,eapf,1.839692,1.5,0
0.02,0,eapf,1.93394,1.5,0
0.03,0,eapf,2.028188,1.5,0
0.04,0,eapf,2.122435,1.5,0
0.05,0,eapf,2.216683,1.5,0
0.06,0,eapf,2.310931,1.5,0
0.07,0,eapf,2.405179,1.5,0
0.08,0,eapf,2.499426,1.5,0
0.09,0,eapf,2.593674,1.5,0
0.1,0,eapf,2.687922,1.5,0
0.11,0,eapf,2.78217,1.5,0
0.12,0,eapf,2.876418,1.5,0
0.13,0,eapf,2.970665,1.5,0
0.14,0,eapf,3.064913,1.5,0
0.15,0,eapf,3.159161,1.5,0
0.16,0,eapf,3.253409,1.5,0
0.17,0,eapf,3.347656,1.5,0
0.18,0,eapf,3.441904,1.5,0
0.19,0,eapf,3.536152,1.5,0
0.2,0,eapf,3.6304,1.5,0
0.21,0,eapf,3.724648,1.5,0
0.22,0,eapf,3.818895,1.5,0
0.23,0,eapf,3.913143,1.5,0
0.24,0,eapf,4.007391,1.5,0
0.25,0,eapf,4.101639,1.5,0
0.26,0,eapf,4.195886,1.5,0
0.27,0,eapf,4.290134,1.5,0
0.28,0,eapf,4.384382,1.5,0
0.29,0,eapf,4.47863,1.5,0
0.3,0,eapf,4.572878,1.5,0
0.31,0,eapf,4.667125,1.5,0
0.32,0,eapf,4.761373,1.5,0
0.33,0,eapf,4.855621,1.5,0
0.34,0,eapf,4.949869,1.5,0
0.35,0,eapf,5.044116,1.5,0
0.36,0,eapf,5.138364,1.5,0
0.37,0,eapf,5.232612,1.5,0
0.38,0,eapf,5.32686,1.5,0
0.39,0,eapf,5.421108,1.5,0
0.4,0,eapf,5.515355,1.5,0
0.41,0,eapf,5.609603,1.5,0
0.42,0,eapf,5.703851,1.5,0
0.43,0,eapf,5.798099,1.5,0
0.44,0,eapf,5.892346,1.5,0
0.45,0,eapf,5.986594,1.5,0
0.46,0,eapf,6.080842,1.5,0
0.47,0,eapf,6.17509,1.5,0
0.48,0,eapf,6.269338,1.5,0
0.49,0,eapf,0.0804,1.5,1
0.5,0,eapf,0.174648,1.5,0
0.51,0,eapf,0.268896,1.5,0
0.52,0,eapf,0.363143,1.5,0
0.53,0,eapf,0.457391,1.5,0
0.54,0,eapf,0.551639,1.5,0
0.55,0,eapf,0.645887,1.5,0
0.56,0,eapf,0.740135,1.5,0
0.57,0,eapf,0.834382,1.5,0
0.58,0,eapf,0.92863,1.5,0
0.59,0,eapf,1.022878,1.5,0
0.6,0,eapf,1.117126,1.5,0
0.61,0,eapf,1.211373,1.5,0
0.62,0,eapf,1.305621,1.5,0
0.63,0,eapf,1.399869,1.5,0
0.64,0,eapf,1.494117,1.5,0
0.65,0,eapf,1.588365,1.5,0
0.66,0,eapf,1.682612,1.5,0
0.67,0,eapf,1.77686,1.5,0
0.68,0,eapf,1.871108,1.5,0
0.69,0,eapf,1.965356,1.5,0
0.7,0,eapf,2.059603,1.5,0
0.71,0,eapf,2.153851,1.5,0
0.72,0,eapf,2.248099,1.5,0
0.73,0,eapf,2.342347,1.5,0
0.74,0,eapf,2.436595,1.5,0
0.75,0,eapf,2.530842,1.5,0
0.76,0,eapf,2.62509,1.5,0
0.77,0,eapf,2.719338,1.5,0
0.78,0,eapf,2.813586,1.5,0
0.79,0,eapf,2.907833,1.5,0
0.8,0,eapf,3.002081,1.5,0
0.81,0,eapf,3.096329,1.5,0
0.82,0,eapf,3.190577,1.5,0
0.83,0,eapf,3.284825,1.5,0
0.84,0,eapf,3.379072,1.5,0
0.85,0,eapf,3.47332,1.5,0
0.86,0,eapf,3.567568,1.5,0
0.87,0,eapf,3.661816,1.5,0
0.88,0,eapf,3.756063,1.5,0
0.89,0,eapf,3.850311,1.5,0
0.9,0,eapf,3.944559,1.5,0
0.91,0,eapf,4.038807,1.5,0
0.92,0,eapf,4.133055,1.5,0
0.93,0,eapf,4.227302,1.5,0
0.94,0,eapf,4.32155,1.5,0
0.95,0,eapf,4.415798,1.5,0
0.96,0,eapf,4.510046,1.5,0
0.97,0,eapf,4.604293,1.5,0
0.98,0,eapf,4.698541,1.5,0
0.99,0,eapf,4.792789,1.5,0
1.0,0,eapf,4.887037,1.5,0
1.01,0,eapf,4.981285,1.5,0
1.02,0,eapf,5.075532,1.5,0
1.03,0,eapf,5.16978,1.5,0
1.04,0,eapf,5.264028,1.5,0
1.05,0,eapf,5.358276,1.5,0
1.06,0,eapf,5.452524,1.5,0
1.07,0,eapf,5.546771,1.5,0
1.08,0,eapf,5.641019,1.5,0
1.09,0,eapf,5.735267,1.5,0
1.1,0,eapf,5.829515,1.5,0
1.11,0,eapf,5.923762,1.5,0
1.12,0,eapf,6.01801,1.5,0
1.13,0,eapf,6.112258,1.5,0
1.14,0,eapf,6.206506,1.5,0
1.15,0,eapf,0.017568,1.5,1
1.16,0,eapf,0.111816,1.5,0
1.17,0,eapf,0.206064,1.5,0
1.18,0,eapf,0.300312,1.5,0
1.19,0,eapf,0.394559,1.5,0
1.2,0,eapf,0.488807,1.5,0
1.21,0,eapf,0.583055,1.5,0
1.22,0,eapf,0.677303,1.5,0
1.23,0,eapf,0.77155,1.5,0
1.24,0,eapf,0.865798,1.5,0
1.25,0,eapf,0.960046,1.5,0
1.26,0,eapf,1.054294,1.5,0
1.27,0,eapf,1.148542,1.5,0
1.28,0,eapf,1.242789,1.5,0
1.29,0,eapf,1.337037,1.5,0
1.3,0,eapf,1.431285,1.5,0
1.31,0,eapf,1.525533,1.5,0
1.32,0,eapf,1.61978,1.5,0
1.33,0,eapf,1.714028,1.5,0
1.34,0,eapf,1.808276,1.5,0
1.35,0,eapf,1.902524,1.5,0
1.36,0,eapf,1.996772,1.5,0
1.37,0,eapf,2.091019,1.5,0
1.38,0,eapf,2.185267,1.5,0
1.39,0,eapf,2.279515,1.5,0
1.4,0,eapf,2.373763,1.5,0
1.41,0,eapf,2.46801,1.5,0
1.42,0,eapf,2.562258,1.5,0
1.43,0,eapf,2.656506,1.5,0
1.44,0,eapf,2.750754,1.5,0
1.45,0,eapf,2.845002,1.5,0
1.46,0,eapf,2.939249,1.5,0
1.47,0,eapf,3.033497,1.5,0
1.48,0,eapf,3.127745,1.5,0
1.49,0,eapf,3.221993,1.5,0
1.5,0,eapf,3.316241,1.5,0
1.51,0,eapf,3.410488,1.5,0
1.52,0,eapf,3.504736,1.5,0
1.53,0,eapf,3.598984,1.5,0
1.54,0,eapf,3.693232,1.5,0
1.55,0,eapf,3.787479,1.5,0
1.56,0,eapf,3.881727,1.5,0
1.57,0,eapf,3.975975,1.5,0
1.58,0,eapf,4.070223,1.5,0
1.59,0,eapf,4.164471,1.5,0
1.6,0,eapf,4.258718,1.5,0
1.61,0,eapf,4.352966,1.5,0
1.62,0,eapf,4.447214,1.5,0
1.63,0,eapf,4.541462,1.5,0
1.64,0,eapf,4.635709,1.5,0
1.65,0,eapf,4.729957,1.5,0
1.66,0,eapf,4.824205,1.5,0
1.67,0,eapf,4.918453,1.5,0
1.68,0,eapf,5.012701,1.5,0
1.69,0,eapf,5.106948,1.5,0
1.7,0,eapf,5.201196,1.5,0
1.71,0,eapf,5.295444,1.5,0
1.72,0,eapf,5.389692,1.5,0
1.73,0,eapf,5.483939,1.5,0
1.74,0,eapf,5.578187,1.5,0
1.75,0,eapf,5.672435,1.5,0
1.76,0,eapf,5.766683,1.5,0
1.77,0,eapf,5.860931,1.5,0
1.78,0,eapf,5.955178,1.5,0
1.79,0,eapf,6.049426,1.5,0
1.8,0,eapf,6.143674,1.5,0
1.81,0,eapf,6.237922,1.5,0
1.82,0,eapf,0.048984,1.5,1
1.83,0,eapf,0.143232,1.5,0
1.84,0,eapf,0.23748,1.5,0
1.85,0,eapf,0.331727,1.5,0
1.86,0,eapf,0.425975,1.5,0
1.87,0,eapf,0.520223,1.5,0
1.88,0,eapf,0.614471,1.5,0
1.89,0,eapf,0.708719,1.5,0
1.9,0,eapf,0.802966,1.5,0
1.91,0,eapf,0.897214,1.5,0
1.92,0,eapf,0.991462,1.5,0
1.93,0,eapf,1.08571,1.5,0
1.94,0,eapf,1.179957,1.5,0
1.95,0,eapf,1.274205,1.5,0
1.96,0,eapf,1.368453,1.5,0
1.97,0,eapf,1.462701,1.5,0
1.98,0,eapf,1.556949,1.5,0
1.99,0,eapf,1.651196,1.5,0
2.0,0,eapf,1.745444,1.5,0
2.01,0,eapf,1.839692,1.5,0
2.02,0,eapf,1.93394,1.5,0
