agent_id,event_type,normalized_signal,raw_brightness,roi_id,t_s
V0,pi_detected_virtual_flash,1.0,57.0,0,0.667251
V1,pi_detected_virtual_flash,1.0,51.0,1,0.767231
V0,pi_detected_virtual_flash,0.8158,50.0,0,1.00044
V1,pi_detected_virtual_flash,0.9535,50.0,1,1.266944
V0,pi_detected_virtual_flash,0.8108,50.0,0,1.500157
V1,pi_detected_virtual_flash,0.9773,51.0,1,1.766673
V0,pi_detected_virtual_flash,0.7895,49.0,0,1.999919
V1,pi_detected_virtual_flash,1.0,52.0,1,2.266672
V0,pi_detected_virtual_flash,0.7872,49.0,0,2.499668
V1,pi_detected_virtual_flash,0.9773,51.0,1,2.766183
V0,pi_detected_virtual_flash,0.7568,48.0,0,2.999396
V1,pi_detected_virtual_flash,0.9773,51.0,1,3.265912
V0,pi_detected_virtual_flash,0.7568,48.0,0,3.499149
V1,pi_detected_virtual_flash,0.9768,51.0,1,3.765654
V0,pi_detected_virtual_flash,0.7568,48.0,0,3.9989
V1,pi_detected_virtual_flash,0.9767,51.0,1,4.265426
V0,pi_detected_virtual_flash,0.7297,47.0,0,4.498633
V1,pi_detected_virtual_flash,1.0,52.0,1,4.765214
V0,pi_detected_virtual_flash,0.7027,46.0,0,4.998423
V1,pi_detected_virtual_flash,1.0,52.0,1,5.264931
V0,pi_detected_virtual_flash,0.7297,47.0,0,5.498155
V1,pi_detected_virtual_flash,0.9767,51.0,1,5.76467
V0,pi_detected_virtual_flash,0.7027,46.0,0,5.997916
V1,pi_detected_virtual_flash,1.0,52.0,1,6.264415
V0,pi_detected_virtual_flash,0.6757,45.0,0,6.497652
V1,pi_detected_virtual_flash,1.0,52.0,1,6.764183
V0,pi_detected_virtual_flash,1.0,57.0,0,7.030713
V1,pi_detected_virtual_flash,1.0,52.0,1,7.263893
V0,pi_detected_virtual_flash,0.973,56.0,0,7.530782
V1,pi_detected_virtual_flash,1.0,52.0,1,7.763634
V0,pi_detected_virtual_flash,0.973,56.0,0,8.045373
V1,pi_detected_virtual_flash,1.0,52.0,1,8.263385
V0,pi_detected_virtual_flash,0.973,56.0,0,8.529922
V1,pi_detected_virtual_flash,1.0,52.0,1,8.763147
V0,pi_detected_virtual_flash,0.973,56.0,0,9.029674
V1,pi_detected_virtual_flash,1.0,52.0,1,9.262863
V0,pi_detected_virtual_flash,0.973,56.0,0,9.529451
V1,pi_detected_virtual_flash,1.0,52.0,1,9.762636
V0,pi_detected_virtual_flash,1.0,57.0,0,10.02916
V1,pi_detected_virtual_flash,1.0,52.0,1,10.262371
V0,pi_detected_virtual_flash,0.973,56.0,0,10.528929
V1,pi_detected_virtual_flash,1.0,52.0,1,10.762113
V0,pi_detected_virtual_flash,0.973,56.0,0,11.028641
V1,pi_detected_virtual_flash,0.9773,52.0,1,11.261879
V0,pi_detected_virtual_flash,0.973,56.0,0,11.528472
V1,pi_detected_virtual_flash,0.9773,52.0,1,11.761598
V0,pi_detected_virtual_flash,0.973,56.0,0,12.028146
V1,pi_detected_virtual_flash,0.9773,52.0,1,12.261365
V0,pi_detected_virtual_flash,0.973,56.0,0,12.527878
V1,pi_detected_virtual_flash,0.9773,52.0,1,12.761101
V0,pi_detected_virtual_flash,0.973,56.0,0,13.027645
V1,pi_detected_virtual_flash,0.9773,52.0,1,13.260856
V0,pi_detected_virtual_flash,0.973,56.0,0,13.527511
V1,pi_detected_virtual_flash,0.9773,52.0,1,13.760569
V0,pi_detected_virtual_flash,0.973,56.0,0,14.027126
V1,pi_detected_virtual_flash,1.0,53.0,1,14.260328
V0,pi_detected_virtual_flash,0.973,56.0,0,14.526875
