coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
0.481538,0,0.0,0.9006149247170792,1.468237,0.001,kuramoto,0.502408,5.780787,0.208012,2.368851924717079
0.481528,1,0.0,0.9006199247170792,1.468232,339.083,kuramoto,0.502398,0.420119,0.547095,2.368851924717079
-0.407869,0,0.0,1.0773928000049466,0.972799,1133.169,kuramoto,-0.420119,1.031347,1.680264,2.0501918000049466
-0.857992,0,0.0,1.3281298000049466,0.722062,64.955,kuramoto,-1.031347,1.326036,1.745219,2.0501918000049466
-0.970196,0,0.0,1.3906318000049467,0.65956,37.456,kuramoto,-1.326036,1.481259,1.782675,2.0501918000049466
-0.995994,0,0.0,1.4050028000049466,0.645189,53.723,kuramoto,-1.481259,1.699045,1.836398,2.0501918000049466
-0.991787,0,0.0,1.4026598000049466,0.647532,59.321,kuramoto,-1.699045,1.940396,1.895719,2.0501918000049466
-0.932472,0,0.0,1.3696178000049466,0.680574,64.098,kuramoto,-1.940396,2.214489,1.959817,2.0501918000049466
-0.799885,0,0.0,1.2957618000049465,0.75443,58.794,kuramoto,-2.214489,2.493185,2.018611,2.0501918000049466
-0.603918,0,0.0,1.1865998000049465,0.863592,42.222,kuramoto,-2.493185,2.722287,2.060833,2.0501918000049466
-0.793886,0,0.0,1.2924198000049465,0.757772,39.619,kuramoto,-2.224419,2.910922,2.100452,2.0501918000049466
-0.925817,0,0.0,1.3659108000049467,0.684281,36.18,kuramoto,-1.958401,3.066478,2.136632,2.0501918000049466
-0.99634,0,0.0,1.4051948000049466,0.644997,50.034,kuramoto,-1.485212,3.269247,2.186666,2.0501918000049466
-0.838964,0,0.0,1.3175298000049467,0.732662,55.116,kuramoto,-0.995376,3.522969,2.241782,2.0501918000049466
-0.471281,0,0.0,1.1127148000049467,0.937477,60.348,kuramoto,-0.490742,3.87844,2.30213,2.0501918000049466
-0.027953,0,0.0,0.8657628000049467,1.184429,65.115,kuramoto,-0.027957,4.363023,2.367245,2.0501918000049466
0.330028,0,0.0,0.6663528000049466,1.383839,67.551,kuramoto,0.336333,4.950375,2.434796,2.0501918000049466
0.346642,0,0.0,0.6570978000049466,1.393094,48.145,kuramoto,0.353989,5.371791,2.482941,2.0501918000049466
0.46817,0,0.0,0.5894008000049467,1.460791,44.137,kuramoto,0.487219,5.776902,2.527078,2.0501918000049466
0.55699,0,0.0,0.5399248000049466,1.510267,40.477,kuramoto,0.590757,6.161,2.567555,2.0501918000049466
0.121881,1,0.0,0.7822988000049467,1.267893,49.802,kuramoto,0.122185,0.27456,2.617357,2.0501918000049466
0.884728,0,0.0,0.008073957774625606,1.692831,120.502,kuramoto,1.085911,1.338197,2.737859,1.6847570422253744
0.422244,0,0.0,0.24954904222537433,1.435208,36.638,kuramoto,0.435919,1.668588,2.774497,1.6847570422253744
0.594785,0,0.0,0.15343604222537444,1.531321,47.074,kuramoto,0.636998,2.121515,2.821572,1.6847570422253744
0.792025,0,0.0,0.043565042225374384,1.641192,64.663,kuramoto,0.914119,2.788315,2.886235,1.6847570422253744
0.798214,0,0.0,0.040118042225374406,1.644639,59.965,kuramoto,0.924325,3.407966,2.946199,1.6847570422253744
0.814105,0,0.0,0.031266042225374324,1.653491,57.264,kuramoto,0.951186,4.002891,3.003463,1.6847570422253744
0.758689,0,0.0,0.06213504222537436,1.622622,38.369,kuramoto,2.280294,4.394076,3.041833,1.6847570422253744
0.691519,0,0.0,0.0995520422253744,1.585205,38.166,kuramoto,2.378003,4.774212,3.079998,1.6847570422253744
0.64346,0,0.0,0.12632304222537427,1.558434,34.717,kuramoto,2.442583,5.114159,3.114715,1.6847570422253744
0.439349,0,0.0,0.24002104222537435,1.444736,45.597,kuramoto,2.686719,5.528064,3.160312,1.6847570422253744
0.184486,0,0.0,0.38199004222537436,1.302767,53.337,kuramoto,2.956044,5.964653,3.213649,1.6847570422253744
-0.13448,1,0.0,0.5596680422253744,1.125089,59.098,kuramoto,-3.006704,0.099237,3.272746,1.6847570422253744
-0.989819,0,0.0,1.0361280422253745,0.648629,133.559,kuramoto,-1.713612,0.506783,3.406306,1.6847570422253744
-0.961548,0,0.0,1.0203800422253744,0.664377,64.683,kuramoto,-1.292586,0.776795,3.470989,1.6847570422253744
-0.65056,0,0.0,0.8471470422253744,0.83761,66.689,kuramoto,-0.708322,1.127773,3.537678,1.6847570422253744
-0.411217,0,0.0,0.7138230422253744,0.970934,49.611,kuramoto,-0.423789,1.43043,3.587289,1.6847570422253744
-0.145164,0,0.0,0.5656200422253743,1.119137,45.338,kuramoto,-0.145679,1.749235,3.632627,1.6847570422253744
-0.984122,0,0.0,1.0329550422253744,0.651802,41.271,kuramoto,-1.749235,1.918257,3.673898,1.6847570422253744
-0.976121,0,0.0,1.0284980422253742,0.656259,50.171,kuramoto,-1.351822,2.125132,3.72407,1.6847570422253744
-0.838089,0,0.0,1.2709257971574113,0.733149,50.038,kuramoto,-0.993772,2.355631,3.774107,2.0040747971574113
-0.50969,0,0.0,1.0879937971574112,0.916081,61.067,kuramoto,-0.534824,2.707125,3.835174,2.0040747971574113
-0.426674,0,0.0,1.0417497971574115,0.962325,39.46,kuramoto,-0.440812,2.94572,3.874634,2.0040747971574113
-0.063012,0,0.0,0.8391747971574113,1.1649,54.593,kuramoto,-0.063053,3.345299,3.929227,2.0040747971574113
0.219528,0,0.0,0.6817887971574113,1.322286,60.581,kuramoto,0.22133,3.848616,3.989808,2.0040747971574113
