coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
0.944272,0,0.0,0.32996944618836466,1.951428,0.002,kuramoto,1.906216,4.376989,0.09295,1.6214585538116353
0.944279,0,0.0,0.3299744461883647,1.951433,349.359,kuramoto,1.906196,5.60311,0.442309,1.6214585538116353
0.628851,0,0.0,0.07896544618836465,1.700424,19.777,kuramoto,0.680075,5.814405,0.462086,1.6214585538116353
0.451798,0,0.0,0.0619285538116352,1.55953,30.752,kuramoto,0.46878,6.11574,0.492838,1.6214585538116353
0.166664,1,0.0,0.2888315538116353,1.332627,45.267,kuramoto,0.167445,0.211579,0.538105,1.6214585538116353
-0.210004,0,0.0,0.5885745538116354,1.032884,104.709,kuramoto,-0.211579,0.860559,0.642814,1.6214585538116353
-0.758207,0,0.0,1.0248205538116353,0.596638,55.451,kuramoto,-0.860559,1.068435,0.698266,1.6214585538116353
-0.876448,0,0.0,1.1189135538116353,0.502545,50.482,kuramoto,-1.068435,1.227835,0.748747,1.6214585538116353
-0.941763,0,0.0,1.1708895538116353,0.450569,49.59,kuramoto,-1.227835,1.368225,0.798337,1.6214585538116353
-0.979552,0,0.0,1.2009615538116352,0.420497,50.458,kuramoto,-1.368225,1.501536,0.848795,1.6214585538116353
-0.997602,0,0.0,1.2153255538116352,0.406133,50.474,kuramoto,-1.501536,1.630336,0.899269,1.6214585538116353
-0.998228,0,0.0,1.2158235538116353,0.405635,50.048,kuramoto,-1.630336,1.757893,0.949317,1.6214585538116353
-0.982548,0,0.0,1.2033455538116353,0.418113,25.934,kuramoto,-1.757893,1.826023,0.97525,1.6214585538116353
-0.967606,0,0.0,1.1914555538116351,0.430003,24.318,kuramoto,-1.826023,1.891724,0.999568,1.6214585538116353
-0.948943,0,0.0,1.1766035538116353,0.444855,21.819,kuramoto,-1.891724,1.95271,1.021387,1.6214585538116353
-0.927953,0,0.0,1.1599005538116351,0.461558,22.582,kuramoto,-1.95271,2.018198,1.043969,1.6214585538116353
-0.901574,0,0.0,1.1389085538116352,0.48255,37.528,kuramoto,-2.018198,2.131982,1.081497,1.6214585538116353
-0.846625,0,0.0,1.657386745560006,0.526277,38.603,kuramoto,-2.131982,2.25963,1.1201,2.183663745560006
-0.771988,0,0.0,1.597991745560006,0.585672,49.68,kuramoto,-2.25963,2.442448,1.16978,2.183663745560006
-0.818126,0,0.0,1.6347077455600059,0.548956,20.61,kuramoto,-2.183449,2.513537,1.190391,2.183663745560006
-0.961464,0,0.0,1.748772745560006,0.434891,32.247,kuramoto,-1.849314,2.601651,1.222637,2.183663745560006
-0.998929,0,0.0,1.7785857455600058,0.405078,32.859,kuramoto,-1.524503,2.685285,1.255497,2.183663745560006
-0.910882,0,0.0,1.7085207455600058,0.475143,36.822,kuramoto,-1.145417,2.795214,1.292319,2.183663745560006
-0.687878,0,0.0,1.531059745560006,0.652604,39.533,kuramoto,-0.758561,2.957316,1.331852,2.183663745560006
-0.405076,0,0.0,1.306012745560006,0.877651,40.075,kuramoto,-0.417062,3.178309,1.371927,2.183663745560006
-0.157645,0,0.0,1.109113745560006,1.07455,38.177,kuramoto,-0.158305,3.436066,1.410104,2.183663745560006
-0.174415,0,0.0,1.122458745560006,1.061205,19.158,kuramoto,-0.175311,3.56381,1.429263,2.183663745560006
0.129201,0,0.0,0.8808487455600058,1.302815,34.427,kuramoto,0.129563,3.84562,1.463689,2.183663745560006
0.430844,0,0.0,0.6408087455600058,1.542855,47.561,kuramoto,0.445428,4.306683,1.511251,2.183663745560006
0.369473,0,0.0,0.6896467455600059,1.494017,31.36,kuramoto,0.378442,4.601062,1.542611,2.183663745560006
0.489296,0,0.0,0.5942947455600058,1.589369,33.997,kuramoto,0.511282,4.940566,1.576608,2.183663745560006
0.601157,0,0.0,0.5052787455600058,1.678385,37.654,kuramoto,0.644948,5.337648,1.614261,2.183663745560006
0.690687,0,0.0,0.43403274556000593,1.749631,40.948,kuramoto,0.762438,5.787803,1.65521,2.183663745560006
0.756486,0,0.0,0.3816717455600058,1.801992,43.421,kuramoto,0.857923,6.279422,1.69863,2.183663745560006
0.816989,1,0.0,0.3335247455600059,1.850139,46.94,kuramoto,0.95617,0.541903,1.74557,2.183663745560006
0.899388,0,0.0,0.26795374556000584,1.91571,128.336,kuramoto,2.023225,1.745579,1.873907,2.183663745560006
0.888711,0,0.0,0.2764497455600059,1.907214,21.882,kuramoto,1.094526,2.007799,1.895789,2.183663745560006
0.992341,0,0.0,0.19398374556000597,1.98968,48.912,kuramoto,1.446953,2.619275,1.944701,2.183663745560006
0.907299,0,0.0,0.2616587455600059,1.922005,23.98,kuramoto,1.136815,2.90886,1.96868,2.183663745560006
0.904069,0,0.0,0.26422874556000586,1.919435,22.438,kuramoto,1.129195,3.179468,1.991118,2.183663745560006
0.037867,0,0.0,0.9535307455600059,1.230133,20.421,kuramoto,3.103717,3.337307,2.01154,2.183663745560006
0.040294,0,0.0,0.9515987455600059,1.232065,20.82,kuramoto,3.101288,3.498483,2.03236,2.183663745560006
-0.073362,0,0.0,1.0420427455600059,1.141621,36.83,kuramoto,-3.068165,3.762661,2.069189,2.183663745560006
-0.082801,0,0.0,1.0495547455600058,1.134109,36.661,kuramoto,-3.058696,4.023898,2.10585,2.183663745560006
-0.115056,0,0.0,1.3229635812503715,1.108441,39.341,kuramoto,-3.026281,4.297887,2.145191,2.4314045812503715
-0.331355,0,0.0,1.4950885812503714,0.936316,66.505,kuramoto,-2.803853,4.689139,2.211696,2.4314045812503715
-0.093843,0,0.0,1.3060825812503716,1.125322,19.76,kuramoto,-3.047612,4.828853,2.231455,2.4314045812503715
-0.31307,0,0.0,1.4805375812503714,0.950867,48.786,kuramoto,-2.823169,5.120324,2.280241,2.4314045812503715
-0.388393,0,0.0,1.5404785812503716,0.890926,49.828,kuramoto,-2.742705,5.399255,2.33007,2.4314045812503715
-0.473607,0,0.0,1.6082895812503715,0.823115,50.028,kuramoto,-2.64821,5.657989,2.380098,2.4314045812503715
-0.409473,0,0.0,1.5572525812503715,0.874152,25.083,kuramoto,-2.719717,5.795756,2.405181,2.4314045812503715
-0.438461,0,0.0,1.5803205812503716,0.851084,22.745,kuramoto,-2.687708,5.917385,2.427925,2.4314045812503715
0.357697,0,0.0,0.9467585812503716,1.484646,21.089,kuramoto,0.365801,6.114111,2.449015,2.4314045812503715
0.369734,1,0.0,0.9371795812503716,1.494225,21.342,kuramoto,0.378723,0.031294,2.470357,2.4314045812503715
0.953857,0,0.0,0.4723485812503716,1.959056,110.703,kuramoto,1.265831,1.262205,2.58106,2.4314045812503715
0.472334,0,0.0,0.8555335812503715,1.575871,46.523,kuramoto,0.491936,1.722857,2.627583,2.4314045812503715
0.453624,0,0.0,0.8704215812503715,1.560983,44.745,kuramoto,0.470828,2.16171,2.672328,2.4314045812503715
0.489036,0,0.0,0.8422425812503715,1.589162,48.762,kuramoto,0.510984,2.648602,2.72109,2.4314045812503715
0.49384,0,0.0,0.8384195812503714,1.592985,50.126,kuramoto,0.5165,3.150317,2.771216,2.4314045812503715
0.493757,0,0.0,0.8384845812503716,1.59292,51.064,kuramoto,0.516405,3.661397,2.822281,2.4314045812503715
0.481674,0,0.0,0.8481005812503715,1.583304,50.618,kuramoto,0.502564,4.164955,2.872899,2.4314045812503715
0.462982,0,0.0,0.8629755812503714,1.568429,49.102,kuramoto,0.481357,4.648847,2.922001,2.4314045812503715
0.251787,0,0.0,1.0310385812503715,1.400366,26.168,kuramoto,0.254526,4.879097,2.948169,2.4314045812503715
0.254687,0,0.0,1.0287315812503715,1.402673,23.744,kuramoto,0.257524,5.088359,2.971914,2.4314045812503715
0.930152,0,0.0,0.4912135812503715,1.940191,22.547,kuramoto,1.194826,5.363218,2.99446,2.4314045812503715
0.919305,0,0.0,0.49984458125037157,1.93156,21.385,kuramoto,1.166312,5.622757,3.015846,2.4314045812503715
0.973677,0,0.0,0.4565775812503714,1.974827,37.682,kuramoto,1.340841,6.090318,3.053527,2.4314045812503715
0.967811,1,0.0,0.4612445812503716,1.97016,38.466,kuramoto,1.316384,0.283299,3.091993,2.4314045812503715
0.810665,0,0.0,0.8197138743447336,1.845107,117.723,kuramoto,2.196306,1.442614,3.209716,2.6648208743447337
0.722304,0,0.0,0.8900298743447337,1.774791,112.634,kuramoto,2.334464,2.557748,3.32235,2.6648208743447337
0.964274,0,0.0,0.6974758743447338,1.967345,53.786,kuramoto,1.838905,3.222602,3.376135,2.6648208743447337
0.983133,0,0.0,0.6824688743447338,1.982352,50.408,kuramoto,1.754724,3.850463,3.426544,2.6648208743447337
0.990229,0,0.0,0.6768218743447336,1.987999,50.683,kuramoto,1.710703,4.483548,3.477227,2.6648208743447337
0.99637,0,0.0,0.6719348743447338,1.992886,50.212,kuramoto,1.656024,5.112281,3.527439,2.6648208743447337
0.999681,0,0.0,0.6692998743447336,1.995521,49.375,kuramoto,1.59606,5.731357,3.576814,2.6648208743447337
0.955694,0,0.0,0.7043038743447336,1.960517,25.611,kuramoto,1.272009,6.046844,3.602425,2.6648208743447337
0.943444,1,0.0,0.7140518743447337,1.950769,23.99,kuramoto,1.232869,0.057702,3.626415,2.6648208743447337
-0.05767,0,0.0,1.5107128743447338,1.154108,96.568,kuramoto,-0.057702,0.75796,3.722983,2.6648208743447337
-0.511012,0,0.0,1.8714718743447336,0.793349,22.465,kuramoto,-0.536362,0.869945,3.745448,2.6648208743447337
-0.241732,0,0.0,1.6571848743447337,1.007636,40.977,kuramoto,-0.244151,1.129377,3.786425,2.6648208743447337
-0.065211,0,0.0,1.5167138743447337,1.148107,44.437,kuramoto,-0.065257,1.449936,3.830862,2.6648208743447337
0.099774,0,0.0,1.3854228743447337,1.279398,49.246,kuramoto,0.09994,1.845806,3.880108,2.6648208743447337
0.201113,0,0.0,1.3047808743447338,1.36004,50.53,kuramoto,0.202494,2.277602,3.930638,2.6648208743447337
0.260788,0,0.0,1.2572918743447337,1.407529,49.994,kuramoto,0.263838,2.719739,3.980632,2.6648208743447337
0.302485,0,0.0,1.2241108743447338,1.44071,49.229,kuramoto,0.307298,3.165376,4.029861,2.6648208743447337
0.100902,0,0.0,1.3845258743447337,1.280295,24.271,kuramoto,0.101074,3.360623,4.054133,2.6648208743447337
0.126907,0,0.0,1.3638318743447337,1.300989,22.448,kuramoto,0.12725,3.544119,4.07658,2.6648208743447337
