attempt,elapsed_ms,endpoint,ok,status,t_monotonic
1,9.672,POST /api/mode,1,ok,757.788162
1,6.603,POST /api/pause,1,ok,757.797846
1,8.743,POST /api/reset,1,ok,757.804458
1,9.568,POST /api/agents/0,1,ok,757.813212
1,19.062,POST /api/feedback,1,ok,757.82279
1,9.427,POST /api/start,1,ok,757.84186
1,6.651,GET /api/agents,1,ok,757.851294
1,15.955,GET /api/agents,1,ok,758.214426
1,14.969,POST /api/pi_flash,1,ok,758.415968
1,13.94,GET /api/agents,1,ok,758.943927
1,19.339,POST /api/pi_flash,1,ok,759.64269
1,24.615,GET /api/agents,1,ok,759.975166
1,13.841,POST /api/pi_flash,1,ok,760.355342
1,16.181,POST /api/pi_flash,1,ok,760.981657
1,46.199,GET /api/agents,1,ok,761.064238
1,14.904,POST /api/pi_flash,1,ok,761.496201
1,46.354,GET /api/agents,1,ok,762.045961
1,11.127,POST /api/pi_flash,1,ok,762.256206
1,22.722,GET /api/agents,1,ok,763.105575
1,52.994,POST /api/pi_flash,1,ok,763.188488
1,17.391,POST /api/pi_flash,1,ok,763.976872
1,20.76,GET /api/agents,1,ok,764.147732
1,9.326,POST /api/pi_flash,1,ok,764.549546
1,25.805,GET /api/agents,1,ok,765.196661
1,10.969,POST /api/pi_flash,1,ok,765.482794
1,14.985,GET /api/agents,1,ok,766.178496
1,6.609,POST /api/pi_flash,1,ok,766.253651
1,10.137,POST /api/pi_flash,1,ok,766.97639
1,9.441,GET /api/agents,1,ok,767.189697
1,11.432,POST /api/pi_flash,1,ok,767.887112
1,9.374,GET /api/agents,1,ok,768.233799
1,12.739,POST /api/pi_flash,1,ok,768.699355
1,10.755,GET /api/agents,1,ok,769.217417
1,13.553,POST /api/pi_flash,1,ok,769.459363
1,11.723,POST /api/pi_flash,1,ok,770.036498
1,14.946,GET /api/agents,1,ok,770.277315
1,243.529,POST /api/pi_flash,1,ok,770.819807
1,13.138,GET /api/agents,1,ok,771.315143
1,16.072,POST /api/pi_flash,1,ok,771.862014
1,72.97,GET /api/agents,1,ok,772.339186
1,18.133,POST /api/pi_flash,1,ok,772.587574
1,14.609,POST /api/pi_flash,1,ok,773.170944
1,20.047,GET /api/agents,1,ok,773.398596
1,11.904,POST /api/pi_flash,1,ok,773.669723
1,12.76,POST /api/pi_flash,1,ok,774.404678
1,11.63,GET /api/agents,1,ok,774.444424
1,9.77,POST /api/pi_flash,1,ok,774.964805
1,17.438,GET /api/agents,1,ok,775.465253
1,13.398,POST /api/pi_flash,1,ok,775.992842
1,33.252,GET /api/agents,1,ok,776.488462
1,18.504,POST /api/pi_flash,1,ok,776.690138
1,14.805,POST /api/pi_flash,1,ok,777.260297
1,233.248,GET /api/agents,1,ok,777.529353
1,90.187,POST /api/pi_flash,1,ok,777.988828
1,49.233,GET /api/agents,1,ok,778.534611
1,11.767,POST /api/pi_flash,1,ok,778.946195
1,50.588,GET /api/agents,1,ok,779.545704
1,58.711,POST /api/pi_flash,1,ok,779.706056
1,71.386,POST /api/pi_flash,1,ok,780.503003
1,11.615,GET /api/agents,1,ok,780.594194
1,54.669,POST /api/pi_flash,1,ok,781.387482
1,330.815,GET /api/agents,1,ok,781.665383
1,19.947,POST /api/pi_flash,1,ok,782.487253
1,15.101,GET /api/agents,1,ok,782.653086
1,296.56,POST /api/pi_flash,1,ok,783.362268
1,14.586,GET /api/agents,1,ok,783.686447
1,11.001,POST /api/pi_flash,1,ok,784.587624
1,12.593,GET /api/agents,1,ok,784.723834
1,91.89,POST /api/pi_flash,1,ok,785.151631
1,64.812,GET /api/agents,1,ok,785.747046
1,84.039,POST /api/pi_flash,1,ok,786.378615
1,22.386,GET /api/agents,1,ok,786.781331
1,20.372,POST /api/pi_flash,1,ok,787.107332
1,10.09,POST /api/pi_flash,1,ok,787.69777
1,9.807,GET /api/agents,1,ok,787.783271
1,6.852,GET /api/agents,1,ok,787.793126
1,7.506,POST /api/pause,1,ok,787.799992
