t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,loop_dt_ms,model_update_time_ms,cpu_percent,process_cpu_time_s,memory_rss_mb,cpu_temperature_c
2e-06,0.0,1.8,0.0,0.0,0.0,0,0,0.002,0.011,0.0,0.0633,189.28,48.0
0.069929,2e-05,1.8,0.0,-2e-05,-2e-05,0,0,69.927,0.011,0.0,0.1255,189.28,47.4
0.137214,0.790872,1.8,0.0,-0.790872,-0.710967,0,0,67.284,0.011,0.0,0.19,189.28,45.8
0.208253,1.384412,1.8,0.0,-1.384412,-0.982681,0,0,71.04,0.01,0.0,0.2543,189.28,47.4
0.273744,1.943519,1.8,0.0,-1.943519,-0.931339,0,0,65.491,0.011,0.0,0.3172,189.28,46.3
0.333311,2.470726,1.8,0.0,-2.470726,-0.621665,0,0,59.567,0.011,0.0,0.3806,189.28,46.9
0.393784,3.014801,1.8,0.0,-3.014801,-0.126452,0,0,60.474,0.01,0.0,0.4434,189.28,48.0
0.453449,3.671976,1.8,0.0,2.611209,0.505864,0,0,59.665,0.01,0.0,0.5069,189.28,48.0
0.513678,4.452407,1.8,0.0,1.830779,0.966395,0,0,60.229,0.011,0.0,0.5711,189.28,46.9
0.577783,5.337299,1.8,0.0,0.945887,0.811016,0,0,64.105,0.01,0.0,0.6344,189.28,46.3
0.64747,6.24427,1.8,0.0,0.038915,0.038905,1,0,69.687,0.011,0.0,0.6989,189.28,48.0
0.718931,0.758713,1.8,0.0,-0.758713,-0.687988,0,0,71.461,0.01,0.0,0.7617,189.28,48.0
0.782174,1.394843,1.8,0.0,-1.394843,-0.98456,0,0,63.244,0.01,0.0,0.826,189.28,46.9
0.84307,1.892178,1.8,0.0,-1.892178,-0.9488,0,0,60.895,0.011,0.0,0.8893,189.28,46.9
0.90311,2.378666,1.8,0.754494,-1.624171,-0.998576,0,0,60.041,0.01,0.0,0.9521,189.28,46.9
0.962835,2.847867,1.8,1.505019,-1.342848,-0.974132,0,0,59.725,0.01,0.0,1.0161,189.28,46.9
1.023552,3.31971,1.8,2.268012,-1.051697,-0.868267,0,0,60.717,0.011,0.0,1.0798,189.28,46.9
1.09001,3.821888,1.8,3.103138,-0.71875,-0.658445,0,0,66.457,0.01,0.0,1.1433,189.28,46.3
1.159997,4.420347,1.8,3.982627,-0.437721,-0.423876,0,0,69.987,0.01,0.0,1.2067,189.28,48.0
1.2288,5.108056,1.8,4.847231,-0.260825,-0.257878,0,0,68.803,0.01,0.0,1.2697,189.28,46.9
1.289935,5.8241,1.8,5.615473,-0.208627,-0.207117,1,0,61.135,0.011,0.0,1.3335,189.28,47.4
1.350797,0.188015,1.8,0.0,-0.188015,-0.186909,0,0,60.862,0.01,0.0,1.3981,189.28,47.4
1.411217,0.836532,1.8,0.74771,-0.088822,-0.088705,0,0,60.42,0.01,0.0,1.4627,189.28,46.9
1.471055,1.501112,1.8,1.488215,-0.012897,-0.012896,0,0,59.838,0.01,0.0,1.5259,189.28,46.9
1.530803,2.175165,1.8,2.227604,0.052438,0.052414,0,0,59.748,0.01,0.0,1.5895,189.28,48.5
1.597413,2.861859,1.8,3.051907,0.190048,0.188906,0,0,66.61,0.01,0.0,1.6534,189.28,48.0
1.667837,3.659238,1.8,3.92341,0.264172,0.26111,0,0,70.424,0.01,0.0,1.7171,189.28,46.9
1.737456,4.520071,1.8,4.784953,0.264882,0.261795,0,0,69.619,0.011,0.0,1.7825,189.28,48.0
1.79987,5.371233,1.8,5.557344,0.18611,0.185038,0,0,62.415,0.01,0.0,1.846,189.28,47.4
1.859811,6.11755,1.8,0.0,0.165636,0.164879,1,0,59.941,0.011,0.0,1.9094,189.28,47.4
1.919828,0.546867,1.8,0.741771,0.194904,0.193673,0,0,60.016,0.01,0.0,1.973,189.28,46.9
1.980127,1.26632,1.8,1.487046,0.220726,0.218938,0,0,60.3,0.01,0.0,2.0359,189.28,46.9
2.039757,1.994503,1.8,2.224029,0.229526,0.227516,0,0,59.629,0.01,0.0,2.0996,189.28,46.9
2.106674,2.716375,1.8,3.051094,0.334718,0.328503,0,0,66.918,0.01,0.0,2.1634,189.28,46.9
2.177117,3.550134,1.8,3.921726,0.371592,0.363099,0,0,70.443,0.01,0.0,2.227,189.28,47.4
2.24528,4.436343,1.8,4.764191,0.327848,0.322006,0,0,68.164,0.009,0.0,2.2911,189.28,48.0
2.307326,5.284077,1.8,5.53104,0.246963,0.24446,0,0,62.046,0.011,0.0,2.3548,189.28,47.4
2.367144,6.038882,1.8,0.0,0.244303,0.24188,1,0,59.818,0.011,0.0,2.419,189.28,46.9
2.427139,0.482867,1.8,0.742443,0.259576,0.256671,0,0,59.995,0.01,0.0,2.4821,189.28,48.5
2.486779,1.215288,1.8,1.4805,0.265212,0.262114,0,0,59.64,0.01,0.0,2.5458,189.28,46.9
2.547144,1.944519,1.8,2.22752,0.283001,0.279239,0,0,60.365,0.01,0.0,2.6099,189.28,47.4
2.61441,2.686224,1.8,3.059943,0.37372,0.365081,0,0,67.266,0.01,0.0,2.674,189.28,47.4
2.683889,3.532933,1.8,3.919757,0.386824,0.377249,0,0,69.479,0.01,0.0,2.7379,189.28,48.5
2.750622,4.410462,1.8,4.745587,0.335125,0.328887,0,0,66.733,0.011,0.0,2.8014,189.28,47.4
2.81203,5.242013,1.8,5.505518,0.263505,0.260467,0,0,61.408,0.01,0.0,2.8653,189.28,47.4
2.872433,5.992502,1.8,0.0,0.290683,0.286607,1,0,60.403,0.011,0.0,2.9291,189.28,48.5
2.932275,0.453051,1.8,0.740842,0.287791,0.283834,0,0,59.842,0.01,0.0,2.9926,189.28,46.9
2.992382,1.189298,1.8,1.484962,0.295663,0.291375,0,0,60.107,0.01,0.0,3.0572,189.28,46.9
3.054583,1.93039,1.8,2.255005,0.324614,0.318943,0,0,62.201,0.01,0.0,3.1207,189.28,46.9
3.12272,2.703301,1.8,3.098531,0.39523,0.385021,0,0,68.137,0.01,0.0,3.1857,189.28,47.4
3.194293,3.565727,1.8,3.984603,0.418876,0.406734,0,0,71.573,0.01,0.0,3.2501,189.28,47.4
3.258804,4.477091,1.8,4.783248,0.306157,0.301396,0,0,64.511,0.01,0.0,3.3153,189.28,47.4
3.319308,5.274749,1.8,5.53228,0.257532,0.254694,0,0,60.504,0.01,0.0,3.3799,189.28,48.5
3.378713,6.012965,1.8,0.0,0.27022,0.266944,1,0,59.405,0.011,0.0,3.4443,189.28,47.4
3.439458,0.457134,1.8,0.752312,0.295178,0.29091,0,1,60.745,0.01,0.0,3.5085,189.28,46.3
3.499222,1.205995,1.8,1.492467,0.286472,0.28257,0,1,59.764,0.01,0.0,3.5731,189.28,47.4
3.561772,1.94101,1.8,2.267139,0.326128,0.320378,0,1,62.551,0.01,0.0,3.6367,189.28,47.4
3.630521,2.718579,1.8,3.118575,0.399995,0.389414,0,1,68.749,0.01,0.0,3.7031,189.28,48.0
3.700881,3.589811,1.8,3.989966,0.400154,0.38956,0,1,70.36,0.01,0.0,3.7679,189.28,48.5
3.767026,4.481499,1.8,4.809154,0.327656,0.321824,0,1,66.145,0.01,0.0,3.8323,189.28,48.0
3.826799,5.304086,1.8,5.549427,0.245341,0.242887,0,1,59.773,0.01,0.0,3.8961,189.28,48.0
3.886392,6.030917,1.8,0.0,0.252269,0.249601,1,1,59.593,0.011,0.0,3.9607,189.28,46.9
3.947513,0.473768,1.8,0.756711,0.282943,0.279183,0,1,61.121,0.01,0.0,4.0259,189.28,47.4
4.007237,1.224756,1.8,1.496129,0.271373,0.268054,0,1,59.724,0.01,0.0,4.0908,189.28,48.0
4.069527,1.956254,1.8,2.267308,0.311054,0.306062,0,1,62.29,0.01,0.0,4.1551,189.28,48.0
4.138252,2.727461,1.8,3.118162,0.390701,0.380837,0,1,68.725,0.01,0.0,4.2198,189.28,46.9
4.209349,3.596331,1.8,3.998378,0.402047,0.391303,0,1,71.097,0.01,0.0,4.2843,189.28,47.4
4.274389,4.497789,1.8,4.803611,0.305822,0.301077,0,1,65.04,0.01,0.0,4.3492,189.28,49.0
4.33423,5.301915,1.8,0.0,0.98127,0.831204,0,1,59.841,0.01,0.0,4.4133,189.28,48.5
4.394551,6.152793,1.8,0.747057,0.877449,0.769111,1,1,60.321,0.01,0.0,4.4781,189.28,46.9
4.45495,0.714196,1.8,1.495082,0.780886,0.703909,0,1,60.399,0.009,0.0,4.543,189.28,48.0
4.515433,1.546096,1.8,2.244148,0.698052,0.642727,0,1,60.483,0.01,0.0,4.6077,189.28,48.0
4.577781,2.366202,1.8,3.016306,0.650104,0.605269,0,1,62.348,0.01,0.0,4.6738,189.28,46.9
4.646914,3.203416,1.8,3.872509,0.669093,0.620275,0,1,69.134,0.01,0.0,4.7389,189.28,48.5
4.71733,4.135388,1.8,4.744588,0.609201,0.572212,0,1,70.416,0.01,0.0,4.803,189.28,48.5
4.780328,5.072794,1.8,5.5248,0.452006,0.436771,0,1,62.998,0.01,0.0,4.8684,189.28,48.5
4.841167,5.881588,1.8,0.0,0.401597,0.390889,1,1,60.839,0.011,0.0,4.9329,189.28,48.5
4.90132,0.369705,1.8,0.74527,0.375565,0.366798,0,1,60.153,0.01,0.0,4.9985,189.28,46.9
4.961484,1.127244,1.8,1.490684,0.36344,0.355492,0,1,60.165,0.01,0.0,5.0629,189.28,47.4
5.021497,1.882547,1.8,2.23422,0.351673,0.344469,0,1,60.013,0.01,0.0,5.127,189.28,46.9
5.086397,2.633633,1.8,3.038306,0.404673,0.393718,0,1,64.9,0.01,0.0,5.1922,189.28,47.4
5.15788,3.457069,1.8,3.923944,0.466875,0.450098,0,1,71.483,0.01,0.0,5.257,189.28,48.5
5.226284,4.378127,1.8,4.771438,0.39331,0.383248,0,1,68.404,0.01,0.0,5.3221,189.28,46.9
5.288535,5.24351,1.8,5.5427,0.29919,0.294747,0,1,62.251,0.01,0.0,5.3864,189.28,46.9
5.348623,6.01177,1.8,0.0,0.271416,0.268096,1,1,60.088,0.011,0.0,5.4509,189.28,48.5
5.409067,0.46455,1.8,0.74858,0.28403,0.280226,0,1,60.444,0.01,0.0,5.5154,189.28,47.4
5.468928,1.207436,1.8,1.489947,0.282511,0.278768,0,1,59.861,0.01,0.0,5.5798,189.28,47.4
5.529204,1.942858,1.8,2.236446,0.293588,0.289388,0,1,60.276,0.01,0.0,5.6461,189.28,46.9
5.595674,2.685611,1.8,3.059665,0.374054,0.365392,0,1,66.47,0.01,0.0,5.7108,189.28,48.5
5.665574,3.522381,1.8,3.925356,0.402975,0.392156,0,1,69.9,0.01,0.0,5.7758,189.28,46.9
5.735186,4.408871,1.8,4.787486,0.378615,0.369634,0,1,69.612,0.011,0.0,5.8401,189.28,47.4
5.796714,5.286227,1.8,5.549488,0.263261,0.260231,0,1,61.528,0.01,0.0,5.9047,189.28,46.9
5.857259,6.038127,1.8,0.0,0.245058,0.242613,1,1,60.545,0.011,0.0,5.97,189.28,48.0
5.917406,0.491099,1.8,0.744815,0.253717,0.251003,0,1,60.147,0.01,0.0,6.0353,189.28,47.4
5.977557,1.224187,1.8,1.489678,0.265491,0.262383,0,1,60.151,0.01,0.0,6.0988,189.28,49.0
6.036744,1.959716,1.8,2.222602,0.262886,0.259869,0,1,59.187,0.01,0.0,6.1636,189.28,48.0
6.103295,2.682936,1.8,3.046729,0.363793,0.355821,0,1,66.552,0.01,0.0,6.2281,189.28,48.0
6.172842,3.518502,1.8,3.907935,0.389433,0.379664,0,1,69.546,0.01,0.0,6.2932,189.28,48.5
6.241226,4.397465,1.8,4.754753,0.357287,0.349734,0,1,68.384,0.009,0.0,6.357,189.28,49.0
6.302283,5.254579,1.8,5.51084,0.256261,0.253465,0,1,61.057,0.01,0.0,6.4223,189.28,48.5
6.363299,5.999287,1.8,0.0,0.283898,0.2801,1,1,61.016,0.011,0.0,6.4868,189.28,48.5
6.423735,0.465993,1.8,0.748775,0.282782,0.279029,0,1,60.436,0.01,0.0,6.5511,189.28,46.9
6.482996,1.208528,1.8,1.483,0.274472,0.271039,0,1,59.261,0.01,0.0,6.6156,189.28,46.9
6.543042,1.934977,1.8,2.226945,0.291968,0.287837,0,1,60.046,0.01,0.0,6.6805,189.28,48.0
6.609766,2.674574,1.8,3.053622,0.379048,0.370037,0,1,66.724,0.01,0.0,6.7456,189.28,47.4
6.679885,3.515616,1.8,3.92237,0.406754,0.39563,0,1,70.119,0.01,0.0,6.8104,189.28,46.9
6.74734,4.40574,1.8,4.75811,0.35237,0.345123,0,1,67.455,0.01,0.0,6.875,189.28,47.4
6.80931,5.25012,1.8,5.525885,0.275765,0.272283,0,1,61.969,0.01,0.0,6.94,189.28,47.4
6.869094,6.010034,1.8,0.0,0.273151,0.269767,1,1,59.784,0.011,0.0,7.0044,189.28,46.9
6.929609,0.459439,1.8,0.750534,0.291095,0.287001,0,1,60.515,0.01,0.0,7.0684,189.28,46.9
6.9891,1.204635,1.8,1.488364,0.283729,0.279937,0,1,59.491,0.01,0.0,7.132,189.28,48.0
7.049027,1.935745,1.8,2.231611,0.295865,0.291568,0,1,59.927,0.011,0.0,7.1975,189.28,46.9
7.115921,2.674663,1.8,3.061258,0.386594,0.377036,0,1,66.894,0.01,0.0,7.2636,189.28,48.0
7.186135,3.519488,1.8,3.932086,0.412598,0.40099,0,1,70.214,0.01,0.0,7.328,189.28,47.4
7.252689,4.412135,1.8,4.757522,0.345387,0.338561,0,1,66.554,0.009,0.0,7.3916,189.28,48.5
7.312696,5.24371,1.8,5.50176,0.25805,0.255195,0,1,60.007,0.01,0.0,7.4563,189.28,46.9
7.373842,5.975974,1.8,0.0,0.307211,0.302402,1,1,61.145,0.011,0.0,7.5206,189.28,47.4
7.433948,0.449041,1.8,0.746127,0.297086,0.292735,0,1,60.106,0.01,0.0,7.587,189.28,48.5
7.494249,1.190412,1.8,1.494672,0.30426,0.299587,0,1,60.301,0.009,0.0,7.6511,189.28,48.5
7.555679,1.935631,1.8,2.257223,0.321592,0.316077,0,1,61.43,0.01,0.0,7.7159,189.28,46.9
7.624751,2.69834,1.8,3.114648,0.416308,0.404386,0,1,69.072,0.01,0.0,7.7803,189.28,48.5
7.694713,3.577291,1.8,3.98312,0.405828,0.39478,0,1,69.962,0.011,0.0,7.8458,189.28,47.4
7.760869,4.465215,1.8,4.804343,0.339128,0.332665,0,1,66.156,0.01,0.0,7.9111,189.28,46.9
7.819808,5.290449,1.8,5.535976,0.245528,0.243068,0,1,58.939,0.01,0.0,7.9769,189.28,49.0
7.880696,6.007173,1.8,0.0,0.276013,0.272521,1,1,60.888,0.011,0.0,8.0412,189.28,46.9
7.940296,0.470686,1.8,0.739252,0.268566,0.265349,0,1,59.6,0.01,0.0,8.1059,189.28,48.5
8.000574,1.200103,1.8,1.486905,0.286801,0.282886,0,1,60.278,0.01,0.0,8.1701,189.28,46.3
8.06248,1.94151,1.8,2.254755,0.313245,0.308148,0,1,61.906,0.01,0.0,8.2347,189.28,47.4
8.131591,2.708418,1.8,3.111977,0.403559,0.392694,0,1,69.111,0.01,0.0,8.3001,189.28,46.9
8.202596,3.585039,1.8,3.992683,0.407643,0.396447,0,1,71.005,0.01,0.0,8.3652,189.28,46.9
8.267947,4.486609,1.8,4.803255,0.316646,0.311381,0,1,65.35,0.01,0.0,8.4296,189.28,48.5
8.32813,5.296926,1.8,5.549734,0.252808,0.250123,0,1,60.183,0.01,0.0,8.4945,189.28,47.4
8.388742,6.030267,1.8,0.0,0.252918,0.25023,1,1,60.612,0.011,0.0,8.5595,189.28,48.5
8.448481,0.485675,1.8,0.740496,0.254822,0.252073,0,1,59.739,0.01,0.0,8.6239,189.28,48.5
8.50834,1.214017,1.8,1.482467,0.268449,0.265237,0,1,59.858,0.01,0.0,8.689,189.28,48.5
8.571526,1.946568,1.8,2.265681,0.319113,0.313724,0,1,63.186,0.01,0.0,8.7553,189.28,48.0
8.64059,2.730561,1.8,3.12177,0.39121,0.381307,0,1,69.065,0.01,0.0,8.8208,189.28,48.0
8.711149,3.603839,1.8,3.996374,0.392534,0.382531,0,1,70.559,0.01,0.0,8.8861,189.28,46.9
8.775077,4.496305,1.8,4.788788,0.292483,0.288331,0,1,63.928,0.01,0.0,8.9511,189.28,48.0
8.835841,5.283827,1.8,0.0,0.999359,0.841124,0,1,60.765,0.011,0.0,9.0149,189.28,48.5
8.894938,6.149944,1.8,0.733172,0.866413,0.762011,1,1,59.096,0.011,0.0,9.0793,189.28,47.4
8.955941,0.692735,1.8,1.490003,0.797268,0.71545,0,1,61.003,0.01,0.0,9.1443,189.28,49.0
9.01574,1.535422,1.8,2.231897,0.696475,0.641518,0,1,59.799,0.01,0.0,9.2095,189.28,48.5
9.078133,2.346005,1.8,3.005966,0.659961,0.613086,0,1,62.393,0.01,0.0,9.2742,189.28,46.3
9.147108,3.185532,1.8,3.861694,0.676162,0.625804,0,1,68.975,0.01,0.0,9.3388,189.28,48.0
9.217528,4.116694,1.8,4.735353,0.618659,0.579943,0,1,70.42,0.01,0.0,9.4031,189.28,48.5
9.281032,5.056064,1.8,5.523216,0.467151,0.450345,0,1,63.505,0.01,0.0,9.4676,189.28,48.5
9.341526,5.874381,1.8,0.0,0.408805,0.397513,1,1,60.494,0.011,0.0,9.5328,189.28,46.9
9.401235,0.359531,1.8,0.740769,0.381238,0.37207,0,1,59.709,0.01,0.0,9.5975,189.28,46.9
9.461934,1.112575,1.8,1.493825,0.38125,0.372081,0,1,60.699,0.01,0.0,9.6612,189.28,48.0
9.521298,1.878112,1.8,2.230322,0.352209,0.344972,0,1,59.364,0.01,0.0,9.7257,189.28,46.9
9.58702,2.621183,1.8,3.045696,0.424513,0.411877,0,1,65.722,0.01,0.0,9.7914,189.28,47.4
9.657802,3.459225,1.8,3.923847,0.464621,0.448084,0,1,70.782,0.01,0.0,9.8569,189.28,48.5
9.725842,4.370759,1.8,4.767973,0.397214,0.386851,0,1,68.04,0.01,0.0,9.9215,189.28,47.4
9.786703,5.232393,1.8,5.523035,0.290642,0.286568,0,1,60.861,0.01,0.0,9.9864,189.28,48.0
9.847859,5.981754,1.8,0.0,0.301431,0.296887,1,1,61.156,0.01,0.0,10.0509,189.28,48.5
9.907832,0.453776,1.8,0.744436,0.290659,0.286584,0,1,59.973,0.01,0.0,10.1158,189.28,48.5
9.968016,1.192214,1.8,1.491481,0.299267,0.29482,0,1,60.184,0.01,0.0,10.1804,189.28,48.0
10.02738,1.934975,1.8,2.228357,0.293381,0.289191,0,1,59.364,0.01,0.0,10.2452,189.28,47.4
10.093684,2.666455,1.8,3.051379,0.384923,0.375488,0,1,66.304,0.01,0.0,10.3109,189.28,48.0
10.163716,3.503478,1.8,3.920672,0.417194,0.405197,0,1,70.032,0.01,0.0,10.3761,189.28,46.9
10.233324,4.394841,1.8,4.784696,0.389856,0.380055,0,1,69.608,0.01,0.0,10.4405,189.28,46.9
10.294709,5.274675,1.8,5.546651,0.271976,0.268635,0,1,61.385,0.011,0.0,10.5058,189.28,48.5
10.355065,6.026635,1.8,0.0,0.256551,0.253746,1,1,60.357,0.011,0.0,10.5704,189.28,48.0
10.415457,0.479672,1.8,0.74963,0.269958,0.266691,0,1,60.392,0.01,0.0,10.6346,189.28,46.9
10.474877,1.219058,1.8,1.48719,0.268133,0.264931,0,1,59.419,0.01,0.0,10.6997,189.28,46.9
10.535752,1.946172,1.8,2.242822,0.29665,0.292318,0,1,60.875,0.01,0.0,10.7643,189.28,48.0
10.600902,2.696937,1.8,3.051523,0.354586,0.347202,0,1,65.151,0.01,0.0,10.83,189.28,48.0
10.670666,3.512944,1.8,3.917487,0.404542,0.393598,0,1,69.764,0.01,0.0,10.8945,189.28,47.4
10.73941,4.398062,1.8,4.770783,0.372721,0.364151,0,1,68.743,0.01,0.0,10.9592,189.28,48.0
10.801234,5.263145,1.8,5.538199,0.275054,0.271599,0,1,61.825,0.01,0.0,11.0235,189.28,48.5
10.860944,6.021135,1.8,0.0,0.26205,0.259061,1,1,59.71,0.01,0.0,11.088,189.28,46.9
10.921095,0.467393,1.8,0.746978,0.279585,0.275957,0,1,60.151,0.01,0.0,11.1533,189.28,48.0
10.981176,1.205783,1.8,1.493082,0.287299,0.283363,0,1,60.081,0.01,0.0,11.2171,189.28,47.4
11.04115,1.944866,1.8,2.237863,0.292997,0.288823,0,1,59.974,0.01,0.0,11.282,189.28,48.5
11.107973,2.683785,1.8,3.06769,0.383905,0.374544,0,1,66.823,0.01,0.0,11.3467,189.28,48.5
11.178373,3.527129,1.8,3.941945,0.414816,0.403022,0,1,70.4,0.01,0.0,11.4115,189.28,48.5
11.247335,4.422642,1.8,4.798338,0.375696,0.36692,0,1,68.962,0.01,0.0,11.4781,189.28,47.4
11.309401,5.291145,1.8,5.569097,0.277952,0.274387,0,1,62.066,0.01,0.0,11.5421,189.28,48.0
11.368463,6.052701,1.8,0.0,0.230485,0.228449,1,1,59.062,0.011,0.0,11.6065,189.28,46.9
11.429215,0.484711,1.8,0.754224,0.269513,0.266262,0,1,60.752,0.01,0.0,11.671,189.28,48.5
11.488901,1.228417,1.8,1.495209,0.266792,0.263638,0,1,59.686,0.01,0.0,11.7349,189.28,48.0
11.548974,1.958522,1.8,2.241007,0.282485,0.278743,0,1,60.073,0.01,0.0,11.8006,189.28,46.9
11.616007,2.696544,1.8,3.07321,0.376666,0.367823,0,1,67.033,0.01,0.0,11.8656,189.28,48.5
11.686278,3.54097,1.8,3.945606,0.404637,0.393685,0,1,70.271,0.01,0.0,11.9297,189.28,48.5
11.753368,4.43254,1.8,4.77851,0.345969,0.339109,0,1,67.09,0.01,0.0,11.9939,189.28,48.5
11.814491,5.270934,1.8,5.537335,0.266401,0.263261,0,1,61.123,0.01,0.0,12.0588,189.28,46.9
11.875346,6.018536,1.8,0.0,0.264649,0.26157,1,1,60.856,0.011,0.0,12.1245,189.28,48.5
11.935568,0.479324,1.8,0.746923,0.267599,0.264417,0,1,60.222,0.01,0.0,12.1888,189.28,48.0
11.994777,1.216153,1.8,1.481277,0.265124,0.262029,0,1,59.209,0.009,0.0,12.2541,189.28,48.5
12.057506,1.940086,1.8,2.259301,0.319215,0.313821,0,1,62.73,0.01,0.0,12.3169,189.28,48.0
12.124604,2.718442,1.8,3.091497,0.373054,0.364461,0,1,67.097,0.01,0.0,12.3824,189.28,48.0
12.19654,3.562886,1.8,3.983705,0.420819,0.408508,0,1,71.936,0.01,0.0,12.4477,189.28,48.0
12.259646,4.479314,1.8,4.766398,0.287084,0.283157,0,1,63.106,0.01,0.0,12.5116,189.28,46.9
12.319303,5.255568,1.8,5.506311,0.250744,0.248124,0,1,59.657,0.01,0.0,12.5759,189.28,46.9
12.379892,5.982079,1.8,0.0,0.301106,0.296577,1,1,60.589,0.011,0.0,12.6414,189.28,47.4
12.440856,0.447034,1.8,0.75613,0.309097,0.304198,0,1,60.964,0.01,0.0,12.7057,189.28,46.9
12.500058,1.201433,1.8,1.490402,0.288969,0.284964,0,1,59.202,0.01,0.0,12.771,189.28,48.5
12.562644,1.930039,1.8,2.26664,0.336601,0.330281,0,1,62.586,0.011,0.0,12.8361,189.28,48.0
12.630951,2.710213,1.8,3.113837,0.403623,0.392753,0,1,68.307,0.01,0.0,12.9011,189.28,46.9
12.701345,3.576642,1.8,3.986931,0.410289,0.398875,0,1,70.395,0.011,0.0,12.9665,189.28,48.0
