K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
2.5,0,0.062698498,0.759981793,0.033,0.43433182,1,1,1,2.302387148,2.0,0.5,0.41469023,0.028793857,5.834590436,0.477388728,0.477388728,0,0.033347,,0.863285102
2.5,0,0.059215584,0.717764658,0.033,0.437523889,1,0,0,2.285589483,2.302387148,0.5,0.829380461,0.502699671,0.028793857,0.473905815,0.473905815,0,0.066876,,0.800586604
2.5,0,0.055712228,0.675299732,0.033,0.44078238,1,0,0,2.268693226,2.285589483,0.5,1.244070691,0.97310213,0.502699671,0.470402458,0.470402458,0,0.100201,,0.741371019
2.5,0,0.052237602,0.633183055,0.033,0.444062446,1,0,0,2.251935533,2.268693226,0.5,1.658760921,1.440029962,0.97310213,0.466927832,0.466927832,0,0.133726,,0.685658792
2.5,0,0.048832222,0.59190572,0.033,0.447324858,1,0,0,2.235511803,2.251935533,0.5,2.073451151,1.903552414,1.440029962,0.463522452,0.463522452,0,0.167266,,0.63342119
2.5,0,0.045528174,0.551856653,0.033,0.450536339,1,0,0,2.219576786,2.235511803,0.5,2.488141382,2.363770818,1.903552414,0.460218404,0.460218404,0,0.200375,,0.584588968
2.5,0,0.042349741,0.5133302,0.033,0.453669543,1,0,0,2.204247597,2.219576786,0.5,2.902831612,2.82081079,2.363770818,0.457039972,0.457039972,0,0.233778,,0.539060794
2.5,0,0.039314272,0.476536628,0.033,0.456702773,1,0,0,2.1896079,2.204247597,0.5,3.317521842,3.274815292,2.82081079,0.454004502,0.454004502,0,0.267309,,0.496711052
2.5,0,0.036433154,0.441613984,0.033,0.459619524,1,0,0,2.175712621,2.1896079,0.5,3.732212072,3.725938676,3.274815292,0.451123384,0.451123384,0,0.300537,,0.457396781
2.5,0,0.033712812,0.408640141,0.033,0.462407914,1,0,0,2.162592746,2.175712621,0.5,4.146902303,4.174341718,3.725938676,0.448403042,0.448403042,0,0.334037,,0.420963627
2.5,0,0.031155649,0.377644236,0.033,0.465060068,1,0,0,2.150259867,2.162592746,0.5,4.561592533,4.620187598,4.174341718,0.44584588,0.44584588,0,0.367632,,0.387250815
2.5,0,0.028760905,0.348617035,0.033,0.467571506,1,0,0,2.138710311,2.150259867,0.5,4.976282763,5.063638733,4.620187598,0.443451136,0.443451136,0,0.400923,,0.356095166
2.5,0,0.026525398,0.321519977,0.033,0.46994055,1,0,0,2.127928734,2.138710311,0.5,5.390972994,5.504854362,5.063638733,0.441215628,0.441215628,0,0.434446,,0.32733426
2.5,0,0.02444416,0.296292846,0.033,0.472167792,1,0,0,2.117891177,2.127928734,0.5,5.805663224,5.943988752,5.504854362,0.43913439,0.43913439,0,0.46798,,0.300808862
